n,a,k,L,d
1,1,0,0,1
2,2,0,0,3
3,5,0,0,3
4,8,5,1,3
5,11,4,2,3
6,14,5,2,4
7,18,7,2,4
8,22,17,1,5
9,27,23,1,4
10,31,13,2,5
11,36,31,1,5
12,41,6,6,5
13,46,8,5,6
14,52,23,2,6
15,58,13,4,6
16,64,29,2,6
17,70,8,8,6
18,76,7,10,6
19,82,15,5,7
20,89,41,2,7
21,96,89,1,7
22,103,8,12,7
23,110,103,1,7
24,117,109,1,8
25,125,59,2,7
26,132,31,4,8
27,140,11,12,8
28,148,10,14,8
29,156,37,4,8
30,164,12,13,8
31,172,163,1,9
32,181,173,1,8
33,189,10,18,9
34,198,21,9,9
35,207,11,18,9
36,216,23,9,9
37,225,12,18,9
38,234,15,15,9
39,243,13,18,9
40,252,11,22,10
41,262,12,21,10
42,272,263,1,9
43,281,271,1,10
44,291,281,1,10
45,301,97,3,10
46,311,12,25,11
47,322,12,26,10
48,332,107,3,11
49,343,37,9,10
50,353,18,19,11
51,364,59,6,10
52,374,33,11,11
53,385,17,22,11
54,396,35,11,11
55,407,79,5,12
56,419,12,34,11
57,430,419,1,11
58,441,13,33,12
59,453,13,34,11
60,464,113,4,12
61,476,16,29,12
62,488,14,34,12
63,500,61,8,12
64,512,20,25,12
65,524,16,32,12
66,536,131,4,12
67,548,67,8,12
68,560,547,1,13
69,573,17,33,12
70,585,22,26,13
71,598,293,2,12
72,610,199,3,13
73,623,61,10,13
74,636,89,7,13
75,649,53,12,13
76,662,59,11,13
77,675,331,2,13
78,688,337,2,14
79,702,53,13,13
80,715,701,1,14
81,729,179,4,13
82,742,26,28,14
83,756,743,1,13
84,769,151,5,14
85,783,769,1,14
86,797,27,29,14
87,811,797,1,14
88,825,811,1,14
89,839,15,55,14
90,853,419,2,15
91,868,61,14,14
92,882,28,31,14
93,896,881,1,15
94,911,23,39,14
95,925,26,35,15
96,940,25,37,15
97,955,20,47,15
98,970,191,5,15
99,985,97,10,15
100,1000,197,5,15
101,1015,20,50,15
102,1030,29,35,15
103,1045,103,10,15
104,1060,19,55,15
105,1075,353,3,16
106,1091,269,4,15
107,1106,109,10,16
108,1122,27,41,15
109,1137,19,59,16
110,1153,379,3,16
111,1169,1153,1,16
112,1185,167,7,16
113,1201,79,15,16
