n,a,k,L,d
566,1131,1129,1,2
567,1133,2,566,1
568,1134,4,283,2
569,1136,11,103,3
570,1139,3,379,2
571,1141,2,570,1
572,1142,17,67,3
573,1145,2,572,1
574,1146,4,286,2
575,1148,5,229,3
576,1151,2,575,1
577,1152,383,3,3
578,1155,1153,1,2
579,1157,2,578,1
580,1158,5,231,3
581,1161,2,580,1
582,1162,4,290,2
583,1164,9,129,3
584,1167,5,233,2
585,1169,2,584,1
586,1170,4,292,2
587,1172,7,167,3
588,1175,2,587,1
589,1176,17,69,3
590,1179,11,107,2
591,1181,2,590,1
592,1182,9,131,3
593,1185,2,592,1
594,1186,4,296,2
595,1188,5,237,3
596,1191,2,595,1
597,1192,29,41,3
598,1195,1193,1,2
599,1197,2,598,1
600,1198,4,299,2
601,1200,7,171,3
602,1203,1201,1,2
603,1205,2,602,1
604,1206,401,3,3
605,1209,2,604,1
606,1210,4,302,2
607,1212,13,93,3
608,1215,1213,1,2
609,1217,2,608,1
610,1218,4,304,2
611,1220,1217,1,3
612,1223,2,611,1
613,1224,11,111,3
614,1227,5,245,2
615,1229,2,614,1
616,1230,4,307,2
617,1232,1229,1,3
618,1235,3,411,2
619,1237,2,618,1
620,1238,5,247,3
621,1241,2,620,1
622,1242,4,310,2
623,1244,17,73,3
624,1247,2,623,1
625,1248,5,249,3
626,1251,1249,1,2
627,1253,2,626,1
628,1254,9,139,3
629,1257,2,628,1
630,1258,4,314,2
631,1260,419,3,3
632,1263,13,97,2
633,1265,2,632,1
634,1266,4,316,2
635,1268,5,253,3
636,1271,2,635,1
637,1272,9,141,3
638,1275,19,67,2
639,1277,2,638,1
640,1278,4,319,2
641,1280,1277,1,3
642,1283,3,427,2
643,1285,2,642,1
644,1286,1283,1,3
645,1289,2,644,1
646,1290,4,322,2
647,1292,1289,1,3
648,1295,3,431,2
649,1297,2,648,1
650,1298,3,432,2
651,1300,1297,1,3
652,1303,2,651,1
653,1304,1301,1,3
654,1307,3,435,2
655,1309,2,654,1
656,1310,1307,1,3
657,1313,2,656,1
658,1314,4,328,2
659,1316,13,101,3
660,1319,2,659,1
661,1320,439,3,3
662,1323,1321,1,2
663,1325,2,662,1
664,1326,4,331,2
665,1328,5,265,3
666,1331,3,443,2
667,1333,2,666,1
668,1334,11,121,3
669,1337,2,668,1
670,1338,4,334,2
671,1340,7,191,3
672,1343,3,447,2
673,1345,2,672,1
674,1346,3,448,2
675,1348,5,269,3
676,1351,2,675,1
677,1352,19,71,3
678,1355,3,451,2
679,1357,2,678,1
680,1358,3,452,2
681,1360,23,59,3
682,1363,1361,1,2
683,1365,2,682,1
684,1366,29,47,3
685,1369,2,684,1
686,1370,3,456,2
687,1372,37,37,3
688,1375,2,687,1
689,1376,1373,1,3
690,1379,3,459,2
691,1381,2,690,1
692,1382,7,197,3
693,1385,2,692,1
694,1386,4,346,2
695,1388,5,277,3
696,1391,3,463,2
697,1393,2,696,1
698,1394,3,464,2
699,1396,7,199,3
700,1399,2,699,1
701,1400,11,127,3
702,1403,3,467,2
703,1405,2,702,1
704,1406,23,61,3
705,1409,2,704,1
706,1410,4,352,2
707,1412,1409,1,3
708,1415,2,707,1
709,1416,9,157,3
710,1419,13,109,2
711,1421,2,710,1
712,1422,4,355,2
713,1424,7,203,3
714,1427,3,475,2
715,1429,2,714,1
716,1430,1427,1,3
717,1433,2,716,1
718,1434,4,358,2
719,1436,1433,1,3
720,1439,2,719,1
721,1440,479,3,3
722,1443,11,131,2
723,1445,2,722,1
724,1446,13,111,3
725,1449,2,724,1
726,1450,4,362,2
727,1452,7,207,3
728,1455,1453,1,2
729,1457,2,728,1
730,1458,4,364,2
731,1460,31,47,3
732,1463,2,731,1
733,1464,487,3,3
734,1467,5,293,2
735,1469,2,734,1
736,1470,4,367,2
737,1472,13,113,3
738,1475,3,491,2
739,1477,2,738,1
740,1478,5,295,3
741,1481,2,740,1
742,1482,4,370,2
743,1484,1481,1,3
744,1487,3,495,2
745,1489,2,744,1
746,1490,3,496,2
747,1492,1489,1,3
748,1495,2,747,1
749,1496,1493,1,3
750,1499,3,499,2
751,1501,2,750,1
752,1502,1499,1,3
753,1505,2,752,1
754,1506,4,376,2
755,1508,5,301,3
756,1511,2,755,1
757,1512,503,3,3
758,1515,17,89,2
759,1517,2,758,1
760,1518,4,379,2
761,1520,37,41,3
762,1523,3,507,2
763,1525,2,762,1
764,1526,1523,1,3
765,1529,2,764,1
766,1530,4,382,2
767,1532,11,139,3
768,1535,2,767,1
769,1536,7,219,3
770,1539,29,53,2
771,1541,2,770,1
772,1542,9,171,3
773,1545,2,772,1
774,1546,4,386,2
775,1548,5,309,3
776,1551,1549,1,2
777,1553,2,776,1
778,1554,4,388,2
779,1556,1553,1,3
780,1559,2,779,1
781,1560,9,173,3
782,1563,7,223,2
783,1565,2,782,1
784,1566,521,3,3
785,1569,2,784,1
786,1570,4,392,2
787,1572,523,3,3
788,1575,2,787,1
789,1576,11,143,3
790,1579,19,83,2
791,1581,2,790,1
792,1582,4,395,2
793,1584,17,93,3
794,1587,5,317,2
795,1589,2,794,1
796,1590,23,69,3
797,1593,2,796,1
798,1594,4,398,2
799,1596,9,177,3
800,1599,1597,1,2
801,1601,2,800,1
802,1602,4,400,2
803,1604,1601,1,3
804,1607,2,803,1
805,1608,5,321,3
806,1611,1609,1,2
807,1613,2,806,1
808,1614,4,403,2
809,1616,1613,1,3
810,1619,3,539,2
811,1621,2,810,1
812,1622,1619,1,3
813,1625,2,812,1
814,1626,4,406,2
815,1628,5,325,3
816,1631,2,815,1
817,1632,9,181,3
818,1635,23,71,2
819,1637,2,818,1
820,1638,5,327,3
821,1641,2,820,1
822,1642,4,410,2
823,1644,547,3,3
824,1647,5,329,2
825,1649,2,824,1
826,1650,4,412,2
827,1652,17,97,3
828,1655,2,827,1
829,1656,19,87,3
830,1659,1657,1,2
831,1661,2,830,1
832,1662,7,237,3
833,1665,2,832,1
834,1666,4,416,2
835,1668,5,333,3
836,1671,2,835,1
837,1672,1669,1,3
838,1675,7,239,2
839,1677,2,838,1
840,1678,4,419,2
841,1680,13,129,3
842,1683,41,41,2
843,1685,2,842,1
844,1686,9,187,3
845,1689,2,844,1
846,1690,4,422,2
847,1692,563,3,3
848,1695,2,847,1
849,1696,1693,1,3
850,1699,1697,1,2
851,1701,2,850,1
852,1702,1699,1,3
853,1705,2,852,1
854,1706,3,568,2
855,1708,5,341,3
856,1711,1709,1,2
857,1713,2,856,1
858,1714,4,428,2
859,1716,571,3,3
860,1719,2,859,1
861,1720,17,101,3
862,1723,1721,1,2
863,1725,2,862,1
864,1726,4,431,2
865,1728,5,345,3
866,1731,7,247,2
867,1733,2,866,1
868,1734,577,3,3
869,1737,2,868,1
870,1738,4,434,2
871,1740,9,193,3
872,1743,1741,1,2
873,1745,2,872,1
874,1746,4,436,2
875,1748,5,349,3
876,1751,2,875,1
877,1752,11,159,3
878,1755,1753,1,2
879,1757,2,878,1
880,1758,5,351,3
881,1761,2,880,1
882,1762,4,440,2
883,1764,587,3,3
884,1767,2,883,1
885,1768,5,353,3
886,1771,29,61,2
887,1773,2,886,1
888,1774,4,443,2
889,1776,9,197,3
890,1779,1777,1,2
891,1781,2,890,1
892,1782,593,3,3
893,1785,2,892,1
894,1786,4,446,2
895,1788,5,357,3
896,1791,1789,1,2
897,1793,2,896,1
898,1794,4,448,2
899,1796,11,163,3
900,1799,2,899,1
901,1800,599,3,3
902,1803,1801,1,2
903,1805,2,902,1
904,1806,4,451,2
905,1808,5,361,3
906,1811,3,603,2
907,1813,2,906,1
908,1814,1811,1,3
909,1817,2,908,1
910,1818,4,454,2
911,1820,23,79,3
912,1823,2,911,1
913,1824,607,3,3
914,1827,5,365,2
915,1829,2,914,1
916,1830,7,261,3
917,1833,2,916,1
918,1834,4,458,2
919,1836,13,141,3
920,1839,11,167,2
921,1841,2,920,1
922,1842,4,460,2
923,1844,7,263,3
924,1847,2,923,1
925,1848,5,369,3
926,1851,43,43,2
927,1853,2,926,1
928,1854,4,463,2
929,1856,17,109,3
930,1859,3,619,2
931,1861,2,930,1
932,1862,11,169,3
933,1865,2,932,1
934,1866,4,466,2
935,1868,5,373,3
936,1871,3,623,2
937,1873,2,936,1
938,1874,3,624,2
939,1876,1873,1,3
940,1879,2,939,1
941,1880,1877,1,3
942,1883,3,627,2
943,1885,2,942,1
944,1886,7,269,3
945,1889,2,944,1
946,1890,4,472,2
947,1892,1889,1,3
948,1895,2,947,1
949,1896,631,3,3
950,1899,7,271,2
951,1901,2,950,1
952,1902,4,475,2
953,1904,1901,1,3
954,1907,3,635,2
955,1909,2,954,1
956,1910,1907,1,3
957,1913,2,956,1
958,1914,4,478,2
959,1916,1913,1,3
960,1919,2,959,1
961,1920,9,213,3
962,1923,17,113,2
963,1925,2,962,1
964,1926,641,3,3
965,1929,2,964,1
966,1930,4,482,2
967,1932,643,3,3
968,1935,1933,1,2
969,1937,2,968,1
970,1938,4,484,2
971,1940,13,149,3
972,1943,2,971,1
973,1944,647,3,3
974,1947,5,389,2
975,1949,2,974,1
976,1950,11,177,3
977,1953,2,976,1
978,1954,4,488,2
979,1956,7,279,3
980,1959,2,979,1
981,1960,19,103,3
982,1963,37,53,2
983,1965,2,982,1
984,1966,4,491,2
985,1968,5,393,3
986,1971,11,179,2
987,1973,2,986,1
988,1974,9,219,3
989,1977,2,988,1
990,1978,4,494,2
991,1980,659,3,3
992,1983,7,283,2
993,1985,2,992,1
994,1986,4,496,2
995,1988,5,397,3
996,1991,2,995,1
997,1992,9,221,3
998,1995,1993,1,2
999,1997,2,998,1
1000,1998,4,499,2
