n,a,k,L,d
122,237,8,29,5
123,242,241,1,1
124,243,2,121,1
125,244,3,81,1
126,245,3,81,2
127,247,5,49,2
128,249,5,49,4
129,253,2,126,1
130,254,83,3,5
131,259,257,1,2
132,261,2,130,1
133,262,4,65,2
134,264,263,1,1
135,265,263,1,2
136,267,2,133,1
137,268,7,38,2
138,270,4,67,2
139,272,3,90,2
140,274,3,91,1
141,275,4,68,3
142,278,277,1,1
143,279,2,139,1
144,280,6,46,4
145,284,281,1,3
146,287,283,1,4
147,291,2,145,1
148,292,17,17,3
149,295,4,73,3
150,298,3,99,1
151,299,3,99,2
152,301,2,150,1
153,302,7,43,1
154,303,2,151,1
155,304,3,101,1
156,305,7,43,4
157,309,6,51,3
158,312,5,62,2
159,314,3,104,2
160,316,313,1,3
161,319,317,1,2
162,321,11,29,2
163,323,2,161,1
164,324,17,19,1
165,325,2,162,1
166,326,5,65,1
167,327,5,65,2
168,329,2,164,1
169,330,4,82,2
170,332,331,1,1
171,333,2,166,1
172,334,3,111,1
173,335,4,83,3
174,338,337,1,1
175,339,337,1,2
176,341,3,113,2
177,343,4,85,3
178,346,337,1,9
179,355,2,177,1
180,356,3,118,2
181,358,4,89,2
182,360,179,2,2
183,362,19,19,1
184,363,19,19,2
185,365,181,2,3
186,368,367,1,1
187,369,367,1,2
188,371,73,5,6
189,377,2,188,1
190,378,5,75,3
191,381,2,190,1
192,382,4,95,2
193,384,191,2,2
194,386,5,77,1
195,387,2,193,1
196,388,193,2,2
197,390,389,1,1
198,391,389,1,2
199,393,2,196,1
200,394,3,131,1
201,395,4,98,3
202,398,3,132,2
203,400,397,1,3
204,403,2,201,1
205,404,13,31,1
206,405,13,31,2
207,407,2,203,1
208,408,5,81,3
209,411,2,205,1
210,412,3,137,1
211,413,3,137,2
212,415,7,59,2
213,417,6,69,3
214,420,11,38,2
215,422,421,1,1
216,423,421,1,2
217,425,3,141,2
218,427,2,213,1
219,428,10,42,8
220,436,3,145,1
221,437,7,62,3
222,440,439,1,1
223,441,19,23,4
224,445,2,222,1
225,446,5,89,1
226,447,443,1,4
227,451,2,225,1
228,452,11,41,1
229,453,2,226,1
230,454,4,113,2
231,456,227,2,2
232,458,227,2,4
233,462,4,115,2
234,464,3,154,2
235,466,463,1,3
236,469,467,1,2
237,471,7,67,2
238,473,3,157,2
239,475,11,43,2
240,477,2,238,1
241,478,4,119,2
242,480,479,1,1
243,481,2,240,1
244,482,3,160,2
245,484,3,161,1
246,485,13,37,4
247,489,5,97,4
248,493,5,98,3
249,496,3,165,1
250,497,17,29,4
251,501,2,250,1
252,502,4,125,2
253,504,503,1,1
254,505,503,1,2
255,507,2,253,1
256,508,11,46,2
257,510,509,1,1
258,511,2,255,1
259,512,3,170,2
260,514,3,171,1
261,515,3,171,2
262,517,5,103,2
263,519,2,259,1
264,520,6,86,4
265,524,3,174,2
266,526,3,175,1
267,527,523,1,4
268,531,23,23,2
269,533,3,177,2
270,535,13,41,2
271,537,2,268,1
272,538,3,179,1
273,539,2,269,1
274,540,269,2,2
275,542,541,1,1
276,543,541,1,2
277,545,2,272,1
278,546,4,136,2
279,548,547,1,1
280,549,547,1,2
281,551,2,275,1
282,552,19,29,1
283,553,2,276,1
284,554,3,184,2
285,556,7,79,3
286,559,4,139,3
287,562,13,43,3
288,565,2,282,1
289,566,5,113,1
290,567,4,141,3
291,570,7,81,3
292,573,571,1,2
293,575,4,143,3
294,578,577,1,1
295,579,577,1,2
296,581,3,193,2
297,583,4,145,3
298,586,11,53,3
299,589,587,1,2
300,591,2,295,1
301,592,5,118,2
302,594,4,148,2
303,596,5,119,1
304,597,6,99,3
305,600,199,3,3
306,603,2,301,1
307,604,3,201,1
308,605,599,1,6
309,611,4,152,3
310,614,3,204,2
311,616,10,61,6
312,622,3,207,1
313,623,4,155,3
314,626,3,208,2
315,628,3,209,1
316,629,2,314,1
317,630,11,57,3
318,633,2,316,1
319,634,3,211,1
320,635,3,211,2
321,637,5,127,2
322,639,2,319,1
323,640,631,1,9
324,649,17,38,3
325,652,11,59,3
326,655,2,327,1
327,656,5,131,1
328,657,6,109,3
329,660,7,94,2
330,662,9,73,5
331,667,2,333,1
332,668,23,29,1
333,669,23,29,2
334,671,2,335,1
335,672,5,134,2
336,674,3,224,2
337,676,673,1,3
338,679,2,339,1
339,680,7,97,1
340,681,677,1,4
341,685,683,1,2
342,687,2,343,1
343,688,3,229,1
344,689,2,344,1
345,690,4,172,2
346,692,3,230,2
347,694,3,231,1
348,695,2,347,1
349,696,5,139,1
350,697,2,348,1
351,698,17,41,1
352,699,4,174,3
353,702,701,1,1
354,703,4,175,3
355,706,3,235,1
356,707,19,37,4
357,711,709,1,2
358,713,2,356,1
359,714,4,178,2
360,716,5,143,1
361,717,2,358,1
362,718,5,143,3
363,721,2,360,1
364,722,7,103,1
365,723,2,361,1
366,724,3,241,1
367,725,19,38,3
368,728,727,1,1
369,729,727,1,2
370,731,4,182,3
371,734,17,43,3
372,737,10,73,7
373,744,743,1,1
374,745,2,372,1
375,746,5,149,1
376,747,5,149,2
377,749,2,374,1
378,750,4,187,2
379,752,751,1,1
380,753,751,1,2
381,755,2,377,1
382,756,13,58,2
383,758,3,252,2
384,760,757,1,3
385,763,2,381,1
386,764,3,254,2
387,766,3,255,1
388,767,2,383,1
389,768,383,2,2
390,770,769,1,1
391,771,2,385,1
392,772,769,1,3
393,775,4,193,3
394,778,3,259,1
395,779,2,389,1
396,780,19,41,1
397,781,389,2,3
398,784,3,261,1
399,785,17,46,3
400,788,787,1,1
401,789,787,1,2
402,791,2,395,1
403,792,7,113,1
404,793,2,396,1
405,794,3,264,2
406,796,397,2,2
407,798,797,1,1
408,799,797,1,2
409,801,2,400,1
410,802,3,267,1
411,803,17,47,4
412,807,9,89,6
413,813,811,1,2
414,815,3,271,2
415,817,2,408,1
416,818,23,35,13
417,831,829,1,2
418,833,3,277,2
419,835,4,208,3
420,838,6,139,4
421,842,29,29,1
422,843,2,421,1
423,844,3,281,1
424,845,3,281,2
425,847,2,423,1
426,848,7,121,1
427,849,7,121,2
428,851,211,4,7
429,858,7,122,4
430,862,4,215,2
431,864,863,1,1
432,865,2,432,1
433,866,5,173,1
434,867,5,173,2
435,869,2,434,1
436,870,11,79,1
437,871,11,79,2
438,873,7,124,5
439,878,877,1,1
440,879,8,109,7
441,886,4,221,2
442,888,887,1,1
443,889,887,1,2
444,891,2,445,1
445,892,3,297,1
446,893,3,297,2
447,895,2,447,1
448,896,3,298,2
449,898,3,299,1
450,899,3,299,2
451,901,13,69,4
452,905,11,82,3
453,908,907,1,1
454,909,2,454,1
455,910,907,1,3
456,913,2,456,1
457,914,3,304,2
458,916,3,305,1
459,917,2,458,1
460,918,4,229,2
461,920,919,1,1
462,921,2,460,1
463,922,3,307,1
464,923,2,461,1
465,924,13,71,1
466,925,2,462,1
467,926,5,185,1
468,927,4,231,3
469,930,929,1,1
470,931,2,465,1
471,932,7,133,1
472,933,2,466,1
473,934,4,233,2
474,936,311,3,3
475,939,5,187,4
476,943,2,471,1
477,944,23,41,1
478,945,941,1,4
479,949,947,1,2
480,951,2,475,1
481,952,13,73,3
482,955,2,477,1
483,956,3,318,2
484,958,3,319,1
485,959,2,479,1
486,960,11,87,3
487,963,2,481,1
488,964,3,321,1
489,965,2,482,1
490,966,137,7,7
491,973,2,486,1
492,974,3,324,2
493,976,7,139,3
494,979,977,1,2
495,981,2,490,1
496,982,4,245,2
497,984,983,1,1
498,985,9,109,4
499,989,2,494,1
500,990,7,141,3
501,993,991,1,2
502,995,4,248,3
503,998,3,332,2
504,1000,997,1,3
505,1003,2,501,1
506,1004,3,334,2
507,1006,3,335,1
508,1007,17,59,4
509,1011,15,67,6
510,1017,2,508,1
511,1018,4,254,2
512,1020,8,127,4
513,1024,3,341,1
514,1025,2,512,1
515,1026,5,205,1
516,1027,2,513,1
517,1028,8,128,4
518,1032,13,79,5
519,1037,1033,1,4
520,1041,2,520,1
521,1042,3,347,1
522,1043,4,260,3
523,1046,5,209,1
524,1047,4,261,3
525,1050,4,262,2
526,1052,1051,1,1
527,1053,1051,1,2
528,1055,2,527,1
529,1056,5,211,1
530,1057,2,528,1
531,1058,7,151,1
532,1059,17,62,5
533,1064,1061,1,3
534,1067,6,177,5
535,1072,3,357,1
536,1073,3,357,2
537,1075,2,537,1
538,1076,5,215,1
539,1077,5,215,2
540,1079,3,359,2
541,1081,2,540,1
542,1082,23,47,1
543,1083,2,541,1
544,1084,13,83,5
545,1089,6,181,3
546,1092,5,218,2
547,1094,9,121,5
548,1099,1097,1,2
549,1101,547,2,7
550,1108,7,158,2
551,1110,1109,1,1
552,1111,4,277,3
553,1114,3,371,1
554,1115,11,101,4
555,1119,2,559,1
556,1120,3,373,1
557,1121,2,560,1
558,1122,4,280,2
559,1124,3,374,2
560,1126,3,375,1
561,1127,2,563,1
562,1128,281,4,4
563,1132,3,377,1
564,1133,3,377,2
565,1135,2,567,1
566,1136,5,227,1
567,1137,2,568,1
568,1138,3,379,1
569,1139,2,569,1
570,1140,17,67,1
571,1141,2,570,1
572,1142,7,163,1
573,1143,2,571,1
574,1144,3,381,1
575,1145,3,381,2
576,1147,5,229,2
577,1149,6,191,3
578,1152,5,230,2
579,1154,1153,1,1
580,1155,2,577,1
581,1156,3,385,1
582,1157,3,385,2
583,1159,2,579,1
584,1160,7,165,5
585,1165,1163,1,2
586,1167,2,583,1
587,1168,3,389,1
588,1169,2,584,1
589,1170,4,292,2
590,1172,3,390,2
591,1174,3,391,1
592,1175,2,587,1
593,1176,5,235,1
594,1177,5,235,2
595,1179,5,235,4
596,1183,4,295,3
597,1186,4,296,2
598,1188,1187,1,1
599,1189,2,594,1
600,1190,29,41,1
601,1191,1187,1,4
602,1195,4,298,3
603,1198,3,399,1
604,1199,4,299,3
605,1202,1201,1,1
606,1203,1201,1,2
607,1205,3,401,2
608,1207,401,3,4
609,1211,4,302,3
610,1214,5,242,4
611,1218,1217,1,1
612,1219,607,2,5
613,1224,1223,1,1
614,1225,2,612,1
615,1226,5,245,1
616,1227,2,613,1
617,1228,613,2,2
618,1230,409,3,3
619,1233,2,616,1
620,1234,5,246,4
621,1238,3,412,2
622,1240,3,413,1
623,1241,2,620,1
624,1242,17,73,1
625,1243,2,621,1
626,1244,17,73,3
627,1247,2,623,1
628,1248,7,178,2
629,1250,1249,1,1
630,1251,2,625,1
631,1252,3,417,1
632,1253,2,626,1
633,1254,7,179,1
634,1255,7,179,2
635,1257,6,209,3
636,1260,1259,1,1
637,1261,2,630,1
638,1262,13,97,1
639,1263,2,631,1
640,1264,13,97,3
641,1267,2,633,1
642,1268,5,253,3
643,1271,2,635,1
644,1272,31,41,1
645,1273,211,6,7
646,1280,3,426,2
647,1282,1279,1,3
648,1285,2,642,1
649,1286,3,428,2
650,1288,643,2,2
651,1290,9,143,3
652,1293,2,646,1
653,1294,4,323,2
654,1296,431,3,3
655,1299,4,324,3
656,1302,11,118,4
657,1306,433,3,7
658,1313,3,437,2
659,1315,13,101,2
660,1317,2,658,1
661,1318,6,219,4
662,1322,3,440,2
663,1324,3,441,1
664,1325,2,662,1
665,1326,4,331,2
666,1328,1327,1,1
667,1329,2,664,1
668,1330,3,443,1
669,1331,3,443,2
670,1333,443,3,4
671,1337,3,445,2
672,1339,7,191,2
673,1341,13,103,2
674,1343,2,671,1
675,1344,17,79,1
676,1345,2,672,1
677,1346,5,269,1
678,1347,2,673,1
679,1348,3,449,1
680,1349,2,674,1
681,1350,19,71,1
682,1351,4,337,3
683,1354,3,451,1
684,1355,3,451,2
685,1357,5,271,2
686,1359,5,271,4
687,1363,1361,1,2
688,1365,2,682,1
689,1366,4,341,2
690,1368,5,273,3
691,1371,7,195,6
692,1377,5,275,2
693,1379,2,689,1
694,1380,13,106,2
695,1382,1381,1,1
696,1383,1381,1,2
697,1385,2,692,1
698,1386,5,277,1
699,1387,2,693,1
700,1388,19,73,1
701,1389,19,73,2
702,1391,3,463,2
703,1393,5,278,3
704,1396,3,465,1
705,1397,17,82,3
706,1400,1399,1,1
707,1401,2,700,1
708,1402,3,467,1
709,1403,2,701,1
710,1404,23,61,1
711,1405,701,2,3
712,1408,19,74,2
713,1410,1409,1,1
714,1411,2,705,1
715,1412,17,83,1
716,1413,17,83,2
717,1415,2,707,1
718,1416,5,283,1
719,1417,2,708,1
720,1418,5,283,3
721,1421,709,2,3
722,1424,5,284,4
723,1428,23,62,2
724,1430,8,178,6
725,1436,5,287,1
726,1437,2,718,1
727,1438,4,359,2
728,1440,1439,1,1
729,1441,719,2,3
730,1444,3,481,1
731,1445,359,4,9
732,1454,1451,1,3
733,1457,1453,1,4
734,1461,6,243,3
735,1464,7,209,1
736,1465,2,732,1
737,1466,5,293,1
738,1467,2,733,1
739,1468,3,489,1
740,1469,2,734,1
741,1470,9,163,3
742,1473,1471,1,2
743,1475,3,491,2
744,1477,2,738,1
745,1478,3,492,2
746,1480,739,2,2
747,1482,17,87,3
748,1485,2,742,1
749,1486,8,185,6
750,1492,6,248,4
751,1496,5,299,1
752,1497,6,249,3
753,1500,1499,1,1
754,1501,2,750,1
755,1502,19,79,1
756,1503,1499,1,4
757,1507,5,301,2
758,1509,5,301,4
759,1513,2,756,1
760,1514,3,504,2
761,1516,3,505,1
762,1517,2,758,1
763,1518,37,41,1
764,1519,37,41,2
765,1521,2,760,1
766,1522,7,217,3
767,1525,1523,1,2
768,1527,5,305,2
769,1529,2,764,1
770,1530,4,382,2
771,1532,11,139,3
772,1535,3,511,2
773,1537,2,768,1
774,1538,29,53,1
775,1539,2,769,1
776,1540,3,513,1
777,1541,6,256,5
778,1546,7,220,6
779,1552,5,310,2
780,1554,1553,1,1
781,1555,2,777,1
782,1556,5,311,1
783,1557,1553,1,4
784,1561,1559,1,2
785,1563,7,223,2
786,1565,2,782,1
787,1566,521,3,3
788,1569,5,313,4
789,1573,2,786,1
790,1574,1571,1,3
791,1577,523,3,8
792,1585,1583,1,2
793,1587,2,793,1
794,1588,3,529,1
795,1589,2,794,1
796,1590,7,227,1
797,1591,4,397,3
798,1594,4,398,2
799,1596,227,7,7
800,1603,2,801,1
801,1604,5,320,4
802,1608,11,146,2
803,1610,1609,1,1
804,1611,11,146,5
805,1616,3,538,2
806,1618,6,269,4
807,1622,1621,1,1
808,1623,2,811,1
809,1624,1619,1,5
810,1629,1627,1,2
811,1631,2,815,1
812,1632,7,233,1
813,1633,5,326,3
814,1636,19,86,2
815,1638,1637,1,1
816,1639,2,819,1
817,1640,11,149,1
818,1641,2,820,1
819,1642,3,547,1
820,1643,4,410,3
821,1646,3,548,2
822,1648,3,549,1
823,1649,2,824,1
824,1650,17,97,1
825,1651,4,412,3
826,1654,3,551,1
827,1655,2,827,1
828,1656,827,2,2
829,1658,5,331,3
830,1661,829,2,3
831,1664,1657,1,7
832,1671,2,835,1
833,1672,3,557,1
834,1673,2,836,1
835,1674,7,239,1
836,1675,2,837,1
837,1676,3,558,2
838,1678,3,559,1
839,1679,2,839,1
840,1680,839,2,2
841,1682,3,560,2
842,1684,3,561,1
843,1685,3,561,2
844,1687,5,337,2
845,1689,7,241,2
846,1691,23,73,12
847,1703,2,851,1
848,1704,23,74,2
849,1706,5,341,1
850,1707,4,426,3
851,1710,1709,1,1
852,1711,2,855,1
853,1712,29,59,1
854,1713,2,856,1
855,1714,4,428,2
856,1716,5,343,1
857,1717,2,858,1
858,1718,17,101,1
859,1719,2,859,1
860,1720,859,2,2
861,1722,4,430,2
862,1724,3,574,2
863,1726,3,575,1
864,1727,2,863,1
865,1728,5,345,3
866,1731,2,865,1
867,1732,7,247,3
868,1735,2,867,1
869,1736,5,347,1
870,1737,5,347,2
871,1739,2,869,1
872,1740,7,248,4
873,1744,3,581,1
874,1745,6,290,5
875,1750,3,583,1
876,1751,2,875,1
877,1752,5,350,2
878,1754,1753,1,1
879,1755,2,877,1
880,1756,3,585,1
881,1757,877,2,3
882,1760,1759,1,1
883,1761,2,880,1
884,1762,3,587,1
885,1763,3,587,2
886,1765,2,882,1
887,1766,3,588,2
888,1768,3,589,1
889,1769,2,884,1
890,1770,4,442,2
891,1772,7,253,1
892,1773,2,886,1
893,1774,3,591,1
894,1775,7,253,4
895,1779,1777,1,2
896,1781,1777,1,4
897,1785,593,3,6
898,1791,2,895,1
899,1792,3,597,1
900,1793,2,896,1
901,1794,11,163,1
902,1795,2,897,1
903,1796,5,359,1
904,1797,5,359,2
905,1799,2,899,1
906,1800,599,3,3
907,1803,1801,1,2
908,1805,2,902,1
909,1806,5,361,1
910,1807,2,903,1
911,1808,601,3,5
912,1813,2,906,1
913,1814,1811,1,3
914,1817,3,605,2
915,1819,2,909,1
916,1820,17,107,1
917,1821,2,910,1
918,1822,4,455,2
919,1824,1823,1,1
920,1825,911,2,3
921,1828,3,609,1
922,1829,2,914,1
923,1830,25,73,5
924,1835,2,917,1
925,1836,5,367,1
926,1837,2,918,1
927,1838,11,167,1
928,1839,11,167,2
929,1841,3,613,2
930,1843,2,921,1
931,1844,11,167,7
932,1851,2,925,1
933,1852,3,617,1
934,1853,43,43,4
935,1857,2,928,1
936,1858,3,619,1
937,1859,2,929,1
938,1860,619,3,3
939,1863,1861,1,2
940,1865,7,266,3
941,1868,3,622,2
942,1870,6,311,4
943,1874,1873,1,1
944,1875,10,187,5
945,1880,3,626,2
946,1882,3,627,1
947,1883,15,125,8
948,1891,1889,1,2
949,1893,2,946,1
950,1894,3,631,1
951,1895,2,947,1
952,1896,5,379,1
953,1897,5,379,2
954,1899,5,379,4
955,1903,4,475,3
956,1906,11,173,3
957,1909,7,272,5
958,1914,1913,1,1
959,1915,2,957,1
960,1916,1913,1,3
961,1919,3,639,2
962,1921,2,960,1
963,1922,17,113,1
964,1923,19,101,4
965,1927,5,385,2
966,1929,6,321,3
967,1932,5,386,2
968,1934,3,644,2
969,1936,3,645,1
970,1937,2,968,1
971,1938,13,149,1
972,1939,13,149,2
973,1941,2,970,1
974,1942,3,647,1
975,1943,2,971,1
976,1944,29,67,1
977,1945,971,2,3
978,1948,7,278,2
979,1950,7,278,4
980,1954,1951,1,3
981,1957,5,391,2
982,1959,2,979,1
983,1960,3,653,1
984,1961,3,653,2
985,1963,2,981,1
986,1964,3,654,2
987,1966,3,655,1
988,1967,3,655,2
989,1969,491,4,5
990,1974,1973,1,1
991,1975,2,987,1
992,1976,5,395,1
993,1977,6,329,3
994,1980,1979,1,1
995,1981,2,990,1
996,1982,7,283,1
997,1983,7,283,2
998,1985,1979,1,6
999,1991,2,995,1
1000,1992,5,398,2
