n,a,k,L,d
249,934,7,133,3
250,937,311,3,4
251,941,11,85,6
252,947,941,1,6
253,953,6,158,5
254,958,13,73,9
255,967,9,107,4
256,971,4,242,3
257,974,971,1,3
258,977,6,162,5
259,982,3,327,1
260,983,13,75,8
261,991,197,5,6
262,997,2,498,1
263,998,9,110,8
264,1006,17,59,3
265,1009,5,201,4
266,1013,6,168,5
267,1018,3,339,1
268,1019,3,339,2
269,1021,337,3,10
270,1031,3,343,2
271,1033,13,79,6
272,1039,4,259,3
273,1042,6,173,4
274,1046,7,149,3
275,1049,3,349,2
276,1051,347,3,10
277,1061,3,353,2
278,1063,7,151,6
279,1069,16,66,13
280,1082,359,3,5
281,1087,19,57,4
282,1091,3,363,2
283,1093,2,546,1
284,1094,1091,1,3
285,1097,1091,1,6
286,1103,1097,1,6
287,1109,6,184,5
288,1114,11,101,3
289,1117,11,101,6
290,1123,4,280,3
291,1126,1123,1,3
292,1129,10,112,9
293,1138,6,189,4
294,1142,11,103,9
295,1151,3,383,2
296,1153,2,576,1
297,1154,229,5,9
298,1163,11,105,8
299,1171,4,292,3
300,1174,389,3,7
301,1181,6,196,5
302,1186,3,395,1
303,1187,1181,1,6
304,1193,6,198,5
305,1198,5,239,3
306,1201,2,600,1
307,1202,397,3,11
308,1213,2,606,1
309,1214,7,173,3
310,1217,7,173,6
311,1223,4,305,3
312,1226,1223,1,3
313,1229,3,409,2
314,1231,4,307,3
315,1234,1231,1,3
316,1237,2,618,1
317,1238,409,3,11
318,1249,21,59,10
319,1259,4,314,3
320,1262,29,43,15
321,1277,3,425,2
322,1279,4,319,3
323,1282,3,427,1
324,1283,4,320,3
325,1286,1283,1,3
326,1289,3,429,2
327,1291,4,322,3
328,1294,1291,1,3
329,1297,431,3,4
330,1301,3,433,2
331,1303,4,325,3
332,1306,3,435,1
333,1307,12,108,11
334,1318,3,439,1
335,1319,3,439,2
336,1321,2,660,1
337,1322,439,3,5
338,1327,109,12,19
339,1346,223,6,8
340,1354,449,3,7
341,1361,6,226,5
342,1366,3,455,1
343,1367,1361,1,6
344,1373,13,105,8
345,1381,2,690,1
346,1382,21,65,17
347,1399,4,349,3
348,1402,9,155,7
349,1409,10,140,9
350,1418,9,157,5
351,1423,11,129,4
352,1427,3,475,2
353,1429,5,285,4
354,1433,6,238,5
355,1438,3,479,1
356,1439,9,159,8
357,1447,13,111,4
358,1451,3,483,2
359,1453,2,726,1
360,1454,7,207,5
361,1459,11,132,7
362,1466,487,3,5
363,1471,8,183,7
364,1478,5,295,3
365,1481,3,493,2
366,1483,4,370,3
367,1486,3,495,1
368,1487,3,495,2
369,1489,5,297,4
370,1493,1487,1,6
371,1499,4,374,3
372,1502,1493,1,9
373,1511,4,377,3
374,1514,251,6,8
375,1522,3,507,1
376,1523,15,101,8
377,1531,12,127,7
378,1538,7,219,5
379,1543,4,385,3
380,1546,1543,1,3
381,1549,5,309,4
382,1553,7,221,6
383,1559,11,141,8
384,1567,521,3,4
385,1571,4,392,3
386,1574,523,3,5
387,1579,5,315,4
388,1583,12,131,11
389,1594,37,43,3
390,1597,9,177,4
391,1601,11,145,6
392,1607,3,535,2
393,1609,5,321,4
394,1613,6,268,5
395,1618,3,539,1
396,1619,3,539,2
397,1621,2,810,1
398,1622,7,231,5
399,1627,11,147,10
400,1637,6,272,5
401,1642,6,273,4
402,1646,9,182,8
403,1654,13,127,3
404,1657,2,828,1
405,1658,19,87,5
406,1663,7,237,4
407,1667,3,555,2
408,1669,10,166,9
409,1678,1663,1,15
410,1693,563,3,4
411,1697,3,565,2
412,1699,9,188,7
413,1706,13,131,3
414,1709,6,284,5
415,1714,5,342,4
416,1718,5,343,3
417,1721,3,573,2
418,1723,4,430,3
419,1726,9,191,7
420,1733,15,115,8
421,1741,347,5,6
422,1747,1741,1,6
423,1753,2,876,1
424,1754,11,159,5
425,1759,4,439,3
426,1762,6,293,4
427,1766,293,6,8
428,1774,7,253,3
429,1777,7,253,6
430,1783,593,3,4
431,1787,3,595,2
432,1789,1777,1,12
433,1801,199,9,10
434,1811,4,452,3
435,1814,14,129,8
436,1822,3,607,1
437,1823,11,165,8
438,1831,8,228,7
439,1838,31,59,9
440,1847,12,153,11
441,1858,5,371,3
442,1861,7,265,6
443,1867,9,207,4
444,1871,3,623,2
445,1873,2,936,1
446,1874,1871,1,3
447,1877,3,625,2
448,1879,4,469,3
449,1882,15,125,7
450,1889,6,314,5
451,1894,17,111,7
452,1901,6,316,5
453,1906,3,635,1
454,1907,1901,1,6
455,1913,379,5,18
456,1931,3,643,2
457,1933,2,966,1
458,1934,9,214,8
459,1942,9,215,7
460,1949,3,649,2
461,1951,4,487,3
462,1954,971,2,12
463,1966,653,3,7
464,1973,7,281,6
465,1979,4,494,3
466,1982,659,3,5
467,1987,7,283,6
468,1993,2,996,1
469,1994,11,181,3
470,1997,3,665,2
471,1999,5,399,4
472,2003,15,133,8
473,2011,401,5,6
474,2017,2,1008,1
475,2018,10,201,8
476,2026,3,675,1
477,2027,3,675,2
478,2029,10,202,9
479,2038,3,679,1
480,2039,4,509,3
481,2042,677,3,11
482,2053,14,146,9
483,2062,3,687,1
484,2063,4,515,3
485,2066,2063,1,3
486,2069,10,206,9
487,2078,5,415,3
488,2081,3,693,2
489,2083,7,297,4
490,2087,3,695,2
491,2089,10,208,9
492,2098,3,699,1
493,2099,4,524,3
494,2102,13,161,9
495,2111,3,703,2
496,2113,263,8,9
497,2122,6,353,4
498,2126,11,193,3
499,2129,3,709,2
500,2131,17,125,6
501,2137,2,1068,1
502,2138,5,427,3
503,2141,3,713,2
504,2143,27,79,10
505,2153,11,195,8
506,2161,179,12,13
507,2174,9,241,5
508,2179,4,544,3
509,2182,6,363,4
510,2186,9,242,8
511,2194,19,115,9
512,2203,4,550,3
513,2206,3,735,1
514,2207,31,71,6
515,2213,6,368,5
516,2218,5,443,3
517,2221,16,138,13
518,2234,23,97,3
519,2237,3,745,2
520,2239,5,447,4
521,2243,4,560,3
522,2246,9,249,5
523,2251,11,204,7
524,2258,13,173,9
525,2267,3,755,2
526,2269,5,453,4
527,2273,15,151,8
528,2281,7,325,6
529,2287,2281,1,6
530,2293,7,327,4
531,2297,6,382,5
532,2302,6,383,4
533,2306,7,329,3
534,2309,3,769,2
535,2311,28,82,15
536,2326,773,3,7
537,2333,13,179,6
538,2339,3,779,2
539,2341,2,1170,1
540,2342,19,123,5
541,2347,11,213,4
542,2351,7,335,6
543,2357,6,392,5
544,2362,13,181,9
545,2371,4,592,3
546,2374,2371,1,3
547,2377,7,339,4
548,2381,3,793,2
549,2383,4,595,3
550,2386,2383,1,3
551,2389,5,477,4
552,2393,7,341,6
553,2399,4,599,3
554,2402,2393,1,9
555,2411,13,185,6
556,2417,2411,1,6
557,2423,4,605,3
558,2426,13,186,8
559,2434,11,221,3
560,2437,811,3,4
561,2441,6,406,5
562,2446,3,815,1
563,2447,12,203,11
564,2458,3,819,1
565,2459,4,614,3
566,2462,7,351,5
567,2467,23,107,6
568,2473,2,1236,1
569,2474,7,353,3
570,2477,307,8,21
571,2498,9,277,5
572,2503,311,8,15
573,2518,5,503,3
574,2521,27,93,10
575,2531,29,87,8
576,2539,5,507,4
577,2543,43,59,6
578,2549,3,849,2
579,2551,4,637,3
580,2554,2551,1,3
581,2557,2,1278,1
582,2558,10,255,8
583,2566,1277,2,12
584,2578,3,859,1
585,2579,4,644,3
586,2582,31,83,9
587,2591,3,863,2
588,2593,2,1296,1
589,2594,431,6,8
590,2602,6,433,4
591,2606,19,137,3
592,2609,6,434,5
593,2614,7,373,3
594,2617,13,201,4
595,2621,2609,1,12
596,2633,6,438,5
597,2638,6,439,4
598,2642,9,293,5
599,2647,8,330,7
600,2654,11,241,3
601,2657,3,885,2
602,2659,5,531,4
603,2663,9,295,8
604,2671,13,205,6
605,2677,2671,1,6
606,2683,19,141,4
607,2687,3,895,2
608,2689,5,537,4
609,2693,2687,1,6
610,2699,9,299,8
611,2707,17,159,4
612,2711,3,903,2
613,2713,2707,1,6
614,2719,4,679,3
615,2722,15,181,7
616,2729,3,909,2
617,2731,4,682,3
618,2734,9,303,7
619,2741,6,456,5
620,2746,13,211,3
621,2749,5,549,4
622,2753,14,196,9
623,2762,919,3,5
624,2767,919,3,10
625,2777,35,79,12
626,2789,3,929,2
627,2791,557,5,6
628,2797,2,1398,1
629,2798,5,559,3
630,2801,3,933,2
631,2803,17,164,15
632,2818,3,939,1
633,2819,15,187,14
634,2833,23,123,4
635,2837,19,149,6
636,2843,4,710,3
637,2846,947,3,5
638,2851,4,712,3
639,2854,2851,1,3
640,2857,2,1428,1
641,2858,5,571,3
642,2861,6,476,5
643,2866,1427,2,12
644,2878,3,959,1
645,2879,9,319,8
646,2887,8,360,7
647,2894,7,413,3
648,2897,6,482,5
649,2902,3,967,1
650,2903,4,725,3
651,2906,2903,1,3
652,2909,967,3,8
653,2917,2,1458,1
654,2918,2909,1,9
655,2927,53,55,12
656,2939,4,734,3
657,2942,977,3,11
658,2953,983,3,4
659,2957,6,492,5
660,2962,3,987,1
661,2963,4,740,3
662,2966,2963,1,3
663,2969,3,989,2
664,2971,4,742,3
665,2974,5,594,4
666,2978,9,330,8
667,2986,1487,2,12
668,2998,3,999,1
669,2999,3,999,2
670,3001,997,3,10
671,3011,11,273,8
672,3019,4,754,3
673,3022,3,1007,1
674,3023,17,177,14
675,3037,9,337,4
676,3041,6,506,5
677,3046,17,179,3
678,3049,3037,1,12
679,3061,2,1530,1
680,3062,1019,3,5
681,3067,13,235,12
682,3079,5,615,4
683,3083,4,770,3
684,3086,3083,1,3
685,3089,10,308,9
686,3098,10,309,8
687,3106,29,107,3
688,3109,10,310,9
689,3118,3,1039,1
690,3119,3,1039,2
691,3121,14,222,13
692,3134,31,101,3
693,3137,6,522,5
694,3142,521,6,16
695,3158,1051,3,5
696,3163,4,790,3
697,3166,3,1055,1
698,3167,3,1055,2
699,3169,41,77,12
700,3181,25,127,6
701,3187,1061,3,4
702,3191,4,797,3
703,3194,9,354,8
704,3202,3,1067,1
705,3203,23,139,6
706,3209,6,534,5
707,3214,13,247,3
708,3217,2,1608,1
709,3218,5,643,3
710,3221,6,536,5
711,3226,11,293,3
712,3229,10,322,9
713,3238,6,539,4
714,3242,53,61,9
715,3251,3,1083,2
716,3253,2,1626,1
717,3254,3251,1,3
718,3257,3,1085,2
719,3259,17,191,12
720,3271,4,817,3
721,3274,57,57,25
722,3299,3,1099,2
723,3301,659,5,6
724,3307,3301,1,6
725,3313,2,1656,1
726,3314,1103,3,5
727,3319,5,663,4
728,3323,4,830,3
729,3326,3323,1,3
730,3329,3,1109,2
731,3331,4,832,3
732,3334,5,666,4
733,3338,11,303,5
734,3343,7,477,4
735,3347,23,145,12
736,3359,3,1119,2
737,3361,1117,3,10
738,3371,3,1123,2
739,3373,14,240,13
740,3386,17,199,3
741,3389,3,1129,2
742,3391,4,847,3
743,3394,5,678,4
744,3398,3389,1,9
745,3407,19,179,6
746,3413,6,568,5
747,3418,41,83,15
748,3433,16,214,9
749,3442,6,573,4
750,3446,11,313,3
751,3449,31,111,8
752,3457,1151,3,4
753,3461,3,1153,2
754,3463,4,865,3
755,3466,3,1155,1
756,3467,3,1155,2
757,3469,16,216,13
758,3482,23,151,9
759,3491,4,872,3
760,3494,1163,3,5
761,3499,9,388,7
762,3506,9,389,5
763,3511,701,5,6
764,3517,2,1758,1
765,3518,11,319,9
766,3527,3,1175,2
767,3529,5,705,4
768,3533,3527,1,6
769,3539,3,1179,2
770,3541,7,505,6
771,3547,10,354,7
772,3554,53,67,3
773,3557,3,1185,2
774,3559,8,444,7
775,3566,1187,3,5
776,3571,4,892,3
777,3574,5,714,4
778,3578,5,715,3
779,3581,3,1193,2
780,3583,397,9,10
781,3593,14,256,9
782,3602,11,327,5
783,3607,13,277,6
784,3613,9,401,4
785,3617,6,602,5
786,3622,3,1207,1
787,3623,15,241,8
788,3631,25,145,6
789,3637,3631,1,6
790,3643,4,910,3
791,3646,21,173,13
792,3659,4,914,3
793,3662,13,281,9
794,3671,3,1223,2
795,3673,1223,3,4
796,3677,33,111,14
797,3691,4,922,3
798,3694,3691,1,3
799,3697,1231,3,4
800,3701,1231,3,8
801,3709,27,137,10
802,3719,4,929,3
803,3722,7,531,5
804,3727,61,61,6
805,3733,2,1866,1
806,3734,11,339,5
807,3739,4,934,3
808,3742,6,623,4
809,3746,14,267,8
810,3754,5,750,4
811,3758,5,751,3
812,3761,751,5,6
813,3767,3,1255,2
814,3769,10,376,9
815,3778,3,1259,1
816,3779,15,251,14
817,3793,9,421,4
818,3797,6,632,5
819,3802,3,1267,1
820,3803,12,316,11
821,3814,9,423,7
822,3821,3,1273,2
823,3823,4,955,3
824,3826,19,201,7
825,3833,19,201,14
826,3847,7,549,4
827,3851,3,1283,2
828,3853,31,124,9
829,3862,3,1287,1
830,3863,4,965,3
831,3866,15,257,11
832,3877,1291,3,4
833,3881,1291,3,8
834,3889,10,388,9
835,3898,6,649,4
836,3902,9,433,5
837,3907,1301,3,4
838,3911,11,355,6
839,3917,3,1305,2
840,3919,5,783,4
841,3923,3917,1,6
842,3929,3,1309,2
843,3931,3919,1,12
844,3943,4,985,3
845,3946,3,1315,1
846,3947,12,328,11
847,3958,11,359,9
848,3967,8,495,7
849,3974,14,283,12
850,3986,7,569,3
851,3989,6,664,5
852,3994,5,798,4
853,3998,5,799,3
854,4001,3,1333,2
855,4003,4,1000,3
856,4006,3,1335,1
857,4007,4001,1,6
858,4013,4007,1,6
859,4019,3,1339,2
860,4021,2,2010,1
861,4022,13,309,5
862,4027,10,402,7
863,4034,4019,1,15
864,4049,3,1349,2
865,4051,4,1012,3
866,4054,4051,1,3
867,4057,2,2028,1
868,4058,311,13,15
869,4073,6,678,5
870,4078,3,1359,1
871,4079,49,83,12
872,4091,3,1363,2
873,4093,61,67,6
874,4099,11,372,7
875,4106,1367,3,5
876,4111,16,256,15
877,4126,3,1375,1
878,4127,3,1375,2
879,4129,5,825,4
880,4133,6,688,5
881,4138,3,1379,1
882,4139,15,275,14
883,4153,9,461,4
884,4157,3,1385,2
885,4159,4,1039,3
886,4162,6,693,4
887,4166,9,462,8
888,4174,43,97,3
889,4177,2,2088,1
890,4178,21,198,20
891,4198,5,839,3
892,4201,11,381,10
893,4211,29,145,6
894,4217,3,1405,2
895,4219,4,1054,3
896,4222,6,703,4
897,4226,41,103,3
898,4229,3,1409,2
899,4231,21,201,10
900,4241,3,1413,2
901,4243,17,249,10
902,4253,6,708,5
903,4258,3,1419,1
904,4259,3,1419,2
905,4261,2,2130,1
906,4262,4253,1,9
907,4271,3,1423,2
908,4273,2,2136,1
909,4274,9,474,8
910,4282,3,1427,1
911,4283,4,1070,3
912,4286,4283,1,3
913,4289,1427,3,8
914,4297,16,268,9
915,4306,22,195,16
916,4322,1439,3,5
917,4327,1439,3,10
918,4337,3,1445,2
919,4339,13,333,10
920,4349,1447,3,8
921,4357,2,2178,1
922,4358,1451,3,5
923,4363,1451,3,10
924,4373,65,67,18
925,4391,877,5,6
926,4397,1097,4,9
927,4406,7,629,3
928,4409,6,734,5
929,4414,13,339,7
930,4421,3,1473,2
931,4423,4,1105,3
932,4426,401,11,15
933,4441,2,2220,1
934,4442,9,493,5
935,4447,1481,3,4
936,4451,7,635,6
937,4457,4451,1,6
938,4463,12,371,11
939,4474,5,894,4
940,4478,5,895,3
941,4481,3,1493,2
942,4483,4,1120,3
943,4486,1493,3,7
944,4493,19,236,9
945,4502,1499,3,5
946,4507,7,643,6
947,4513,9,501,4
948,4517,3,1505,2
949,4519,5,903,4
950,4523,12,376,11
951,4534,5,906,4
952,4538,10,453,8
953,4546,3,1515,1
954,4547,3,1515,2
955,4549,13,349,12
956,4561,2,2280,1
957,4562,7,651,5
958,4567,8,570,7
959,4574,11,415,9
960,4583,4,1145,3
961,4586,9,509,5
962,4591,4,1147,3
963,4594,4591,1,3
964,4597,4591,1,6
965,4603,31,148,15
966,4618,5,923,3
967,4621,2,2310,1
968,4622,17,271,15
969,4637,3,1545,2
970,4639,5,927,4
971,4643,4637,1,6
972,4649,3,1549,2
973,4651,929,5,6
974,4657,4651,1,6
975,4663,4,1165,3
976,4666,1553,3,7
977,4673,6,778,5
978,4678,3,1559,1
979,4679,4,1169,3
980,4682,4673,1,9
981,4691,4,1172,3
982,4694,11,426,8
983,4702,3,1567,1
984,4703,12,391,11
985,4714,9,523,7
986,4721,3,1573,2
987,4723,53,89,6
988,4729,5,945,4
989,4733,1181,4,9
990,4742,4733,1,9
991,4751,4,1187,3
992,4754,1583,3,5
993,4759,4,1189,3
994,4762,6,793,4
995,4766,2377,2,12
996,4778,37,129,5
997,4783,4,1195,3
998,4786,3,1595,1
999,4787,3,1595,2
1000,4789,5,957,4
