n,a,k,L,d
255,884,883,1,1
256,885,6,147,3
257,888,443,2,2
258,890,443,2,4
259,894,9,99,3
260,897,6,149,3
261,900,449,2,2
262,902,17,53,1
263,903,4,225,3
264,906,11,82,4
265,910,4,227,2
266,912,9,101,3
267,915,4,228,3
268,918,4,229,2
269,920,229,4,4
270,924,9,102,6
271,930,25,37,5
272,935,2,467,1
273,936,467,2,2
274,938,3,312,2
275,940,7,134,2
276,942,313,3,3
277,945,2,472,1
278,946,4,236,2
279,948,11,86,2
280,950,3,316,2
281,952,5,190,2
282,954,317,3,3
283,957,6,159,3
284,960,479,2,2
285,962,479,2,4
286,966,9,107,3
287,969,2,484,1
288,970,193,5,5
289,975,4,243,3
290,978,4,244,2
291,980,8,122,4
292,984,491,2,2
293,986,5,197,1
294,987,2,493,1
295,988,17,58,2
296,990,17,58,4
297,994,4,248,2
298,996,991,1,5
299,1001,2,500,1
300,1002,9,111,3
301,1005,6,167,3
302,1008,503,2,2
303,1010,3,336,2
304,1012,5,202,2
305,1014,1013,1,1
306,1015,10,101,5
307,1020,509,2,2
308,1022,1021,1,1
309,1023,4,255,3
310,1026,7,146,4
311,1030,4,257,2
312,1032,5,206,2
313,1034,1033,1,1
314,1035,2,517,1
315,1036,11,94,2
316,1038,4,259,2
317,1040,7,148,4
318,1044,7,149,1
319,1045,8,130,5
320,1050,523,2,4
321,1054,4,263,2
322,1056,263,4,4
323,1060,23,46,2
324,1062,4,265,2
325,1064,1063,1,1
326,1065,2,532,1
327,1066,4,266,2
328,1068,13,82,2
329,1070,1069,1,1
330,1071,4,267,3
331,1074,5,214,4
332,1078,4,269,2
333,1080,25,43,5
334,1085,2,542,1
335,1086,541,2,4
336,1090,4,272,2
337,1092,9,121,3
338,1095,4,273,3
339,1098,4,274,2
340,1100,3,366,2
341,1102,4,275,2
342,1104,1103,1,1
343,1105,2,552,1
344,1106,19,58,4
345,1110,9,123,3
346,1113,5,222,3
347,1116,557,2,2
348,1118,3,372,2
349,1120,13,86,2
350,1122,9,124,6
351,1128,563,2,2
352,1130,1129,1,1
353,1131,4,282,3
354,1134,8,141,6
355,1140,8,142,4
356,1144,571,2,2
357,1146,4,286,2
358,1148,3,382,2
359,1150,229,5,5
360,1155,4,288,3
361,1158,4,289,2
362,1160,3,386,2
363,1162,4,290,2
364,1164,7,166,2
365,1166,7,166,4
366,1170,389,3,3
367,1173,5,234,3
368,1176,587,2,2
369,1178,3,392,2
370,1180,19,62,2
371,1182,9,131,3
372,1185,6,197,3
373,1188,593,2,2
374,1190,593,2,4
375,1194,4,298,2
376,1196,5,239,1
377,1197,6,199,3
378,1200,13,92,4
379,1204,601,2,2
380,1206,401,3,3
381,1209,2,604,1
382,1210,4,302,2
383,1212,9,134,6
384,1218,4,304,2
385,1220,23,53,1
386,1221,2,610,1
387,1222,4,305,2
388,1224,7,174,6
389,1230,4,307,2
390,1232,1229,1,3
391,1235,2,617,1
392,1236,9,137,3
393,1239,2,619,1
394,1240,619,2,2
395,1242,7,177,3
396,1245,2,622,1
397,1246,4,311,2
398,1248,9,138,6
399,1254,5,250,4
400,1258,4,314,2
401,1260,251,5,5
402,1265,2,632,1
403,1266,631,2,4
404,1270,4,317,2
405,1272,5,254,2
406,1274,19,67,1
407,1275,2,637,1
408,1276,7,182,2
409,1278,5,255,3
410,1281,6,213,3
411,1284,7,183,3
412,1287,2,643,1
413,1288,643,2,2
414,1290,4,322,2
415,1292,1289,1,3
416,1295,4,323,3
417,1298,3,432,2
418,1300,11,118,2
419,1302,433,3,3
420,1305,6,217,3
421,1308,1307,1,1
422,1309,2,654,1
423,1310,7,187,1
424,1311,4,327,3
425,1314,4,328,2
426,1316,8,164,4
427,1320,9,146,6
428,1326,661,2,4
429,1330,4,332,2
430,1332,5,266,2
431,1334,31,43,1
432,1335,4,333,3
433,1338,4,334,2
434,1340,3,446,2
435,1342,4,335,2
436,1344,223,6,6
437,1350,449,3,3
438,1353,5,270,3
439,1356,677,2,2
440,1358,3,452,2
441,1360,7,194,2
442,1362,4,340,2
443,1364,29,47,1
444,1365,6,227,3
445,1368,683,2,2
446,1370,683,2,4
447,1374,5,274,4
448,1378,4,344,2
449,1380,229,6,6
450,1386,691,2,4
451,1390,4,347,2
452,1392,5,278,2
453,1394,7,199,1
454,1395,4,348,3
455,1398,4,349,2
456,1400,349,4,4
457,1404,701,2,2
458,1406,5,281,1
459,1407,4,351,3
460,1410,19,74,4
461,1414,4,353,2
462,1416,9,157,3
463,1419,2,709,1
464,1420,709,2,2
465,1422,11,129,3
466,1425,2,712,1
467,1426,4,356,2
468,1428,23,62,2
469,1430,23,62,4
470,1434,1433,1,1
471,1435,10,143,5
472,1440,719,2,2
473,1442,11,131,1
474,1443,4,360,3
475,1446,13,111,3
476,1449,2,724,1
477,1450,4,362,2
478,1452,7,207,3
479,1455,2,727,1
480,1456,6,242,4
481,1460,3,486,2
482,1462,3,487,1
483,1463,2,731,1
484,1464,9,162,6
485,1470,733,2,4
486,1474,4,368,2
487,1476,491,3,3
488,1479,2,739,1
489,1480,739,2,2
490,1482,4,370,2
491,1484,1483,1,1
492,1485,6,247,3
493,1488,743,2,2
494,1490,1489,1,1
495,1491,4,372,3
496,1494,1493,1,1
497,1495,2,747,1
498,1496,3,498,2
499,1498,4,374,2
500,1500,13,115,5
501,1505,2,752,1
502,1506,4,376,2
503,1508,3,502,2
504,1510,4,377,2
505,1512,503,3,3
506,1515,4,378,3
507,1518,4,379,2
508,1520,379,4,4
509,1524,761,2,2
510,1526,761,2,4
511,1530,509,3,3
512,1533,2,766,1
513,1534,8,191,6
514,1540,769,2,2
515,1542,9,171,3
516,1545,1543,1,2
517,1547,2,773,1
518,1548,773,2,2
519,1550,1549,1,1
520,1551,4,387,3
521,1554,5,310,4
522,1558,4,389,2
523,1560,19,82,2
524,1562,3,520,2
525,1564,11,142,2
526,1566,11,142,4
527,1570,4,392,2
528,1572,523,3,3
529,1575,4,393,3
530,1578,4,394,2
531,1580,1579,1,1
532,1581,2,790,1
533,1582,4,395,2
534,1584,7,226,2
535,1586,7,226,4
536,1590,317,5,5
537,1595,2,797,1
538,1596,797,2,2
539,1598,1597,1,1
540,1599,4,399,3
541,1602,13,123,3
542,1605,2,802,1
543,1606,4,401,2
544,1608,11,146,2
545,1610,3,536,2
546,1612,5,322,2
547,1614,1613,1,1
548,1615,1613,1,2
549,1617,6,269,3
550,1620,8,202,4
551,1624,811,2,2
552,1626,4,406,2
553,1628,3,542,2
554,1630,4,407,2
555,1632,5,326,2
556,1634,23,71,1
557,1635,4,408,3
558,1638,4,409,2
559,1640,409,4,4
560,1644,31,53,1
561,1645,8,205,5
562,1650,4,412,2
563,1652,13,127,1
564,1653,5,330,3
565,1656,19,87,3
566,1659,2,829,1
567,1660,829,2,2
568,1662,7,237,3
569,1665,2,832,1
570,1666,4,416,2
571,1668,7,238,2
572,1670,3,556,2
573,1672,5,334,2
574,1674,557,3,3
575,1677,6,279,3
576,1680,13,129,3
577,1683,4,420,3
578,1686,29,58,4
579,1690,4,422,2
580,1692,5,338,2
581,1694,1693,1,1
582,1695,4,423,3
583,1698,4,424,2
584,1700,3,566,2
585,1702,4,425,2
586,1704,13,131,1
587,1705,23,74,3
588,1708,853,2,2
589,1710,8,213,6
590,1716,8,214,4
591,1720,859,2,2
592,1722,9,191,3
593,1725,1721,1,4
594,1729,2,864,1
595,1730,863,2,4
596,1734,4,433,2
597,1736,3,578,2
598,1738,4,434,2
599,1740,11,158,2
600,1742,1741,1,1
601,1743,4,435,3
602,1746,4,436,2
603,1748,1747,1,1
604,1749,2,874,1
605,1750,4,437,2
606,1752,11,159,3
607,1755,4,438,3
608,1758,4,439,2
609,1760,439,4,4
610,1764,587,3,3
611,1767,2,883,1
612,1768,883,2,2
613,1770,29,61,1
614,1771,883,2,5
615,1776,887,2,2
616,1778,3,592,2
617,1780,7,254,2
618,1782,593,3,3
619,1785,2,892,1
620,1786,4,446,2
621,1788,19,94,2
622,1790,19,94,4
623,1794,5,358,4
624,1798,4,449,2
625,1800,29,62,2
626,1802,3,600,2
627,1804,17,106,2
628,1806,17,106,4
629,1810,4,452,2
630,1812,9,201,3
631,1815,4,453,3
632,1818,4,454,2
633,1820,8,227,4
634,1824,911,2,2
635,1826,5,365,1
636,1827,4,456,3
637,1830,7,261,3
638,1833,2,916,1
639,1834,4,458,2
640,1836,8,229,4
641,1840,919,2,2
642,1842,613,3,3
643,1845,2,922,1
644,1846,4,461,2
645,1848,13,142,2
646,1850,13,142,4
647,1854,17,109,1
648,1855,10,185,5
649,1860,929,2,2
650,1862,929,2,4
651,1866,9,207,3
652,1869,2,934,1
653,1870,4,467,2
654,1872,467,4,4
655,1876,937,2,2
656,1878,4,469,2
657,1880,1879,1,1
658,1881,6,313,3
659,1884,7,269,1
660,1885,2,942,1
661,1886,5,377,1
662,1887,4,471,3
663,1890,4,472,2
664,1892,8,236,4
665,1896,947,2,2
666,1898,3,632,2
667,1900,13,146,2
668,1902,4,475,2
669,1904,11,173,1
670,1905,6,317,3
671,1908,953,2,2
672,1910,23,83,1
673,1911,4,477,3
674,1914,5,382,4
675,1918,4,479,2
676,1920,479,4,4
677,1924,3,641,1
678,1925,2,962,1
679,1926,31,62,4
680,1930,4,482,2
681,1932,643,3,3
682,1935,4,483,3
683,1938,4,484,2
684,1940,967,2,6
685,1946,5,389,1
686,1947,4,486,3
687,1950,11,177,3
688,1953,1951,1,2
689,1955,2,977,1
690,1956,977,2,2
691,1958,3,652,2
692,1960,11,178,2
693,1962,653,3,3
694,1965,6,327,3
695,1968,983,2,2
696,1970,3,656,2
697,1972,5,394,2
698,1974,4,493,2
699,1976,3,658,2
700,1978,4,494,2
701,1980,7,282,6
702,1986,4,496,2
703,1988,1987,1,1
704,1989,2,994,1
705,1990,4,497,2
706,1992,9,221,3
707,1995,4,498,3
708,1998,5,399,3
709,2001,2,1000,1
710,2002,4,500,2
711,2004,7,286,2
712,2006,7,286,4
713,2010,9,223,3
714,2013,2,1006,1
715,2014,3,671,1
716,2015,2,1007,1
717,2016,503,4,4
718,2020,1009,2,2
719,2022,4,505,2
720,2024,5,404,4
721,2028,1013,2,2
722,2030,1013,2,4
723,2034,19,107,1
724,2035,19,107,2
725,2037,6,339,3
726,2040,509,4,4
727,2044,1021,2,2
728,2046,1021,2,4
729,2050,4,512,2
730,2052,5,410,2
731,2054,2053,1,1
732,2055,4,513,3
733,2058,4,514,2
734,2060,8,257,4
735,2064,2063,1,1
736,2065,2063,1,2
737,2067,2,1033,1
738,2068,1033,2,2
739,2070,4,517,2
740,2072,3,690,2
741,2074,4,518,2
742,2076,691,3,3
743,2079,2,1039,1
744,2080,1039,2,2
745,2082,7,297,3
746,2085,2,1042,1
747,2086,4,521,2
748,2088,7,298,2
749,2090,2089,1,1
750,2091,2089,1,2
751,2093,2,1046,1
752,2094,8,261,6
753,2100,349,6,6
754,2106,4,526,2
755,2108,7,301,1
756,2109,2,1054,1
757,2110,4,527,2
758,2112,5,422,2
759,2114,2113,1,1
760,2115,4,528,3
761,2118,4,529,2
762,2120,13,163,1
763,2121,6,353,3
764,2124,5,424,4
765,2128,1063,2,2
766,2130,4,532,2
767,2132,3,710,2
768,2134,3,711,1
769,2135,2,1067,1
770,2136,9,237,3
771,2139,2,1069,1
772,2140,1069,2,2
773,2142,23,93,3
774,2145,2,1072,1
775,2146,4,536,2
776,2148,29,74,2
777,2150,29,74,4
778,2154,4,538,2
779,2156,3,718,2
780,2158,4,539,2
781,2160,13,166,2
782,2162,2161,1,1
783,2163,4,540,3
784,2166,23,94,4
785,2170,4,542,2
786,2172,9,241,3
787,2175,4,543,3
788,2178,4,544,2
789,2180,8,272,4
790,2184,37,59,1
791,2185,10,218,5
792,2190,9,243,3
793,2193,5,438,3
794,2196,1097,2,2
795,2198,3,732,2
796,2200,7,314,2
797,2202,4,550,2
798,2204,2203,1,1
799,2205,6,367,3
800,2208,1103,2,2
801,2210,47,47,1
802,2211,2,1105,1
803,2212,5,442,2
804,2214,8,276,6
805,2220,1109,2,2
806,2222,2221,1,1
807,2223,4,555,3
808,2226,11,202,4
809,2230,4,557,2
810,2232,23,97,1
811,2233,23,97,2
812,2235,2,1117,1
813,2236,1117,2,2
814,2238,4,559,2
815,2240,3,746,2
816,2242,4,560,2
817,2244,9,249,3
818,2247,4,561,3
819,2250,1123,2,4
820,2254,3,751,1
821,2255,2,1127,1
822,2256,563,4,4
823,2260,3,753,1
824,2261,2,1130,1
825,2262,9,251,3
826,2265,2,1132,1
827,2266,4,566,2
828,2268,11,206,2
829,2270,11,206,4
830,2274,2273,1,1
831,2275,2273,1,2
832,2277,2,1138,1
833,2278,4,569,2
834,2280,17,134,2
835,2282,17,134,4
836,2286,4,571,2
837,2288,2287,1,1
838,2289,2,1144,1
839,2290,4,572,2
840,2292,5,458,2
841,2294,2293,1,1
842,2295,2,1147,1
843,2296,31,74,2
844,2298,4,574,2
845,2300,11,209,1
846,2301,12,191,9
847,2310,1153,2,4
848,2314,4,578,2
849,2316,13,178,2
850,2318,3,772,2
851,2320,19,122,2
852,2322,4,580,2
853,2324,23,101,1
854,2325,6,387,3
855,2328,1163,2,2
856,2330,17,137,1
857,2331,2,1165,1
858,2332,5,466,2
859,2334,7,333,3
860,2337,2,1168,1
861,2338,4,584,2
862,2340,19,123,3
863,2343,2341,1,2
864,2345,2,1172,1
865,2346,1171,2,4
866,2350,4,587,2
867,2352,5,470,2
868,2354,13,181,1
869,2355,2,1177,1
870,2356,11,214,2
871,2358,4,589,2
872,2360,19,124,4
873,2364,17,139,1
874,2365,2,1182,1
875,2366,1181,2,4
876,2370,9,263,3
877,2373,5,474,3
878,2376,1187,2,2
879,2378,2377,1,1
880,2379,2,1189,1
881,2380,29,82,2
882,2382,13,183,3
883,2385,2383,1,2
884,2387,2,1193,1
885,2388,1193,2,2
886,2390,3,796,2
887,2392,5,478,2
888,2394,797,3,3
889,2397,2,1198,1
890,2398,4,599,2
891,2400,479,5,5
892,2405,2,1202,1
893,2406,4,601,2
894,2408,29,83,1
895,2409,2,1204,1
896,2410,4,602,2
897,2412,5,482,2
898,2414,19,127,1
899,2415,4,603,3
900,2418,4,604,2
901,2420,3,806,2
902,2422,4,605,2
903,2424,13,186,6
904,2430,7,347,1
905,2431,1213,2,5
906,2436,1217,2,2
907,2438,3,812,2
908,2440,23,106,2
909,2442,4,610,2
910,2444,7,349,1
911,2445,6,407,3
912,2448,1223,2,2
913,2450,31,79,1
914,2451,4,612,3
915,2454,19,129,3
916,2457,6,409,3
917,2460,8,307,4
918,2464,3,821,1
919,2465,2,1232,1
920,2466,1231,2,4
921,2470,4,617,2
922,2472,823,3,3
923,2475,4,618,3
924,2478,4,619,2
925,2480,3,826,2
926,2482,4,620,2
927,2484,13,191,1
928,2485,2,1242,1
929,2486,17,146,4
930,2490,4,622,2
931,2492,3,830,2
932,2494,4,623,2
933,2496,9,277,3
934,2499,4,624,3
935,2502,7,357,3
936,2505,2,1252,1
937,2506,4,626,2
938,2508,7,358,2
939,2510,7,358,4
940,2514,4,628,2
941,2516,8,314,4
942,2520,1259,2,2
943,2522,1259,2,4
944,2526,13,194,4
945,2530,4,632,2
946,2532,5,506,2
947,2534,17,149,1
948,2535,4,633,3
949,2538,4,634,2
950,2540,2539,1,1
951,2541,2,1270,1
952,2542,4,635,2
953,2544,31,82,2
954,2546,3,848,2
955,2548,19,134,2
956,2550,4,637,2
957,2552,2551,1,1
958,2553,2551,1,2
959,2555,2,1277,1
960,2556,10,255,6
961,2562,853,3,3
962,2565,6,427,3
963,2568,1283,2,2
964,2570,1283,2,4
965,2574,4,643,2
966,2576,643,4,4
967,2580,859,3,3
968,2583,2,1291,1
969,2584,3,861,1
970,2585,2,1292,1
971,2586,1291,2,4
972,2590,11,235,5
973,2595,2,1297,1
974,2596,1297,2,2
975,2598,4,649,2
976,2600,11,236,4
977,2604,9,289,3
978,2607,4,651,3
979,2610,11,237,3
980,2613,5,522,3
981,2616,1307,2,2
982,2618,3,872,2
983,2620,7,374,2
984,2622,9,291,3
985,2625,2,1312,1
986,2626,4,656,2
987,2628,13,202,2
988,2630,3,876,2
989,2632,5,526,2
990,2634,2633,1,1
991,2635,877,3,4
992,2639,2,1319,1
993,2640,439,6,6
994,2646,1321,2,4
995,2650,4,662,2
996,2652,883,3,3
997,2655,4,663,3
998,2658,4,664,2
999,2660,8,332,4
1000,2664,2663,1,1
