n,a,k,L,d
385,622,4,155,2
386,624,311,2,2
387,626,5,125,1
388,627,5,125,2
389,629,3,209,2
390,631,2,315,1
391,632,3,210,2
392,634,3,211,1
393,635,3,211,2
394,637,5,127,2
395,639,2,319,1
396,640,11,58,2
397,642,641,1,1
398,643,641,1,2
399,645,643,1,2
400,647,2,323,1
401,648,17,38,2
402,650,3,216,2
403,652,3,217,1
404,653,3,217,2
405,655,2,327,1
406,656,3,218,2
407,658,4,164,2
408,660,659,1,1
409,661,659,1,2
410,663,661,1,2
411,665,2,332,1
412,666,4,166,2
413,668,23,29,1
414,669,23,29,2
415,671,3,223,2
416,673,2,336,1
417,674,3,224,2
418,676,3,225,1
419,677,3,225,2
420,679,677,1,2
421,681,2,340,1
422,682,4,170,2
423,684,11,62,2
424,686,5,137,1
425,687,5,137,2
426,689,2,344,1
427,690,4,172,2
428,692,3,230,2
429,694,3,231,1
430,695,3,231,2
431,697,2,348,1
432,698,3,232,2
433,700,349,2,2
434,702,701,1,1
435,703,701,1,2
436,705,19,37,2
437,707,2,353,1
438,708,353,2,2
439,710,709,1,1
440,711,709,1,2
441,713,3,237,2
442,715,2,357,1
443,716,3,238,2
444,718,4,179,2
445,720,719,1,1
446,721,719,1,2
447,723,2,361,1
448,724,19,38,2
449,726,4,181,2
450,728,727,1,1
451,729,727,1,2
452,731,2,365,1
453,732,5,146,2
454,734,3,244,2
455,736,3,245,1
456,737,3,245,2
457,739,11,67,2
458,741,2,370,1
459,742,4,185,2
460,744,743,1,1
461,745,743,1,2
462,747,5,149,2
463,749,2,374,1
464,750,4,187,2
465,752,3,250,2
466,754,3,251,1
467,755,3,251,2
468,757,2,378,1
469,758,3,252,2
470,760,379,2,2
471,762,761,1,1
472,763,761,1,2
473,765,2,382,1
474,766,4,191,2
475,768,383,2,2
476,770,769,1,1
477,771,769,1,2
478,773,3,257,2
479,775,2,387,1
480,776,3,258,2
481,778,3,259,1
482,779,3,259,2
483,781,19,41,2
484,783,2,391,1
485,784,17,46,2
486,786,5,157,1
487,787,5,157,2
488,789,787,1,2
489,791,2,395,1
490,792,5,158,2
491,794,3,264,2
492,796,3,265,1
493,797,3,265,2
494,799,2,399,1
495,800,3,266,2
496,802,4,200,2
497,804,11,73,1
498,805,11,73,2
499,807,5,161,2
500,809,2,404,1
501,810,4,202,2
502,812,811,1,1
503,813,811,1,2
504,815,3,271,2
505,817,2,408,1
506,818,3,272,2
507,820,3,273,1
508,821,3,273,2
509,823,821,1,2
510,825,2,412,1
511,826,4,206,2
512,828,7,118,2
513,830,829,1,1
514,831,829,1,2
515,833,2,416,1
516,834,4,208,2
517,836,3,278,2
518,838,3,279,1
519,839,3,279,2
520,841,2,420,1
521,842,3,280,2
522,844,421,2,2
523,846,5,169,1
524,847,5,169,2
525,849,7,121,2
526,851,2,425,1
527,852,5,170,2
528,854,853,1,1
529,855,853,1,2
530,857,3,285,2
531,859,2,429,1
532,860,3,286,2
533,862,4,215,2
534,864,863,1,1
535,865,863,1,2
536,867,2,433,1
537,868,433,2,2
538,870,4,217,2
539,872,13,67,1
540,873,13,67,2
541,875,2,437,1
542,876,19,46,2
543,878,3,292,2
544,880,3,293,1
545,881,3,293,2
546,883,881,1,2
547,885,2,442,1
548,886,4,221,2
549,888,887,1,1
550,889,887,1,2
551,891,7,127,2
552,893,2,446,1
553,894,4,223,2
554,896,3,298,2
555,898,3,299,1
556,899,3,299,2
557,901,2,450,1
558,902,3,300,2
559,904,11,82,2
560,906,5,181,1
561,907,5,181,2
562,909,2,454,1
563,910,4,227,2
564,912,5,182,2
565,914,11,83,1
566,915,11,83,2
567,917,3,305,2
568,919,2,459,1
569,920,3,306,2
570,922,3,307,1
571,923,3,307,2
572,925,13,71,2
573,927,2,463,1
574,928,463,2,2
575,930,929,1,1
576,931,929,1,2
577,933,7,133,2
578,935,2,467,1
579,936,467,2,2
580,938,3,312,2
581,940,3,313,1
582,941,3,313,2
583,943,2,471,1
584,944,3,314,2
585,946,4,236,2
586,948,947,1,1
587,949,947,1,2
588,951,13,73,2
589,953,2,476,1
590,954,4,238,2
591,956,5,191,1
592,957,5,191,2
593,959,3,319,2
594,961,2,480,1
595,962,3,320,2
596,964,3,321,1
597,965,3,321,2
598,967,5,193,2
599,969,2,484,1
600,970,4,242,2
601,972,5,194,2
602,974,7,139,1
603,975,7,139,2
604,977,2,488,1
605,978,4,244,2
606,980,3,326,2
607,982,3,327,1
608,983,3,327,2
609,985,983,1,2
610,987,2,493,1
611,988,17,58,2
612,990,23,43,1
613,991,23,43,2
614,993,991,1,2
615,995,2,497,1
616,996,7,142,2
617,998,997,1,1
618,999,997,1,2
619,1001,3,333,2
620,1003,2,501,1
621,1004,3,334,2
622,1006,4,251,2
623,1008,19,53,1
624,1009,19,53,2
625,1011,2,505,1
626,1012,5,202,2
627,1014,4,253,2
628,1016,5,203,1
629,1017,5,203,2
630,1019,2,509,1
631,1020,509,2,2
632,1022,3,340,2
633,1024,3,341,1
634,1025,3,341,2
635,1027,5,205,2
636,1029,2,514,1
637,1030,4,257,2
638,1032,1031,1,1
639,1033,1031,1,2
640,1035,1033,1,2
641,1037,2,518,1
642,1038,4,259,2
643,1040,3,346,2
644,1042,3,347,1
645,1043,3,347,2
646,1045,2,522,1
647,1046,3,348,2
648,1048,523,2,2
649,1050,1049,1,1
650,1051,1049,1,2
651,1053,2,526,1
652,1054,4,263,2
653,1056,17,62,2
654,1058,7,151,1
655,1059,7,151,2
656,1061,3,353,2
657,1063,2,531,1
658,1064,3,354,2
659,1066,3,355,1
660,1067,3,355,2
661,1069,11,97,2
662,1071,2,535,1
663,1072,5,214,2
664,1074,29,37,1
665,1075,29,37,2
666,1077,5,215,2
667,1079,2,539,1
668,1080,7,154,2
669,1082,3,360,2
670,1084,3,361,1
671,1085,3,361,2
672,1087,2,543,1
673,1088,3,362,2
674,1090,4,272,2
675,1092,1091,1,1
676,1093,1091,1,2
677,1095,1093,1,2
678,1097,2,548,1
679,1098,4,274,2
680,1100,7,157,1
681,1101,7,157,2
682,1103,3,367,2
683,1105,2,552,1
684,1106,3,368,2
685,1108,3,369,1
686,1109,3,369,2
687,1111,1109,1,2
688,1113,2,556,1
689,1114,4,278,2
690,1116,557,2,2
691,1118,1117,1,1
692,1119,1117,1,2
693,1121,2,560,1
694,1122,4,280,2
695,1124,3,374,2
696,1126,3,375,1
697,1127,3,375,2
698,1129,7,161,2
699,1131,2,565,1
700,1132,5,226,2
701,1134,11,103,1
702,1135,11,103,2
703,1137,5,227,2
704,1139,2,569,1
705,1140,569,2,2
706,1142,7,163,1
707,1143,7,163,2
708,1145,3,381,2
709,1147,2,573,1
710,1148,3,382,2
711,1150,4,287,2
712,1152,1151,1,1
713,1153,1151,1,2
714,1155,2,577,1
715,1156,577,2,2
716,1158,4,289,2
717,1160,19,61,1
718,1161,19,61,2
719,1163,2,581,1
720,1164,7,166,2
721,1166,3,388,2
722,1168,3,389,1
723,1169,3,389,2
724,1171,7,167,2
725,1173,2,586,1
726,1174,4,293,2
727,1176,5,235,1
728,1177,5,235,2
729,1179,11,107,2
730,1181,2,590,1
731,1182,4,295,2
732,1184,3,394,2
733,1186,3,395,1
734,1187,3,395,2
735,1189,2,594,1
736,1190,3,396,2
737,1192,5,238,2
738,1194,1193,1,1
739,1195,1193,1,2
740,1197,2,598,1
741,1198,4,299,2
742,1200,599,2,2
743,1202,1201,1,1
744,1203,1201,1,2
745,1205,3,401,2
746,1207,2,603,1
747,1208,3,402,2
748,1210,3,403,1
749,1211,3,403,2
750,1213,7,173,2
751,1215,2,607,1
752,1216,607,2,2
753,1218,1217,1,1
754,1219,1217,1,2
755,1221,23,53,2
756,1223,2,611,1
757,1224,13,94,2
758,1226,3,408,2
759,1228,3,409,1
760,1229,3,409,2
761,1231,2,615,1
762,1232,3,410,2
763,1234,4,308,2
764,1236,5,247,1
765,1237,5,247,2
766,1239,1237,1,2
767,1241,2,620,1
768,1242,4,310,2
769,1244,11,113,1
770,1245,11,113,2
771,1247,3,415,2
772,1249,2,624,1
773,1250,3,416,2
774,1252,3,417,1
775,1253,3,417,2
776,1255,7,179,2
777,1257,2,628,1
778,1258,4,314,2
779,1260,17,74,2
780,1262,13,97,1
781,1263,13,97,2
782,1265,2,632,1
783,1266,4,316,2
784,1268,3,422,2
785,1270,3,423,1
786,1271,3,423,2
787,1273,31,41,2
788,1275,2,637,1
789,1276,7,182,2
790,1278,1277,1,1
791,1279,1277,1,2
792,1281,1279,1,2
793,1283,2,641,1
794,1284,641,2,2
795,1286,5,257,1
796,1287,5,257,2
797,1289,3,429,2
798,1291,2,645,1
799,1292,3,430,2
800,1294,4,323,2
801,1296,5,259,1
802,1297,5,259,2
803,1299,2,649,1
804,1300,11,118,2
805,1302,4,325,2
806,1304,1303,1,1
807,1305,1303,1,2
808,1307,2,653,1
809,1308,653,2,2
810,1310,3,436,2
811,1312,3,437,1
812,1313,3,437,2
813,1315,13,101,2
814,1317,2,658,1
815,1318,4,329,2
816,1320,1319,1,1
817,1321,1319,1,2
818,1323,1321,1,2
819,1325,2,662,1
820,1326,4,331,2
821,1328,3,442,2
822,1330,3,443,1
823,1331,3,443,2
824,1333,2,666,1
825,1334,3,444,2
826,1336,23,58,2
827,1338,7,191,1
828,1339,7,191,2
829,1341,2,670,1
830,1342,4,335,2
831,1344,11,122,2
832,1346,5,269,1
833,1347,5,269,2
834,1349,3,449,2
835,1351,2,675,1
836,1352,3,450,2
837,1354,3,451,1
838,1355,3,451,2
839,1357,5,271,2
840,1359,2,679,1
841,1360,7,194,2
842,1362,4,340,2
843,1364,29,47,1
844,1365,29,47,2
845,1367,2,683,1
846,1368,683,2,2
847,1370,3,456,2
848,1372,3,457,1
849,1373,3,457,2
850,1375,2,687,1
851,1376,3,458,2
852,1378,4,344,2
853,1380,7,197,1
854,1381,7,197,2
855,1383,1381,1,2
856,1385,2,692,1
857,1386,4,346,2
858,1388,19,73,1
859,1389,19,73,2
860,1391,3,463,2
861,1393,2,696,1
862,1394,3,464,2
863,1396,3,465,1
864,1397,3,465,2
865,1399,11,127,2
866,1401,2,700,1
867,1402,4,350,2
868,1404,701,2,2
869,1406,5,281,1
870,1407,5,281,2
871,1409,2,704,1
872,1410,4,352,2
873,1412,3,470,2
874,1414,3,471,1
875,1415,3,471,2
876,1417,5,283,2
877,1419,2,709,1
878,1420,709,2,2
879,1422,7,203,1
880,1423,7,203,2
881,1425,1423,1,2
882,1427,2,713,1
883,1428,23,62,2
884,1430,1429,1,1
885,1431,1429,1,2
886,1433,3,477,2
887,1435,2,717,1
888,1436,3,478,2
889,1438,4,359,2
890,1440,1439,1,1
891,1441,1439,1,2
892,1443,2,721,1
893,1444,7,206,2
894,1446,4,361,2
895,1448,1447,1,1
896,1449,1447,1,2
897,1451,2,725,1
898,1452,5,290,2
899,1454,3,484,2
900,1456,3,485,1
901,1457,3,485,2
902,1459,31,47,2
903,1461,2,730,1
904,1462,4,365,2
905,1464,7,209,1
906,1465,7,209,2
907,1467,5,293,2
908,1469,2,734,1
909,1470,4,367,2
910,1472,3,490,2
911,1474,3,491,1
912,1475,3,491,2
913,1477,2,738,1
914,1478,3,492,2
915,1480,739,2,2
916,1482,1481,1,1
917,1483,1481,1,2
918,1485,2,742,1
919,1486,4,371,2
920,1488,743,2,2
921,1490,1489,1,1
922,1491,1489,1,2
923,1493,3,497,2
924,1495,2,747,1
925,1496,3,498,2
926,1498,3,499,1
927,1499,3,499,2
928,1501,1499,1,2
929,1503,2,751,1
930,1504,751,2,2
931,1506,4,376,2
932,1508,11,137,1
933,1509,11,137,2
934,1511,2,755,1
935,1512,5,302,2
936,1514,3,504,2
937,1516,3,505,1
938,1517,3,505,2
939,1519,2,759,1
940,1520,3,506,2
941,1522,4,380,2
942,1524,1523,1,1
943,1525,1523,1,2
944,1527,5,305,2
945,1529,2,764,1
946,1530,4,382,2
947,1532,1531,1,1
948,1533,1531,1,2
949,1535,3,511,2
950,1537,2,768,1
951,1538,3,512,2
952,1540,3,513,1
953,1541,3,513,2
954,1543,23,67,2
955,1545,2,772,1
956,1546,4,386,2
957,1548,773,2,2
958,1550,1549,1,1
959,1551,1549,1,2
960,1553,2,776,1
961,1554,4,388,2
962,1556,3,518,2
963,1558,3,519,1
964,1559,3,519,2
965,1561,1559,1,2
966,1563,2,781,1
967,1564,11,142,2
968,1566,5,313,1
969,1567,5,313,2
970,1569,1567,1,2
971,1571,2,785,1
972,1572,5,314,2
973,1574,11,143,1
974,1575,11,143,2
975,1577,3,525,2
976,1579,2,789,1
977,1580,3,526,2
978,1582,4,395,2
979,1584,1583,1,1
980,1585,1583,1,2
981,1587,2,793,1
982,1588,13,122,2
983,1590,4,397,2
984,1592,37,43,1
985,1593,37,43,2
986,1595,2,797,1
987,1596,797,2,2
988,1598,3,532,2
989,1600,3,533,1
990,1601,3,533,2
991,1603,1601,1,2
992,1605,2,802,1
993,1606,4,401,2
994,1608,1607,1,1
995,1609,1607,1,2
996,1611,1609,1,2
997,1613,2,806,1
998,1614,4,403,2
999,1616,3,538,2
1000,1618,3,539,1
