n,a,k,L,d
132,436,433,1,3
133,439,19,23,2
134,441,6,73,3
135,444,5,88,4
136,448,443,1,5
137,453,449,1,4
138,457,11,41,6
139,463,229,2,5
140,468,467,1,1
141,469,467,1,2
142,471,467,1,4
143,475,7,67,6
144,481,239,2,3
145,484,13,37,3
146,487,5,97,2
147,489,241,2,7
148,496,17,29,3
149,499,491,1,8
150,507,2,253,1
151,508,5,101,3
152,511,509,1,2
153,513,5,102,3
154,516,509,1,7
155,523,521,1,2
156,525,521,1,4
157,529,263,2,3
158,532,523,1,9
159,541,7,77,2
160,543,7,77,4
161,547,5,109,2
162,549,5,109,4
163,553,5,110,3
164,556,7,79,3
165,559,19,29,8
166,567,563,1,4
167,571,283,2,5
168,576,5,115,1
169,577,5,115,2
170,579,10,57,9
171,588,587,1,1
172,589,293,2,3
173,592,587,1,5
174,597,593,1,4
175,601,599,1,2
176,603,2,301,1
177,604,601,1,3
178,607,601,1,6
179,613,607,1,6
180,619,307,2,5
181,624,7,89,1
182,625,311,2,3
183,628,5,125,3
184,631,17,37,2
185,633,17,37,4
186,637,631,1,6
187,643,127,5,8
188,651,2,325,1
189,652,647,1,5
190,657,653,1,4
191,661,653,1,8
192,669,5,133,4
193,673,11,61,2
194,675,2,337,1
195,676,673,1,3
196,679,337,2,5
197,684,227,3,3
198,687,2,343,1
199,688,5,137,3
200,691,11,62,9
201,700,17,41,3
202,703,17,41,6
203,709,7,101,2
204,711,701,1,10
205,721,719,1,2
206,723,2,361,1
207,724,7,103,3
208,727,5,145,2
209,729,6,121,3
210,732,17,43,1
211,733,727,1,6
212,739,11,67,2
213,741,17,43,10
214,751,373,2,5
215,756,5,151,1
216,757,751,1,6
217,763,379,2,5
218,768,13,59,1
219,769,383,2,3
220,772,769,1,3
221,775,773,1,2
222,777,10,77,7
223,784,11,71,3
224,787,11,71,6
225,793,5,158,3
226,796,197,4,8
227,804,797,1,7
228,811,809,1,2
229,813,809,1,4
230,817,5,163,2
231,819,5,163,4
232,823,19,43,6
233,829,827,1,2
234,831,2,415,1
235,832,827,1,5
236,837,7,119,4
237,841,419,2,3
238,844,29,29,3
239,847,5,169,2
240,849,5,169,4
241,853,7,121,6
242,859,23,37,8
243,867,2,433,1
244,868,5,173,3
245,871,11,79,2
246,873,5,174,3
247,876,5,175,1
248,877,13,67,6
249,883,877,1,6
250,889,443,2,3
251,892,13,68,8
252,900,13,69,3
253,903,29,31,4
254,907,11,82,5
255,912,227,4,4
256,916,11,83,3
257,919,7,131,2
258,921,7,131,4
259,925,13,71,2
260,927,13,71,4
261,931,25,37,6
262,937,5,187,2
263,939,10,93,9
264,948,947,1,1
265,949,937,1,12
266,961,479,2,3
267,964,31,31,3
268,967,13,74,5
269,972,971,1,1
270,973,971,1,2
271,975,2,487,1
272,976,971,1,5
273,981,487,2,7
274,988,5,197,3
275,991,23,43,2
276,993,23,43,4
277,997,5,199,2
278,999,10,99,9
279,1008,19,53,1
280,1009,19,53,2
281,1011,11,91,10
282,1021,509,2,3
283,1024,1021,1,3
284,1027,5,205,2
285,1029,5,205,4
286,1033,5,206,3
287,1036,1033,1,3
288,1039,1031,1,8
289,1047,7,149,4
290,1051,1049,1,2
291,1053,1049,1,4
292,1057,1051,1,6
293,1063,7,151,6
294,1069,13,82,3
295,1072,1069,1,3
296,1075,11,97,8
297,1083,2,541,1
298,1084,23,47,3
299,1087,5,217,2
300,1089,6,181,3
301,1092,1091,1,1
302,1093,1087,1,6
303,1099,1097,1,2
304,1101,547,2,7
305,1108,10,110,8
306,1116,5,223,1
307,1117,5,223,2
308,1119,5,223,4
309,1123,1117,1,6
310,1129,563,2,3
311,1132,7,161,5
312,1137,11,103,4
313,1141,17,67,2
314,1143,17,67,4
315,1147,7,163,6
316,1153,5,230,3
317,1156,1153,1,3
318,1159,13,89,2
319,1161,6,193,3
320,1164,5,232,4
321,1168,5,233,3
322,1171,19,61,12
323,1183,25,47,8
324,1191,15,79,6
325,1197,6,199,3
326,1200,11,109,1
327,1201,599,2,3
328,1204,11,109,5
329,1209,5,241,4
330,1213,5,242,3
331,1216,17,71,9
332,1225,1223,1,2
333,1227,2,613,1
334,1228,5,245,3
335,1231,613,2,5
336,1236,5,247,1
337,1237,25,49,12
338,1249,29,43,2
339,1251,2,625,1
340,1252,11,113,9
341,1261,1259,1,2
342,1263,2,631,1
343,1264,13,97,3
344,1267,13,97,6
345,1273,7,181,6
346,1279,1277,1,2
347,1281,31,41,10
348,1291,643,2,5
349,1296,5,259,1
350,1297,5,259,2
351,1299,2,649,1
352,1300,1297,1,3
353,1303,11,118,5
354,1308,433,3,9
355,1317,13,101,4
356,1321,1319,1,2
357,1323,2,661,1
358,1324,1321,1,3
359,1327,661,2,5
360,1332,11,121,1
361,1333,1327,1,6
362,1339,23,58,5
363,1344,5,268,4
364,1348,5,269,3
365,1351,17,79,8
366,1359,19,71,10
367,1369,1367,1,2
368,1371,2,685,1
369,1372,29,47,9
370,1381,11,125,6
371,1387,5,277,2
372,1389,5,277,4
373,1393,5,278,3
374,1396,7,199,3
375,1399,17,82,5
376,1404,467,3,3
377,1407,467,3,6
378,1413,1409,1,4
379,1417,17,83,6
380,1423,7,203,2
381,1425,7,203,4
382,1429,283,5,14
383,1443,2,721,1
384,1444,11,131,3
385,1447,7,206,5
386,1452,1451,1,1
387,1453,5,290,3
388,1456,1453,1,3
389,1459,31,47,2
390,1461,15,97,6
391,1467,2,733,1
392,1468,5,293,3
393,1471,293,5,6
394,1477,1471,1,6
395,1483,739,2,5
396,1488,1487,1,1
397,1489,743,2,3
398,1492,1487,1,5
399,1497,1493,1,4
400,1501,743,2,15
401,1516,17,89,3
402,1519,37,41,2
403,1521,6,253,3
404,1524,1523,1,1
405,1525,7,217,6
406,1531,11,139,2
407,1533,509,3,6
408,1539,5,307,4
409,1543,769,2,5
410,1548,7,221,1
411,1549,773,2,3
412,1552,1543,1,9
413,1561,311,5,6
414,1567,5,313,2
415,1569,5,313,4
416,1573,1571,1,2
417,1575,1571,1,4
418,1579,1571,1,8
419,1587,2,793,1
420,1588,5,317,3
421,1591,13,122,5
422,1596,5,319,1
423,1597,797,2,3
424,1600,1597,1,3
425,1603,1597,1,6
426,1609,11,146,3
427,1612,229,7,9
428,1621,1619,1,2
429,1623,1619,1,4
430,1627,5,325,2
431,1629,811,2,7
432,1636,7,233,5
433,1641,15,109,6
434,1647,2,823,1
435,1648,5,329,3
436,1651,7,235,6
437,1657,5,331,2
438,1659,5,331,4
439,1663,829,2,5
440,1668,1667,1,1
441,1669,1663,1,6
442,1675,7,239,2
443,1677,7,239,4
444,1681,839,2,3
445,1684,41,41,3
446,1687,41,41,6
447,1693,7,241,6
448,1699,1697,1,2
449,1701,11,154,7
450,1708,13,131,5
451,1713,13,131,10
452,1723,859,2,5
453,1728,11,157,1
454,1729,11,157,2
455,1731,2,865,1
456,1732,11,157,5
457,1737,1733,1,4
458,1741,11,158,3
459,1744,1741,1,3
460,1747,1741,1,6
461,1753,5,350,3
462,1756,1753,1,3
463,1759,877,2,5
464,1764,587,3,3
465,1767,293,6,9
466,1776,5,355,1
467,1777,7,253,6
468,1783,1777,1,6
469,1789,1787,1,2
470,1791,2,895,1
471,1792,1783,1,9
472,1801,7,257,2
473,1803,7,257,4
474,1807,5,361,2
475,1809,6,301,3
476,1812,1811,1,1
477,1813,19,95,8
478,1821,23,79,4
479,1825,911,2,3
480,1828,5,365,3
481,1831,1823,1,8
482,1839,5,367,4
483,1843,11,167,6
484,1849,13,142,3
485,1852,1847,1,5
486,1857,17,109,4
487,1861,7,265,6
488,1867,7,266,5
489,1872,1871,1,1
490,1873,1871,1,2
491,1875,2,937,1
492,1876,1873,1,3
493,1879,937,2,5
494,1884,1877,1,7
495,1891,1889,1,2
496,1893,1889,1,4
497,1897,5,379,2
498,1899,2,949,1
499,1900,1889,1,11
500,1911,26,73,13
501,1924,19,101,5
502,1929,5,385,4
503,1933,5,386,3
504,1936,1933,1,3
505,1939,10,193,9
506,1948,5,389,3
507,1951,1949,1,2
508,1953,5,390,3
509,1956,5,391,1
510,1957,1951,1,6
511,1963,17,115,8
512,1971,7,281,4
513,1975,11,179,6
514,1981,1979,1,2
515,1983,2,991,1
516,1984,7,283,3
517,1987,7,283,6
518,1993,5,398,3
519,1996,1993,1,3
520,1999,11,181,8
521,2007,2003,1,4
522,2011,401,5,6
523,2017,5,403,2
524,2019,5,403,4
525,2023,43,47,2
526,2025,6,337,3
527,2028,2027,1,1
528,2029,1013,2,3
529,2032,2027,1,5
530,2037,19,107,4
531,2041,1019,2,3
532,2044,509,4,8
533,2052,7,293,1
534,2053,409,5,8
535,2061,6,343,3
536,2064,11,187,7
537,2071,2069,1,2
538,2073,2069,1,4
539,2077,19,109,6
540,2083,31,67,6
541,2089,7,298,3
542,2092,521,4,8
543,2100,13,161,7
544,2107,5,421,2
545,2109,5,421,4
546,2113,5,422,3
547,2116,2113,1,3
548,2119,2111,1,8
549,2127,2,1063,1
550,2128,5,425,3
551,2131,2129,1,2
552,2133,2129,1,4
553,2137,2131,1,6
554,2143,2137,1,6
555,2149,2137,1,12
556,2161,17,127,2
557,2163,2,1081,1
558,2164,17,127,5
559,2169,6,361,3
560,2172,433,5,7
561,2179,7,311,2
562,2181,15,145,6
563,2187,2,1093,1
564,2188,5,437,3
565,2191,1093,2,5
566,2196,5,439,1
567,2197,5,439,2
568,2199,5,439,4
569,2203,13,169,6
570,2209,1103,2,3
571,2212,2207,1,5
572,2217,2213,1,4
573,2221,7,317,2
574,2223,2,1111,1
575,2224,14,158,12
576,2236,7,319,3
577,2239,17,131,12
578,2251,13,173,2
579,2253,13,173,4
580,2257,2251,1,6
581,2263,1129,2,5
582,2268,2267,1,1
583,2269,2267,1,2
584,2271,2267,1,4
585,2275,2269,1,6
586,2281,17,134,3
587,2284,2281,1,3
588,2287,5,457,2
589,2289,5,457,4
590,2293,2287,1,6
591,2299,31,74,5
592,2304,13,177,3
593,2307,2,1153,1
594,2308,5,461,3
595,2311,1153,2,5
596,2316,5,463,1
597,2317,2309,1,8
598,2325,773,3,6
599,2331,11,211,10
600,2341,467,5,6
601,2347,1171,2,5
602,2352,2351,1,1
603,2353,5,470,3
604,2356,13,181,3
605,2359,2357,1,2
606,2361,11,214,7
607,2368,5,473,3
608,2371,11,215,6
609,2377,5,475,2
610,2379,5,475,4
611,2383,29,82,5
612,2388,7,341,1
613,2389,2377,1,12
614,2401,11,218,3
615,2404,599,4,8
616,2412,2411,1,1
617,2413,5,482,3
618,2416,29,83,9
619,2425,7,346,3
620,2428,2423,1,5
621,2433,7,347,4
622,2437,5,487,2
623,2439,5,487,4
624,2443,2437,1,6
625,2449,2447,1,2
626,2451,2,1225,1
627,2452,2447,1,5
628,2457,2447,1,10
629,2467,5,493,2
630,2469,5,493,4
631,2473,5,494,3
632,2476,2473,1,3
633,2479,353,7,8
634,2487,827,3,6
635,2493,5,498,3
636,2496,7,356,4
637,2500,11,227,3
638,2503,11,227,6
639,2509,23,109,2
640,2511,2,1255,1
641,2512,2503,1,9
642,2521,11,229,2
643,2523,2,1261,1
644,2524,2521,1,3
645,2527,13,194,5
646,2532,25,101,7
647,2539,43,59,2
648,2541,13,195,6
649,2547,2,1273,1
650,2548,5,509,3
651,2551,509,5,6
652,2557,5,511,2
653,2559,2549,1,10
654,2569,1283,2,3
655,2572,7,367,3
656,2575,31,83,2
657,2577,17,151,10
658,2587,29,89,6
659,2593,11,235,8
660,2601,6,433,3
661,2604,5,520,4
662,2608,5,521,3
663,2611,2609,1,2
664,2613,2609,1,4
665,2617,5,523,2
666,2619,5,523,4
667,2623,7,374,5
668,2628,5,525,3
669,2631,2621,1,10
670,2641,1319,2,3
671,2644,19,139,3
672,2647,5,529,2
673,2649,5,529,4
674,2653,2647,1,6
675,2659,11,241,8
676,2667,2663,1,4
677,2671,31,86,5
678,2676,5,535,1
679,2677,2671,1,6
680,2683,2677,1,6
681,2689,17,158,3
682,2692,11,244,8
683,2700,2699,1,1
684,2701,19,142,3
685,2704,37,73,3
686,2707,5,541,2
687,2709,5,541,4
688,2713,5,542,3
689,2716,2713,1,3
690,2719,11,247,2
691,2721,11,247,4
692,2725,2719,1,6
693,2731,29,94,5
694,2736,2729,1,7
695,2743,37,74,5
696,2748,41,67,1
697,2749,1373,2,3
698,2752,41,67,5
699,2757,7,393,6
700,2763,2,1381,1
701,2764,11,251,3
702,2767,31,89,8
703,2775,17,163,4
704,2779,2777,1,2
705,2781,17,163,10
706,2791,2789,1,2
707,2793,2789,1,4
708,2797,11,254,3
709,2800,2797,1,3
710,2803,2797,1,6
711,2809,7,401,2
712,2811,2,1405,1
713,2812,7,401,5
714,2817,29,97,4
715,2821,53,53,12
716,2833,5,566,3
717,2836,14,202,8
718,2844,947,3,3
719,2847,2843,1,4
720,2851,569,5,6
721,2857,2851,1,6
722,2863,2857,1,6
723,2869,2857,1,12
724,2881,2879,1,2
725,2883,2,1441,1
726,2884,43,67,3
727,2887,11,262,5
728,2892,8,361,4
729,2896,11,263,3
730,2899,2897,1,2
731,2901,1447,2,7
732,2908,10,290,8
733,2916,5,583,1
734,2917,5,583,2
735,2919,5,583,4
736,2923,23,127,2
737,2925,6,487,3
738,2928,17,172,4
739,2932,23,127,11
740,2943,2939,1,4
741,2947,17,173,6
742,2953,5,590,3
743,2956,11,268,8
744,2964,2957,1,7
745,2971,2969,1,2
746,2973,2969,1,4
747,2977,5,595,2
748,2979,5,595,4
749,2983,13,229,6
750,2989,29,103,2
751,2991,15,199,6
752,2997,41,73,4
753,3001,1499,2,3
754,3004,3001,1,3
755,3007,599,5,12
756,3019,11,274,5
757,3024,3023,1,1
758,3025,3023,1,2
759,3027,2,1513,1
760,3028,5,605,3
761,3031,13,233,2
762,3033,13,233,4
763,3037,25,121,12
764,3049,1523,2,3
765,3052,17,179,9
766,3061,7,437,2
767,3063,7,437,4
768,3067,1531,2,5
769,3072,37,83,1
770,3073,5,614,3
771,3076,7,439,3
772,3079,17,181,2
773,3081,15,205,6
774,3087,2,1543,1
775,3088,3079,1,9
776,3097,5,619,2
777,3099,2,1549,1
778,3100,773,4,8
779,3108,13,239,1
780,3109,443,7,8
781,3117,11,283,4
782,3121,3109,1,12
783,3133,5,626,3
784,3136,13,241,3
785,3139,3137,1,2
786,3141,1567,2,7
787,3148,7,449,5
788,3153,1049,3,6
789,3159,5,631,4
790,3163,7,451,6
791,3169,3167,1,2
792,3171,2,1585,1
793,3172,3169,1,3
794,3175,3169,1,6
795,3181,7,454,3
796,3184,3181,1,3
797,3187,5,637,2
798,3189,5,637,4
799,3193,3187,1,6
800,3199,3191,1,8
801,3207,3203,1,4
802,3211,7,458,5
803,3216,5,643,1
804,3217,3209,1,8
805,3225,3221,1,4
806,3229,3217,1,12
807,3241,1619,2,3
808,3244,41,79,5
809,3249,6,541,3
810,3252,3251,1,1
811,3253,17,191,6
812,3259,3257,1,2
813,3261,7,465,6
814,3267,2,1633,1
815,3268,5,653,3
816,3271,23,142,5
817,3276,1091,3,3
818,3279,5,655,4
819,3283,1637,2,9
820,3292,19,173,5
821,3297,37,89,4
822,3301,3299,1,2
823,3303,3299,1,4
824,3307,3301,1,6
825,3313,5,662,3
826,3316,3313,1,3
827,3319,1657,2,5
828,3324,3323,1,1
829,3325,11,302,3
830,3328,5,665,3
831,3331,3319,1,12
832,3343,1669,2,5
833,3348,5,669,3
834,3351,15,223,6
835,3357,7,479,4
836,3361,23,146,3
837,3364,3361,1,3
838,3367,5,673,2
839,3369,5,673,4
840,3373,5,674,3
841,3376,3373,1,3
842,3379,3371,1,8
843,3387,2,1693,1
844,3388,5,677,3
845,3391,1693,2,5
846,3396,5,679,1
847,3397,677,5,12
848,3409,3407,1,2
849,3411,2,1705,1
850,3412,19,179,11
851,3423,17,201,6
852,3429,5,685,4
853,3433,5,686,3
854,3436,3433,1,3
855,3439,7,491,2
856,3441,25,137,16
857,3457,5,691,2
858,3459,5,691,4
859,3463,7,494,5
860,3468,3467,1,1
861,3469,1733,2,3
862,3472,3469,1,3
863,3475,23,151,2
864,3477,23,151,4
865,3481,7,497,2
866,3483,2,1741,1
867,3484,11,316,8
868,3492,3491,1,1
869,3493,11,317,6
870,3499,1747,2,5
871,3504,5,700,4
872,3508,5,701,3
873,3511,11,319,2
874,3513,11,319,4
875,3517,3511,1,6
876,3523,3517,1,6
877,3529,41,86,3
878,3532,13,271,9
879,3541,7,505,6
880,3547,5,709,2
881,3549,11,322,7
882,3556,11,323,3
883,3559,10,355,9
884,3568,5,713,3
885,3571,43,83,2
886,3573,43,83,4
887,3577,3571,1,6
888,3583,7,511,6
889,3589,17,211,2
890,3591,18,199,9
891,3600,59,61,1
892,3601,59,61,2
893,3603,59,61,4
894,3607,1801,2,5
895,3612,23,157,1
896,3613,59,61,14
897,3627,2,1813,1
898,3628,5,725,3
899,3631,25,145,6
900,3637,5,727,2
901,3639,5,727,4
902,3643,17,214,5
903,3648,727,5,13
904,3661,31,118,3
905,3664,7,523,3
906,3667,7,523,6
907,3673,3671,1,2
908,3675,2,1837,1
909,3676,3673,1,3
910,3679,3677,1,2
911,3681,6,613,3
912,3684,3677,1,7
913,3691,7,527,2
914,3693,7,527,4
915,3697,1847,2,3
916,3700,3697,1,3
917,3703,43,86,5
918,3708,11,337,1
919,3709,11,337,2
920,3711,3701,1,10
921,3721,11,338,3
922,3724,61,61,3
923,3727,61,61,6
924,3733,3727,1,6
925,3739,13,287,8
926,3747,2,1873,1
927,3748,5,749,3
928,3751,23,163,2
929,3753,5,750,3
930,3756,5,751,1
931,3757,35,107,12
932,3769,53,71,6
933,3775,3769,1,6
934,3781,3779,1,2
935,3783,3779,1,4
936,3787,5,757,2
937,3789,6,631,3
938,3792,17,223,1
939,3793,5,758,3
940,3796,17,223,5
941,3801,17,223,10
942,3811,3803,1,8
943,3819,5,763,4
944,3823,11,347,6
945,3829,3821,1,8
946,3837,1277,3,6
947,3843,2,1921,1
948,3844,23,167,3
949,3847,23,167,6
950,3853,5,770,3
951,3856,31,124,12
952,3868,5,773,3
953,3871,53,73,2
954,3873,53,73,4
955,3877,1933,2,11
956,3888,13,299,1
957,3889,13,299,2
958,3891,2,1945,1
959,3892,13,299,5
960,3897,6,649,3
961,3900,8,487,4
962,3904,47,83,3
963,3907,5,781,2
964,3909,5,781,4
965,3913,3907,1,6
966,3919,19,206,5
967,3924,3923,1,1
968,3925,3919,1,6
969,3931,25,157,6
970,3937,3931,1,6
971,3943,787,5,8
972,3951,2,1975,1
973,3952,563,7,11
974,3963,2,1981,1
975,3964,17,233,3
976,3967,5,793,2
977,3969,6,661,3
978,3972,1321,3,9
979,3981,1987,2,7
980,3988,5,797,3
981,3991,1993,2,5
982,3996,5,799,1
983,3997,5,799,2
984,3999,5,799,4
985,4003,7,571,6
986,4009,4001,1,8
987,4017,4013,1,4
988,4021,11,365,6
989,4027,2011,2,5
990,4032,29,139,1
991,4033,5,806,3
992,4036,37,109,3
993,4039,2017,2,5
994,4044,11,367,7
995,4051,4049,1,2
996,4053,4049,1,4
997,4057,809,5,12
998,4069,17,239,6
999,4075,4073,1,2
1000,4077,10,407,7
