n,a,k,L,d
441,462,461,1,1
442,463,2,231,1
443,464,463,1,1
444,465,2,232,1
445,466,3,155,1
446,467,2,233,1
447,468,467,1,1
448,469,2,234,1
449,470,7,67,1
450,471,2,235,1
451,472,3,157,1
452,473,2,236,1
453,474,11,43,1
454,475,2,237,1
455,476,5,95,1
456,477,2,238,1
457,478,3,159,1
458,479,2,239,1
459,480,479,1,1
460,481,2,240,1
461,482,13,37,1
462,483,13,37,2
463,485,2,242,1
464,486,5,97,1
465,487,2,243,1
466,488,487,1,1
467,489,2,244,1
468,490,3,163,1
469,491,2,245,1
470,492,491,1,1
471,493,2,246,1
472,494,17,29,1
473,495,2,247,1
474,496,3,165,1
475,497,2,248,1
476,498,7,71,1
477,499,2,249,1
478,500,499,1,1
479,501,2,250,1
480,502,3,167,1
481,503,2,251,1
482,504,503,1,1
483,505,2,252,1
484,506,5,101,1
485,507,2,253,1
486,508,3,169,1
487,509,2,254,1
488,510,509,1,1
489,511,2,255,1
490,512,7,73,1
491,513,2,256,1
492,514,3,171,1
493,515,2,257,1
494,516,5,103,1
495,517,2,258,1
496,518,11,47,1
497,519,2,259,1
498,520,3,173,1
499,521,2,260,1
500,522,521,1,1
501,523,2,261,1
502,524,523,1,1
503,525,2,262,1
504,526,3,175,1
505,527,2,263,1
506,528,263,2,2
507,530,23,23,1
508,531,2,265,1
509,532,3,177,1
510,533,2,266,1
511,534,13,41,1
512,535,2,267,1
513,536,5,107,1
514,537,2,268,1
515,538,3,179,1
516,539,2,269,1
517,540,7,77,1
518,541,2,270,1
519,542,541,1,1
520,543,2,271,1
521,544,3,181,1
522,545,2,272,1
523,546,5,109,1
524,547,2,273,1
525,548,547,1,1
526,549,2,274,1
527,550,3,183,1
528,551,2,275,1
529,552,19,29,1
530,553,2,276,1
531,554,7,79,1
532,555,2,277,1
533,556,3,185,1
534,557,2,278,1
535,558,557,1,1
536,559,2,279,1
537,560,13,43,1
538,561,2,280,1
539,562,3,187,1
540,563,2,281,1
541,564,563,1,1
542,565,2,282,1
543,566,5,113,1
544,567,2,283,1
545,568,3,189,1
546,569,2,284,1
547,570,569,1,1
548,571,2,285,1
549,572,571,1,1
550,573,2,286,1
551,574,3,191,1
552,575,3,191,2
553,577,2,288,1
554,578,577,1,1
555,579,2,289,1
556,580,3,193,1
557,581,2,290,1
558,582,7,83,1
559,583,2,291,1
560,584,11,53,1
561,585,2,292,1
562,586,3,195,1
563,587,2,293,1
564,588,587,1,1
565,589,2,294,1
566,590,19,31,1
567,591,2,295,1
568,592,3,197,1
569,593,2,296,1
570,594,593,1,1
571,595,2,297,1
572,596,5,119,1
573,597,2,298,1
574,598,3,199,1
575,599,2,299,1
576,600,599,1,1
577,601,2,300,1
578,602,601,1,1
579,603,2,301,1
580,604,3,201,1
581,605,2,302,1
582,606,5,121,1
583,607,2,303,1
584,608,607,1,1
585,609,2,304,1
586,610,3,203,1
587,611,2,305,1
588,612,13,47,1
589,613,2,306,1
590,614,613,1,1
591,615,2,307,1
592,616,3,205,1
593,617,2,308,1
594,618,617,1,1
595,619,2,309,1
596,620,619,1,1
597,621,2,310,1
598,622,3,207,1
599,623,2,311,1
600,624,311,2,2
601,626,5,125,1
602,627,2,313,1
603,628,3,209,1
604,629,2,314,1
605,630,17,37,1
606,631,2,315,1
607,632,631,1,1
608,633,2,316,1
609,634,3,211,1
610,635,2,317,1
611,636,5,127,1
612,637,2,318,1
613,638,7,91,1
614,639,2,319,1
615,640,3,213,1
616,641,2,320,1
617,642,641,1,1
618,643,2,321,1
619,644,643,1,1
620,645,2,322,1
621,646,3,215,1
622,647,2,323,1
623,648,647,1,1
624,649,2,324,1
625,650,11,59,1
626,651,2,325,1
627,652,3,217,1
628,653,2,326,1
629,654,653,1,1
630,655,2,327,1
631,656,5,131,1
632,657,2,328,1
633,658,3,219,1
634,659,2,329,1
635,660,659,1,1
636,661,2,330,1
637,662,661,1,1
638,663,2,331,1
639,664,3,221,1
640,665,2,332,1
641,666,5,133,1
642,667,2,333,1
643,668,23,29,1
644,669,2,334,1
645,670,3,223,1
646,671,2,335,1
647,672,11,61,1
648,673,2,336,1
649,674,673,1,1
650,675,673,1,2
651,677,2,338,1
652,678,677,1,1
653,679,2,339,1
654,680,7,97,1
655,681,2,340,1
656,682,3,227,1
657,683,2,341,1
658,684,683,1,1
659,685,2,342,1
660,686,5,137,1
661,687,2,343,1
662,688,3,229,1
663,689,2,344,1
664,690,13,53,1
665,691,2,345,1
666,692,691,1,1
667,693,2,346,1
668,694,3,231,1
669,695,2,347,1
670,696,5,139,1
671,697,2,348,1
672,698,17,41,1
673,699,2,349,1
674,700,3,233,1
675,701,2,350,1
676,702,701,1,1
677,703,2,351,1
678,704,19,37,1
679,705,2,352,1
680,706,3,235,1
681,707,2,353,1
682,708,7,101,1
683,709,2,354,1
684,710,709,1,1
685,711,2,355,1
686,712,3,237,1
687,713,2,356,1
688,714,23,31,1
689,715,2,357,1
690,716,5,143,1
691,717,2,358,1
692,718,3,239,1
693,719,2,359,1
694,720,719,1,1
695,721,2,360,1
696,722,7,103,1
697,723,2,361,1
698,724,3,241,1
699,725,2,362,1
700,726,5,145,1
701,727,2,363,1
702,728,3,242,2
703,730,3,243,1
704,731,2,365,1
705,732,17,43,1
706,733,2,366,1
707,734,733,1,1
708,735,2,367,1
709,736,3,245,1
710,737,2,368,1
711,738,11,67,1
712,739,2,369,1
713,740,739,1,1
714,741,2,370,1
715,742,3,247,1
716,743,2,371,1
717,744,743,1,1
718,745,2,372,1
719,746,5,149,1
720,747,2,373,1
721,748,3,249,1
722,749,2,374,1
723,750,7,107,1
724,751,2,375,1
725,752,751,1,1
726,753,2,376,1
727,754,3,251,1
728,755,2,377,1
729,756,5,151,1
730,757,2,378,1
731,758,757,1,1
732,759,2,379,1
733,760,3,253,1
734,761,2,380,1
735,762,761,1,1
736,763,2,381,1
737,764,7,109,1
738,765,2,382,1
739,766,3,255,1
740,767,2,383,1
741,768,13,59,1
742,769,2,384,1
743,770,769,1,1
744,771,2,385,1
745,772,3,257,1
746,773,2,386,1
747,774,773,1,1
748,775,2,387,1
749,776,5,155,1
750,777,2,388,1
751,778,3,259,1
752,779,2,389,1
753,780,19,41,1
754,781,2,390,1
755,782,11,71,1
756,783,11,71,2
757,785,2,392,1
758,786,5,157,1
759,787,2,393,1
760,788,787,1,1
761,789,2,394,1
762,790,3,263,1
763,791,2,395,1
764,792,7,113,1
765,793,2,396,1
766,794,13,61,1
767,795,2,397,1
768,796,3,265,1
769,797,2,398,1
770,798,797,1,1
771,799,2,399,1
772,800,17,47,1
773,801,2,400,1
774,802,3,267,1
775,803,2,401,1
776,804,11,73,1
777,805,2,402,1
778,806,5,161,1
779,807,2,403,1
780,808,3,269,1
781,809,2,404,1
782,810,809,1,1
783,811,2,405,1
784,812,811,1,1
785,813,2,406,1
786,814,3,271,1
787,815,2,407,1
788,816,5,163,1
789,817,2,408,1
790,818,19,43,1
791,819,2,409,1
792,820,3,273,1
793,821,2,410,1
794,822,821,1,1
795,823,2,411,1
796,824,823,1,1
797,825,2,412,1
798,826,3,275,1
799,827,2,413,1
800,828,827,1,1
801,829,2,414,1
802,830,829,1,1
803,831,2,415,1
804,832,3,277,1
805,833,2,416,1
806,834,7,119,1
807,835,2,417,1
808,836,5,167,1
809,837,2,418,1
810,838,3,279,1
811,839,2,419,1
812,840,419,2,2
813,842,29,29,1
814,843,2,421,1
815,844,3,281,1
816,845,2,422,1
817,846,5,169,1
818,847,2,423,1
819,848,7,121,1
820,849,2,424,1
821,850,3,283,1
822,851,2,425,1
823,852,23,37,1
824,853,2,426,1
825,854,853,1,1
826,855,2,427,1
827,856,3,285,1
828,857,2,428,1
829,858,857,1,1
830,859,2,429,1
831,860,859,1,1
832,861,2,430,1
833,862,3,287,1
834,863,2,431,1
835,864,863,1,1
836,865,2,432,1
837,866,5,173,1
838,867,2,433,1
839,868,3,289,1
840,869,2,434,1
841,870,11,79,1
842,871,2,435,1
843,872,13,67,1
844,873,2,436,1
845,874,3,291,1
846,875,2,437,1
847,876,5,175,1
848,877,2,438,1
849,878,877,1,1
850,879,2,439,1
851,880,3,293,1
852,881,2,440,1
853,882,881,1,1
854,883,2,441,1
855,884,883,1,1
856,885,2,442,1
857,886,3,295,1
858,887,2,443,1
859,888,887,1,1
860,889,2,444,1
861,890,7,127,1
862,891,2,445,1
863,892,3,297,1
864,893,2,446,1
865,894,19,47,1
866,895,2,447,1
867,896,5,179,1
868,897,2,448,1
869,898,3,299,1
870,899,3,299,2
871,901,2,450,1
872,902,17,53,1
873,903,2,451,1
874,904,3,301,1
875,905,2,452,1
876,906,5,181,1
877,907,2,453,1
878,908,907,1,1
879,909,2,454,1
880,910,3,303,1
881,911,2,455,1
882,912,911,1,1
883,913,2,456,1
884,914,11,83,1
885,915,2,457,1
886,916,3,305,1
887,917,2,458,1
888,918,7,131,1
889,919,2,459,1
890,920,919,1,1
891,921,2,460,1
892,922,3,307,1
893,923,2,461,1
894,924,13,71,1
895,925,2,462,1
896,926,5,185,1
897,927,2,463,1
898,928,3,309,1
899,929,2,464,1
900,930,929,1,1
901,931,2,465,1
902,932,7,133,1
903,933,2,466,1
904,934,3,311,1
905,935,2,467,1
906,936,5,187,1
907,937,2,468,1
908,938,937,1,1
909,939,2,469,1
910,940,3,313,1
911,941,2,470,1
912,942,941,1,1
913,943,2,471,1
914,944,23,41,1
915,945,2,472,1
916,946,3,315,1
917,947,2,473,1
918,948,947,1,1
919,949,2,474,1
920,950,13,73,1
921,951,2,475,1
922,952,3,317,1
923,953,2,476,1
924,954,953,1,1
925,955,2,477,1
926,956,5,191,1
927,957,2,478,1
928,958,3,319,1
929,959,2,479,1
930,960,479,2,2
931,962,31,31,1
932,963,2,481,1
933,964,3,321,1
934,965,2,482,1
935,966,5,193,1
936,967,2,483,1
937,968,967,1,1
938,969,2,484,1
939,970,3,323,1
940,971,2,485,1
941,972,971,1,1
942,973,2,486,1
943,974,7,139,1
944,975,2,487,1
945,976,3,325,1
946,977,2,488,1
947,978,977,1,1
948,979,2,489,1
949,980,11,89,1
950,981,2,490,1
951,982,3,327,1
952,983,2,491,1
953,984,983,1,1
954,985,2,492,1
955,986,5,197,1
956,987,2,493,1
957,988,3,329,1
958,989,2,494,1
959,990,23,43,1
960,991,2,495,1
961,992,991,1,1
962,993,2,496,1
963,994,3,331,1
964,995,2,497,1
965,996,5,199,1
966,997,2,498,1
967,998,997,1,1
968,999,2,499,1
969,1000,3,333,1
970,1001,2,500,1
971,1002,7,143,1
972,1003,2,501,1
973,1004,17,59,1
974,1005,2,502,1
975,1006,3,335,1
976,1007,2,503,1
977,1008,19,53,1
978,1009,2,504,1
979,1010,1009,1,1
980,1011,2,505,1
981,1012,3,337,1
982,1013,2,506,1
983,1014,1013,1,1
984,1015,2,507,1
985,1016,5,203,1
986,1017,2,508,1
987,1018,3,339,1
988,1019,2,509,1
989,1020,1019,1,1
990,1021,2,510,1
991,1022,1021,1,1
992,1023,1021,1,2
993,1025,2,512,1
994,1026,5,205,1
995,1027,2,513,1
996,1028,13,79,1
997,1029,2,514,1
998,1030,3,343,1
999,1031,2,515,1
1000,1032,1031,1,1
