n,a,k,L,d
363,432,431,1,1
364,433,2,216,1
365,434,433,1,1
366,435,2,217,1
367,436,3,145,1
368,437,2,218,1
369,438,4,109,2
370,440,439,1,1
371,441,2,220,1
372,442,3,147,1
373,443,3,147,2
374,445,2,222,1
375,446,443,1,3
376,449,2,224,1
377,450,449,1,1
378,451,2,225,1
379,452,11,41,1
380,453,2,226,1
381,454,4,113,2
382,456,5,91,1
383,457,2,228,1
384,458,457,1,1
385,459,2,229,1
386,460,3,153,1
387,461,2,230,1
388,462,4,115,2
389,464,463,1,1
390,465,2,232,1
391,466,3,155,1
392,467,2,233,1
393,468,467,1,1
394,469,2,234,1
395,470,3,156,2
396,472,3,157,1
397,473,2,236,1
398,474,11,43,1
399,475,11,43,2
400,477,2,238,1
401,478,4,119,2
402,480,479,1,1
403,481,2,240,1
404,482,13,37,1
405,483,2,241,1
406,484,3,161,1
407,485,2,242,1
408,486,4,121,2
409,488,487,1,1
410,489,2,244,1
411,490,3,163,1
412,491,2,245,1
413,492,491,1,1
414,493,2,246,1
415,494,491,1,3
416,497,2,248,1
417,498,7,71,1
418,499,2,249,1
419,500,499,1,1
420,501,2,250,1
421,502,4,125,2
422,504,503,1,1
423,505,2,252,1
424,506,5,101,1
425,507,5,101,2
426,509,2,254,1
427,510,4,127,2
428,512,7,73,1
429,513,2,256,1
430,514,3,171,1
431,515,2,257,1
432,516,5,103,1
433,517,2,258,1
434,518,3,172,2
435,520,3,173,1
436,521,2,260,1
437,522,521,1,1
438,523,2,261,1
439,524,523,1,1
440,525,2,262,1
441,526,4,131,2
442,528,17,31,1
443,529,2,264,1
444,530,23,23,1
445,531,2,265,1
446,532,3,177,1
447,533,2,266,1
448,534,4,133,2
449,536,5,107,1
450,537,2,268,1
451,538,3,179,1
452,539,3,179,2
453,541,2,270,1
454,542,3,180,2
455,544,3,181,1
456,545,2,272,1
457,546,5,109,1
458,547,2,273,1
459,548,547,1,1
460,549,2,274,1
461,550,4,137,2
462,552,19,29,1
463,553,2,276,1
464,554,7,79,1
465,555,2,277,1
466,556,3,185,1
467,557,2,278,1
468,558,4,139,2
469,560,13,43,1
470,561,2,280,1
471,562,3,187,1
472,563,2,281,1
473,564,563,1,1
474,565,2,282,1
475,566,3,188,2
476,568,3,189,1
477,569,2,284,1
478,570,569,1,1
479,571,569,1,2
480,573,2,286,1
481,574,4,143,2
482,576,5,115,1
483,577,2,288,1
484,578,577,1,1
485,579,2,289,1
486,580,3,193,1
487,581,2,290,1
488,582,4,145,2
489,584,11,53,1
490,585,2,292,1
491,586,3,195,1
492,587,2,293,1
493,588,587,1,1
494,589,2,294,1
495,590,3,196,2
496,592,3,197,1
497,593,2,296,1
498,594,593,1,1
499,595,2,297,1
500,596,5,119,1
501,597,2,298,1
502,598,4,149,2
503,600,599,1,1
504,601,2,300,1
505,602,601,1,1
506,603,601,1,2
507,605,2,302,1
508,606,4,151,2
509,608,607,1,1
510,609,2,304,1
511,610,3,203,1
512,611,2,305,1
513,612,13,47,1
514,613,2,306,1
515,614,3,204,2
516,616,3,205,1
517,617,2,308,1
518,618,617,1,1
519,619,2,309,1
520,620,619,1,1
521,621,2,310,1
522,622,619,1,3
523,625,2,312,1
524,626,5,125,1
525,627,2,313,1
526,628,3,209,1
527,629,2,314,1
528,630,4,157,2
529,632,631,1,1
530,633,2,316,1
531,634,3,211,1
532,635,3,211,2
533,637,2,318,1
534,638,3,212,2
535,640,3,213,1
536,641,2,320,1
537,642,641,1,1
538,643,2,321,1
539,644,643,1,1
540,645,2,322,1
541,646,4,161,2
542,648,647,1,1
543,649,2,324,1
544,650,11,59,1
545,651,2,325,1
546,652,3,217,1
547,653,2,326,1
548,654,4,163,2
549,656,5,131,1
550,657,2,328,1
551,658,3,219,1
552,659,2,329,1
553,660,659,1,1
554,661,2,330,1
555,662,3,220,2
556,664,3,221,1
557,665,2,332,1
558,666,5,133,1
559,667,5,133,2
560,669,2,334,1
561,670,4,167,2
562,672,11,61,1
563,673,2,336,1
564,674,673,1,1
565,675,2,337,1
566,676,3,225,1
567,677,2,338,1
568,678,4,169,2
569,680,7,97,1
570,681,2,340,1
571,682,3,227,1
572,683,2,341,1
573,684,683,1,1
574,685,2,342,1
575,686,3,228,2
576,688,3,229,1
577,689,2,344,1
578,690,13,53,1
579,691,2,345,1
580,692,691,1,1
581,693,2,346,1
582,694,4,173,2
583,696,5,139,1
584,697,2,348,1
585,698,17,41,1
586,699,17,41,2
587,701,2,350,1
588,702,4,175,2
589,704,19,37,1
590,705,2,352,1
591,706,3,235,1
592,707,2,353,1
593,708,7,101,1
594,709,2,354,1
595,710,3,236,2
596,712,3,237,1
597,713,2,356,1
598,714,23,31,1
599,715,2,357,1
600,716,5,143,1
601,717,2,358,1
602,718,4,179,2
603,720,719,1,1
604,721,2,360,1
605,722,7,103,1
606,723,2,361,1
607,724,3,241,1
608,725,2,362,1
609,726,4,181,2
610,728,727,1,1
611,729,2,364,1
612,730,3,243,1
613,731,3,243,2
614,733,2,366,1
615,734,3,244,2
616,736,3,245,1
617,737,2,368,1
618,738,11,67,1
619,739,2,369,1
620,740,739,1,1
621,741,2,370,1
622,742,4,185,2
623,744,743,1,1
624,745,2,372,1
625,746,5,149,1
626,747,2,373,1
627,748,3,249,1
628,749,2,374,1
629,750,9,83,3
630,753,2,376,1
631,754,3,251,1
632,755,2,377,1
633,756,5,151,1
634,757,2,378,1
635,758,3,252,2
636,760,3,253,1
637,761,2,380,1
638,762,761,1,1
639,763,761,1,2
640,765,2,382,1
641,766,4,191,2
642,768,13,59,1
643,769,2,384,1
644,770,769,1,1
645,771,2,385,1
646,772,3,257,1
647,773,2,386,1
648,774,4,193,2
649,776,5,155,1
650,777,2,388,1
651,778,3,259,1
652,779,2,389,1
653,780,19,41,1
654,781,2,390,1
655,782,3,260,2
656,784,3,261,1
657,785,2,392,1
658,786,5,157,1
659,787,2,393,1
660,788,787,1,1
661,789,2,394,1
662,790,4,197,2
663,792,7,113,1
664,793,2,396,1
665,794,13,61,1
666,795,13,61,2
667,797,2,398,1
668,798,4,199,2
669,800,17,47,1
670,801,2,400,1
671,802,3,267,1
672,803,2,401,1
673,804,11,73,1
674,805,2,402,1
675,806,3,268,2
676,808,3,269,1
677,809,2,404,1
678,810,809,1,1
679,811,2,405,1
680,812,811,1,1
681,813,2,406,1
682,814,4,203,2
683,816,5,163,1
684,817,2,408,1
685,818,19,43,1
686,819,2,409,1
687,820,3,273,1
688,821,2,410,1
689,822,4,205,2
690,824,823,1,1
691,825,2,412,1
692,826,3,275,1
693,827,3,275,2
694,829,2,414,1
695,830,3,276,2
696,832,3,277,1
697,833,2,416,1
698,834,7,119,1
699,835,2,417,1
700,836,5,167,1
701,837,2,418,1
702,838,4,209,2
703,840,839,1,1
704,841,2,420,1
705,842,29,29,1
706,843,2,421,1
707,844,3,281,1
708,845,2,422,1
709,846,4,211,2
710,848,7,121,1
711,849,2,424,1
712,850,3,283,1
713,851,2,425,1
714,852,23,37,1
715,853,2,426,1
716,854,3,284,2
717,856,3,285,1
718,857,2,428,1
719,858,857,1,1
720,859,857,1,2
721,861,2,430,1
722,862,4,215,2
723,864,863,1,1
724,865,2,432,1
725,866,5,173,1
726,867,2,433,1
727,868,3,289,1
728,869,2,434,1
729,870,4,217,2
730,872,13,67,1
731,873,2,436,1
732,874,3,291,1
733,875,2,437,1
734,876,5,175,1
735,877,2,438,1
736,878,5,175,3
737,881,2,440,1
738,882,881,1,1
739,883,2,441,1
740,884,883,1,1
741,885,2,442,1
742,886,4,221,2
743,888,887,1,1
744,889,2,444,1
745,890,7,127,1
746,891,7,127,2
747,893,2,446,1
748,894,4,223,2
749,896,5,179,1
750,897,2,448,1
751,898,3,299,1
752,899,2,449,1
753,900,29,31,1
754,901,2,450,1
755,902,3,300,2
756,904,3,301,1
757,905,2,452,1
758,906,5,181,1
759,907,2,453,1
760,908,907,1,1
761,909,2,454,1
762,910,4,227,2
763,912,911,1,1
764,913,2,456,1
765,914,11,83,1
766,915,2,457,1
767,916,3,305,1
768,917,2,458,1
769,918,4,229,2
770,920,919,1,1
771,921,2,460,1
772,922,3,307,1
773,923,3,307,2
774,925,2,462,1
775,926,3,308,2
776,928,3,309,1
777,929,2,464,1
778,930,929,1,1
779,931,2,465,1
780,932,7,133,1
781,933,2,466,1
782,934,4,233,2
783,936,5,187,1
784,937,2,468,1
785,938,937,1,1
786,939,2,469,1
787,940,3,313,1
788,941,2,470,1
789,942,4,235,2
790,944,23,41,1
791,945,2,472,1
792,946,3,315,1
793,947,2,473,1
794,948,947,1,1
795,949,2,474,1
796,950,3,316,2
797,952,3,317,1
798,953,2,476,1
799,954,953,1,1
800,955,953,1,2
801,957,2,478,1
802,958,5,191,3
803,961,2,480,1
804,962,31,31,1
805,963,2,481,1
806,964,3,321,1
807,965,2,482,1
808,966,4,241,2
809,968,967,1,1
810,969,2,484,1
811,970,3,323,1
812,971,2,485,1
813,972,971,1,1
814,973,2,486,1
815,974,3,324,2
816,976,3,325,1
817,977,2,488,1
818,978,977,1,1
819,979,2,489,1
820,980,11,89,1
821,981,2,490,1
822,982,4,245,2
823,984,983,1,1
824,985,2,492,1
825,986,5,197,1
826,987,5,197,2
827,989,2,494,1
828,990,4,247,2
829,992,991,1,1
830,993,2,496,1
831,994,3,331,1
832,995,2,497,1
833,996,5,199,1
834,997,2,498,1
835,998,3,332,2
836,1000,3,333,1
837,1001,2,500,1
838,1002,7,143,1
839,1003,2,501,1
840,1004,17,59,1
841,1005,2,502,1
842,1006,17,59,3
843,1009,2,504,1
844,1010,1009,1,1
845,1011,2,505,1
846,1012,3,337,1
847,1013,2,506,1
848,1014,4,253,2
849,1016,5,203,1
850,1017,2,508,1
851,1018,3,339,1
852,1019,3,339,2
853,1021,2,510,1
854,1022,3,340,2
855,1024,3,341,1
856,1025,2,512,1
857,1026,5,205,1
858,1027,2,513,1
859,1028,13,79,1
860,1029,2,514,1
861,1030,4,257,2
862,1032,1031,1,1
863,1033,2,516,1
864,1034,1033,1,1
865,1035,2,517,1
866,1036,3,345,1
867,1037,2,518,1
868,1038,4,259,2
869,1040,1039,1,1
870,1041,2,520,1
871,1042,3,347,1
872,1043,2,521,1
873,1044,7,149,1
874,1045,2,522,1
875,1046,3,348,2
876,1048,3,349,1
877,1049,2,524,1
878,1050,1049,1,1
879,1051,1049,1,2
880,1053,2,526,1
881,1054,4,263,2
882,1056,5,211,1
883,1057,2,528,1
884,1058,7,151,1
885,1059,2,529,1
886,1060,3,353,1
887,1061,2,530,1
888,1062,4,265,2
889,1064,1063,1,1
890,1065,2,532,1
891,1066,3,355,1
892,1067,2,533,1
893,1068,11,97,1
894,1069,2,534,1
895,1070,3,356,2
896,1072,3,357,1
897,1073,2,536,1
898,1074,29,37,1
899,1075,2,537,1
900,1076,5,215,1
901,1077,2,538,1
902,1078,4,269,2
903,1080,13,83,1
904,1081,2,540,1
905,1082,23,47,1
906,1083,23,47,2
907,1085,2,542,1
908,1086,4,271,2
909,1088,1087,1,1
910,1089,2,544,1
911,1090,3,363,1
912,1091,2,545,1
913,1092,1091,1,1
914,1093,2,546,1
915,1094,3,364,2
916,1096,3,365,1
917,1097,2,548,1
918,1098,1097,1,1
919,1099,2,549,1
920,1100,7,157,1
921,1101,2,550,1
922,1102,4,275,2
923,1104,1103,1,1
924,1105,2,552,1
925,1106,5,221,1
926,1107,2,553,1
927,1108,3,369,1
928,1109,2,554,1
929,1110,4,277,2
930,1112,11,101,1
931,1113,2,556,1
932,1114,3,371,1
933,1115,3,371,2
934,1117,2,558,1
935,1118,3,372,2
936,1120,3,373,1
937,1121,2,560,1
938,1122,19,59,1
939,1123,2,561,1
940,1124,1123,1,1
941,1125,2,562,1
942,1126,4,281,2
943,1128,7,161,1
944,1129,2,564,1
945,1130,1129,1,1
946,1131,2,565,1
947,1132,3,377,1
948,1133,2,566,1
949,1134,13,87,3
950,1137,2,568,1
951,1138,3,379,1
952,1139,2,569,1
953,1140,17,67,1
954,1141,2,570,1
955,1142,3,380,2
956,1144,3,381,1
957,1145,2,572,1
958,1146,5,229,1
959,1147,5,229,2
960,1149,2,574,1
961,1150,4,287,2
962,1152,1151,1,1
963,1153,2,576,1
964,1154,1153,1,1
965,1155,2,577,1
966,1156,3,385,1
967,1157,2,578,1
968,1158,4,289,2
969,1160,19,61,1
970,1161,2,580,1
971,1162,3,387,1
972,1163,2,581,1
973,1164,1163,1,1
974,1165,2,582,1
975,1166,3,388,2
976,1168,3,389,1
977,1169,2,584,1
978,1170,7,167,1
979,1171,2,585,1
980,1172,1171,1,1
981,1173,2,586,1
982,1174,4,293,2
983,1176,5,235,1
984,1177,2,588,1
985,1178,11,107,1
986,1179,11,107,2
987,1181,2,590,1
988,1182,4,295,2
989,1184,7,169,1
990,1185,2,592,1
991,1186,3,395,1
992,1187,2,593,1
993,1188,1187,1,1
994,1189,2,594,1
995,1190,3,396,2
996,1192,3,397,1
997,1193,2,596,1
998,1194,1193,1,1
999,1195,2,597,1
1000,1196,5,239,1
