n,a,k,L,d
306,4517,3,1505,2
307,4519,67,67,30
308,4549,23,197,18
309,4567,37,123,16
310,4583,15,305,8
311,4591,7,655,6
312,4597,269,17,24
313,4621,307,15,16
314,4637,3,1545,2
315,4639,65,71,24
316,4663,1549,3,16
317,4679,35,133,24
318,4703,4673,1,30
319,4733,23,205,18
320,4751,9,527,8
321,4759,947,5,24
322,4783,17,281,6
323,4789,27,177,10
324,4799,15,319,14
325,4813,35,137,18
326,4831,4801,1,30
327,4861,11,441,10
328,4871,7,695,6
329,4877,33,147,26
330,4903,59,83,6
331,4909,23,213,10
332,4919,15,327,14
333,4933,547,9,10
334,4943,15,329,8
335,4951,23,215,6
336,4957,17,291,10
337,4967,11,451,6
338,4973,51,97,26
339,4999,63,79,22
340,5021,3,1673,2
341,5023,1669,3,16
342,5039,1667,3,38
343,5077,563,9,10
344,5087,19,267,14
345,5101,23,221,18
346,5119,461,11,48
347,5167,35,147,22
348,5189,11,471,8
349,5197,1721,3,34
350,5231,11,475,6
351,5237,401,13,24
352,5261,49,107,18
353,5279,1051,5,24
354,5303,5297,1,6
355,5309,35,151,24
356,5333,1063,5,18
357,5351,313,17,30
358,5381,31,173,18
359,5399,9,599,8
360,5407,11,491,6
361,5413,65,83,18
362,5431,7,775,6
363,5437,1801,3,34
364,5471,1093,5,6
365,5477,3,1825,2
366,5479,51,107,22
367,5501,3,1833,2
368,5503,31,177,16
369,5519,11,501,8
370,5527,239,23,30
371,5557,1847,3,16
372,5573,15,371,8
373,5581,619,9,10
374,5591,51,109,32
375,5623,21,267,16
376,5639,1877,3,8
377,5647,5641,1,6
378,5653,1879,3,16
379,5669,1129,5,24
380,5693,15,379,8
381,5701,21,271,10
382,5711,7,815,6
383,5717,5693,1,24
384,5741,3,1913,2
385,5743,5737,1,6
386,5749,45,127,34
387,5783,11,525,8
388,5791,21,275,16
389,5807,5801,1,6
390,5813,9,645,8
391,5821,829,7,18
392,5839,277,21,22
393,5861,1951,3,8
394,5869,21,279,10
395,5879,1171,5,24
396,5903,5879,1,24
397,5927,839,7,54
398,5981,397,15,26
399,6007,35,171,22
400,6029,9,669,8
401,6037,21,287,10
402,6047,7,863,6
403,6053,41,147,26
404,6079,673,9,22
405,6101,51,119,32
406,6133,13,471,10
407,6143,15,409,8
408,6151,27,227,22
409,6173,43,143,24
410,6197,3,2065,2
411,6199,29,213,22
412,6221,19,327,8
413,6229,6211,1,18
414,6247,31,201,16
415,6263,6257,1,6
416,6269,3,2089,2
417,6271,7,895,6
418,6277,2089,3,10
419,6287,17,369,14
420,6301,27,233,10
421,6311,13,485,6
422,6317,27,233,26
423,6343,19,333,16
424,6359,29,219,8
425,6367,6361,1,6
426,6373,39,163,16
427,6389,9,709,8
428,6397,6373,1,24
429,6421,6373,1,48
430,6469,2129,3,82
431,6551,6521,1,30
432,6581,6563,1,18
433,6599,13,507,8
434,6607,6577,1,30
435,6637,2207,3,16
436,6653,15,443,8
437,6661,73,91,18
438,6679,317,21,22
439,6701,3,2233,2
440,6703,37,181,6
441,6709,11,609,10
442,6719,15,447,14
443,6733,191,35,48
444,6781,37,183,10
445,6791,751,9,32
446,6823,17,401,6
447,6829,45,151,34
448,6863,6857,1,6
449,6869,3,2289,2
450,6871,69,99,40
451,6911,1381,5,6
452,6917,45,153,32
453,6949,27,257,10
454,6959,21,331,8
455,6967,21,331,16
456,6983,9,775,8
457,6991,11,635,6
458,6997,39,179,16
459,7013,51,137,26
460,7039,43,163,30
461,7069,13,543,10
462,7079,83,85,24
463,7103,47,151,6
464,7109,1013,7,18
465,7127,7103,1,24
466,7151,2381,3,8
467,7159,547,13,48
468,7207,19,379,6
469,7213,2399,3,16
470,7229,29,249,8
471,7237,11,657,10
472,7247,13,557,6
473,7253,2399,3,56
474,7309,31,235,24
475,7333,27,271,16
476,7349,3,2449,2
477,7351,289,25,126
478,7477,19,393,10
479,7487,7457,1,30
480,7517,59,127,24
481,7541,9,837,8
482,7549,21,359,10
483,7559,15,503,14
484,7573,2521,3,10
485,7583,7577,1,6
486,7589,3,2529,2
487,7591,25,303,16
488,7607,2531,3,14
489,7621,7603,1,18
490,7639,1087,7,30
491,7669,1093,7,18
492,7687,2557,3,16
493,7703,33,233,14
494,7717,21,367,10
495,7727,857,9,14
496,7741,25,309,16
497,7757,3,2585,2
498,7759,59,131,30
499,7789,47,165,34
500,7823,7817,1,6
501,7829,35,223,24
502,7853,7829,1,24
503,7877,3,2625,2
504,7879,27,291,22
505,7901,7883,1,18
506,7919,9,879,8
507,7927,89,89,6
508,7933,21,377,16
509,7949,3,2649,2
510,7951,2621,3,88
511,8039,15,535,14
512,8053,19,423,16
513,8069,83,97,18
514,8087,8081,1,6
515,8093,11,735,8
516,8101,29,279,10
517,8111,1621,5,6
518,8117,2689,3,50
519,8167,479,17,24
520,8191,8161,1,30
521,8221,17,483,10
522,8231,7,1175,6
523,8237,51,161,26
524,8263,23,359,6
525,8269,37,223,18
526,8287,7,1183,6
527,8293,25,331,18
528,8311,11,755,6
529,8317,85,97,72
530,8389,557,15,34
531,8423,19,443,6
532,8429,3,2809,2
533,8431,17,495,16
534,8447,937,9,14
535,8461,401,21,40
536,8501,75,113,26
537,8527,2837,3,16
538,8543,8513,1,30
539,8573,15,571,8
540,8581,571,15,16
541,8597,3,2865,2
542,8599,25,343,24
543,8623,7,1231,6
544,8629,79,109,18
545,8647,21,411,16
546,8663,11,787,6
547,8669,2887,3,8
548,8677,2887,3,16
549,8693,27,321,26
550,8719,39,223,22
551,8741,8699,1,42
552,8783,461,19,24
553,8807,977,9,14
554,8821,11,801,10
555,8831,25,353,6
556,8837,3,2945,2
557,8839,2939,3,22
558,8861,3,2953,2
559,8863,8839,1,24
560,8887,83,107,6
561,8893,227,39,40
562,8933,15,595,8
563,8941,13,687,10
564,8951,307,29,48
565,8999,9,999,8
566,9007,9001,1,6
567,9013,2999,3,16
568,9029,199,45,74
569,9103,11,827,6
570,9109,9091,1,18
571,9127,7,1303,6
572,9133,1823,5,18
573,9151,31,295,6
574,9157,33,277,16
575,9173,13,705,8
576,9181,49,187,18
577,9199,23,399,22
578,9221,9203,1,18
579,9239,3067,3,38
580,9277,21,441,16
581,9293,25,371,18
582,9311,21,443,8
583,9319,1033,9,22
584,9341,3,3113,2
585,9343,9337,1,6
586,9349,227,41,42
587,9391,1877,5,6
588,9397,53,177,16
589,9413,9,1045,8
590,9421,3137,3,10
591,9431,13,725,6
592,9437,3,3145,2
593,9439,43,219,22
594,9461,3,3153,2
595,9463,47,201,16
596,9479,47,201,32
597,9511,3163,3,22
598,9533,55,173,18
599,9551,3163,3,62
600,9613,11,873,10
601,9623,59,163,6
602,9629,3,3209,2
603,9631,9601,1,30
604,9661,643,15,16
605,9677,3,3225,2
606,9679,51,189,40
607,9719,15,647,14
608,9733,21,463,10
609,9743,7,1391,6
610,9749,37,263,18
611,9767,3251,3,14
612,9781,3257,3,10
613,9791,3251,3,38
614,9829,1091,9,10
615,9839,467,21,32
616,9871,27,365,16
617,9887,1097,9,14
618,9901,57,173,40
619,9941,11,903,8
620,9949,9931,1,18
621,9967,7,1423,6
622,9973,3313,3,34
623,10007,907,11,30
624,10037,3,3345,2
625,10039,27,371,22
626,10061,9,1117,8
627,10069,21,479,10
628,10079,15,671,14
629,10093,3361,3,10
630,10103,15,673,8
631,10111,57,177,22
632,10133,9,1125,8
633,10141,11,921,10
634,10151,9,1127,8
635,10159,31,327,22
636,10181,10139,1,42
637,10223,31,329,24
638,10247,7,1463,6
639,10253,23,445,18
640,10271,49,209,30
641,10301,3,3433,2
642,10303,10273,1,30
643,10333,31,333,10
644,10343,33,313,14
645,10357,37,279,34
646,10391,3461,3,8
647,10399,10369,1,30
648,10429,2081,5,24
649,10453,59,177,10
650,10463,27,387,14
651,10477,1163,9,10
652,10487,3491,3,14
653,10501,59,177,58
654,10559,3517,3,8
655,10567,37,285,22
656,10589,3527,3,8
657,10597,3529,3,10
658,10607,10601,1,6
659,10613,65,163,18
660,10631,3541,3,8
661,10639,55,193,24
662,10663,10639,1,24
663,10687,27,395,22
664,10709,3,3569,2
665,10711,509,21,22
666,10733,2137,5,48
667,10781,9,1197,8
668,10789,3593,3,10
669,10799,37,291,32
670,10831,25,433,6
671,10837,27,401,10
672,10847,37,293,6
673,10853,9,1205,8
674,10861,349,31,42
675,10903,17,641,6
676,10909,3623,3,40
677,10949,21,521,8
678,10957,21,521,16
679,10973,173,63,74
680,11047,25,441,22
681,11069,3,3689,2
682,11071,33,335,16
683,11087,7,1583,6
684,11093,11069,1,24
685,11117,3,3705,2
686,11119,853,13,30
687,11149,47,237,10
688,11159,15,743,14
689,11173,11149,1,24
690,11197,3727,3,16
691,11213,33,339,26
692,11239,3739,3,22
693,11261,11243,1,18
694,11279,13,867,8
695,11287,1609,7,24
696,11311,7,1615,6
697,11317,3761,3,34
698,11351,33,343,32
699,11383,27,421,16
700,11399,25,455,24
701,11423,3803,3,14
702,11437,13,879,10
703,11447,11423,1,24
704,11471,41,279,32
705,11503,21,547,16
706,11519,9,1279,8
707,11527,39,295,22
708,11549,3,3849,2
709,11551,59,195,46
710,11597,71,163,24
711,11621,257,45,56
712,11677,43,271,24
713,11701,19,615,16
714,11717,3,3905,2
715,11719,2339,5,24
716,11743,47,249,40
717,11783,11777,1,6
718,11789,79,149,18
719,11807,11801,1,6
720,11813,15,787,8
721,11821,31,381,10
722,11831,21,563,8
723,11839,85,139,24
724,11863,11839,1,24
725,11887,1319,9,16
726,11903,11897,1,6
727,11909,23,517,18
728,11927,7,1703,6
729,11933,9,1325,8
730,11941,11923,1,18
731,11959,23,519,22
732,11981,797,15,26
733,12007,59,203,30
734,12037,4001,3,34
735,12071,12041,1,30
736,12101,29,417,8
737,12109,37,327,10
738,12119,41,295,24
739,12143,53,229,6
740,12149,9,1349,8
741,12157,577,21,40
742,12197,55,221,42
743,12239,15,815,14
744,12253,11,1113,10
745,12263,7,1751,6
746,12269,61,201,8
747,12277,12253,1,24
748,12301,299,41,42
749,12343,1759,7,30
750,12373,35,353,18
751,12391,31,399,22
752,12413,15,827,8
753,12421,827,15,16
754,12437,67,185,42
755,12479,4157,3,8
756,12487,4157,3,16
757,12503,15,833,8
758,12511,41,305,6
759,12517,11,1137,10
760,12527,43,291,14
761,12541,431,29,42
762,12583,12577,1,6
763,12589,35,359,24
764,12613,12589,1,24
765,12637,23,549,10
766,12647,12641,1,6
767,12653,19,665,18
768,12671,33,383,32
769,12703,63,201,40
770,12743,4243,3,14
771,12757,107,119,24
772,12781,11,1161,10
773,12791,4261,3,8
774,12799,4259,3,22
775,12821,3,4273,2
776,12823,7,1831,6
777,12829,65,197,24
778,12853,4271,3,40
779,12893,25,515,18
780,12911,29,445,6
781,12917,3,4305,2
782,12919,1433,9,22
783,12941,12923,1,18
784,12959,9,1439,8
785,12967,13,997,6
786,12973,29,447,10
787,12983,12959,1,24
788,13007,683,19,30
789,13037,4337,3,26
790,13063,13033,1,30
791,13093,21,623,10
792,13103,7,1871,6
793,13109,19,689,18
794,13127,13103,1,24
795,13151,13,1011,8
796,13159,37,355,24
797,13183,87,151,46
798,13229,487,27,80
799,13309,13291,1,18
800,13327,43,309,40
801,13367,4451,3,14
802,13381,27,495,16
803,13397,3,4465,2
804,13399,39,343,22
805,13421,787,17,42
806,13463,13457,1,6
807,13469,21,641,8
808,13477,67,201,10
809,13487,109,123,80
810,13567,29,467,24
811,13591,11,1235,6
812,13597,27,503,16
813,13613,4519,3,56
814,13669,29,471,10
815,13679,9,1519,8
816,13687,13681,1,6
817,13693,47,291,16
818,13709,3,4569,2
819,13711,49,279,40
820,13751,2749,5,6
821,13757,3,4585,2
822,13759,57,241,22
823,13781,4591,3,8
824,13789,1531,9,10
825,13799,4597,3,8
826,13807,919,15,22
827,13829,3,4609,2
828,13831,919,15,46
829,13877,3,4625,2
830,13879,31,447,22
831,13901,3,4633,2
832,13903,13873,1,30
833,13933,41,339,34
834,13967,77,181,30
835,13997,3,4665,2
836,13999,61,229,30
837,14029,71,197,42
838,14071,937,15,16
839,14087,1559,9,56
840,14143,67,211,6
841,14149,1571,9,10
842,14159,15,943,14
843,14173,14149,1,24
844,14197,4729,3,10
845,14207,19,747,14
846,14221,14149,1,72
847,14293,23,621,10
848,14303,109,131,24
849,14327,39,367,14
850,14341,14293,1,48
851,14389,2053,7,18
852,14407,27,533,16
853,14423,15,961,8
854,14431,25,577,6
855,14437,21,687,10
856,14447,17,849,14
857,14461,101,143,18
858,14479,35,413,24
859,14503,33,439,16
860,14519,15,967,14
861,14533,47,309,10
862,14543,14537,1,6
863,14549,3,4849,2
864,14551,2909,5,6
865,14557,47,309,34
866,14591,14561,1,30
867,14621,4871,3,8
868,14629,11,1329,10
869,14639,15,975,14
870,14653,17,861,16
871,14669,14621,1,48
872,14717,2099,7,24
873,14741,14723,1,18
874,14759,9,1639,8
875,14767,33,447,16
876,14783,27,547,14
877,14797,39,379,16
878,14813,9,1645,8
879,14821,4937,3,10
880,14831,4931,3,38
881,14869,13,1143,10
882,14879,4957,3,8
883,14887,81,183,64
884,14951,7,2135,6
885,14957,27,553,26
886,14983,787,19,30
887,15013,2999,5,18
888,15031,5003,3,22
889,15053,15,1003,8
890,15061,17,885,16
891,15077,15053,1,24
892,15101,15053,1,48
893,15149,25,605,24
894,15173,27,561,26
895,15199,1009,15,64
896,15263,11,1387,6
897,15269,3,5089,2
898,15271,43,355,6
899,15277,21,727,10
900,15287,45,339,32
901,15319,15289,1,30
902,15349,5113,3,10
903,15359,15,1023,14
904,15373,27,569,10
905,15383,15,1025,8
906,15391,47,327,22
907,15413,69,223,26
908,15439,27,571,22
909,15461,37,417,32
910,15493,25,619,18
911,15511,1033,15,16
912,15527,5171,3,14
913,15541,31,501,10
914,15551,9,1727,8
915,15559,5179,3,22
916,15581,3,5193,2
917,15583,15559,1,24
918,15607,1039,15,22
919,15629,67,233,18
920,15647,27,579,14
921,15661,37,423,10
922,15671,23,681,8
923,15679,49,319,48
924,15727,79,199,6
925,15733,31,507,16
926,15749,15731,1,18
927,15767,15761,1,6
928,15773,23,685,18
929,15791,7,2255,6
930,15797,751,21,26
931,15823,1213,13,54
932,15877,41,387,10
933,15887,33,481,14
934,15901,2269,7,18
935,15919,67,237,40
936,15959,15,1063,14
937,15973,3191,5,18
938,15991,25,639,16
939,16007,301,53,54
940,16061,3,5353,2
941,16063,16057,1,6
942,16069,2293,7,18
943,16087,33,487,16
944,16103,15,1073,8
945,16111,29,555,16
946,16127,41,393,14
947,16141,947,17,42
948,16183,7,2311,6
949,16189,45,359,34
950,16223,16217,1,6
951,16229,3,5409,2
952,16231,1801,9,22
953,16253,463,35,48
954,16301,19,857,18
955,16319,15,1087,14
956,16333,21,777,16
957,16349,37,441,32
958,16381,419,39,40
959,16421,1093,15,26
960,16447,41,401,6
961,16453,2347,7,24
962,16477,11,1497,10
963,16487,16481,1,6
964,16493,33,499,26
965,16519,91,181,48
966,16567,16561,1,6
967,16573,37,447,34
968,16607,103,161,24
969,16631,1277,13,30
970,16661,69,241,32
971,16693,67,249,10
972,16703,55,303,38
973,16741,2389,7,18
974,16759,105,159,64
975,16823,67,251,6
976,16829,3,5609,2
977,16831,87,193,40
978,16871,11,1533,8
979,16879,1873,9,22
980,16901,3,5633,2
981,16903,16879,1,24
982,16927,1879,9,16
983,16943,49,345,38
984,16981,5647,3,40
985,17021,53,321,8
986,17029,17011,1,18
987,17047,17041,1,6
988,17053,17029,1,24
989,17077,33,517,16
990,17093,101,169,24
991,17117,683,25,42
992,17159,5717,3,8
993,17167,5717,3,16
994,17183,89,193,6
995,17189,3,5729,2
996,17191,25,687,16
997,17207,17183,1,24
998,17231,5741,3,8
999,17239,491,35,54
1000,17293,2467,7,24
