n,a,k,L,d
359,1093,5,218,3
360,1096,3,365,1
361,1097,2,548,1
362,1098,1091,1,7
363,1105,19,58,3
364,1108,3,369,1
365,1109,6,184,5
366,1114,11,101,3
367,1117,10,111,7
368,1124,1123,1,1
369,1125,19,59,4
370,1129,2,564,1
371,1130,11,102,8
372,1138,13,87,7
373,1145,569,2,7
374,1152,1151,1,1
375,1153,2,576,1
376,1154,3,384,2
377,1156,3,385,1
378,1157,577,2,3
379,1160,7,165,5
380,1165,7,166,3
381,1168,11,106,2
382,1170,4,292,2
383,1172,1163,1,9
384,1181,19,62,3
385,1184,3,394,2
386,1186,7,169,3
387,1189,593,2,3
388,1192,3,397,1
389,1193,15,79,8
390,1201,2,600,1
391,1202,11,109,3
392,1205,6,200,5
393,1210,17,71,3
394,1213,13,93,4
395,1217,607,2,3
396,1220,8,152,4
397,1224,1223,1,1
398,1225,2,612,1
399,1226,1223,1,3
400,1229,5,245,4
401,1233,2,616,1
402,1234,1231,1,3
403,1237,9,137,4
404,1241,9,137,8
405,1249,2,624,1
406,1250,3,416,2
407,1252,6,208,4
408,1256,3,418,2
409,1258,5,251,3
410,1261,11,114,7
411,1268,631,2,6
412,1274,31,41,3
413,1277,7,182,3
414,1280,3,426,2
415,1282,1279,1,3
416,1285,7,183,4
417,1289,641,2,7
418,1296,5,259,1
419,1297,647,2,3
420,1300,3,433,1
421,1301,1297,1,4
422,1305,2,652,1
423,1306,10,130,6
424,1312,3,437,1
425,1313,2,656,1
426,1314,1307,1,7
427,1321,2,660,1
428,1322,1319,1,3
429,1325,659,2,7
430,1332,21,63,9
431,1341,7,191,4
432,1345,2,672,1
433,1346,3,448,2
434,1348,6,224,4
435,1352,3,450,2
436,1354,337,4,6
437,1360,3,453,1
438,1361,11,123,8
439,1369,2,684,1
440,1370,1367,1,3
441,1373,37,37,4
442,1377,2,688,1
443,1378,5,275,3
444,1381,13,106,3
445,1384,3,461,1
446,1385,16,86,9
447,1394,3,464,2
448,1396,10,139,6
449,1402,1399,1,3
450,1405,467,3,4
451,1409,19,74,3
452,1412,17,83,1
453,1413,1409,1,4
454,1417,2,708,1
455,1418,5,283,3
456,1421,709,2,3
457,1424,11,129,5
458,1429,5,285,4
459,1433,23,62,7
460,1440,359,4,4
461,1444,3,481,1
462,1445,7,206,3
463,1448,3,482,2
464,1450,1447,1,3
465,1453,8,181,5
466,1458,4,364,2
467,1460,15,97,5
468,1465,2,732,1
469,1466,7,209,3
470,1469,17,86,7
471,1476,8,184,4
472,1480,3,493,1
473,1481,491,3,8
474,1489,2,744,1
475,1490,3,496,2
476,1492,3,497,1
477,1493,739,2,15
478,1508,9,167,5
479,1513,2,756,1
480,1514,1511,1,3
481,1517,17,89,4
482,1521,2,760,1
483,1522,7,217,3
484,1525,8,190,5
485,1530,1523,1,7
486,1537,2,768,1
487,1538,383,4,6
488,1544,3,514,2
489,1546,1543,1,3
490,1549,773,2,3
491,1552,3,517,1
492,1553,5,310,3
493,1556,5,311,1
494,1557,1549,1,8
495,1565,11,142,3
496,1568,3,522,2
497,1570,1567,1,3
498,1573,5,314,3
499,1576,1567,1,9
500,1585,2,792,1
501,1586,3,528,2
502,1588,7,226,6
503,1594,37,43,3
504,1597,797,2,3
505,1600,3,533,1
506,1601,2,800,1
507,1602,4,400,2
508,1604,13,123,5
509,1609,5,321,4
510,1613,5,322,3
511,1616,3,538,2
512,1618,4,404,2
513,1620,1619,1,1
514,1621,7,231,4
515,1625,1621,1,4
516,1629,811,2,7
517,1636,3,545,1
518,1637,19,86,3
519,1640,3,546,2
520,1642,15,109,7
521,1649,547,3,8
522,1657,2,828,1
523,1658,7,236,6
524,1664,1663,1,1
525,1665,2,832,1
526,1666,1663,1,3
527,1669,1657,1,12
528,1681,2,840,1
529,1682,3,560,2
530,1684,3,561,1
531,1685,6,280,5
532,1690,7,241,3
533,1693,5,338,3
534,1696,3,565,1
535,1697,7,242,3
536,1700,7,242,6
537,1706,13,131,3
538,1709,6,284,5
539,1714,29,59,3
540,1717,571,3,4
541,1721,16,107,9
542,1730,3,576,2
543,1732,3,577,1
544,1733,7,247,4
545,1737,1733,1,4
546,1741,11,158,3
547,1744,3,581,1
548,1745,2,872,1
549,1746,37,47,7
550,1753,2,876,1
551,1754,9,194,8
552,1762,4,440,2
553,1764,41,43,1
554,1765,881,2,3
555,1768,3,589,1
556,1769,5,353,4
557,1773,29,61,4
558,1777,887,2,3
559,1780,3,593,1
560,1781,9,197,8
561,1789,9,198,7
562,1796,7,256,4
563,1800,7,257,1
564,1801,2,900,1
565,1802,7,257,3
566,1805,17,106,3
567,1808,3,602,2
568,1810,13,139,3
569,1813,8,226,5
570,1818,1811,1,7
571,1825,911,2,3
572,1828,6,304,4
573,1832,13,140,12
574,1844,19,97,1
575,1845,7,263,4
576,1849,2,924,1
577,1850,1847,1,3
578,1853,5,370,3
579,1856,3,618,2
580,1858,5,371,3
581,1861,929,2,3
582,1864,3,621,1
583,1865,929,2,7
584,1872,1871,1,1
585,1873,2,936,1
586,1874,1871,1,3
587,1877,6,312,5
588,1882,1879,1,3
589,1885,9,209,4
590,1889,10,188,9
591,1898,5,379,3
592,1901,6,316,5
593,1906,4,476,2
594,1908,11,173,5
595,1913,15,127,8
596,1921,2,960,1
597,1922,3,640,2
598,1924,5,384,4
599,1928,3,642,2
600,1930,41,47,3
601,1933,5,386,3
602,1936,3,645,1
603,1937,967,2,3
604,1940,9,215,5
605,1945,647,3,4
606,1949,7,278,3
607,1952,3,650,2
608,1954,487,4,6
609,1960,3,653,1
610,1961,2,980,1
611,1962,977,2,8
612,1970,3,656,2
613,1972,3,657,1
614,1973,37,53,12
615,1985,7,283,4
616,1989,5,397,4
617,1993,2,996,1
618,1994,11,181,3
619,1997,997,2,3
620,2000,7,285,5
621,2005,23,87,4
622,2009,23,87,8
623,2017,2,1008,1
624,2018,3,672,2
625,2020,13,155,5
626,2025,2,1012,1
627,2026,7,289,3
628,2029,8,253,5
629,2034,4,508,2
630,2036,677,3,5
631,2041,2,1020,1
632,2042,2039,1,3
633,2045,1021,2,3
634,2048,3,682,2
635,2050,23,89,3
636,2053,5,410,3
637,2056,3,685,1
638,2057,2053,1,4
639,2061,8,257,5
640,2066,2063,1,3
641,2069,6,344,5
642,2074,11,188,6
643,2080,3,693,1
644,2081,1039,2,3
645,2084,5,416,4
646,2088,2087,1,1
647,2089,2081,1,8
648,2097,2,1048,1
649,2098,17,123,7
650,2105,2,1052,1
651,2106,2099,1,7
652,2113,5,422,3
653,2116,3,705,1
654,2117,7,302,3
655,2120,3,706,2
656,2122,13,163,3
657,2125,7,303,4
658,2129,1063,2,3
659,2132,709,3,5
660,2137,2,1068,1
661,2138,5,427,3
662,2141,6,356,5
663,2146,10,214,6
664,2152,3,717,1
665,2153,11,195,8
666,2161,13,166,3
667,2164,3,721,1
668,2165,2161,1,4
669,2169,5,433,4
670,2173,5,434,3
671,2176,1087,2,2
672,2178,4,544,2
673,2180,1087,2,6
674,2186,10,218,6
675,2192,3,730,2
676,2194,4,548,2
677,2196,5,439,1
678,2197,11,199,8
679,2205,31,71,4
680,2209,2,1104,1
681,2210,2207,1,3
682,2213,5,442,3
683,2216,3,738,2
684,2218,5,443,3
685,2221,739,3,4
686,2225,11,202,3
687,2228,11,202,6
688,2234,23,97,3
689,2237,743,3,8
690,2245,19,118,3
691,2248,3,749,1
692,2249,2,1124,1
693,2250,2243,1,7
694,2257,2,1128,1
695,2258,3,752,2
696,2260,2251,1,9
697,2269,5,453,4
698,2273,5,454,3
699,2276,757,3,5
700,2281,9,253,4
701,2285,6,380,5
702,2290,2287,1,3
703,2293,7,327,4
704,2297,10,229,7
705,2304,7,329,1
706,2305,2,1152,1
707,2306,3,768,2
708,2308,3,769,1
709,2309,1153,2,3
710,2312,2311,1,1
711,2313,2,1156,1
712,2314,577,4,6
713,2320,2311,1,9
714,2329,2,1164,1
715,2330,13,179,3
716,2333,5,466,3
717,2336,11,212,4
718,2340,2339,1,1
719,2341,7,334,3
720,2344,2339,1,5
721,2349,5,469,4
722,2353,9,261,4
723,2357,6,392,5
724,2362,19,124,6
725,2368,6,394,4
726,2372,9,263,5
727,2377,2,1188,1
728,2378,5,475,3
729,2381,29,82,3
730,2384,2383,1,1
731,2385,2,1192,1
732,2386,2383,1,3
733,2389,5,477,4
734,2393,9,265,8
735,2401,2,1200,1
736,2402,3,800,2
737,2404,3,801,1
738,2405,6,400,5
739,2410,9,267,7
740,2417,17,142,3
741,2420,41,59,1
742,2421,2417,1,4
743,2425,2,1212,1
744,2426,13,186,8
745,2434,11,221,3
746,2437,1217,2,3
747,2440,3,813,1
748,2441,1217,2,7
749,2448,1223,2,2
750,2450,3,816,2
751,2452,1223,2,6
752,2458,19,129,7
753,2465,2,1232,1
754,2466,4,616,2
755,2468,821,3,5
756,2473,2,1236,1
757,2474,7,353,3
758,2477,6,412,5
759,2482,353,7,11
760,2493,8,311,5
761,2498,3,832,2
762,2500,3,833,1
763,2501,1249,2,3
764,2504,7,357,5
765,2509,7,358,3
766,2512,6,418,4
767,2516,9,279,5
768,2521,2,1260,1
769,2522,11,229,3
770,2525,2521,1,4
771,2529,5,505,4
772,2533,5,506,3
773,2536,19,133,9
774,2545,31,82,3
775,2548,3,849,1
776,2549,6,424,5
777,2554,2551,1,3
778,2557,1277,2,3
779,2560,3,853,1
780,2561,1279,2,3
781,2564,1279,2,6
782,2570,14,183,8
783,2578,5,515,3
784,2581,257,10,11
785,2592,2591,1,1
786,2593,2,1296,1
787,2594,2591,1,3
788,2597,1297,2,3
789,2600,23,113,1
790,2601,2,1300,1
791,2602,23,113,3
792,2605,9,289,4
793,2609,2,1304,1
794,2610,4,652,2
795,2612,11,237,5
796,2617,13,201,4
797,2621,7,374,3
798,2624,3,874,2
799,2626,4,656,2
800,2628,43,61,5
801,2633,11,239,4
802,2637,7,376,5
803,2642,3,880,2
804,2644,3,881,1
805,2645,6,440,5
806,2650,881,3,7
807,2657,10,265,7
808,2664,2663,1,1
809,2665,887,3,4
810,2669,887,3,8
811,2677,8,334,5
812,2682,25,107,7
813,2689,2,1344,1
814,2690,3,896,2
815,2692,3,897,1
816,2693,5,538,3
817,2696,9,299,5
818,2701,19,142,3
819,2704,3,901,1
820,2705,7,386,3
821,2708,17,159,5
822,2713,11,246,7
823,2720,3,906,2
824,2722,2719,1,3
825,2725,907,3,4
826,2729,10,272,9
827,2738,3,912,2
828,2740,3,913,1
829,2741,7,391,4
830,2745,2,1372,1
831,2746,13,211,3
832,2749,5,549,4
833,2753,2,1376,1
834,2754,4,688,2
835,2756,10,275,6
836,2762,13,212,6
837,2768,3,922,2
838,2770,9,307,7
839,2777,13,213,8
840,2785,13,214,3
841,2788,3,929,1
842,2789,7,398,3
843,2792,929,3,5
844,2797,7,399,4
845,2801,1399,2,3
846,2804,9,311,5
847,2809,2,1404,1
848,2810,7,401,3
849,2813,53,53,4
850,2817,2,1408,1
851,2818,19,148,6
852,2824,3,941,1
853,2825,2,1412,1
854,2826,2819,1,7
855,2833,2,1416,1
856,2834,3,944,2
857,2836,3,945,1
858,2837,6,472,5
859,2842,17,167,3
860,2845,7,406,3
861,2848,2843,1,5
862,2853,7,407,4
863,2857,2,1428,1
864,2858,5,571,3
865,2861,6,476,5
866,2866,953,3,7
867,2873,1433,2,7
868,2880,23,125,5
869,2885,11,262,3
870,2888,3,962,2
871,2890,7,412,6
872,2896,3,965,1
873,2897,1447,2,3
874,2900,1447,2,6
875,2906,2903,1,3
876,2909,1451,2,7
877,2916,5,583,1
878,2917,31,94,3
879,2920,11,265,5
880,2925,23,127,4
881,2929,2,1464,1
882,2930,3,976,2
883,2932,7,418,6
884,2938,5,587,3
885,2941,293,10,11
886,2952,13,227,1
887,2953,983,3,4
888,2957,7,422,3
889,2960,3,986,2
890,2962,11,269,3
891,2965,7,423,4
892,2969,9,329,8
893,2977,2,1488,1
894,2978,3,992,2
895,2980,6,496,4
896,2984,3,994,2
897,2986,19,157,3
898,2989,5,597,4
899,2993,7,427,4
900,2997,41,73,4
901,3001,9,333,4
902,3005,499,6,11
903,3016,31,97,9
904,3025,2,1512,1
905,3026,3,1008,2
906,3028,3,1009,1
907,3029,5,605,4
908,3033,2,1516,1
909,3034,7,433,3
910,3037,9,337,4
911,3041,2,1520,1
912,3042,4,760,2
913,3044,1013,3,5
914,3049,2,1524,1
915,3050,16,190,10
916,3060,7,437,1
917,3061,1019,3,4
918,3065,16,191,9
919,3074,3,1024,2
920,3076,3,1025,1
921,3077,9,341,8
922,3085,23,134,3
923,3088,3,1029,1
924,3089,1543,2,3
925,3092,1543,2,6
926,3098,773,4,6
927,3104,3,1034,2
928,3106,29,107,3
929,3109,1553,2,3
930,3112,5,622,2
931,3114,13,239,7
932,3121,1039,3,4
933,3125,6,520,5
934,3130,53,59,3
935,3133,5,626,3
936,3136,3,1045,1
937,3137,1567,2,3
938,3140,43,73,1
939,3141,3137,1,4
940,3145,2,1572,1
941,3146,10,314,6
942,3152,449,7,9
943,3161,1051,3,8
944,3169,2,1584,1
945,3170,3,1056,2
946,3172,6,528,4
947,3176,5,635,1
948,3177,19,167,4
949,3181,9,353,4
950,3185,37,86,3
951,3188,37,86,6
952,3194,797,4,6
953,3200,3,1066,2
954,3202,4,800,2
955,3204,3203,1,1
956,3205,1601,2,3
957,3208,3,1069,1
958,3209,11,291,8
959,3217,2,1608,1
960,3218,5,643,3
961,3221,6,536,5
962,3226,11,293,3
963,3229,1613,2,3
964,3232,3,1077,1
965,3233,5,646,3
966,3236,8,404,4
967,3240,1619,2,2
968,3242,647,5,7
969,3249,2,1624,1
970,3250,17,191,3
971,3253,9,361,4
972,3257,2,1628,1
973,3258,3251,1,7
974,3265,9,362,7
975,3272,3,1090,2
976,3274,3271,1,3
977,3277,1637,2,3
978,3280,3,1093,1
979,3281,11,298,3
980,3284,7,469,1
981,3285,29,113,8
982,3293,6,548,5
983,3298,5,659,3
984,3301,7,471,4
985,3305,21,157,8
986,3313,2,1656,1
987,3314,3,1104,2
988,3316,7,473,5
989,3321,1657,2,7
990,3328,3,1109,1
991,3329,2,1664,1
992,3330,4,832,2
993,3332,1663,2,6
994,3338,5,667,3
995,3341,11,303,8
996,3349,13,257,8
997,3357,7,479,4
998,3361,2,1680,1
999,3362,3,1120,2
1000,3364,3,1121,1
