n,a,k,L,d
274,1122,9,124,6
275,1128,11,102,6
276,1134,8,141,6
277,1140,8,142,4
278,1144,571,2,2
279,1146,4,286,2
280,1148,8,143,4
281,1152,191,6,6
282,1158,4,289,2
283,1160,17,68,4
284,1164,193,6,6
285,1170,12,97,6
286,1176,293,4,4
287,1180,19,62,2
288,1182,4,295,2
289,1184,5,236,4
290,1188,593,2,2
291,1190,593,2,4
292,1194,9,132,6
293,1200,13,92,4
294,1204,601,2,2
295,1206,8,150,6
296,1212,8,151,4
297,1216,607,2,2
298,1218,4,304,2
299,1220,8,152,4
300,1224,7,174,6
301,1230,4,307,2
302,1232,307,4,4
303,1236,7,176,4
304,1240,619,2,2
305,1242,12,103,6
306,1248,9,138,6
307,1254,8,156,6
308,1260,11,114,6
309,1266,7,180,6
310,1272,211,6,6
311,1278,4,319,2
312,1280,11,116,4
313,1284,5,256,4
314,1288,643,2,2
315,1290,12,107,6
316,1296,17,76,4
317,1300,11,118,2
318,1302,8,162,6
319,1308,8,163,4
320,1312,5,262,2
321,1314,4,328,2
322,1316,8,164,4
323,1320,9,146,6
324,1326,661,2,4
325,1330,4,332,2
326,1332,13,102,6
327,1338,4,334,2
328,1340,8,167,4
329,1344,223,6,6
330,1350,4,337,2
331,1352,337,4,4
332,1356,8,169,4
333,1360,7,194,2
334,1362,12,113,6
335,1368,11,124,4
336,1372,5,274,2
337,1374,4,343,2
338,1376,7,196,4
339,1380,229,6,6
340,1386,10,138,6
341,1392,7,198,6
342,1398,4,349,2
343,1400,349,4,4
344,1404,5,280,4
345,1408,19,74,2
346,1410,9,156,6
347,1416,353,4,4
348,1420,709,2,2
349,1422,8,177,6
350,1428,23,62,2
351,1430,23,62,4
352,1434,7,204,6
353,1440,239,6,6
354,1446,8,180,6
355,1452,8,181,4
356,1456,727,2,2
357,1458,4,364,2
358,1460,7,208,4
359,1464,9,162,6
360,1470,4,367,2
361,1472,367,4,4
362,1476,8,184,4
363,1480,739,2,2
364,1482,4,370,2
365,1484,5,296,4
366,1488,13,114,6
367,1494,4,373,2
368,1496,373,4,4
369,1500,8,187,4
370,1504,751,2,2
371,1506,10,150,6
372,1512,251,6,6
373,1518,4,379,2
374,1520,379,4,4
375,1524,11,138,6
376,1530,12,127,6
377,1536,383,4,4
378,1540,769,2,2
379,1542,8,192,6
380,1548,257,6,6
381,1554,9,172,6
382,1560,7,222,6
383,1566,4,391,2
384,1568,17,92,4
385,1572,523,3,3
386,1575,4,393,3
387,1578,4,394,2
388,1580,8,197,4
389,1584,263,6,6
390,1590,8,198,6
391,1596,8,199,4
392,1600,17,94,2
393,1602,7,228,6
394,1608,11,146,2
395,1610,11,146,4
396,1614,8,201,6
397,1620,8,202,4
398,1624,811,2,2
399,1626,9,180,6
400,1632,271,6,6
401,1638,4,409,2
402,1640,409,4,4
403,1644,7,234,6
404,1650,4,412,2
405,1652,8,206,4
406,1656,7,236,4
407,1660,829,2,2
408,1662,4,415,2
409,1664,5,332,4
410,1668,8,208,4
411,1672,5,334,2
412,1674,12,139,6
413,1680,9,186,6
414,1686,7,240,6
415,1692,8,211,4
416,1696,7,242,2
417,1698,4,424,2
418,1700,8,212,4
419,1704,5,340,4
420,1708,853,2,2
421,1710,8,213,6
422,1716,8,214,4
423,1720,859,2,2
424,1722,11,156,6
425,1728,7,246,6
426,1734,4,433,2
427,1736,433,4,4
428,1740,17,102,6
429,1746,13,134,4
430,1750,4,437,2
431,1752,9,194,6
432,1758,4,439,2
433,1760,439,4,4
434,1764,5,352,4
435,1768,883,2,2
436,1770,7,252,6
437,1776,443,4,4
438,1780,7,254,2
439,1782,8,222,6
440,1788,8,223,4
441,1792,5,358,2
442,1794,12,149,6
443,1800,13,138,6
444,1806,8,225,6
445,1812,7,258,6
446,1818,4,454,2
447,1820,8,227,4
448,1824,9,202,6
449,1830,8,228,6
450,1836,8,229,4
451,1840,919,2,2
452,1842,9,204,6
453,1848,307,6,6
454,1854,4,463,2
455,1856,463,4,4
456,1860,9,206,6
457,1866,7,266,4
458,1870,4,467,2
459,1872,467,4,4
460,1876,937,2,2
461,1878,4,469,2
462,1880,7,268,4
463,1884,5,376,4
464,1888,23,82,2
465,1890,12,157,6
466,1896,11,172,4
467,1900,13,146,2
468,1902,4,475,2
469,1904,5,380,4
470,1908,317,6,6
471,1914,9,212,6
472,1920,11,174,6
473,1926,8,240,6
474,1932,8,241,4
475,1936,967,2,2
476,1938,4,484,2
477,1940,8,242,4
478,1944,17,114,6
479,1950,4,487,2
480,1952,487,4,4
481,1956,8,244,4
482,1960,11,178,2
483,1962,12,163,6
484,1968,9,218,6
485,1974,4,493,2
486,1976,17,116,4
487,1980,8,247,4
488,1984,991,2,2
489,1986,4,496,2
490,1988,8,248,4
491,1992,331,6,6
492,1998,4,499,2
493,2000,3,666,2
494,2002,4,500,2
495,2004,9,222,6
496,2010,12,167,6
497,2016,503,4,4
498,2020,1009,2,2
499,2022,4,505,2
500,2024,5,404,4
501,2028,1013,2,2
502,2030,1013,2,4
503,2034,12,169,6
504,2040,509,4,4
505,2044,1021,2,2
506,2046,8,255,6
507,2052,11,186,6
508,2058,4,514,2
509,2060,8,257,4
510,2064,7,294,6
511,2070,4,517,2
512,2072,11,188,4
513,2076,7,296,4
514,2080,1039,2,2
515,2082,12,173,6
516,2088,7,298,2
517,2090,7,298,4
518,2094,8,261,6
519,2100,349,6,6
520,2106,7,300,6
521,2112,9,234,6
522,2118,4,529,2
523,2120,23,92,4
524,2124,5,424,4
525,2128,1063,2,2
526,2130,9,236,6
527,2136,13,164,4
528,2140,1069,2,2
529,2142,8,267,6
530,2148,7,306,6
531,2154,4,538,2
532,2156,8,269,4
533,2160,359,6,6
534,2166,23,94,4
535,2170,4,542,2
536,2172,8,271,4
537,2176,1087,2,2
538,2178,4,544,2
539,2180,8,272,4
540,2184,9,242,6
541,2190,7,312,6
542,2196,8,274,4
543,2200,7,314,2
544,2202,733,3,3
545,2205,6,367,3
546,2208,1103,2,2
547,2210,3,736,2
548,2212,5,442,2
549,2214,8,276,6
550,2220,9,246,6
551,2226,10,222,6
552,2232,7,318,6
553,2238,4,559,2
554,2240,13,172,4
555,2244,373,6,6
556,2250,11,204,6
557,2256,563,4,4
558,2260,1129,2,2
559,2262,8,282,6
560,2268,13,174,6
561,2274,7,324,6
562,2280,379,6,6
563,2286,4,571,2
564,2288,571,4,4
565,2292,8,286,4
566,2296,31,74,2
567,2298,4,574,2
568,2300,7,328,4
569,2304,383,6,6
570,2310,8,288,6
571,2316,8,289,4
572,2320,19,122,2
573,2322,4,580,2
574,2324,5,464,4
575,2328,9,258,6
576,2334,8,291,6
577,2340,389,6,6
578,2346,9,260,6
579,2352,17,138,6
580,2358,4,589,2
581,2360,19,124,4
582,2364,5,472,4
583,2368,7,338,2
584,2370,12,197,6
585,2376,593,4,4
586,2380,29,82,2
587,2382,8,297,6
588,2388,8,298,4
589,2392,5,478,2
590,2394,12,199,6
591,2400,7,342,6
592,2406,4,601,2
593,2408,601,4,4
594,2412,401,6,6
595,2418,4,604,2
596,2420,8,302,4
597,2424,13,186,6
598,2430,4,607,2
599,2432,607,4,4
600,2436,8,304,4
601,2440,23,106,2
602,2442,7,348,6
603,2448,1223,2,2
604,2450,1223,2,4
605,2454,8,306,6
606,2460,8,307,4
607,2464,1231,2,2
608,2466,1231,2,4
609,2470,4,617,2
610,2472,9,274,6
611,2478,4,619,2
612,2480,619,4,4
613,2484,7,354,6
614,2490,4,622,2
615,2492,8,311,4
616,2496,7,356,4
617,2500,1249,2,2
618,2502,8,312,6
619,2508,9,278,6
620,2514,11,228,6
621,2520,419,6,6
622,2526,13,194,4
623,2530,4,632,2
624,2532,421,6,6
625,2538,4,634,2
626,2540,8,317,4
627,2544,5,508,4
628,2548,19,134,2
629,2550,4,637,2
630,2552,7,364,4
631,2556,8,319,4
632,2560,1279,2,2
633,2562,9,284,6
634,2568,7,366,6
635,2574,4,643,2
636,2576,643,4,4
637,2580,7,368,4
638,2584,1291,2,2
639,2586,1291,2,4
640,2590,4,647,2
641,2592,431,6,6
642,2598,4,649,2
643,2600,11,236,4
644,2604,433,6,6
645,2610,7,372,6
646,2616,653,4,4
647,2620,7,374,2
648,2622,4,655,2
649,2624,5,524,4
650,2628,8,328,4
651,2632,5,526,2
652,2634,9,292,6
653,2640,439,6,6
654,2646,8,330,6
655,2652,7,378,6
656,2658,4,664,2
657,2660,8,332,4
658,2664,443,6,6
659,2670,8,333,6
660,2676,8,334,4
661,2680,13,206,2
662,2682,12,223,6
663,2688,9,298,6
664,2694,7,384,6
665,2700,8,337,4
666,2704,7,386,2
667,2706,9,300,6
668,2712,677,4,4
669,2716,23,118,2
670,2718,4,679,2
671,2720,7,388,4
672,2724,5,544,4
673,2728,29,94,2
674,2730,12,227,6
675,2736,683,4,4
676,2740,37,74,2
677,2742,4,685,2
678,2744,5,548,4
679,2748,1373,2,2
680,2750,3,916,2
681,2752,5,550,2
682,2754,12,229,6
683,2760,9,306,6
684,2766,8,345,6
685,2772,461,6,6
686,2778,4,694,2
687,2780,8,347,4
688,2784,463,6,6
689,2790,8,348,6
690,2796,8,349,4
691,2800,1399,2,2
692,2802,12,233,6
693,2808,467,6,6
694,2814,4,703,2
695,2816,19,148,4
696,2820,7,402,6
697,2826,4,706,2
698,2828,8,353,4
699,2832,23,123,3
700,2835,4,708,3
701,2838,4,709,2
702,2840,709,4,4
703,2844,11,258,6
704,2850,9,316,6
705,2856,23,124,4
706,2860,1429,2,2
707,2862,7,408,6
708,2868,1433,2,2
709,2870,1433,2,4
710,2874,12,239,6
711,2880,719,4,4
712,2884,11,262,2
713,2886,8,360,6
714,2892,13,222,6
715,2898,4,724,2
716,2900,8,362,4
717,2904,7,414,6
718,2910,4,727,2
719,2912,727,4,4
720,2916,7,416,4
721,2920,1459,2,2
722,2922,9,324,6
723,2928,487,6,6
724,2934,8,366,6
725,2940,8,367,4
726,2944,1471,2,2
727,2946,7,420,6
728,2952,491,6,6
729,2958,4,739,2
730,2960,739,4,4
731,2964,5,592,4
732,2968,1483,2,2
733,2970,12,247,6
734,2976,743,4,4
735,2980,1489,2,2
736,2982,8,372,6
737,2988,1493,2,2
738,2990,3,996,2
739,2992,5,598,2
740,2994,4,748,2
741,2996,8,374,4
742,3000,499,6,6
743,3006,4,751,2
744,3008,3,1002,2
745,3010,4,752,2
746,3012,8,376,4
747,3016,11,274,2
748,3018,4,754,2
749,3020,8,377,4
750,3024,503,6,6
751,3030,7,432,6
752,3036,8,379,4
753,3040,7,434,2
754,3042,11,276,6
755,3048,761,4,4
756,3052,5,610,2
757,3054,8,381,6
758,3060,509,6,6
759,3066,9,340,6
760,3072,7,438,6
761,3078,4,769,2
762,3080,769,4,4
763,3084,9,342,6
764,3090,12,257,6
765,3096,773,4,4
766,3100,1549,2,2
767,3102,8,387,6
768,3108,11,282,6
769,3114,7,444,6
770,3120,9,346,6
771,3126,4,781,2
772,3128,11,284,4
773,3132,8,391,4
774,3136,1567,2,2
775,3138,4,784,2
776,3140,7,448,4
777,3144,523,6,6
778,3150,8,393,6
779,3156,8,394,4
780,3160,1579,2,2
781,3162,4,790,2
782,3164,5,632,4
783,3168,17,186,6
784,3174,8,396,6
785,3180,23,138,6
786,3186,37,86,4
787,3190,4,797,2
788,3192,9,354,6
789,3198,4,799,2
790,3200,17,188,4
791,3204,13,246,6
792,3210,9,356,6
793,3216,11,292,4
794,3220,1609,2,2
795,3222,4,805,2
796,3224,5,644,4
797,3228,1613,2,2
798,3230,1613,2,4
799,3234,12,269,6
800,3240,7,462,6
801,3246,4,811,2
802,3248,3,1082,2
803,3250,4,812,2
804,3252,7,464,4
805,3256,1627,2,2
806,3258,4,814,2
807,3260,8,407,4
808,3264,9,362,6
809,3270,8,408,6
810,3276,8,409,4
811,3280,11,298,2
812,3282,7,468,6
813,3288,31,106,2
814,3290,31,106,4
815,3294,8,411,6
816,3300,8,412,4
817,3304,13,254,2
818,3306,10,330,6
819,3312,19,174,6
820,3318,4,829,2
821,3320,829,4,4
822,3324,5,664,4
823,3328,1663,2,2
824,3330,4,832,2
825,3332,8,416,4
826,3336,7,476,4
827,3340,1669,2,2
828,3342,4,835,2
829,3344,5,668,4
830,3348,557,6,6
831,3354,9,372,6
832,3360,13,258,6
833,3366,7,480,6
834,3372,9,374,6
835,3378,4,844,2
836,3380,8,422,4
837,3384,5,676,4
838,3388,1693,2,2
839,3390,4,847,2
840,3392,7,484,4
841,3396,8,424,4
842,3400,1699,2,2
843,3402,12,283,6
844,3408,13,262,2
845,3410,13,262,4
846,3414,4,853,2
847,3416,853,4,4
848,3420,569,6,6
849,3426,29,118,4
850,3430,4,857,2
851,3432,571,6,6
852,3438,4,859,2
853,3440,859,4,4
854,3444,9,382,6
855,3450,7,492,6
856,3456,863,4,4
857,3460,7,494,2
858,3462,1153,3,3
859,3465,6,577,3
860,3468,8,433,4
861,3472,5,694,2
862,3474,12,289,6
863,3480,9,386,6
864,3486,8,435,6
865,3492,8,436,4
866,3496,1747,2,2
867,3498,4,874,2
868,3500,8,437,4
869,3504,11,318,6
870,3510,8,438,6
871,3516,8,439,4
872,3520,1759,2,2
873,3522,12,293,6
874,3528,587,6,6
875,3534,4,883,2
876,3536,883,4,4
877,3540,19,186,6
878,3546,10,354,6
879,3552,887,4,4
880,3556,1777,2,2
881,3558,4,889,2
882,3560,7,508,4
883,3564,593,6,6
884,3570,9,396,6
885,3576,19,188,4
886,3580,1789,2,2
887,3582,4,895,2
888,3584,5,716,4
889,3588,9,398,6
890,3594,12,299,6
891,3600,599,6,6
892,3606,4,901,2
893,3608,17,212,4
894,3612,601,6,6
895,3618,4,904,2
896,3620,8,452,4
897,3624,9,402,6
898,3630,8,453,6
899,3636,8,454,4
900,3640,17,214,2
901,3642,9,404,6
902,3648,607,6,6
903,3654,8,456,6
904,3660,7,522,6
905,3666,4,916,2
906,3668,8,458,4
907,3672,13,282,6
908,3678,4,919,2
909,3680,919,4,4
910,3684,613,6,6
911,3690,12,307,6
912,3696,13,284,4
913,3700,43,86,2
914,3702,7,528,6
915,3708,17,218,2
916,3710,3,1236,2
917,3712,5,742,2
918,3714,9,412,6
919,3720,929,4,4
920,3724,1861,2,2
921,3726,8,465,6
922,3732,9,414,6
923,3738,4,934,2
924,3740,8,467,4
925,3744,7,534,6
926,3750,4,937,2
927,3752,937,4,4
928,3756,7,536,4
929,3760,1879,2,2
930,3762,12,313,6
931,3768,7,538,2
932,3770,7,538,4
933,3774,4,943,2
934,3776,23,164,4
935,3780,8,472,4
936,3784,31,122,2
937,3786,7,540,6
938,3792,631,6,6
939,3798,4,949,2
940,3800,13,292,4
941,3804,5,760,4
942,3808,11,346,2
943,3810,12,317,6
944,3816,953,4,4
945,3820,23,166,2
946,3822,8,477,6
947,3828,7,546,6
948,3834,4,958,2
949,3836,8,479,4
950,3840,9,426,6
951,3846,4,961,2
952,3848,3,1282,2
953,3850,4,962,2
954,3852,641,6,6
955,3858,4,964,2
956,3860,8,482,4
957,3864,643,6,6
958,3870,4,967,2
959,3872,967,4,4
960,3876,8,484,4
961,3880,7,554,2
962,3882,12,323,6
963,3888,971,4,4
964,3892,5,778,2
965,3894,8,486,6
966,3900,8,487,4
967,3904,1951,2,2
968,3906,10,390,6
969,3912,7,558,6
970,3918,4,979,2
971,3920,11,356,4
972,3924,653,6,6
973,3930,9,436,6
974,3936,983,4,4
975,3940,11,358,2
976,3942,4,985,2
977,3944,5,788,4
978,3948,8,493,4
979,3952,5,790,2
980,3954,7,564,6
981,3960,659,6,6
982,3966,4,991,2
983,3968,991,4,4
984,3972,8,496,4
985,3976,1987,2,2
986,3978,4,994,2
987,3980,7,568,4
988,3984,9,442,6
989,3990,8,498,6
990,3996,8,499,4
991,4000,1999,2,2
992,4002,4,1000,2
993,4004,5,800,4
994,4008,23,174,6
995,4014,8,501,6
996,4020,9,446,6
997,4026,2011,2,4
998,4030,4,1007,2
999,4032,11,366,6
1000,4038,4,1009,2
