n;A008846;weight;level;jump
600;5417;23;235;12
601;5429;13;417;8
602;5437;1811;3;4
603;5441;1811;3;8
604;5449;1811;3;16
605;5465;17;321;8
606;5473;1823;3;4
607;5477;1823;3;8
608;5485;1823;3;16
609;5501;499;11;12
610;5513;15;367;8
611;5521;9;613;4
612;5525;367;15;20
613;5545;503;11;12
614;5557;1109;5;12
615;5569;5;1113;4
616;5573;15;371;8
617;5581;11;507;4
618;5585;5573;1;12
619;5597;33;169;20
620;5617;19;295;12
621;5629;41;137;12
622;5641;1879;3;4
623;5645;1879;3;8
624;5653;7;807;4
625;5657;1129;5;12
626;5669;21;269;20
627;5689;5;1137;4
628;5693;15;379;8
629;5701;5689;1;12
630;5713;11;519;4
631;5717;11;519;8
632;5725;1907;3;4
633;5729;1907;3;8
634;5737;7;819;4
635;5741;9;637;8
636;5749;21;273;16
637;5765;523;11;12
638;5777;9;641;8
639;5785;641;9;16
640;5801;1931;3;8
641;5809;5;1161;4
642;5813;9;645;8
643;5821;7;831;4
644;5825;5813;1;12
645;5837;25;233;12
646;5849;9;649;8
647;5857;1951;3;4
648;5861;1951;3;8
649;5869;5857;1;12
650;5881;17;345;16
651;5897;13;453;8
652;5905;71;83;12
653;5917;21;281;16
654;5933;15;395;8
655;5941;1979;3;4
656;5945;1979;3;8
657;5953;13;457;12
658;5965;661;9;16
659;5981;11;543;8
660;5989;5;1197;4
661;5993;9;665;8
662;6001;1999;3;4
663;6005;21;285;20
664;6025;9;669;4
665;6029;9;669;8
666;6037;27;223;16
667;6053;863;7;12
668;6065;9;673;8
669;6073;19;319;12
670;6085;2027;3;4
671;6089;59;103;12
672;6101;9;677;8
673;6109;5;1221;4
674;6113;11;555;8
675;6121;41;149;12
676;6133;6121;1;12
677;6145;27;227;16
678;6161;13;473;12
679;6173;61;101;12
680;6185;6173;1;12
681;6197;2063;3;8
682;6205;563;11;12
683;6217;19;327;4
684;6221;19;327;8
685;6229;19;327;16
686;6245;9;693;8
687;6253;2083;3;4
688;6257;1249;5;12
689;6269;2087;3;8
690;6277;37;169;24
691;6301;2099;3;4
692;6305;29;217;12
693;6317;13;485;12
694;6329;21;301;8
695;6337;2111;3;4
696;6341;6329;1;12
697;6353;9;705;8
698;6361;907;7;12
699;6373;6361;1;12
700;6385;9;709;4
701;6389;9;709;8
702;6397;2131;3;4
703;6401;2131;3;8
704;6409;6397;1;12
705;6421;9;713;4
706;6425;53;121;12
707;6437;2143;3;8
708;6445;19;339;4
709;6449;2143;3;20
710;6469;5;1293;4
711;6473;15;431;8
712;6481;17;381;4
713;6485;6473;1;12
714;6497;9;721;8
715;6505;21;309;16
716;6521;13;501;8
717;6529;1301;5;24
718;6553;31;211;12
719;6565;9;729;4
720;6569;9;729;8
721;6577;7;939;4
722;6581;79;83;24
723;6605;9;733;8
724;6613;2203;3;4
725;6617;2203;3;8
726;6625;17;389;12
727;6637;9;737;4
728;6641;9;737;8
729;6649;5;1329;4
730;6653;15;443;8
731;6661;61;109;12
732;6673;21;317;16
733;6689;17;393;8
734;6697;23;291;4
735;6701;23;291;8
736;6709;23;291;16
737;6725;2239;3;8
738;6733;2243;3;4
739;6737;25;269;12
740;6749;9;749;8
741;6757;2251;3;4
742;6761;17;397;12
743;6773;11;615;8
744;6781;967;7;12
745;6793;6781;1;12
746;6805;6793;1;12
747;6817;1361;5;12
748;6829;5;1365;4
749;6833;13;525;8
750;6841;43;159;4
751;6845;6833;1;12
752;6857;9;761;8
753;6865;2287;3;4
754;6869;37;185;24
755;6893;983;7;12
756;6905;61;113;12
757;6917;21;329;8
758;6925;9;769;4
759;6929;21;329;20
760;6949;5;1389;4
761;6953;15;463;8
762;6961;463;15;16
763;6977;35;199;12
764;6989;13;537;8
765;6997;7;999;4
766;7001;29;241;12
767;7013;7001;1;12
768;7025;2339;3;8
769;7033;17;413;12
770;7045;13;541;12
771;7057;1409;5;12
772;7069;7057;1;12
773;7081;7;1011;4
774;7085;21;337;8
775;7093;21;337;16
776;7109;47;151;12
777;7121;2371;3;8
778;7129;647;11;12
779;7141;9;793;4
780;7145;1019;7;12
781;7157;2383;3;8
782;7165;23;311;12
783;7177;21;341;16
784;7193;797;9;20
785;7213;19;379;12
786;7225;29;249;4
787;7229;29;249;8
788;7237;2411;3;4
789;7241;7229;1;12
790;7253;9;805;8
791;7261;41;177;4
792;7265;557;13;24
793;7289;9;809;8
794;7297;31;235;12
795;7309;7297;1;12
796;7321;9;813;4
797;7325;9;813;8
798;7333;7321;1;12
799;7345;2447;3;4
800;7349;23;319;12
801;7361;9;817;8
802;7369;5;1473;4
803;7373;43;171;20
804;7393;9;821;4
805;7397;9;821;8
806;7405;7393;1;12
807;7417;7;1059;4
808;7421;31;239;12
809;7433;41;181;12
810;7445;37;201;8
811;7453;13;573;4
812;7457;13;573;8
813;7465;29;257;12
814;7477;47;159;4
815;7481;47;159;8
816;7489;7477;1;12
817;7501;499;15;16
818;7517;19;395;12
819;7529;23;327;8
820;7537;9;837;4
821;7541;9;837;8
822;7549;7537;1;12
823;7561;11;687;4
824;7565;11;687;8
825;7573;9;841;4
826;7577;9;841;8
827;7585;7;1083;4
828;7589;33;229;32
829;7621;2539;3;4
830;7625;2539;3;8
831;7633;2539;3;16
832;7649;2543;3;20
833;7669;5;1533;4
834;7673;15;511;8
835;7681;9;853;4
836;7685;47;163;24
837;7709;17;453;8
838;7717;49;157;24
839;7741;2579;3;4
840;7745;2579;3;8
841;7753;7;1107;4
842;7757;9;861;8
843;7765;13;597;4
844;7769;21;369;20
845;7789;5;1557;4
846;7793;9;865;8
847;7801;7789;1;12
848;7813;19;411;4
849;7817;19;411;8
850;7825;9;869;4
851;7829;9;869;8
852;7837;7;1119;4
853;7841;7829;1;12
854;7853;21;373;20
855;7873;43;183;4
856;7877;27;291;20
857;7897;9;877;4
858;7901;23;343;12
859;7913;15;527;8
860;7921;7;1131;4
861;7925;13;609;8
862;7933;9;881;4
863;7937;25;317;12
864;7949;2647;3;8
865;7957;35;227;12
866;7969;33;241;16
867;7985;2659;3;8
868;7993;23;347;12
869;8005;7;1143;4
870;8009;9;889;8
871;8017;2671;3;4
872;8021;8009;1;12
873;8033;13;617;12
874;8045;9;893;8
875;8053;17;473;12
876;8065;2687;3;4
877;8069;2687;3;8
878;8077;9;897;4
879;8081;9;897;8
880;8089;5;1617;4
881;8093;11;735;8
882;8101;2699;3;4
883;8105;8093;1;12
884;8117;9;901;8
885;8125;8101;1;24
886;8149;79;103;12
887;8161;45;181;16
888;8177;21;389;8
889;8185;8161;1;24
890;8209;1171;7;12
891;8221;8209;1;12
892;8233;13;633;4
893;8237;13;633;8
894;8245;41;201;4
895;8249;39;211;20
896;8269;5;1653;4
897;8273;751;11;12
898;8285;31;267;8
899;8293;9;921;4
900;8297;31;267;20
901;8317;17;489;4
902;8321;17;489;8
903;8329;5;1665;4
904;8333;53;157;12
905;8345;21;397;8
906;8353;11;759;4
907;8357;1669;5;12
908;8369;9;929;8
909;8377;2791;3;4
910;8381;2791;3;8
911;8389;2791;3;16
912;8405;39;215;20
913;8425;7;1203;4
914;8429;311;27;32
915;8461;2819;3;4
916;8465;2819;3;8
917;8473;8461;1;12
918;8485;11;771;4
919;8489;11;771;8
920;8497;19;447;4
921;8501;13;653;12
922;8513;9;945;8
923;8521;21;405;16
924;8537;2843;3;8
925;8545;51;167;28
926;8573;15;571;8
927;8581;9;953;4
928;8585;9;953;8
929;8593;7;1227;4
930;8597;21;409;8
931;8605;47;183;4
932;8609;8597;1;12
933;8621;9;957;8
934;8629;5;1725;4
935;8633;15;575;8
936;8641;8629;1;12
937;8653;8641;1;12
938;8665;2887;3;4
939;8669;2887;3;8
940;8677;7;1239;4
941;8681;21;413;8
942;8689;5;1737;4
943;8693;8681;1;12
944;8705;13;669;8
945;8713;77;113;12
946;8725;8713;1;12
947;8737;41;213;4
948;8741;41;213;8
949;8749;5;1749;4
950;8753;11;795;8
951;8761;7;1251;4
952;8765;43;203;36
953;8801;2927;3;20
954;8821;2939;3;4
955;8825;1259;7;12
956;8837;9;981;8
957;8845;7;1263;4
958;8849;21;421;8
959;8857;13;681;4
960;8861;8837;1;24
961;8885;11;807;8
962;8893;83;107;12
963;8905;8893;1;12
964;8917;13;685;12
965;8929;5;1785;4
966;8933;15;595;8
967;8941;9;993;4
968;8945;8933;1;12
969;8957;1789;5;12
970;8969;57;157;20
971;8989;47;191;12
972;9001;2999;3;4
973;9005;2999;3;8
974;9013;2999;3;16
975;9029;71;127;12
976;9041;3011;3;8
977;9049;1291;7;12
978;9061;27;335;16
979;9077;35;259;12
980;9089;3023;3;20
981;9109;5;1821;4
982;9113;19;479;12
983;9125;9;1013;8
984;9133;17;537;4
985;9137;1013;9;20
986;9157;9;1017;4
987;9161;9;1017;8
988;9169;5;1833;4
989;9173;13;705;8
990;9181;53;173;12
991;9193;9;1021;4
992;9197;55;167;12
993;9209;3067;3;8
994;9217;37;249;4
995;9221;3067;3;20
996;9241;25;369;16
997;9257;3083;3;8
998;9265;19;487;12
999;9277;11;843;4
1000;9281;13;713;12
1001;9293;9281;1;12
1002;9305;619;15;20
1003;9325;67;139;12
1004;9337;9;1037;4
1005;9341;9;1037;8
1006;9349;17;549;16
1007;9365;47;199;12
1008;9377;9;1041;8
1009;9385;53;177;4
1010;9389;53;177;8
1011;9397;1877;5;12
1012;9409;5;1881;4
1013;9413;9;1045;8
1014;9421;43;219;4
1015;9425;43;219;8
1016;9433;7;1347;4
1017;9437;21;449;8
1018;9445;21;449;16
1019;9461;23;411;8
1020;9469;5;1893;4
1021;9473;859;11;24
1022;9497;3163;3;8
1023;9505;3167;3;4
1024;9509;9497;1;12
1025;9521;9;1057;8
1026;9529;5;1905;4
1027;9533;21;453;20
1028;9553;29;329;12
1029;9565;41;233;12
1030;9577;3187;3;16
1031;9593;9;1065;8
1032;9601;7;1371;4
1033;9605;21;457;8
1034;9613;21;457;16
1035;9629;3203;3;20
1036;9649;23;419;12
1037;9661;9;1073;4
1038;9665;9;1073;8
1039;9673;11;879;4
1040;9677;11;879;8
1041;9685;7;1383;4
1042;9689;21;461;8
1043;9697;9;1077;4
1044;9701;21;461;20
1045;9721;41;237;4
1046;9725;41;237;8
1047;9733;9721;1;12
1048;9745;17;573;4
1049;9749;23;423;20
1050;9769;5;1953;4
1051;9773;9;1085;8
1052;9781;21;465;16
1053;9797;13;753;8
1054;9805;9;1089;4
1055;9809;9;1089;8
1056;9817;37;265;12
1057;9829;5;1965;4
1058;9833;15;655;8
1059;9841;25;393;16
1060;9857;21;469;8
1061;9865;21;469;16
1062;9881;71;139;12
1063;9893;15;659;8
1064;9901;83;119;24
1065;9925;3307;3;4
1066;9929;47;211;12
1067;9941;11;903;8
1068;9949;5;1989;4
1069;9953;9941;1;12
1070;9965;3319;3;8
1071;9973;1423;7;12
1072;9985;9973;1;12
1073;9997;3331;3;4
1074;10001;3331;3;8
1075;10009;3331;3;16
1076;10025;17;589;12
1077;10037;25;401;12
1078;10049;3347;3;8
1079;10057;9;1117;4
1080;10061;9;1117;8
1081;10069;89;113;12
1082;10081;3359;3;4
1083;10085;3359;3;8
1084;10093;33;305;28
1085;10121;919;11;12
1086;10133;9;1125;8
1087;10141;31;327;4
1088;10145;29;349;24
1089;10169;9;1129;8
1090;10177;3391;3;4
1091;10181;10169;1;12
1092;10193;15;679;8
1093;10201;9;1133;4
1094;10205;10193;1;12
1095;10217;41;249;8
1096;10225;3407;3;4
1097;10229;3407;3;8
1098;10237;25;409;12
1099;10249;5;2049;4
1100;10253;19;539;12
1101;10265;13;789;8
1102;10273;39;263;16
1103;10289;43;239;12
1104;10301;47;219;8
1105;10309;5;2061;4
1106;10313;9;1145;8
1107;10321;13;793;12
1108;10333;11;939;4
1109;10337;11;939;8
1110;10345;10333;1;12
1111;10357;7;1479;4
1112;10361;17;609;8
1113;10369;383;27;28
1114;10397;3463;3;8
1115;10405;3463;3;16
1116;10421;9;1157;8
1117;10429;5;2085;4
1118;10433;15;695;8
1119;10441;7;1491;4
1120;10445;21;497;8
1121;10453;9;1161;4
1122;10457;21;497;20
1123;10477;13;805;12
1124;10489;10477;1;12
1125;10501;17;617;12
1126;10513;31;339;4
1127;10517;31;339;8
1128;10525;7;1503;4
1129;10529;9;1169;8
1130;10537;21;501;16
1131;10553;83;127;12
1132;10565;9;1173;8
1133;10573;59;179;12
1134;10585;3527;3;4
1135;10589;3527;3;8
1136;10597;9;1177;4
1137;10601;10589;1;12
1138;10613;10601;1;12
1139;10625;21;505;20
1140;10645;31;343;12
1141;10657;3547;3;16
1142;10673;1523;7;12
1143;10685;3559;3;8
1144;10693;971;11;12
1145;10705;9;1189;4
1146;10709;21;509;20
1147;10729;5;2145;4
1148;10733;3571;3;20
1149;10753;23;467;12
1150;10765;10753;1;12
1151;10777;7;1539;4
1152;10781;9;1197;8
1153;10789;19;567;16
1154;10805;43;251;12
1155;10817;9;1201;8
1156;10825;983;11;12
1157;10837;23;471;4
1158;10841;13;833;12
1159;10853;9;1205;8
1160;10861;7;1551;4
1161;10865;10853;1;12
1162;10877;41;265;12
1163;10889;9;1209;8
1164;10897;35;311;12
1165;10909;35;311;24
1166;10933;3643;3;4
1167;10937;19;575;12
1168;10949;21;521;8
1169;10957;9;1217;4
1170;10961;10949;1;12
1171;10973;97;113;12
1172;10985;3659;3;8
1173;10993;3659;3;16
1174;11009;27;407;20
1175;11029;23;479;12
1176;11041;21;525;16
1177;11057;29;381;8
1178;11065;9;1229;4
1179;11069;29;381;20
1180;11089;5;2217;4
1181;11093;15;739;8
1182;11101;9;1233;4
1183;11105;9;1233;8
1184;11113;7;1587;4
1185;11117;21;529;8
1186;11125;21;529;16
1187;11141;9;1237;8
1188;11149;37;301;12
1189;11161;11149;1;12
1190;11173;9;1241;4
1191;11177;9;1241;8
1192;11185;11173;1;12
1193;11197;3727;3;16
1194;11213;23;487;12
1195;11225;11213;1;12
1196;11237;19;591;8
1197;11245;47;239;12
1198;11257;11;1023;4
1199;11261;1607;7;12
1200;11273;15;751;8
1201;11281;7;1611;4
1202;11285;33;341;32
1203;11317;9;1257;4
1204;11321;9;1257;8
1205;11329;27;419;16
1206;11345;3779;3;8
1207;11353;9;1261;4
1208;11357;9;1261;8
1209;11365;7;1623;4
1210;11369;2269;5;24
1211;11393;9;1265;8
1212;11401;29;393;4
1213;11405;29;393;8
1214;11413;13;877;12
1215;11425;101;113;12
1216;11437;37;309;4
1217;11441;1039;11;12
1218;11453;15;763;8
1219;11461;9;1273;4
1220;11465;21;545;20
1221;11485;43;267;4
1222;11489;43;267;8
1223;11497;2297;5;12
1224;11509;5;2301;4
1225;11513;13;885;8
1226;11521;11;1047;4
1227;11525;39;295;20
