n;A008864;weight;level;jump
233;1472;17;86;10
234;1482;4;370;2
235;1484;5;296;4
236;1488;743;2;2
237;1490;743;2;4
238;1494;8;186;6
239;1500;16;93;12
240;1512;15;100;12
241;1524;379;4;8
242;1532;16;95;12
243;1544;769;2;6
244;1550;773;2;4
245;1554;9;172;6
246;1560;16;97;8
247;1568;17;92;4
248;1572;17;92;8
249;1580;8;197;4
250;1584;157;10;14
251;1598;797;2;4
252;1602;7;228;6
253;1608;11;146;2
254;1610;11;146;4
255;1614;8;201;6
256;1620;809;2;2
257;1622;8;202;6
258;1628;809;2;10
259;1638;809;2;20
260;1658;7;236;6
261;1664;5;332;4
262;1668;7;238;2
263;1670;823;2;24
264;1694;5;338;4
265;1698;4;424;2
266;1700;13;130;10
267;1710;283;6;12
268;1722;4;430;2
269;1724;857;2;10
270;1734;863;2;8
271;1742;7;248;6
272;1748;13;134;6
273;1754;19;92;6
274;1760;26;67;18
275;1778;443;4;6
276;1784;5;356;4
277;1788;19;94;2
278;1790;14;127;12
279;1802;14;128;10
280;1812;15;120;12
281;1824;227;8;8
282;1832;227;8;16
283;1848;131;14;14
284;1862;8;232;6
285;1868;8;233;4
286;1872;5;374;2
287;1874;5;374;4
288;1878;4;469;2
289;1880;11;170;10
290;1890;313;6;12
291;1902;8;237;6
292;1908;317;6;6
293;1914;24;79;18
294;1932;5;386;2
295;1934;137;14;16
296;1950;4;487;2
297;1952;193;10;22
298;1974;8;246;6
299;1980;17;116;8
300;1988;991;2;6
301;1994;5;398;4
302;1998;4;499;2
303;2000;499;4;4
304;2004;499;4;8
305;2012;17;118;6
306;2018;251;8;10
307;2028;1013;2;2
308;2030;20;101;10
309;2040;1013;2;14
310;2054;14;146;10
311;2064;7;294;6
312;2070;14;147;12
313;2082;4;520;2
314;2084;5;416;4
315;2088;7;298;2
316;2090;13;160;10
317;2100;18;116;12
318;2112;5;422;2
319;2114;1049;2;16
320;2130;4;532;2
321;2132;1063;2;6
322;2138;11;194;4
323;2142;4;535;2
324;2144;11;194;10
325;2154;29;74;8
326;2162;32;67;18
327;2180;28;77;24
328;2204;5;440;4
329;2208;367;6;6
330;2214;1103;2;8
331;2222;1103;2;16
332;2238;4;559;2
333;2240;13;172;4
334;2244;13;172;8
335;2252;26;86;16
336;2268;11;206;2
337;2270;11;206;4
338;2274;11;206;8
339;2282;569;4;6
340;2288;7;326;6
341;2294;5;458;4
342;2298;18;127;12
343;2310;4;577;2
344;2312;229;10;22
345;2334;8;291;6
346;2340;7;334;2
347;2342;8;292;6
348;2348;8;293;4
349;2352;17;138;6
350;2358;293;8;14
351;2372;7;338;6
352;2378;1187;2;4
353;2382;4;595;2
354;2384;29;82;6
355;2390;1193;2;4
356;2394;12;199;6
357;2400;199;12;12
358;2412;401;6;6
359;2418;9;268;6
360;2424;241;10;14
361;2438;1217;2;4
362;2442;7;348;6
363;2448;14;174;12
364;2460;613;4;8
365;2468;1231;2;6
366;2474;5;494;4
367;2478;613;4;26
368;2504;22;113;18
369;2522;16;157;10
370;2532;631;4;8
371;2540;8;317;4
372;2544;9;282;6
373;2550;4;637;2
374;2552;19;134;6
375;2558;317;8;22
376;2580;24;107;12
377;2592;5;518;2
378;2594;1289;2;16
379;2610;1301;2;8
380;2618;1307;2;4
381;2622;15;174;12
382;2634;20;131;14
383;2648;1319;2;10
384;2658;4;664;2
385;2660;8;332;4
386;2664;16;166;8
387;2672;31;86;6
388;2678;8;334;6
389;2684;5;536;4
390;2688;17;158;2
391;2690;17;158;4
392;2694;7;384;6
393;2700;673;4;8
394;2708;8;338;4
395;2712;5;542;2
396;2714;677;4;6
397;2720;271;10;10
398;2730;4;682;2
399;2732;1361;2;10
400;2742;1367;2;8
401;2750;1373;2;4
402;2754;20;137;14
403;2768;14;197;10
404;2778;461;6;12
405;2790;4;697;2
406;2792;7;398;6
407;2798;11;254;4
408;2802;4;700;2
409;2804;17;164;16
410;2820;23;122;14
411;2834;5;566;4
412;2838;8;354;6
413;2844;709;4;8
414;2852;1423;2;6
415;2858;1427;2;4
416;2862;36;79;18
417;2880;359;8;8
418;2888;1439;2;10
419;2898;12;241;6
420;2904;7;414;6
421;2910;1451;2;8
422;2918;727;4;10
423;2928;18;162;12
424;2940;19;154;14
425;2954;5;590;4
426;2958;8;369;6
427;2964;17;174;6
428;2970;4;742;2
429;2972;32;92;28
430;3000;1499;2;2
431;3002;11;272;10
432;3012;751;4;8
433;3020;8;377;4
434;3024;35;86;14
435;3038;37;82;4
436;3042;37;82;8
437;3050;14;217;12
438;3062;8;382;6
439;3068;16;191;12
440;3080;769;4;4
441;3084;9;342;6
442;3090;307;10;20
443;3110;20;155;10
444;3120;1559;2;2
445;3122;1553;2;16
446;3138;389;8;26
447;3164;5;632;4
448;3168;1583;2;2
449;3170;1579;2;12
450;3182;8;397;6
451;3188;8;398;4
452;3192;15;212;12
453;3204;13;246;6
454;3210;1601;2;8
455;3218;1607;2;4
456;3222;1607;2;8
457;3230;401;8;22
458;3252;5;650;2
459;3254;5;650;4
460;3258;4;814;2
461;3260;14;232;12
462;3272;811;4;28
463;3300;17;194;2
464;3302;8;412;6
465;3308;13;254;6
466;3314;827;4;6
467;3320;829;4;4
468;3324;7;474;6
469;3330;4;832;2
470;3332;20;166;12
471;3344;5;668;4
472;3348;24;139;12
473;3360;23;146;2
474;3362;419;8;10
475;3372;5;674;2
476;3374;23;146;16
477;3390;4;847;2
478;3392;211;16;16
479;3408;7;486;6
480;3414;1697;2;20
481;3434;1709;2;16
482;3450;1721;2;8
483;3458;11;314;4
484;3462;4;865;2
485;3464;5;692;4
486;3468;1733;2;2
487;3470;431;8;22
488;3492;13;268;8
489;3500;16;218;12
490;3512;1753;2;6
491;3518;877;4;10
492;3528;41;86;2
493;3530;41;86;4
494;3534;7;504;6
495;3540;29;122;2
496;3542;8;442;6
497;3548;29;122;10
498;3558;4;889;2
499;3560;887;4;12
500;3572;13;274;10
501;3582;4;895;2
502;3584;1787;2;10
503;3594;20;179;14
504;3608;1801;2;6
505;3614;5;722;4
506;3618;7;516;6
507;3624;16;226;8
508;3632;7;518;6
509;3638;8;454;6
510;3644;907;4;16
511;3660;16;228;12
512;3672;5;734;2
513;3674;5;734;4
514;3678;16;229;14
515;3692;19;194;6
516;3698;1847;2;4
517;3702;1847;2;8
518;3710;20;185;10
519;3720;16;232;8
520;3728;1861;2;6
521;3734;8;466;6
522;3740;26;143;22
523;3762;12;313;6
524;3768;7;538;2
525;3770;16;235;10
526;3780;269;14;14
527;3794;5;758;4
528;3798;8;474;6
529;3804;631;6;18
530;3822;4;955;2
531;3824;1907;2;10
532;3834;20;191;14
533;3848;31;124;4
534;3852;5;770;2
535;3854;31;124;10
536;3864;22;175;14
537;3878;13;298;4
538;3882;13;298;8
539;3890;22;176;18
540;3908;8;488;4
541;3912;7;558;6
542;3918;4;979;2
543;3920;11;356;4
544;3924;653;6;6
545;3930;4;982;2
546;3932;14;280;12
547;3944;5;788;4
548;3948;491;8;20
549;3968;1973;2;22
550;3990;13;306;12
551;4002;4;1000;2
552;4004;5;800;4
553;4008;23;174;6
554;4014;8;501;6
555;4020;7;574;2
556;4022;8;502;6
557;4028;2003;2;22
558;4050;4;1012;2
559;4052;7;578;6
560;4058;43;94;16
561;4074;9;452;6
562;4080;18;226;12
563;4092;5;818;2
564;4094;7;584;6
565;4100;14;292;12
566;4112;32;128;16
567;4128;2063;2;2
568;4130;2063;2;4
569;4134;8;516;6
570;4140;2063;2;14
571;4154;5;830;4
572;4158;4;1039;2
573;4160;19;218;18
574;4178;31;134;24
575;4202;16;262;10
576;4212;701;6;6
577;4218;4;1054;2
578;4220;421;10;10
579;4230;4;1057;2
580;4232;2111;2;10
581;4242;4;1060;2
582;4244;29;146;10
583;4254;8;531;6
584;4260;2129;2;2
585;4262;1063;4;10
586;4272;5;854;2
587;4274;13;328;10
588;4284;23;186;6
589;4290;2141;2;8
590;4298;44;97;30
591;4328;17;254;10
592;4338;4;1084;2
593;4340;433;10;10
594;4350;13;334;8
595;4358;8;544;6
596;4364;14;311;10
597;4374;22;198;18
598;4392;17;258;6
599;4398;17;258;12
600;4410;733;6;12
601;4422;4;1105;2
602;4424;2203;2;18
603;4442;1109;4;6
604;4448;11;404;4
605;4452;9;494;6
606;4458;7;636;6
607;4464;19;234;18
608;4482;4;1120;2
609;4484;2237;2;10
610;4494;16;280;14
611;4508;2251;2;6
612;4514;5;902;4
613;4518;4;1129;2
614;4520;1129;4;4
615;4524;25;180;24
616;4548;2273;2;2
617;4550;2269;2;12
618;4562;17;268;6
619;4568;569;8;16
620;4584;11;416;8
621;4592;2293;2;6
622;4598;7;656;6
623;4604;2293;2;18
624;4622;47;98;16
625;4638;4;1159;2
626;4640;19;244;4
627;4644;773;6;6
628;4650;4;1162;2
629;4652;23;202;6
630;4658;1163;4;6
631;4664;13;358;10
632;4674;12;389;6
633;4680;389;12;12
634;4692;13;360;12
635;4704;22;213;18
636;4722;4;1180;2
637;4724;7;674;6
638;4730;17;278;4
639;4734;36;131;18
640;4752;593;8;8
641;4760;32;148;24
642;4784;5;956;4
643;4788;2393;2;2
644;4790;2393;2;4
645;4794;7;684;6
646;4800;2399;2;2
647;4802;479;10;12
648;4814;5;962;4
649;4818;1201;4;14
650;4832;49;98;30
651;4862;1213;4;10
652;4872;811;6;6
653;4878;811;6;12
654;4890;23;212;14
655;4904;31;158;6
656;4910;14;350;10
657;4920;409;12;12
658;4932;5;986;2
659;4934;5;986;4
660;4938;9;548;6
661;4944;617;8;8
662;4952;2473;2;6
663;4958;1237;4;10
664;4968;13;382;2
665;4970;13;382;4
666;4974;16;310;14
667;4988;47;106;6
668;4994;29;172;6
669;5000;1249;4;4
670;5004;7;714;6
671;5010;4;1252;2
672;5012;41;122;10
673;5022;4;1255;2
674;5024;313;16;16
675;5040;419;12;12
676;5052;13;388;8
677;5060;2521;2;18
678;5078;43;118;4
679;5082;9;564;6
680;5088;18;282;12
681;5100;2549;2;2
682;5102;7;728;6
683;5108;2551;2;6
684;5114;1277;4;6
685;5120;38;134;28
686;5148;857;6;6
687;5154;20;257;14
688;5168;1291;4;4
689;5172;1291;4;8
690;5180;11;470;10
691;5190;2591;2;8
692;5198;2593;2;12
693;5210;22;236;18
694;5228;8;653;4
695;5232;5;1046;2
696;5234;5;1046;4
697;5238;33;158;24
698;5262;14;375;12
699;5274;12;439;6
700;5280;7;754;2
701;5282;2633;2;16
702;5298;7;756;6
703;5304;883;6;6
704;5310;16;331;14
705;5324;2657;2;10
706;5334;19;280;14
707;5348;8;668;4
708;5352;887;6;30
709;5382;7;768;6
710;5388;9;598;6
711;5394;12;449;6
712;5400;16;337;8
713;5408;37;146;6
714;5414;5;1082;4
715;5418;4;1354;2
716;5420;13;416;12
717;5432;2713;2;6
718;5438;11;494;4
719;5442;4;1360;2
720;5444;2719;2;6
721;5450;23;236;22
722;5472;911;6;6
723;5478;4;1369;2
724;5480;37;148;4
725;5484;911;6;18
726;5502;4;1375;2
727;5504;5;1100;4
728;5508;24;229;12
729;5520;31;178;2
730;5522;7;788;6
731;5528;1381;4;4
732;5532;2753;2;26
733;5558;8;694;6
734;5564;7;794;6
735;5570;11;506;4
736;5574;11;506;8
737;5582;14;398;10
738;5592;40;139;32
739;5624;701;8;16
740;5640;2819;2;2
741;5642;1409;4;6
742;5648;17;332;4
743;5652;5;1130;2
744;5654;5;1130;4
745;5658;4;1414;2
746;5660;25;226;10
747;5670;28;202;14
748;5684;17;334;6
749;5690;2843;2;4
750;5694;2843;2;8
751;5702;1423;4;10
752;5712;9;634;6
753;5718;22;259;20
754;5738;47;122;4
755;5742;4;1435;2
756;5744;19;302;6
757;5750;40;143;30
758;5780;8;722;4
759;5784;16;361;8
760;5792;14;413;10
761;5802;7;828;6
762;5808;967;6;6
763;5814;2903;2;8
764;5822;8;727;6
765;5828;727;8;12
766;5840;1459;4;4
767;5844;7;834;6
768;5850;4;1462;2
769;5852;37;158;6
770;5858;2927;2;4
771;5862;8;732;6
772;5868;7;838;2
773;5870;20;293;10
774;5880;2939;2;2
775;5882;419;14;16
776;5898;12;491;6
777;5904;1471;4;20
778;5924;5;1184;4
779;5928;17;348;12
780;5940;2963;2;14
781;5954;2963;2;28
782;5982;8;747;6
783;5988;373;16;20
784;6008;19;316;4
785;6012;27;222;18
786;6030;3011;2;8
787;6038;8;754;6
788;6044;5;1208;4
789;6048;19;318;6
790;6054;20;302;14
791;6068;7;866;6
792;6074;37;164;6
793;6080;607;10;10
794;6090;4;1522;2
795;6092;3041;2;10
796;6102;14;435;12
797;6114;43;142;8
798;6122;16;382;10
799;6132;5;1226;2
800;6134;1531;4;10
801;6144;13;472;8
802;6152;20;307;12
803;6164;17;362;10
804;6174;25;246;24
805;6198;4;1549;2
806;6200;1549;4;4
807;6204;1549;4;8
808;6212;29;214;6
809;6218;13;478;4
810;6222;13;478;8
811;6230;1553;4;18
812;6248;3119;2;10
813;6258;12;521;6
814;6264;7;894;6
815;6270;4;1567;2
816;6272;13;482;6
817;6278;1567;4;10
818;6288;523;12;12
819;6300;47;134;2
820;6302;11;572;10
821;6312;1051;6;6
822;6318;8;789;6
823;6324;9;702;6
824;6330;29;218;8
825;6338;1583;4;6
826;6344;3167;2;10
827;6354;12;529;6
828;6360;11;578;2
829;6362;7;908;6
830;6368;3181;2;6
831;6374;8;796;6
832;6380;13;490;10
833;6390;3191;2;8
834;6398;3187;2;24
835;6422;8;802;6
836;6428;3203;2;22
837;6450;4;1612;2
838;6452;3217;2;18
839;6470;53;122;4
840;6474;53;122;8
841;6482;809;8;10
842;6492;359;18;30
843;6522;3257;2;8
844;6530;22;296;18
845;6548;8;818;4
846;6552;5;1310;2
847;6554;16;409;10
848;6564;1093;6;6
849;6570;4;1642;2
850;6572;7;938;6
851;6578;19;346;4
852;6582;547;12;18
853;6600;16;412;8
854;6608;17;388;12
855;6620;3301;2;18
856;6638;22;301;16
857;6654;8;831;6
858;6660;3329;2;2
859;6662;14;475;12
860;6674;1667;4;6
861;6680;23;290;10
862;6690;4;1672;2
863;6692;13;514;10
864;6702;4;1675;2
865;6704;17;394;6
866;6710;20;335;10
867;6720;479;14;14
868;6734;5;1346;4
869;6738;373;18;24
870;6762;4;1690;2
871;6764;28;241;16
872;6780;3389;2;2
873;6782;1693;4;10
874;6792;5;1358;2
875;6794;16;424;10
876;6804;32;212;20
877;6824;5;1364;4
878;6828;3413;2;2
879;6830;3413;2;4
880;6834;3413;2;8
881;6842;3413;2;16
882;6858;12;571;6
883;6864;9;762;6
884;6870;4;1717;2
885;6872;14;490;12
886;6884;17;404;16
887;6900;1723;4;8
888;6908;8;863;4
889;6912;1151;6;6
890;6918;41;168;30
891;6948;23;302;2
892;6950;20;347;10
893;6960;7;994;2
894;6962;37;188;6
895;6968;1741;4;4
896;6972;9;774;6
897;6978;7;996;6
898;6984;16;436;8
899;6992;7;998;6
900;6998;13;538;4
901;7002;15;466;12
902;7014;8;876;6
903;7020;1753;4;8
904;7028;877;8;12
905;7040;1759;4;4
906;7044;19;370;14
907;7058;13;542;12
908;7070;20;353;10
909;7080;28;252;24
910;7104;7;1014;6
911;7110;13;546;12
912;7122;12;593;6
913;7128;7;1018;2
914;7130;1777;4;22
915;7152;19;376;8
916;7160;3571;2;18
917;7178;14;512;10
918;7188;7;1026;6
919;7194;20;359;14
920;7208;1801;4;4
921;7212;5;1442;2
922;7214;8;901;6
923;7220;14;515;10
924;7230;23;314;8
925;7238;8;904;6
926;7244;5;1448;4
927;7248;17;426;6
928;7254;42;172;30
929;7284;727;10;14
930;7298;911;8;10
931;7308;13;562;2
932;7310;41;178;12
933;7322;16;457;10
934;7332;5;1466;2
935;7334;3659;2;16
936;7350;4;1837;2
937;7352;19;386;18
938;7370;3673;2;24
939;7394;461;16;18
940;7412;7;1058;6
941;7418;3701;2;16
942;7434;24;309;18
943;7452;17;438;6
944;7458;4;1864;2
945;7460;61;122;18
946;7478;37;202;4
947;7482;7;1068;6
948;7488;19;394;2
949;7490;11;680;10
950;7500;1873;4;8
951;7508;23;326;10
952;7518;8;939;6
953;7524;7;1074;6
954;7530;3761;2;8
955;7538;3767;2;4
956;7542;8;942;6
957;7548;7;1078;2
958;7550;13;580;10
959;7560;3779;2;2
960;7562;25;302;12
961;7574;5;1514;4
962;7578;12;631;6
963;7584;9;842;6
964;7590;4;1897;2
965;7592;20;379;12
966;7604;5;1520;4
967;7608;3797;2;14
968;7622;1901;4;18
969;7640;23;332;4
970;7644;19;402;6
971;7650;35;218;20
972;7670;3833;2;4
973;7674;3833;2;8
974;7682;19;404;6
975;7688;17;452;4
976;7692;17;452;8
977;7700;8;962;4
978;7704;769;10;14
979;7718;8;964;6
980;7724;5;1544;4
981;7728;19;406;14
982;7742;773;10;12
983;7754;5;1550;4
984;7758;4;1939;2
985;7760;773;10;30
986;7790;17;458;4
987;7794;30;259;24
988;7818;7;1116;6
989;7824;1303;6;6
990;7830;1303;6;12
991;7842;15;522;12
992;7854;16;490;14
993;7868;3931;2;6
994;7874;5;1574;4
995;7878;4;1969;2
996;7880;11;716;4
997;7884;19;414;18
998;7902;7;1128;6
999;7908;14;564;12
1000;7920;23;344;8
1001;7928;17;466;6
1002;7934;5;1586;4
1003;7938;1321;6;12
1004;7950;4;1987;2
1005;7952;20;397;12
1006;7964;3967;2;30
1007;7994;3989;2;16
1008;8010;4;2002;2
1009;8012;4003;2;6
1010;8018;1999;4;22
1011;8040;4013;2;14
1012;8054;8;1006;6
1013;8060;14;575;10
1014;8070;17;474;12
1015;8082;12;673;6
1016;8088;13;622;2
1017;8090;13;622;4
1018;8094;13;622;8
1019;8102;14;578;10
1020;8112;7;1158;6
1021;8118;8;1014;6
1022;8124;25;324;24
1023;8148;49;166;14
1024;8162;2039;4;6
1025;8168;13;628;4
1026;8172;13;628;8
1027;8180;1021;8;12
1028;8192;61;134;18
1029;8210;20;410;10
1030;8220;7;1174;2
1031;8222;2053;4;10
1032;8232;5;1646;2
1033;8234;5;1646;4
1034;8238;7;1176;6
1035;8244;32;257;20
1036;8264;4129;2;6
1037;8270;4133;2;4
1038;8274;20;413;14
1039;8288;19;436;4
1040;8292;5;1658;2
1041;8294;5;1658;4
1042;8298;19;436;14
1043;8312;4153;2;6
1044;8318;4153;2;12
1045;8330;4153;2;24
1046;8354;14;596;10
1047;8364;7;1194;6
1048;8370;37;226;8
1049;8378;16;523;10
1050;8388;7;1198;2
1051;8390;38;220;30
1052;8420;8;1052;4
1053;8424;23;366;6
1054;8430;4;2107;2
1055;8432;20;421;12
1056;8444;5;1688;4
1057;8448;4217;2;14
1058;8462;7;1208;6
1059;8468;4217;2;34
1060;8502;15;566;12
1061;8514;4253;2;8
1062;8522;2129;4;6
1063;8528;4259;2;10
1064;8538;4;2134;2
1065;8540;8;1067;4
1066;8544;2131;4;20
1067;8564;13;658;10
1068;8574;4283;2;8
1069;8582;4283;2;16
1070;8598;4;2149;2
1071;8600;859;10;10
1072;8610;28;307;14
1073;8624;5;1724;4
1074;8628;19;454;2
1075;8630;31;278;12
1076;8642;17;508;6
1077;8648;26;332;16
1078;8664;9;962;6
1079;8670;61;142;8
1080;8678;4337;2;4
1081;8682;4337;2;8
1082;8690;43;202;4
1083;8694;8;1086;6
1084;8700;41;212;8
1085;8708;19;458;6
1086;8714;7;1244;6
1087;8720;14;622;12
1088;8732;4363;2;6
1089;8738;11;794;4
1090;8742;7;1248;6
1091;8748;31;282;6
1092;8754;4373;2;8
1093;8762;1093;8;18
1094;8780;8;1097;4
1095;8784;28;313;20
1096;8804;5;1760;4
1097;8808;733;12;12
1098;8820;4409;2;2
1099;8822;2203;4;10
1100;8832;1471;6;6
1101;8838;4;2209;2
1102;8840;883;10;10
1103;8850;18;491;12
1104;8862;4;2215;2
1105;8864;5;1772;4
1106;8868;28;316;20
1107;8888;4441;2;6
1108;8894;32;277;30
1109;8924;7;1274;6
1110;8930;4463;2;4
1111;8934;4463;2;8
1112;8942;11;812;10
1113;8952;15;596;12
1114;8964;1493;6;6
1115;8970;4;2242;2
1116;8972;43;208;28
1117;9000;11;818;2
1118;9002;13;692;6
1119;9008;2251;4;4
1120;9012;5;1802;2
1121;9014;22;409;16
1122;9030;18;501;12
1123;9042;4;2260;2
1124;9044;4519;2;6
1125;9050;16;565;10
1126;9060;31;292;8
1127;9068;28;323;24
1128;9092;20;454;12
1129;9104;4549;2;6
1130;9110;2273;4;18
1131;9128;4561;2;6
1132;9134;5;1826;4
1133;9138;2281;4;14
1134;9152;17;538;6
1135;9158;23;398;4
1136;9162;15;610;12
1137;9174;4583;2;8
1138;9182;8;1147;6
1139;9188;31;296;12
1140;9200;11;836;4
1141;9204;7;1314;6
1142;9210;14;657;12
1143;9222;8;1152;6
1144;9228;16;576;12
1145;9240;31;298;2
1146;9242;659;14;16
1147;9258;31;298;20
1148;9278;4637;2;4
1149;9282;4;2320;2
1150;9284;4637;2;10
1151;9294;773;12;18
1152;9312;1163;8;8
1153;9320;17;548;4
1154;9324;19;490;14
1155;9338;13;718;4
1156;9342;4;2335;2
1157;9344;7;1334;6
1158;9350;44;212;22
1159;9372;7;1338;6
1160;9378;2341;4;14
1161;9392;13;722;6
1162;9398;8;1174;6
1163;9404;11;854;10
1164;9414;7;1344;6
1165;9420;17;554;2
1166;9422;13;724;10
1167;9432;5;1886;2
1168;9434;5;1886;4
1169;9438;4;2359;2
1170;9440;34;277;22
1171;9462;4;2365;2
1172;9464;5;1892;4
1173;9468;19;498;6
1174;9474;9;1052;6
1175;9480;18;526;12
1176;9492;9;1054;6
1177;9498;2371;4;14
1178;9512;4751;2;10
1179;9522;15;634;12
1180;9534;8;1191;6
1181;9540;2383;4;8
1182;9548;8;1193;4
1183;9552;39;244;36
1184;9588;4787;2;14
1185;9602;14;685;12
1186;9614;8;1201;6
1187;9620;8;1202;4
1188;9624;7;1374;6
1189;9630;4;2407;2
1190;9632;13;740;12
1191;9644;61;158;6
1192;9650;61;158;12
1193;9662;26;371;16
1194;9678;4;2419;2
1195;9680;967;10;10
1196;9690;47;206;8
1197;9698;41;236;22
1198;9720;43;226;2
1199;9722;971;10;12
1200;9734;8;1216;6
1201;9740;8;1217;4
1202;9744;9;1082;6
1203;9750;811;12;18
1204;9768;19;514;2
1205;9770;14;697;12
1206;9782;8;1222;6
1207;9788;8;1223;4
1208;9792;15;652;12
1209;9804;31;316;8
1210;9812;4903;2;6
1211;9818;4903;2;12
1212;9830;17;578;4
1213;9834;7;1404;6
1214;9840;13;756;12
1215;9852;9;1094;6
1216;9858;4;2464;2
1217;9860;1231;8;12
1218;9872;17;580;12
1219;9884;5;1976;4
1220;9888;4937;2;14
1221;9902;8;1237;6
1222;9908;2473;4;16
1223;9924;9;1102;6
1224;9930;4;2482;2
1225;9932;11;902;10
1226;9942;4967;2;8
1227;9950;26;382;18
1228;9968;17;586;6
1229;9974;35;284;34
1230;10008;5003;2;2
1231;10010;31;322;28
1232;10038;4;2509;2
1233;10040;5009;2;22
