n;A008364;weight;level;jump
1;1;0;0;10
2;11;3;3;2
3;13;9;1;4
4;17;3;5;2
5;19;5;3;4
6;23;17;1;6
7;29;3;9;2
8;31;25;1;6
9;37;11;3;4
10;41;3;13;2
11;43;13;3;4
12;47;41;1;6
13;53;47;1;6
14;59;3;19;2
15;61;11;5;6
16;67;7;9;4
17;71;3;23;2
18;73;67;1;6
19;79;5;15;4
20;83;7;11;6
21;89;9;9;8
22;97;31;3;4
23;101;3;33;2
24;103;9;11;4
25;107;3;35;2
26;109;5;21;4
27;113;15;7;8
28;121;23;5;6
29;127;41;3;4
30;131;25;5;6
31;137;3;45;2
32;139;5;27;4
33;143;137;1;6
34;149;3;49;2
35;151;29;5;6
36;157;151;1;6
37;163;53;3;4
38;167;3;55;2
39;169;5;33;4
40;173;167;1;6
41;179;3;59;2
42;181;7;25;6
43;187;61;3;4
44;191;3;63;2
45;193;7;27;4
46;197;3;65;2
47;199;21;9;10
48;209;3;69;2
49;211;67;3;10
50;221;3;73;2
51;223;73;3;4
52;227;3;75;2
53;229;5;45;4
54;233;227;1;6
55;239;3;79;2
56;241;47;5;6
57;247;9;27;4
58;251;3;83;2
59;253;83;3;4
60;257;251;1;6
61;263;257;1;6
62;269;3;89;2
63;271;53;5;6
64;277;7;39;4
65;281;3;93;2
66;283;277;1;6
67;289;5;57;4
68;293;7;41;6
69;299;97;3;8
70;307;101;3;4
71;311;3;103;2
72;313;103;3;4
73;317;3;105;2
74;319;5;63;4
75;323;9;35;8
76;331;13;25;6
77;337;9;37;4
78;341;67;5;6
79;347;3;115;2
80;349;5;69;4
81;353;347;1;6
82;359;3;119;2
83;361;71;5;6
84;367;19;19;6
85;373;9;41;4
86;377;3;125;2
87;379;5;75;4
88;383;13;29;6
89;389;3;129;2
90;391;7;55;6
91;397;131;3;4
92;401;3;133;2
93;403;7;57;4
94;407;3;135;2
95;409;19;21;10
96;419;3;139;2
97;421;137;3;10
98;431;3;143;2
99;433;11;39;4
100;437;3;145;2
101;439;5;87;4
102;443;19;23;6
103;449;3;149;2
104;451;89;5;6
105;457;151;3;4
106;461;3;153;2
107;463;9;51;4
108;467;461;1;6
109;473;467;1;6
110;479;3;159;2
111;481;19;25;6
112;487;7;69;4
113;491;3;163;2
114;493;487;1;6
115;499;5;99;4
116;503;7;71;6
117;509;167;3;8
118;517;9;57;4
119;521;3;173;2
120;523;173;3;4
121;527;3;175;2
122;529;5;105;4
123;533;15;35;8
124;541;107;5;6
125;547;181;3;4
126;551;109;5;6
127;557;3;185;2
128;559;5;111;4
129;563;557;1;6
130;569;3;189;2
131;571;113;5;6
132;577;571;1;6
133;583;193;3;4
134;587;3;195;2
135;589;5;117;4
136;593;587;1;6
137;599;3;199;2
138;601;7;85;6
139;607;9;67;4
140;611;3;203;2
141;613;7;87;4
142;617;3;205;2
143;619;21;29;10
144;629;3;209;2
145;631;23;27;10
146;641;3;213;2
147;643;9;71;4
148;647;3;215;2
149;649;5;129;4
150;653;647;1;6
151;659;3;219;2
152;661;131;5;6
153;667;13;51;4
154;671;3;223;2
155;673;223;3;4
156;677;11;61;6
157;683;677;1;6
158;689;3;229;2
159;691;137;5;6
160;697;7;99;4
161;701;3;233;2
