n,a,k,L,d
125,2565,22,116,13
126,2578,2551,1,27
127,2605,11,236,9
128,2614,4,653,2
129,2616,11,237,9
130,2625,18,145,15
131,2640,51,51,39
132,2679,659,4,43
133,2722,2693,1,29
134,2751,457,6,9
135,2760,547,5,25
136,2785,49,56,41
137,2826,29,97,13
138,2839,46,61,33
139,2872,49,58,30
140,2902,11,263,9
141,2911,14,207,13
142,2924,85,34,34
143,2958,4,739,2
144,2960,15,197,5
145,2965,739,4,9
146,2974,91,32,62
147,3036,10,303,6
148,3042,7,434,4
149,3046,4,761,2
150,3048,601,5,43
151,3091,761,4,47
152,3138,389,8,26
153,3164,12,263,8
154,3172,1559,2,54
155,3226,229,14,20
156,3246,26,124,22
157,3268,3251,1,17
158,3285,359,9,54
159,3339,1667,2,5
160,3344,3343,1,1
161,3345,1103,3,36
162,3381,12,281,9
163,3390,1129,3,3
164,3393,76,44,49
165,3442,55,62,32
166,3474,4,868,2
167,3476,12,289,8
168,3484,3463,1,21
169,3505,91,38,47
170,3552,887,4,4
171,3556,40,88,36
172,3592,37,97,3
173,3595,25,143,20
174,3615,4,903,3
175,3618,13,278,4
176,3622,7,517,3
177,3625,10,362,5
178,3630,23,157,19
179,3649,53,68,45
180,3694,919,4,18
181,3712,461,8,24
182,3736,80,46,56
183,3792,31,122,10
184,3802,157,24,34
185,3836,21,182,14
186,3850,59,65,15
187,3865,38,101,27
188,3892,22,176,20
189,3912,16,244,8
190,3920,17,230,10
191,3930,7,561,3
192,3933,14,280,13
193,3946,3919,1,27
194,3973,53,74,51
195,4024,1997,2,30
196,4054,499,8,62
197,4116,2053,2,10
198,4126,24,171,22
199,4148,22,188,12
200,4160,3,1386,2
201,4162,593,7,11
202,4173,18,231,15
203,4188,53,79,1
204,4189,53,79,2
205,4191,8,523,7
206,4198,53,79,11
207,4209,6,701,3
208,4212,1049,4,16
209,4228,9,469,7
210,4235,191,22,33
211,4268,4261,1,7
212,4275,4271,1,4
213,4279,1063,4,27
214,4306,44,97,38
215,4344,617,7,25
216,4369,167,26,27
217,4396,22,199,18
218,4414,1093,4,42
219,4456,6,742,4
220,4460,4447,1,13
221,4473,313,14,91
222,4564,2269,2,26
223,4590,2293,2,4
224,4594,569,8,42
225,4636,577,8,20
226,4656,38,122,20
227,4676,30,155,26
228,4702,233,20,42
229,4744,4723,1,21
230,4765,7,680,5
231,4770,12,397,6
232,4776,26,183,18
233,4794,32,149,26
234,4820,7,688,4
235,4824,1201,4,20
236,4844,27,179,11
237,4855,155,31,50
238,4905,1223,4,13
239,4918,4,1229,2
240,4920,349,14,34
241,4954,2467,2,20
242,4974,8,621,6
243,4980,13,383,1
244,4981,52,95,41
245,5022,32,156,30
246,5052,2521,2,10
247,5062,8,632,6
248,5068,5,1013,3
249,5071,631,8,23
250,5094,5,1018,4
251,5098,5051,1,47
252,5145,10,514,5
253,5150,1283,4,18
254,5168,10,516,8
255,5176,70,73,66
256,5242,5231,1,11
257,5253,18,291,15
258,5268,23,229,1
259,5269,40,131,29
260,5298,11,481,7
261,5305,29,182,27
262,5332,14,380,12
263,5344,5,1068,4
264,5348,45,118,38
265,5386,25,215,11
266,5397,18,299,15
267,5412,37,146,10
268,5422,5419,1,3
269,5425,337,16,33
270,5458,29,188,6
271,5464,1361,4,20
272,5484,5483,1,1
273,5485,45,121,40
274,5525,33,167,14
275,5539,10,553,9
276,5548,67,82,54
277,5602,12,466,10
278,5612,38,147,26
279,5638,6,939,4
280,5642,11,512,10
281,5652,563,10,22
282,5674,43,131,41
283,5715,36,158,27
284,5742,1433,4,10
285,5752,2843,2,66
286,5818,23,252,22
287,5840,971,6,14
288,5854,2917,2,20
289,5874,71,82,52
290,5926,61,97,9
291,5935,1481,4,11
292,5946,421,14,52
293,5998,20,299,18
294,6016,1201,5,11
295,6027,30,200,27
296,6054,7,864,6
297,6060,1009,6,6
298,6066,547,11,49
299,6115,173,35,60
300,6175,4,1543,3
301,6178,1543,4,6
302,6184,7,883,3
303,6187,613,10,57
304,6244,6229,1,15
305,6259,2,3129,1
306,6260,75,83,35
307,6295,25,251,20
308,6315,3137,2,41
309,6356,12,529,8
310,6364,6343,1,21
311,6385,10,638,5
312,6390,373,17,49
313,6439,6421,1,18
314,6457,3221,2,15
315,6472,6469,1,3
316,6475,30,215,25
317,6500,3,2166,2
318,6502,4,1625,2
319,6504,14,464,8
320,6512,13,500,12
321,6524,19,343,7
322,6531,38,171,33
323,6564,9,729,3
324,6567,6551,1,16
325,6583,6581,1,2
326,6585,19,346,11
327,6596,8,824,4
328,6600,9,733,3
329,6603,2,3301,1
330,6604,16,412,12
331,6616,6,1102,4
332,6620,6607,1,13
333,6633,173,38,59
334,6692,6691,1,1
335,6693,12,557,9
336,6702,15,446,12
337,6714,5,1342,4
338,6718,65,103,23
339,6741,289,23,94
340,6835,29,235,20
341,6855,227,30,45
342,6900,8,862,4
343,6904,491,14,30
344,6934,1153,6,16
345,6950,20,347,10
346,6960,347,20,20
347,6980,7,997,1
348,6981,38,183,27
349,7008,30,233,18
350,7026,4,1756,2
351,7028,11,638,10
352,7038,14,502,10
353,7048,5,1409,3
354,7051,2,3525,1
355,7052,14,503,10
356,7062,881,8,14
357,7076,3,2358,2
358,7078,37,191,11
359,7089,251,28,61
360,7150,3557,2,36
361,7186,7177,1,9
362,7195,2,3597,1
363,7196,20,359,16
364,7212,28,257,16
365,7228,10,722,8
366,7236,31,233,13
367,7249,30,241,19
368,7268,659,11,19
369,7287,57,127,48
370,7335,7331,1,4
371,7339,31,236,23
372,7362,4,1840,2
373,7364,66,111,38
374,7402,461,16,26
375,7428,3709,2,10
376,7438,17,437,9
377,7447,19,391,18
378,7465,1061,7,38
379,7503,4,1875,3
380,7506,7487,1,19
381,7525,158,47,99
382,7624,7621,1,3
383,7627,1901,4,23
384,7650,31,246,24
385,7674,15,511,9
386,7683,191,40,43
387,7726,37,208,30
388,7756,10,775,6
389,7762,49,158,20
390,7782,33,235,27
391,7809,28,278,25
392,7834,1303,6,16
393,7850,173,45,65
394,7915,59,134,9
395,7924,787,10,54
396,7978,7951,1,27
397,8005,1999,4,9
398,8014,1601,5,9
399,8023,797,10,53
400,8076,5,1615,1
401,8077,10,807,7
402,8084,41,197,7
403,8091,8087,1,4
404,8095,1609,5,50
405,8145,7,1163,4
406,8149,10,814,9
407,8158,8,1019,6
408,8164,479,17,21
409,8185,2039,4,29
410,8214,14,586,10
411,8224,28,293,20
412,8244,8231,1,13
413,8257,8237,1,20
414,8277,10,827,7
415,8284,2069,4,8
416,8292,2069,4,16
417,8308,8291,1,17
418,8325,11,756,9
419,8334,53,157,13
420,8347,487,17,68
421,8415,10,841,5
422,8420,8419,1,1
423,8421,349,24,45
424,8466,52,162,42
425,8508,14,607,10
426,8518,1213,7,27
427,8545,283,30,55
428,8600,77,111,53
429,8653,89,97,20
430,8673,227,38,47
431,8720,2179,4,4
432,8724,42,207,30
433,8754,1091,8,26
434,8780,877,10,10
435,8790,28,313,26
436,8816,2927,3,35
437,8851,169,52,63
438,8914,12,742,10
439,8924,12,743,8
440,8932,59,151,23
441,8955,31,288,27
442,8982,57,157,33
443,9015,14,643,13
444,9028,5,1805,3
445,9031,34,265,21
446,9052,53,170,42
447,9094,4,2273,2
448,9096,2269,4,20
449,9116,1511,6,50
450,9166,16,572,14
451,9180,89,103,13
452,9193,9157,1,36
453,9229,56,164,45
454,9274,59,157,11
455,9285,12,773,9
456,9294,37,251,7
457,9301,7,1328,5
458,9306,26,357,24
459,9330,3109,3,3
460,9333,20,466,13
461,9346,6,1557,4
462,9350,7,1335,5
463,9355,44,212,27
464,9382,56,167,30
465,9412,39,241,13
466,9425,3,3141,2
467,9427,17,554,9
468,9436,229,41,47
469,9483,66,143,45
470,9528,9521,1,7
471,9535,10,953,5
472,9540,37,257,31
473,9571,1193,8,27
474,9598,4783,2,32
475,9630,4813,2,4
476,9634,21,458,16
477,9650,3,3216,2
478,9652,181,53,59
479,9711,23,422,5
480,9716,5,1943,1
481,9717,53,183,18
482,9735,8,1216,7
483,9742,607,16,30
484,9772,19,514,6
485,9778,883,11,65
486,9843,25,393,18
487,9861,317,31,34
488,9895,4937,2,21
489,9916,2473,4,24
490,9940,4969,2,2
491,9942,521,19,43
492,9985,709,14,59
493,10044,323,31,31
494,10075,169,59,104
495,10179,10,1017,9
496,10188,8,1273,4
497,10192,317,32,48
498,10240,37,276,28
499,10268,23,446,10
500,10278,2053,5,13
501,10291,173,59,84
502,10375,5179,2,17
503,10392,5189,2,14
504,10406,19,547,13
505,10419,1297,8,43
506,10462,4,2615,2
507,10464,73,143,25
508,10489,7,1498,3
509,10492,74,141,58
510,10550,17,620,10
511,10560,83,127,19
512,10579,1759,6,25
513,10604,3,3534,2
514,10606,2647,4,18
515,10624,71,149,45
516,10669,10663,1,6
517,10675,1523,7,14
518,10689,10,1068,9
519,10698,9,1188,6
520,10704,7,1529,1
521,10705,463,23,56
522,10761,41,262,19
523,10780,5387,2,6
524,10786,25,431,11
525,10797,12,899,9
526,10806,66,163,48
527,10854,33,328,30
528,10884,9,1209,3
529,10887,48,226,39
530,10926,2729,4,10
531,10936,2731,4,12
532,10948,1093,10,18
533,10966,25,438,16
534,10982,173,63,83
535,11065,5503,2,59
536,11124,133,83,85
537,11209,30,373,19
538,11228,8,1403,4
539,11232,2749,4,236
540,11468,10,1146,8
541,11476,47,244,8
542,11484,211,54,90
543,11574,11489,1,85
544,11659,103,113,20
545,11679,8,1459,7
546,11686,4,2921,2
547,11688,11681,1,7
548,11695,5839,2,17
549,11712,41,285,27
550,11739,38,308,35
551,11774,61,193,1
552,11775,13,905,10
553,11785,221,53,72
554,11857,5903,2,51
555,11908,11903,1,5
556,11913,457,26,31
557,11944,11923,1,21
558,11965,95,125,90
559,12055,18,669,13
560,12068,33,365,23
561,12091,463,26,53
562,12144,50,242,44
563,12188,8,1523,4
564,12192,17,717,3
565,12195,3041,4,31
566,12226,3049,4,30
567,12256,7,1750,6
568,12262,359,34,56
569,12318,409,30,48
570,12366,1543,8,22
571,12388,1237,10,18
572,12406,1237,10,36
573,12442,23,540,22
574,12464,1033,12,68
575,12532,22,569,14
576,12546,10,1254,6
577,12552,3137,4,4
578,12556,6277,2,2
579,12558,521,24,54
580,12612,6301,2,10
581,12622,2099,6,28
582,12650,14,903,8
583,12658,3163,4,6
584,12664,11,1151,3
585,12667,661,19,108
586,12775,10,1277,5
587,12780,23,555,15
588,12795,2,6397,1
589,12796,751,17,29
590,12825,6,2137,3
591,12828,12809,1,19
592,12847,43,298,33
593,12880,34,378,28
594,12908,3221,4,24
595,12932,31,417,5
596,12937,5,2587,2
597,12939,53,244,7
598,12946,10,1294,6
599,12952,23,563,3
600,12955,2,6477,1
601,12956,5,2591,1
602,12957,10,1295,7
603,12964,41,316,8
604,12972,6481,2,10
605,12982,3217,4,114
606,13096,4339,3,79
607,13175,22,598,19
608,13194,1091,12,102
609,13296,13267,1,29
610,13325,6661,2,3
611,13328,43,309,41
612,13369,43,310,39
613,13408,13397,1,11
614,13419,10,1341,9
615,13428,89,150,78
616,13506,14,964,10
617,13516,29,466,2
618,13518,4,3379,2
619,13520,337,40,40
620,13560,34,398,28
621,13588,30,452,28
622,13616,69,197,23
623,13639,25,545,14
624,13653,20,682,13
625,13666,10,1366,6
626,13672,13597,1,75
627,13747,2,6873,1
628,13748,10,1374,8
629,13756,13751,1,5
630,13761,13757,1,4
631,13765,8,1720,5
632,13770,16,860,10
633,13780,2749,5,35
634,13815,2297,6,33
635,13848,2287,6,126
636,13974,13931,1,43
637,14017,17,824,9
638,14026,47,298,20
639,14046,32,438,30
640,14076,3517,4,8
641,14084,9,1564,8
642,14092,54,260,52
643,14144,4703,3,35
644,14179,29,488,27
645,14206,4,3551,2
646,14208,38,373,34
647,14242,1777,8,26
648,14268,10,1426,8
649,14276,1783,8,12
650,14288,677,21,71
651,14359,3583,4,27
652,14386,12,1198,10
653,14396,30,479,26
654,14422,7193,2,36
655,14458,23,628,14
656,14472,7,2067,3
657,14475,2,7237,1
658,14476,6,2412,4
659,14480,7,2068,4
660,14484,7237,2,10
661,14494,3617,4,26
662,14520,7237,2,46
663,14566,1811,8,78
664,14644,34,430,24
665,14668,457,32,44
666,14712,4903,3,3
667,14715,2,7357,1
668,14716,14713,1,3
669,14719,7,2102,5
670,14724,14723,1,1
671,14725,121,121,84
672,14809,3701,4,5
673,14814,14747,1,67
674,14881,463,32,65
675,14946,1493,10,16
676,14962,32,467,18
677,14980,14969,1,11
678,14991,8,1873,7
679,14998,7489,2,20
680,15018,9,1668,6
681,15024,109,137,91
682,15115,16,944,11
683,15126,1259,12,18
684,15144,5,3028,4
685,15148,7573,2,2
686,15150,16,946,14
687,15164,5,3032,4
688,15168,15131,1,37
689,15205,7583,2,39
690,15244,14,1088,12
691,15256,1693,9,19
692,15275,11,1388,7
693,15282,7639,2,4
694,15286,317,48,70
695,15356,67,229,13
696,15369,401,38,131
697,15500,81,191,29
698,15529,29,535,14
699,15543,24,647,15
700,15558,40,388,38
701,15596,2591,6,50
702,15646,70,223,36
703,15682,31,505,27
704,15709,7853,2,3
705,15712,13,1208,8
706,15720,5231,3,27
707,15747,22,715,17
708,15764,31,508,16
709,15780,11,1434,6
710,15786,51,309,27
711,15813,15791,1,22
712,15835,15817,1,18
713,15853,43,368,29
714,15882,7933,2,16
715,15898,12,1324,10
716,15908,37,429,35
717,15943,8,1992,7
718,15950,1327,12,26
719,15976,15971,1,5
720,15981,23,694,19
721,16000,23,695,15
722,16015,16001,1,14
723,16029,8011,2,7
724,16036,727,22,42
725,16078,16063,1,15
726,16093,8,2011,5
727,16098,16091,1,7
728,16105,16087,1,18
729,16123,7,2303,2
730,16125,83,194,23
731,16148,45,358,38
732,16186,38,425,36
733,16222,97,167,23
734,16245,5407,3,24
735,16269,16253,1,16
736,16285,13,1252,9
737,16294,56,290,54
738,16348,16339,1,9
739,16357,91,179,68
740,16425,12,1368,9
741,16434,5,3286,4
742,16438,47,349,35
743,16473,2,8236,1
744,16474,32,514,26
745,16500,101,163,37
746,16537,16,1033,9
747,16546,10,1654,6
748,16552,751,22,30
749,16582,16573,1,9
750,16591,73,227,20
751,16611,121,137,34
752,16645,11,1513,2
753,16647,9,1849,6
754,16653,8311,2,31
755,16684,53,314,42
756,16726,73,229,9
757,16735,37,452,11
758,16746,4,4186,2
759,16748,7,2392,4
760,16752,2789,6,18
761,16770,1669,10,80
762,16850,20,842,10
763,16860,33,510,30
764,16890,93,181,57
765,16947,2417,7,28
766,16975,100,169,75
767,17050,47,362,36
768,17086,17047,1,39
769,17125,55,311,20
770,17145,6,2857,3
771,17148,13,1319,1
772,17149,2,8574,1
773,17150,16,1071,14
774,17164,5,3432,4
775,17168,131,131,7
776,17175,1907,9,12
777,17187,8581,2,25
778,17212,17203,1,9
779,17221,9,1913,4
780,17225,2,8612,1
781,17226,16,1076,10
782,17236,79,218,14
783,17250,2153,8,26
784,17276,59,292,48
785,17324,58,298,40
786,17364,751,23,91
787,17455,4357,4,27
788,17482,17477,1,5
789,17487,43,406,29
790,17516,12,1459,8
791,17524,4373,4,32
792,17556,71,247,19
793,17575,797,22,41
794,17616,17597,1,19
795,17635,2203,8,11
796,17646,27,653,15
797,17661,2,8830,1
798,17662,1259,14,36
799,17698,8839,2,20
800,17718,20,885,18
801,17736,2953,6,18
802,17754,79,224,58
803,17812,22,809,14
804,17826,103,173,7
805,17833,11,1621,2
806,17835,1187,15,30
807,17865,17,1050,15
808,17880,21,851,9
809,17889,61,293,16
810,17905,17903,1,2
811,17907,1277,14,29
812,17936,37,484,28
813,17964,2239,8,52
814,18016,9007,2,2
815,18018,9007,2,4
816,18022,37,487,3
817,18025,9,2002,7
818,18032,3001,6,26
819,18058,18047,1,11
820,18069,2579,7,16
821,18085,71,254,51
822,18136,23,788,12
823,18148,22,824,20
824,18168,6053,3,9
825,18177,69,263,30
826,18207,491,37,40
827,18247,911,20,27
828,18274,5,3654,4
829,18278,8,2284,6
830,18284,36,507,32
831,18316,3659,5,21
832,18337,29,632,9
833,18346,11,1667,9
834,18355,10,1835,5
835,18360,18329,1,31
836,18391,18,1021,13
837,18404,6133,3,5
838,18409,10,1840,9
839,18418,17,1083,7
840,18425,36,511,29
841,18454,8,2306,6
842,18460,23,802,14
843,18474,40,461,34
844,18508,9227,2,54
845,18562,4,4640,2
846,18564,18521,1,43
847,18607,71,262,5
848,18612,7,2658,6
849,18618,9,2068,6
850,18624,34,547,26
851,18650,547,34,52
852,18702,4673,4,10
853,18712,1699,11,23
854,18735,8,2341,7
855,18742,18679,1,63
856,18805,42,447,31
857,18836,6277,3,5
858,18841,9419,2,3
859,18844,9419,2,6
860,18850,3761,5,45
861,18895,53,356,27
862,18922,787,24,34
863,18956,3,6318,2
864,18958,1721,11,27
865,18985,16,1186,9
866,18994,9461,2,72
867,19066,17,1121,9
868,19075,10,1907,5
869,19080,19,1004,4
870,19084,49,389,23
871,19107,14,1364,11
872,19118,37,516,26
873,19144,19141,1,3
874,19147,37,517,18
875,19165,11,1742,3
876,19168,7,2738,2
877,19170,3833,5,5
878,19175,2,9587,1
879,19176,82,233,70
880,19246,19237,1,9
881,19255,7,2750,5
882,19260,17,1132,16
883,19276,34,566,32
884,19308,10,1930,8
885,19316,19309,1,7
886,19323,9649,2,25
887,19348,739,26,134
888,19482,9733,2,16
889,19498,20,974,18
890,19516,4877,4,8
891,19524,9749,2,26
892,19550,29,674,4
893,19554,14,1396,10
894,19564,9769,2,26
895,19590,9787,2,16
896,19606,19597,1,9
897,19615,19583,1,32
898,19647,32,613,31
899,19678,32,614,30
900,19708,3931,5,53
901,19761,281,70,91
902,19852,9923,2,6
903,19858,98,202,62
904,19920,175,113,145
905,20065,23,872,9
906,20074,134,149,108
907,20182,5039,4,26
908,20208,2243,9,21
909,20229,1061,19,70
910,20299,2897,7,20
911,20319,8,2539,7
912,20326,2029,10,36
913,20362,5087,4,14
914,20376,191,106,130
915,20506,12,1708,10
916,20516,30,683,26
917,20542,16,1283,14
918,20556,10267,2,22
919,20578,20,1028,18
920,20596,67,307,27
921,20623,19,1085,8
922,20631,10301,2,29
923,20660,55,375,35
924,20695,10331,2,33
925,20728,2953,7,57
926,20785,20747,1,38
927,20823,3467,6,21
928,20844,53,393,15
929,20859,14,1489,13
930,20872,29,719,21
931,20893,25,835,18
932,20911,73,286,33
933,20944,10459,2,26
934,20970,11,1906,4
935,20974,1229,17,81
936,21055,5261,4,11
937,21066,10453,2,160
938,21226,29,731,27
939,21253,47,452,9
940,21262,8,2657,6
941,21268,11,1933,5
942,21273,10631,2,11
943,21284,7069,3,77
944,21361,21347,1,14
945,21375,14,1526,11
946,21386,117,182,92
947,21478,10729,2,20
948,21498,9,2388,6
949,21504,103,208,80
950,21584,3079,7,31
951,21615,29,745,10
952,21625,21599,1,26
953,21651,4327,5,16
954,21667,18,1203,13
955,21680,15,1445,5
956,21685,5419,4,9
957,21694,16,1355,14
958,21708,433,50,58
959,21766,21757,1,9
960,21775,10861,2,53
961,21828,13,1679,1
962,21829,26,839,15
963,21844,53,412,8
964,21852,21839,1,13
965,21865,16,1366,9
966,21874,83,263,45
967,21919,47,466,17
968,21936,10,2193,6
969,21942,7,3134,4
970,21946,21937,1,9
971,21955,683,32,99
972,22054,22027,1,27
973,22081,5519,4,5
974,22086,55,401,31
975,22117,5,4423,2
976,22119,45,491,24
977,22143,2,11071,1
978,22144,38,582,28
979,22172,66,335,62
980,22234,34,653,32
981,22266,317,70,76
982,22342,7,3191,5
983,22347,2,11173,1
984,22348,6,3724,4
985,22352,11159,2,34
986,22386,2791,8,58
987,22444,18,1246,16
988,22460,67,335,15
989,22475,22,1021,13
990,22488,5,4497,3
991,22491,34,661,17
992,22508,9,2500,8
993,22516,11257,2,2
994,22518,11257,2,4
995,22522,12,1876,10
996,22532,11257,2,18
997,22550,13,1734,8
998,22558,19,1187,5
999,22563,22541,1,22
1000,22585,10,2258,5
