n,a,k,L,d
321,1049,2,524,1
322,1050,1049,1,1
323,1051,2,525,1
324,1052,1051,1,1
325,1053,2,526,1
326,1054,3,351,1
327,1055,2,527,1
328,1056,5,211,1
329,1057,2,528,1
330,1058,7,151,1
331,1059,2,529,1
332,1060,3,353,1
333,1061,2,530,1
334,1062,1061,1,1
335,1063,2,531,1
336,1064,1063,1,1
337,1065,2,532,1
338,1066,3,355,1
339,1067,2,533,1
340,1068,11,97,1
341,1069,2,534,1
342,1070,1069,1,1
343,1071,2,535,1
344,1072,3,357,1
345,1073,2,536,1
346,1074,29,37,1
347,1075,2,537,1
348,1076,5,215,1
349,1077,2,538,1
350,1078,3,359,1
351,1079,2,539,1
352,1080,13,83,1
353,1081,2,540,1
354,1082,23,47,1
355,1083,2,541,1
356,1084,3,361,1
357,1085,2,542,1
358,1086,5,217,1
359,1087,2,543,1
360,1088,1087,1,1
361,1089,2,544,1
362,1090,3,363,1
363,1091,2,545,1
364,1092,1091,1,1
365,1093,2,546,1
366,1094,1093,1,1
367,1095,2,547,1
368,1096,3,365,1
369,1097,2,548,1
370,1098,1097,1,1
371,1099,2,549,1
372,1100,7,157,1
373,1101,2,550,1
374,1102,3,367,1
375,1103,2,551,1
376,1104,1103,1,1
377,1105,2,552,1
378,1106,5,221,1
379,1107,2,553,1
380,1108,3,369,1
381,1109,2,554,1
382,1110,1109,1,1
383,1111,2,555,1
384,1112,11,101,1
385,1113,2,556,1
386,1114,3,371,1
387,1115,2,557,1
388,1116,5,223,1
389,1117,2,558,1
390,1118,1117,1,1
391,1119,2,559,1
392,1120,3,373,1
393,1121,2,560,1
394,1122,19,59,1
395,1123,2,561,1
396,1124,1123,1,1
397,1125,2,562,1
398,1126,3,375,1
399,1127,2,563,1
400,1128,7,161,1
401,1129,2,564,1
402,1130,1129,1,1
403,1131,2,565,1
404,1132,3,377,1
405,1133,2,566,1
406,1134,11,103,1
407,1135,2,567,1
408,1136,5,227,1
409,1137,2,568,1
410,1138,3,379,1
411,1139,2,569,1
412,1140,17,67,1
413,1141,2,570,1
414,1142,7,163,1
415,1143,2,571,1
416,1144,3,381,1
417,1145,2,572,1
418,1146,5,229,1
419,1147,2,573,1
420,1148,31,37,1
421,1149,2,574,1
422,1150,3,383,1
423,1151,2,575,1
424,1152,1151,1,1
425,1153,2,576,1
426,1154,1153,1,1
427,1155,2,577,1
428,1156,3,385,1
429,1157,2,578,1
430,1158,13,89,1
431,1159,2,579,1
432,1160,19,61,1
433,1161,2,580,1
434,1162,3,387,1
435,1163,2,581,1
436,1164,1163,1,1
437,1165,2,582,1
438,1166,5,233,1
439,1167,2,583,1
440,1168,3,389,1
441,1169,2,584,1
442,1170,7,167,1
443,1171,2,585,1
444,1172,1171,1,1
445,1173,2,586,1
446,1174,3,391,1
447,1175,2,587,1
448,1176,5,235,1
449,1177,2,588,1
450,1178,11,107,1
451,1179,2,589,1
452,1180,3,393,1
453,1181,2,590,1
454,1182,1181,1,1
455,1183,2,591,1
456,1184,7,169,1
457,1185,2,592,1
458,1186,3,395,1
459,1187,2,593,1
460,1188,1187,1,1
461,1189,2,594,1
462,1190,29,41,1
463,1191,2,595,1
464,1192,3,397,1
465,1193,2,596,1
466,1194,1193,1,1
467,1195,2,597,1
468,1196,5,239,1
469,1197,2,598,1
470,1198,3,399,1
471,1199,2,599,1
472,1200,11,109,1
473,1201,2,600,1
474,1202,1201,1,1
475,1203,2,601,1
476,1204,3,401,1
477,1205,2,602,1
478,1206,5,241,1
479,1207,2,603,1
480,1208,17,71,1
481,1209,2,604,1
482,1210,3,403,1
483,1211,2,605,1
484,1212,7,173,1
485,1213,2,606,1
486,1214,1213,1,1
487,1215,2,607,1
488,1216,3,405,1
489,1217,2,608,1
490,1218,1217,1,1
491,1219,2,609,1
492,1220,23,53,1
493,1221,2,610,1
494,1222,3,407,1
495,1223,2,611,1
496,1224,1223,1,1
497,1225,2,612,1
498,1226,5,245,1
499,1227,2,613,1
500,1228,3,409,1
501,1229,2,614,1
502,1230,1229,1,1
503,1231,2,615,1
504,1232,1231,1,1
505,1233,2,616,1
506,1234,3,411,1
507,1235,2,617,1
508,1236,5,247,1
509,1237,2,618,1
510,1238,1237,1,1
511,1239,2,619,1
512,1240,3,413,1
513,1241,2,620,1
514,1242,17,73,1
515,1243,2,621,1
516,1244,11,113,1
517,1245,2,622,1
518,1246,3,415,1
519,1247,2,623,1
520,1248,29,43,1
521,1249,2,624,1
522,1250,1249,1,1
523,1251,2,625,1
524,1252,3,417,1
525,1253,2,626,1
526,1254,7,179,1
527,1255,2,627,1
528,1256,5,251,1
529,1257,2,628,1
530,1258,3,419,1
531,1259,2,629,1
532,1260,1259,1,1
533,1261,2,630,1
534,1262,13,97,1
535,1263,2,631,1
536,1264,3,421,1
537,1265,2,632,1
538,1266,5,253,1
539,1267,2,633,1
540,1268,7,181,1
541,1269,2,634,1
542,1270,3,423,1
543,1271,2,635,1
544,1272,31,41,1
545,1273,2,636,1
546,1274,19,67,1
547,1275,2,637,1
548,1276,3,425,1
549,1277,2,638,1
550,1278,1277,1,1
551,1279,2,639,1
552,1280,1279,1,1
553,1281,2,640,1
554,1282,3,427,1
555,1283,2,641,1
556,1284,1283,1,1
557,1285,2,642,1
558,1286,5,257,1
559,1287,2,643,1
560,1288,3,429,1
561,1289,2,644,1
562,1290,1289,1,1
563,1291,2,645,1
564,1292,1291,1,1
565,1293,2,646,1
566,1294,3,431,1
567,1295,2,647,1
568,1296,5,259,1
569,1297,2,648,1
570,1298,1297,1,1
571,1299,2,649,1
572,1300,3,433,1
573,1301,2,650,1
574,1302,1301,1,1
575,1303,2,651,1
576,1304,1303,1,1
577,1305,2,652,1
578,1306,3,435,1
579,1307,2,653,1
580,1308,1307,1,1
581,1309,2,654,1
582,1310,7,187,1
583,1311,2,655,1
584,1312,3,437,1
585,1313,2,656,1
586,1314,13,101,1
587,1315,2,657,1
588,1316,5,263,1
589,1317,2,658,1
590,1318,3,439,1
591,1319,2,659,1
592,1320,1319,1,1
593,1321,2,660,1
594,1322,1321,1,1
595,1323,2,661,1
596,1324,3,441,1
597,1325,2,662,1
598,1326,5,265,1
599,1327,2,663,1
600,1328,1327,1,1
601,1329,2,664,1
602,1330,3,443,1
603,1331,2,665,1
604,1332,11,121,1
605,1333,2,666,1
606,1334,31,43,1
607,1335,2,667,1
608,1336,3,445,1
609,1337,2,668,1
610,1338,7,191,1
611,1339,2,669,1
612,1340,13,103,1
613,1341,2,670,1
614,1342,3,447,1
615,1343,2,671,1
616,1344,17,79,1
617,1345,2,672,1
618,1346,5,269,1
619,1347,2,673,1
620,1348,3,449,1
621,1349,2,674,1
622,1350,19,71,1
623,1351,2,675,1
624,1352,7,193,1
625,1353,2,676,1
626,1354,3,451,1
627,1355,2,677,1
628,1356,5,271,1
629,1357,2,678,1
630,1358,23,59,1
631,1359,2,679,1
632,1360,3,453,1
633,1361,2,680,1
634,1362,1361,1,1
635,1363,2,681,1
636,1364,29,47,1
637,1365,2,682,1
638,1366,3,455,1
639,1367,2,683,1
640,1368,1367,1,1
641,1369,2,684,1
642,1370,37,37,1
643,1371,2,685,1
644,1372,3,457,1
645,1373,2,686,1
646,1374,1373,1,1
647,1375,2,687,1
648,1376,5,275,1
649,1377,2,688,1
650,1378,3,459,1
651,1379,2,689,1
652,1380,7,197,1
653,1381,2,690,1
654,1382,1381,1,1
655,1383,2,691,1
656,1384,3,461,1
657,1385,2,692,1
658,1386,5,277,1
659,1387,2,693,1
660,1388,19,73,1
661,1389,2,694,1
662,1390,3,463,1
663,1391,2,695,1
664,1392,13,107,1
665,1393,2,696,1
666,1394,7,199,1
667,1395,2,697,1
668,1396,3,465,1
669,1397,2,698,1
670,1398,11,127,1
671,1399,2,699,1
672,1400,1399,1,1
673,1401,2,700,1
674,1402,3,467,1
675,1403,2,701,1
676,1404,23,61,1
677,1405,2,702,1
678,1406,5,281,1
679,1407,2,703,1
680,1408,3,469,1
681,1409,2,704,1
682,1410,1409,1,1
683,1411,2,705,1
684,1412,17,83,1
685,1413,2,706,1
686,1414,3,471,1
687,1415,2,707,1
688,1416,5,283,1
689,1417,2,708,1
690,1418,13,109,1
691,1419,2,709,1
692,1420,3,473,1
693,1421,2,710,1
694,1422,7,203,1
695,1423,2,711,1
696,1424,1423,1,1
697,1425,2,712,1
698,1426,3,475,1
699,1427,2,713,1
700,1428,1427,1,1
701,1429,2,714,1
702,1430,1429,1,1
703,1431,2,715,1
704,1432,3,477,1
705,1433,2,716,1
706,1434,1433,1,1
707,1435,2,717,1
708,1436,5,287,1
709,1437,2,718,1
710,1438,3,479,1
711,1439,2,719,1
712,1440,1439,1,1
713,1441,2,720,1
714,1442,11,131,1
715,1443,2,721,1
716,1444,3,481,1
717,1445,2,722,1
718,1446,5,289,1
719,1447,2,723,1
720,1448,1447,1,1
721,1449,2,724,1
722,1450,3,483,1
723,1451,2,725,1
724,1452,1451,1,1
725,1453,2,726,1
726,1454,1453,1,1
727,1455,2,727,1
728,1456,3,485,1
729,1457,2,728,1
730,1458,31,47,1
731,1459,2,729,1
732,1460,1459,1,1
733,1461,2,730,1
734,1462,3,487,1
735,1463,2,731,1
736,1464,7,209,1
737,1465,2,732,1
738,1466,5,293,1
739,1467,2,733,1
740,1468,3,489,1
741,1469,2,734,1
742,1470,13,113,1
743,1471,2,735,1
744,1472,1471,1,1
745,1473,2,736,1
746,1474,3,491,1
747,1475,2,737,1
748,1476,5,295,1
749,1477,2,738,1
750,1478,7,211,1
751,1479,2,739,1
752,1480,3,493,1
753,1481,2,740,1
754,1482,1481,1,1
755,1483,2,741,1
756,1484,1483,1,1
757,1485,2,742,1
758,1486,3,495,1
759,1487,2,743,1
760,1488,1487,1,1
761,1489,2,744,1
762,1490,1489,1,1
763,1491,2,745,1
764,1492,3,497,1
765,1493,2,746,1
766,1494,1493,1,1
767,1495,2,747,1
768,1496,5,299,1
769,1497,2,748,1
770,1498,3,499,1
771,1499,2,749,1
772,1500,1499,1,1
773,1501,2,750,1
774,1502,19,79,1
775,1503,2,751,1
776,1504,3,501,1
777,1505,2,752,1
778,1506,5,301,1
779,1507,2,753,1
780,1508,11,137,1
781,1509,2,754,1
782,1510,3,503,1
783,1511,2,755,1
784,1512,1511,1,1
785,1513,2,756,1
786,1514,17,89,1
787,1515,2,757,1
788,1516,3,505,1
789,1517,2,758,1
790,1518,37,41,1
791,1519,2,759,1
792,1520,7,217,1
793,1521,2,760,1
794,1522,3,507,1
795,1523,2,761,1
796,1524,1523,1,1
797,1525,2,762,1
798,1526,5,305,1
799,1527,2,763,1
800,1528,3,509,1
801,1529,2,764,1
802,1530,11,139,1
803,1531,2,765,1
804,1532,1531,1,1
805,1533,2,766,1
806,1534,3,511,1
807,1535,2,767,1
808,1536,5,307,1
809,1537,2,768,1
810,1538,29,53,1
811,1539,2,769,1
812,1540,3,513,1
813,1541,2,770,1
814,1542,23,67,1
815,1543,2,771,1
816,1544,1543,1,1
817,1545,2,772,1
818,1546,3,515,1
819,1547,2,773,1
820,1548,7,221,1
821,1549,2,774,1
822,1550,1549,1,1
823,1551,2,775,1
824,1552,3,517,1
825,1553,2,776,1
826,1554,1553,1,1
827,1555,2,777,1
828,1556,5,311,1
829,1557,2,778,1
830,1558,3,519,1
831,1559,2,779,1
832,1560,1559,1,1
833,1561,2,780,1
834,1562,7,223,1
835,1563,2,781,1
836,1564,3,521,1
837,1565,2,782,1
838,1566,5,313,1
839,1567,2,783,1
840,1568,1567,1,1
841,1569,2,784,1
842,1570,3,523,1
843,1571,2,785,1
844,1572,1571,1,1
845,1573,2,786,1
846,1574,11,143,1
847,1575,2,787,1
848,1576,3,525,1
849,1577,2,788,1
850,1578,19,83,1
851,1579,2,789,1
852,1580,1579,1,1
853,1581,2,790,1
854,1582,3,527,1
855,1583,2,791,1
856,1584,1583,1,1
857,1585,2,792,1
858,1586,5,317,1
859,1587,2,793,1
860,1588,3,529,1
861,1589,2,794,1
862,1590,7,227,1
863,1591,2,795,1
864,1592,37,43,1
865,1593,2,796,1
866,1594,3,531,1
867,1595,2,797,1
868,1596,5,319,1
869,1597,2,798,1
870,1598,1597,1,1
871,1599,2,799,1
872,1600,3,533,1
873,1601,2,800,1
874,1602,1601,1,1
875,1603,2,801,1
876,1604,7,229,1
877,1605,2,802,1
878,1606,3,535,1
879,1607,2,803,1
880,1608,1607,1,1
881,1609,2,804,1
882,1610,1609,1,1
883,1611,2,805,1
884,1612,3,537,1
885,1613,2,806,1
886,1614,1613,1,1
887,1615,2,807,1
888,1616,5,323,1
889,1617,2,808,1
890,1618,3,539,1
891,1619,2,809,1
892,1620,1619,1,1
893,1621,2,810,1
894,1622,1621,1,1
895,1623,2,811,1
896,1624,3,541,1
897,1625,2,812,1
898,1626,5,325,1
899,1627,2,813,1
900,1628,1627,1,1
901,1629,2,814,1
902,1630,3,543,1
903,1631,2,815,1
904,1632,7,233,1
905,1633,2,816,1
906,1634,23,71,1
907,1635,2,817,1
908,1636,3,545,1
909,1637,2,818,1
910,1638,1637,1,1
911,1639,2,819,1
912,1640,11,149,1
913,1641,2,820,1
914,1642,3,547,1
915,1643,2,821,1
916,1644,31,53,1
917,1645,2,822,1
918,1646,5,329,1
919,1647,2,823,1
920,1648,3,549,1
921,1649,2,824,1
922,1650,17,97,1
923,1651,2,825,1
924,1652,13,127,1
925,1653,2,826,1
926,1654,3,551,1
927,1655,2,827,1
928,1656,5,331,1
929,1657,2,828,1
930,1658,1657,1,1
931,1659,2,829,1
932,1660,3,553,1
933,1661,2,830,1
934,1662,11,151,1
935,1663,2,831,1
936,1664,1663,1,1
937,1665,2,832,1
938,1666,3,555,1
939,1667,2,833,1
940,1668,1667,1,1
941,1669,2,834,1
942,1670,1669,1,1
943,1671,2,835,1
944,1672,3,557,1
945,1673,2,836,1
946,1674,7,239,1
947,1675,2,837,1
948,1676,5,335,1
949,1677,2,838,1
950,1678,3,559,1
951,1679,2,839,1
952,1680,23,73,1
953,1681,2,840,1
954,1682,41,41,1
955,1683,2,841,1
956,1684,3,561,1
957,1685,2,842,1
958,1686,5,337,1
959,1687,2,843,1
960,1688,7,241,1
961,1689,2,844,1
962,1690,3,563,1
963,1691,2,845,1
964,1692,19,89,1
965,1693,2,846,1
966,1694,1693,1,1
967,1695,2,847,1
968,1696,3,565,1
969,1697,2,848,1
970,1698,1697,1,1
971,1699,2,849,1
972,1700,1699,1,1
973,1701,2,850,1
974,1702,3,567,1
975,1703,2,851,1
976,1704,13,131,1
977,1705,2,852,1
978,1706,5,341,1
979,1707,2,853,1
980,1708,3,569,1
981,1709,2,854,1
982,1710,1709,1,1
983,1711,2,855,1
984,1712,29,59,1
985,1713,2,856,1
986,1714,3,571,1
987,1715,2,857,1
988,1716,5,343,1
989,1717,2,858,1
990,1718,17,101,1
991,1719,2,859,1
992,1720,3,573,1
993,1721,2,860,1
994,1722,1721,1,1
995,1723,2,861,1
996,1724,1723,1,1
997,1725,2,862,1
998,1726,3,575,1
999,1727,2,863,1
1000,1728,11,157,1
