n,a,k,L,d
220,925,461,2,3
221,928,6,154,4
222,932,131,7,15
223,947,941,1,6
224,953,5,190,3
225,956,953,1,3
226,959,3,319,2
227,961,7,137,2
228,963,7,137,4
229,967,2,483,1
230,968,137,7,9
231,977,7,139,4
232,981,139,7,8
233,989,3,329,2
234,991,487,2,17
235,1008,19,53,1
236,1009,503,2,3
237,1012,6,168,4
238,1016,5,203,1
239,1017,5,203,2
240,1019,6,169,5
241,1024,9,113,7
242,1031,3,343,2
243,1033,5,206,3
244,1036,21,49,7
245,1043,2,521,1
246,1044,17,61,7
247,1051,2,525,1
248,1052,349,3,5
249,1057,9,117,4
250,1061,14,75,11
251,1072,3,357,1
252,1073,3,357,2
253,1075,1063,1,12
254,1087,5,217,2
255,1089,5,217,4
256,1093,5,218,3
257,1096,6,182,4
258,1100,1097,1,3
259,1103,6,183,5
260,1108,157,7,9
261,1117,10,111,7
262,1124,19,59,3
263,1127,3,375,2
264,1129,11,102,7
265,1136,13,87,5
266,1141,17,67,2
267,1143,14,81,9
268,1152,7,164,4
269,1156,383,3,7
270,1163,11,105,8
271,1171,233,5,6
272,1177,1171,1,6
273,1183,2,591,1
274,1184,1181,1,3
275,1187,6,197,5
276,1192,15,79,7
277,1199,3,399,2
278,1201,599,2,3
279,1204,5,240,4
280,1208,401,3,5
281,1213,17,71,6
282,1219,1213,1,6
283,1225,11,111,4
284,1229,613,2,3
285,1232,1231,1,1
286,1233,1223,1,10
287,1243,7,177,4
288,1247,17,73,6
289,1253,18,69,11
290,1264,5,252,4
291,1268,9,140,8
292,1276,9,141,7
293,1283,6,213,5
294,1288,3,429,1
295,1289,641,2,7
296,1296,5,259,1
297,1297,1291,1,6
298,1303,2,651,1
299,1304,107,12,20
300,1324,3,441,1
301,1325,3,441,2
302,1327,7,189,4
303,1331,2,665,1
304,1332,1327,1,5
305,1337,31,43,4
306,1341,23,58,7
307,1348,5,269,3
308,1351,2,675,1
309,1352,269,5,7
310,1359,193,7,8
311,1367,3,455,2
312,1369,683,2,3
313,1372,3,457,1
314,1373,5,274,3
315,1376,1373,1,3
316,1379,3,459,2
317,1381,229,6,7
318,1388,197,7,9
319,1397,17,82,3
320,1400,12,116,8
321,1408,3,469,1
322,1409,127,11,12
323,1421,3,473,2
324,1423,13,109,6
325,1429,23,62,3
326,1432,6,238,4
327,1436,1433,1,3
328,1439,6,239,5
329,1444,1439,1,5
330,1449,1447,1,2
331,1451,3,483,2
332,1453,1439,1,14
333,1467,7,209,4
334,1471,2,735,1
335,1472,9,163,5
336,1477,491,3,4
337,1481,739,2,3
338,1484,9,164,8
339,1492,3,497,1
340,1493,1487,1,6
341,1499,21,71,8
342,1507,14,107,9
343,1516,1511,1,5
344,1521,7,217,2
345,1523,6,253,5
346,1528,31,49,9
347,1537,7,219,4
348,1541,769,2,3
349,1544,5,308,4
350,1548,7,221,1
351,1549,257,6,7
352,1556,193,8,12
353,1568,223,7,7
354,1575,2,787,1
355,1576,11,143,3
356,1579,5,315,4
357,1583,2,791,1
358,1584,19,83,7
359,1591,317,5,6
360,1597,797,2,3
361,1600,6,266,4
362,1604,1601,1,3
363,1607,7,229,4
364,1611,229,7,8
365,1619,3,539,2
366,1621,809,2,3
367,1624,5,324,4
368,1628,5,325,3
369,1631,3,543,2
370,1633,1627,1,6
371,1639,811,2,17
372,1656,13,127,5
373,1661,3,553,2
374,1663,7,237,4
375,1667,11,151,6
376,1673,3,557,2
377,1675,1669,1,6
378,1681,839,2,3
379,1684,5,336,4
380,1688,10,168,8
381,1696,17,99,13
382,1709,853,2,3
383,1712,11,155,7
384,1719,5,343,4
385,1723,2,861,1
386,1724,35,49,9
387,1733,7,247,4
388,1737,10,173,7
389,1744,1741,1,3
390,1747,347,5,12
391,1759,877,2,5
392,1764,251,7,7
393,1771,2,885,1
394,1772,7,253,1
395,1773,7,253,2
396,1775,41,43,12
397,1787,3,595,2
398,1789,19,94,3
399,1792,3,597,1
400,1793,5,358,3
401,1796,7,256,4
402,1800,7,257,1
403,1801,13,138,7
404,1808,601,3,5
405,1813,9,201,4
406,1817,13,139,10
407,1827,2,913,1
408,1828,5,365,3
409,1831,607,3,10
410,1841,13,141,8
411,1849,13,142,3
412,1852,6,308,4
413,1856,17,109,3
414,1859,5,371,4
415,1863,2,931,1
416,1864,619,3,7
417,1871,3,623,2
418,1873,5,374,3
419,1876,3,625,1
420,1877,19,98,15
421,1892,13,145,7
422,1899,7,271,2
423,1901,947,2,7
424,1908,7,272,4
425,1912,3,637,1
426,1913,1901,1,12
427,1925,9,213,8
428,1933,5,386,3
429,1936,1933,1,3
430,1939,5,387,4
431,1943,6,323,5
432,1948,15,129,13
433,1961,11,178,3
434,1964,37,53,3
435,1967,3,655,2
436,1969,13,151,6
437,1975,18,109,13
438,1988,9,220,8
439,1996,3,665,1
440,1997,3,665,2
441,1999,5,399,4
442,2003,15,133,8
443,2011,17,118,5
444,2016,5,403,1
445,2017,2011,1,6
446,2023,2,1011,1
447,2024,7,289,1
448,2025,7,289,2
449,2027,6,337,5
450,2032,9,225,7
451,2039,10,203,9
452,2048,9,227,5
453,2053,23,89,6
454,2059,683,3,10
455,2069,1033,2,3
456,2072,2063,1,9
457,2081,3,693,2
458,2083,7,297,4
459,2087,2,1043,1
460,2088,11,189,9
461,2097,7,299,4
462,2101,1049,2,3
463,2104,11,191,3
464,2107,701,3,4
465,2111,6,351,5
466,2116,19,111,7
467,2123,29,73,6
468,2129,21,101,8
469,2137,2131,1,6
470,2143,2,1071,1
471,2144,2137,1,7
472,2151,7,307,2
473,2153,5,430,3
474,2156,12,179,8
475,2164,2161,1,3
476,2167,431,5,12
477,2179,10,217,9
478,2188,6,364,4
479,2192,12,182,8
480,2200,17,129,7
481,2207,3,735,2
482,2209,1103,2,3
483,2212,3,737,1
484,2213,5,442,3
485,2216,2213,1,3
486,2219,3,739,2
487,2221,9,246,7
488,2228,9,247,5
489,2233,743,3,4
490,2237,14,159,11
491,2248,5,449,3
492,2251,1117,2,17
493,2268,2267,1,1
494,2269,11,206,3
495,2272,6,378,4
496,2276,5,455,1
497,2277,5,455,2
498,2279,6,379,5
499,2284,9,253,7
500,2291,3,763,2
501,2293,7,327,4
502,2297,31,74,3
503,2300,7,328,4
504,2304,2297,1,7
505,2311,2,1155,1
506,2312,769,3,5
507,2317,9,257,4
508,2321,2311,1,10
509,2331,2,1165,1
510,2332,3,777,1
511,2333,13,179,6
512,2339,9,259,8
513,2347,5,469,2
514,2349,2339,1,10
515,2359,2351,1,8
516,2367,2,1183,1
517,2368,337,7,9
518,2377,7,339,4
519,2381,29,82,3
520,2384,13,183,5
521,2389,397,6,7
522,2396,797,3,5
523,2401,9,266,7
524,2408,601,4,4
525,2412,7,344,4
526,2416,3,805,1
527,2417,2411,1,6
528,2423,2417,1,6
529,2429,9,269,8
530,2437,809,3,10
531,2447,6,407,5
532,2452,15,163,7
533,2459,3,819,2
534,2461,1229,2,3
535,2464,5,492,4
536,2468,821,3,5
537,2473,7,353,2
538,2475,7,353,4
539,2479,17,145,14
540,2493,11,226,7
541,2500,11,227,3
542,2503,7,357,4
543,2507,41,61,6
544,2513,15,167,8
545,2521,1259,2,3
546,2524,2521,1,3
547,2527,2,1263,1
548,2528,7,361,1
549,2529,7,361,2
550,2531,6,421,5
551,2536,9,281,7
552,2543,43,59,6
553,2549,19,134,3
554,2552,7,364,4
555,2556,5,511,1
556,2557,2551,1,6
557,2563,2,1281,1
558,2564,22,116,12
559,2576,197,13,15
560,2591,2,1295,1
561,2592,13,199,5
562,2597,3,865,2
563,2599,7,371,2
564,2601,1297,2,7
565,2608,5,521,3
566,2611,2,1305,1
567,2612,49,53,15
568,2627,3,875,2
569,2629,5,525,4
570,2633,5,526,3
571,2636,15,175,11
572,2647,2,1323,1
573,2648,881,3,5
574,2653,883,3,4
575,2657,10,265,7
576,2664,5,532,4
577,2668,5,533,3
578,2671,7,381,4
579,2675,21,127,8
580,2683,2677,1,6
581,2689,17,158,3
582,2692,6,448,4
583,2696,2693,1,3
584,2699,6,449,5
585,2704,2699,1,5
586,2709,2707,1,2
587,2711,3,903,2
588,2713,17,159,10
589,2723,3,907,2
590,2725,2719,1,6
591,2731,2,1365,1
592,2732,389,7,9
593,2741,37,74,3
594,2744,9,304,8
595,2752,3,917,1
596,2753,33,83,14
597,2767,1381,2,5
598,2772,8,346,4
599,2776,13,213,7
600,2783,39,71,14
601,2797,11,254,3
602,2800,3,933,1
603,2801,1399,2,3
604,2804,2801,1,3
605,2807,3,935,2
606,2809,467,6,7
607,2816,401,7,9
608,2825,14,201,11
609,2836,3,945,1
610,2837,19,149,6
611,2843,2,1421,1
612,2844,17,167,5
613,2849,3,949,2
614,2851,7,407,2
615,2853,7,407,4
616,2857,10,285,7
617,2864,2857,1,7
618,2871,2,1435,1
619,2872,15,191,7
620,2879,3,959,2
621,2881,479,6,7
622,2888,31,93,5
623,2893,13,222,7
624,2900,49,59,9
625,2909,1451,2,7
626,2916,41,71,5
627,2921,3,973,2
628,2923,7,417,4
629,2927,30,97,17
630,2944,17,173,3
631,2947,2,1473,1
632,2948,10,294,8
633,2956,983,3,7
634,2963,6,493,5
635,2968,3,989,1
636,2969,1483,2,3
637,2972,593,5,7
638,2979,1487,2,5
639,2984,743,4,12
640,2996,5,599,1
641,2997,10,299,7
642,3004,9,333,7
643,3011,601,5,6
644,3017,3,1005,2
645,3019,23,131,6
646,3025,1511,2,3
647,3028,6,504,4
648,3032,7,433,1
649,3033,3019,1,14
650,3047,3,1015,2
651,3049,1523,2,3
652,3052,3,1017,1
653,3053,5,610,3
654,3056,9,339,5
655,3061,13,235,6
656,3067,277,11,20
657,3087,2,1543,1
658,3088,3,1029,1
659,3089,3,1029,2
660,3091,1543,2,5
661,3096,11,281,5
662,3101,3,1033,2
663,3103,19,163,6
664,3109,1553,2,3
665,3112,9,345,7
666,3119,5,623,4
667,3123,2,1561,1
668,3124,389,8,12
669,3136,3,1045,1
670,3137,31,101,6
671,3143,11,285,8
672,3151,2,1575,1
673,3152,449,7,9
674,3161,1579,2,3
675,3164,5,632,4
676,3168,29,109,7
677,3175,7,453,4
678,3179,21,151,8
679,3187,25,127,12
680,3199,2,1599,1
681,3200,23,139,3
682,3203,6,533,5
683,3208,457,7,9
684,3217,7,459,4
685,3221,9,357,8
686,3229,7,461,2
687,3231,1613,2,5
688,3236,9,359,5
689,3241,11,294,7
690,3248,17,191,1
691,3249,1621,2,7
692,3256,3,1085,1
693,3257,3,1085,2
694,3259,17,191,12
695,3271,653,5,6
696,3277,3271,1,6
697,3283,2,1641,1
698,3284,9,364,8
699,3292,9,365,7
700,3299,3,1099,2
701,3301,9,366,7
702,3308,5,661,3
703,3311,2,1655,1
704,3312,7,473,1
705,3313,3307,1,6
706,3319,1103,3,10
707,3329,3319,1,10
708,3339,5,667,4
709,3343,7,477,4
710,3347,47,71,10
711,3357,7,479,4
712,3361,23,146,3
713,3364,5,672,4
714,3368,5,673,3
715,3371,6,561,5
716,3376,29,116,12
717,3388,3,1129,1
718,3389,1693,2,3
719,3392,1129,3,5
720,3397,10,339,7
721,3404,11,309,5
722,3409,3407,1,2
723,3411,7,487,2
724,3413,14,243,11
725,3424,3,1141,1
726,3425,3,1141,2
727,3427,17,201,10
728,3437,571,6,11
729,3448,6,574,4
730,3452,491,7,15
731,3467,3,1155,2
732,3469,5,693,4
733,3473,5,694,3
734,3476,23,151,3
735,3479,3,1159,2
736,3481,7,497,2
737,3483,7,497,4
738,3487,2,1743,1
739,3488,9,387,5
740,3493,17,205,8
741,3501,1747,2,7
742,3508,3,1169,1
743,3509,3,1169,2
744,3511,1747,2,17
745,3528,3527,1,1
746,3529,41,86,3
747,3532,15,235,7
748,3539,6,589,5
749,3544,9,393,7
750,3551,6,591,5
751,3556,3,1185,1
752,3557,10,355,7
753,3564,3557,1,7
754,3571,1187,3,10
755,3581,1789,2,3
756,3584,12,298,8
757,3592,3,1197,1
758,3593,11,326,7
759,3600,3593,1,7
760,3607,5,721,2
761,3609,5,721,4
762,3613,5,722,3
763,3616,9,401,7
764,3623,6,603,5
765,3628,11,329,9
766,3637,7,519,4
767,3641,17,214,3
768,3644,16,227,12
769,3656,41,89,7
770,3663,25,146,13
771,3676,3,1225,1
772,3677,3671,1,6
773,3683,15,245,8
774,3691,11,335,6
775,3697,1847,2,3
776,3700,3697,1,3
777,3703,2,1851,1
778,3704,3701,1,3
779,3707,6,617,5
780,3712,13,285,7
781,3719,3,1239,2
782,3721,7,531,4
783,3725,1861,2,3
784,3728,17,219,5
785,3733,3727,1,6
786,3739,11,339,10
787,3749,1873,2,3
788,3752,19,197,9
789,3761,3,1253,2
790,3763,7,537,4
791,3767,3761,1,6
792,3773,3,1257,2
793,3775,14,269,9
794,3784,19,199,3
795,3787,2,1893,1
796,3788,7,541,1
797,3789,25,151,14
798,3803,14,271,9
799,3812,7,544,4
800,3816,5,763,1
801,3817,37,103,6
802,3823,2,1911,1
803,3824,19,201,5
804,3829,5,765,4
805,3833,5,766,3
806,3836,11,348,8
807,3844,23,167,3
808,3847,7,549,4
809,3851,2,1925,1
810,3852,28,137,16
811,3868,5,773,3
812,3871,2,1935,1
813,3872,773,5,7
814,3879,49,79,8
815,3887,3,1295,2
816,3889,647,6,7
817,3896,17,229,3
818,3899,1297,3,8
819,3907,2,1953,1
820,3908,557,7,9
821,3917,10,391,7
822,3924,5,784,4
823,3928,3,1309,1
824,3929,3,1309,2
825,3931,3919,1,12
826,3943,31,127,6
827,3949,9,438,7
828,3956,59,67,3
829,3959,6,659,5
830,3964,37,107,5
831,3969,3967,1,2
832,3971,3,1323,2
833,3973,5,794,3
834,3976,9,441,7
835,3983,23,173,4
836,3987,11,362,5
837,3992,9,443,5
838,3997,11,363,4
839,4001,3989,1,12
840,4013,4007,1,6
841,4019,4013,1,6
842,4025,3,1341,2
843,4027,2011,2,5
844,4032,29,139,1
845,4033,5,806,3
846,4036,29,139,5
847,4041,2017,2,7
848,4048,577,7,9
849,4057,9,450,7
850,4064,5,812,4
851,4068,31,131,7
852,4075,2,2037,1
853,4076,23,177,5
854,4081,19,214,15
855,4096,4093,1,3
856,4099,5,819,4
857,4103,9,455,8
858,4111,7,587,2
859,4113,7,587,4
860,4117,10,411,7
861,4124,13,317,3
862,4127,6,687,5
863,4132,11,375,7
864,4139,6,689,5
865,4144,827,5,9
866,4153,11,377,6
867,4159,593,7,8
868,4167,5,833,2
869,4169,2083,2,3
870,4172,8,521,4
871,4176,43,97,5
872,4181,25,167,6
873,4187,37,113,6
874,4193,9,465,8
875,4201,2099,2,3
876,4204,5,840,4
877,4208,5,841,3
878,4211,4201,1,10
879,4221,4217,1,4
880,4225,2111,2,3
881,4228,3,1409,1
882,4229,2113,2,3
883,4232,21,201,11
884,4243,2,2121,1
885,4244,11,385,9
886,4253,7,607,4
887,4257,4243,1,14
888,4271,21,203,8
889,4279,10,427,9
890,4288,5,857,3
891,4291,2,2145,1
892,4292,7,613,1
893,4293,2143,2,7
894,4300,16,268,12
895,4312,15,287,7
896,4319,3,1439,2
897,4321,863,5,6
898,4327,2,2163,1
899,4328,617,7,9
900,4337,14,309,11
901,4348,3,1449,1
902,4349,13,334,7
903,4356,4349,1,7
904,4363,14,311,9
905,4372,17,257,3
906,4375,2,2187,1
907,4376,4373,1,3
908,4379,5,875,4
909,4383,2,2191,1
910,4384,1459,3,7
911,4391,3,1463,2
912,4393,7,627,4
913,4397,13,338,3
914,4400,19,231,11
915,4411,2,2205,1
916,4412,13,339,5
917,4417,5,883,2
918,4419,7,631,2
919,4421,47,94,3
920,4424,12,368,8
921,4432,15,295,7
922,4439,21,211,8
923,4447,14,317,9
924,4456,1483,3,7
925,4463,6,743,5
926,4468,4463,1,5
927,4473,17,263,2
928,4475,3,1491,2
929,4477,7,639,4
930,4481,25,179,6
931,4487,3,1495,2
932,4489,7,641,2
933,4491,2243,2,5
934,4496,19,236,12
935,4508,9,500,8
936,4516,3,1505,1
937,4517,3,1505,2
938,4519,5,903,4
939,4523,15,301,8
940,4531,31,146,5
941,4536,16,283,8
942,4544,19,239,3
943,4547,6,757,5
944,4552,11,413,9
945,4561,43,106,3
946,4564,5,912,4
947,4568,5,913,3
948,4571,2,2285,1
949,4572,32,142,28
950,4600,3,1533,1
951,4601,3,1533,2
952,4603,11,418,5
953,4608,4603,1,5
954,4613,15,307,8
955,4621,2309,2,3
956,4624,9,513,7
957,4631,31,149,12
958,4643,4637,1,6
959,4649,23,202,3
960,4652,1549,3,5
961,4657,4651,1,6
962,4663,2,2331,1
963,4664,1553,3,5
964,4669,5,933,4
965,4673,14,333,11
966,4684,31,151,3
967,4687,7,669,4
968,4691,21,223,8
969,4699,10,469,9
970,4708,5,941,3
971,4711,313,15,16
972,4727,3,1575,2
973,4729,17,278,3
974,4732,3,1577,1
975,4733,5,946,3
976,4736,19,249,5
977,4741,9,526,7
978,4748,677,7,9
979,4757,7,679,4
980,4761,2377,2,7
981,4768,9,529,7
982,4775,19,251,6
983,4781,3,1593,2
984,4783,17,281,6
985,4789,2393,2,3
986,4792,6,798,4
987,4796,4793,1,3
988,4799,6,799,5
989,4804,35,137,9
990,4813,5,962,3
991,4816,3,1605,1
992,4817,10,481,7
993,4824,7,689,1
994,4825,61,79,6
995,4831,2,2415,1
996,4832,4813,1,19
997,4851,2,2425,1
998,4852,3,1617,1
999,4853,37,131,6
1000,4859,13,373,10
