n,a,k,L,d
271,2012,401,5,7
272,2019,503,4,7
273,2026,673,3,7
274,2033,38,53,19
275,2052,409,5,7
276,2059,13,158,5
277,2064,9,229,3
278,2067,26,79,13
279,2080,2069,1,11
280,2091,1039,2,13
281,2104,419,5,9
282,2113,131,16,17
283,2130,45,47,15
284,2145,1069,2,7
285,2152,19,113,5
286,2157,6,359,3
287,2160,431,5,5
288,2165,23,94,3
289,2168,719,3,11
290,2179,19,114,13
291,2192,19,115,7
292,2199,8,274,7
293,2206,27,81,19
294,2225,11,202,3
295,2228,33,67,17
296,2245,19,118,3
297,2248,25,89,23
298,2271,8,283,7
299,2278,2269,1,9
300,2287,8,285,7
301,2294,7,327,5
302,2299,4,574,3
303,2302,2297,1,5
304,2307,383,6,9
305,2316,2309,1,7
306,2323,17,136,11
307,2334,7,333,3
308,2337,1163,2,11
309,2348,2333,1,15
310,2363,12,196,11
311,2374,9,263,7
312,2381,16,148,13
313,2394,797,3,3
314,2397,8,299,5
315,2402,2399,1,3
316,2405,14,171,11
317,2416,27,89,13
318,2429,1213,2,3
319,2432,21,115,17
320,2449,1223,2,3
321,2452,15,163,7
322,2459,6,409,5
323,2464,23,107,3
324,2467,307,8,11
325,2478,823,3,9
326,2487,617,4,19
327,2506,827,3,25
328,2531,6,421,5
329,2536,9,281,7
330,2543,14,181,9
331,2552,39,65,17
332,2569,1283,2,3
333,2572,17,151,5
334,2577,12,214,9
335,2586,367,7,17
336,2603,4,650,3
337,2606,9,289,5
338,2611,1301,2,9
339,2620,13,201,7
340,2627,10,262,7
341,2634,11,239,5
342,2639,26,101,13
343,2652,883,3,3
344,2655,28,94,23
345,2678,2671,1,7
346,2685,6,447,3
347,2688,383,7,7
348,2695,10,269,5
349,2700,2693,1,7
350,2707,673,4,15
351,2722,15,181,7
352,2729,6,454,5
353,2734,2731,1,3
354,2737,10,273,7
355,2744,11,249,5
356,2749,457,6,7
357,2756,211,13,13
358,2769,1381,2,7
359,2776,13,213,7
360,2783,16,173,15
361,2798,7,399,5
362,2803,12,233,7
363,2810,2797,1,13
364,2823,14,201,9
365,2832,25,113,7
366,2839,13,218,5
367,2844,313,9,27
368,2871,23,124,19
369,2890,2879,1,11
370,2901,12,241,9
371,2910,7,415,5
372,2915,727,4,7
373,2922,7,417,3
374,2925,1459,2,7
375,2932,2909,1,23
376,2955,1471,2,13
377,2968,5,593,3
378,2971,211,14,17
379,2988,331,9,9
380,2997,8,374,5
381,3002,49,61,13
382,3015,20,150,15
383,3030,3019,1,11
384,3041,7,434,3
385,3044,1013,3,5
386,3049,10,304,9
387,3058,9,339,7
388,3065,11,278,7
389,3072,3067,1,5
390,3077,29,106,3
391,3080,15,205,5
392,3085,9,342,7
393,3092,3083,1,9
394,3101,6,516,5
395,3106,29,107,3
396,3109,11,282,7
397,3116,15,207,11
398,3127,4,781,3
399,3130,3119,1,11
400,3141,12,261,9
401,3150,17,185,5
402,3155,20,157,15
403,3170,13,243,11
404,3181,16,198,13
405,3194,3191,1,3
406,3197,10,319,7
407,3204,7,457,5
408,3209,7,458,3
409,3212,45,71,17
410,3229,1607,2,15
411,3244,41,79,5
412,3249,1621,2,7
413,3256,17,191,9
414,3265,9,362,7
415,3272,9,363,5
416,3277,181,18,19
417,3296,19,173,9
418,3305,18,183,11
419,3316,1103,3,7
420,3323,829,4,7
421,3330,27,123,9
422,3339,13,256,11
423,3350,47,71,13
424,3363,18,186,15
425,3378,3373,1,5
426,3383,8,422,7
427,3390,17,199,7
428,3397,1697,2,3
429,3400,3371,1,29
430,3429,6,571,3
431,3432,311,11,11
432,3443,17,202,9
433,3452,9,383,5
434,3457,1721,2,15
435,3472,3467,1,5
436,3477,12,289,9
437,3486,23,151,13
438,3499,9,388,7
439,3506,499,7,13
440,3519,7,502,5
441,3524,3517,1,7
442,3531,26,135,21
443,3552,3541,1,11
444,3563,4,890,3
445,3566,21,169,17
446,3583,28,127,27
447,3610,7,515,5
448,3615,4,903,3
449,3618,35,103,13
450,3631,8,453,7
451,3638,7,519,5
452,3643,15,242,13
453,3656,41,89,7
454,3663,14,261,9
455,3672,19,193,5
456,3677,14,262,9
457,3686,33,111,23
458,3709,17,218,3
459,3712,11,337,5
460,3717,6,619,3
461,3720,337,11,13
462,3733,463,8,29
463,3762,7,537,3
464,3765,1879,2,7
465,3772,15,251,7
466,3779,23,164,7
467,3786,19,199,5
468,3791,8,473,7
469,3798,5,759,3
470,3801,947,4,13
471,3814,13,293,5
472,3819,22,173,13
473,3832,7,547,3
474,3835,16,239,11
475,3846,7,549,3
476,3849,479,8,17
477,3866,3863,1,3
478,3869,18,214,17
479,3886,9,431,7
480,3893,22,176,21
481,3914,433,9,17
482,3931,37,106,9
483,3940,787,5,5
484,3945,6,657,3
485,3948,3943,1,5
486,3953,5,790,3
487,3956,57,69,23
488,3979,10,397,9
489,3988,15,265,13
490,4001,1997,2,7
491,4008,571,7,11
492,4019,4,1004,3
493,4022,13,309,5
494,4027,10,402,7
495,4034,29,139,3
496,4037,10,403,7
497,4044,37,109,11
498,4055,4,1013,3
499,4058,809,5,13
500,4071,14,290,11
501,4082,4079,1,3
502,4085,14,291,11
503,4096,53,77,15
504,4111,8,513,7
505,4118,9,457,5
506,4123,12,343,7
507,4130,13,317,9
508,4139,1033,4,7
509,4146,4139,1,7
510,4153,22,188,17
511,4170,4157,1,13
512,4183,4,1045,3
513,4186,37,113,5
514,4191,16,261,15
515,4206,13,323,7
516,4213,8,526,5
517,4218,23,183,9
518,4227,17,248,11
519,4238,4229,1,9
520,4247,8,530,7
521,4254,31,137,7
522,4261,26,163,23
523,4284,13,329,7
524,4291,4,1072,3
525,4294,4283,1,11
526,4305,22,195,15
527,4320,863,5,5
528,4325,17,254,7
529,4332,227,19,19
530,4351,4,1087,3
531,4354,43,101,11
532,4365,25,174,15
533,4380,7,625,5
534,4385,7,626,3
535,4388,1459,3,11
536,4399,16,274,15
537,4414,4409,1,5
538,4419,10,441,9
539,4428,4409,1,19
540,4447,2221,2,5
541,4452,35,127,7
542,4459,4,1114,3
543,4462,4457,1,5
544,4467,10,446,7
545,4474,17,263,3
546,4477,16,279,13
547,4490,13,345,5
548,4495,2237,2,21
549,4516,4493,1,23
550,4539,31,146,13
551,4552,4549,1,3
552,4555,7,650,5
553,4560,29,157,7
554,4567,8,570,7
555,4574,7,653,3
556,4577,10,457,7
557,4584,4561,1,23
558,4607,4,1151,3
559,4610,4603,1,7
560,4617,20,230,17
561,4634,661,7,7
562,4641,26,178,13
563,4654,4651,1,3
564,4657,10,465,7
565,4664,4651,1,13
566,4677,20,233,17
567,4694,4691,1,3
568,4697,6,782,5
569,4702,15,313,7
570,4709,2347,2,15
571,4724,11,429,5
572,4729,17,278,3
573,4732,1571,3,19
574,4751,34,139,25
575,4776,953,5,11
576,4787,10,478,7
577,4794,1597,3,3
578,4797,2393,2,11
579,4808,5,961,3
580,4811,12,400,11
581,4822,61,79,3
582,4825,29,166,11
583,4836,11,439,7
584,4843,4,1210,3
585,4846,967,5,11
586,4857,6,809,3
587,4860,13,373,11
588,4871,8,608,7
589,4878,541,9,9
590,4887,607,8,31
591,4918,701,7,11
592,4929,6,821,3
593,4932,19,259,11
594,4943,2467,2,9
595,4952,23,215,7
596,4959,1237,4,11
597,4970,4951,1,19
598,4989,47,106,7
599,4996,33,151,13
600,5009,1249,4,13
601,5022,7,717,3
602,5025,2503,2,19
603,5044,23,219,7
604,5051,6,841,5
605,5056,9,561,7
606,5063,8,632,7
607,5070,5051,1,19
608,5089,2543,2,3
609,5092,5081,1,11
610,5103,16,318,15
611,5118,19,269,7
612,5125,8,640,5
613,5130,1709,3,3
614,5133,8,641,5
615,5138,5113,1,25
616,5163,4,1290,3
617,5166,5153,1,13
618,5179,12,431,7
619,5186,1723,3,17
620,5203,14,371,9
621,5212,15,347,7
622,5219,1303,4,7
623,5226,41,127,19
624,5245,1307,4,17
625,5262,1753,3,3
626,5265,10,526,5
627,5270,19,277,7
628,5277,6,879,3
629,5280,5273,1,7
630,5287,8,660,7
631,5294,587,9,11
632,5305,883,6,7
633,5312,757,7,13
634,5325,16,332,13
635,5338,27,197,19
636,5357,2677,2,3
637,5360,53,101,7
638,5367,7,766,5
639,5372,53,101,19
640,5391,13,414,9
641,5400,43,125,25
642,5425,10,542,5
643,5430,9,603,3
644,5433,23,236,5
645,5438,5431,1,7
646,5445,6,907,3
647,5448,1087,5,13
648,5461,8,682,5
649,5466,23,237,15
650,5481,50,109,31
651,5512,5501,1,11
652,5523,14,394,7
653,5530,613,9,13
654,5543,691,8,15
655,5558,13,427,7
656,5565,2777,2,11
657,5576,5563,1,13
658,5589,6,931,3
659,5592,37,151,5
660,5597,10,559,7
661,5604,15,373,9
662,5613,2803,2,7
663,5620,71,79,11
664,5631,4,1407,3
665,5634,13,433,5
666,5639,19,296,15
667,5654,5647,1,7
668,5661,11,514,7
669,5668,7,809,5
670,5673,2833,2,7
671,5680,7,811,3
672,5683,709,8,11
673,5694,7,813,3
674,5697,20,284,17
675,5714,5701,1,13
676,5727,953,6,9
677,5736,5717,1,19
678,5755,10,575,5
679,5760,11,523,7
680,5767,14,411,13
681,5780,53,109,3
682,5783,8,722,7
683,5790,5783,1,7
684,5797,10,579,7
685,5804,33,175,29
686,5833,971,6,7
687,5840,25,233,15
688,5855,6,975,5
689,5860,5851,1,9
690,5869,29,202,11
691,5880,19,309,9
692,5889,26,226,13
693,5902,37,159,19
694,5921,6,986,5
695,5926,5923,1,3
696,5929,1481,4,5
697,5934,311,19,25
698,5959,991,6,13
699,5972,1193,5,7
700,5979,4,1494,3
701,5982,1193,5,17
702,5999,8,749,7
703,6006,857,7,7
704,6013,2999,2,15
705,6028,547,11,11
706,6039,24,251,15
707,6054,23,263,5
708,6059,44,137,31
709,6090,11,553,7
710,6097,10,609,7
711,6104,13,469,7
712,6111,18,339,9
713,6120,6113,1,7
714,6127,3061,2,5
715,6132,9,681,3
716,6135,3061,2,13
717,6148,23,267,7
718,6155,6,1025,5
719,6160,47,131,3
720,6163,9,684,7
721,6170,683,9,23
722,6193,1031,6,7
723,6200,6197,1,3
724,6203,6,1033,5
725,6208,2063,3,19
726,6227,4,1556,3
727,6230,15,415,5
728,6235,17,366,13
729,6248,5,1249,3
730,6251,14,446,7
731,6258,13,481,5
732,6263,1559,4,27
733,6290,61,103,7
734,6297,10,629,7
735,6304,6299,1,5
736,6309,10,630,9
737,6318,17,371,11
738,6329,787,8,33
739,6362,27,235,17
740,6379,4,1594,3
741,6382,15,425,7
742,6389,6,1064,5
743,6394,7,913,3
744,6397,8,799,5
745,6402,9,711,3
746,6405,23,278,11
747,6416,37,173,15
748,6431,8,803,7
749,6438,7,919,5
750,6443,3217,2,9
751,6452,19,339,11
752,6463,8,807,7
753,6470,6449,1,21
754,6491,6,1081,5
755,6496,43,151,3
756,6499,12,541,7
757,6506,35,185,31
758,6537,23,284,5
759,6542,47,139,9
760,6551,12,545,11
761,6562,15,437,7
762,6569,17,386,7
763,6576,11,597,9
764,6585,11,598,7
765,6592,17,387,13
766,6605,6,1100,5
767,6610,31,213,7
768,6617,3307,2,3
769,6620,17,389,7
770,6627,7,946,5
771,6632,25,265,7
772,6639,4,1659,3
773,6642,19,349,11
774,6653,5,1330,3
775,6656,2213,3,17
776,6673,11,606,7
777,6680,6659,1,21
778,6701,6,1116,5
779,6706,23,291,13
780,6719,16,419,15
781,6734,45,149,29
782,6763,12,563,7
783,6770,397,17,21
784,6791,6,1131,5
785,6796,27,251,19
786,6815,41,166,9
787,6824,17,401,7
788,6831,3413,2,5
789,6836,6829,1,7
790,6843,569,12,15
791,6858,13,527,7
792,6865,9,762,7
793,6872,2287,3,11
794,6883,4,1720,3
795,6886,25,275,11
796,6897,1721,4,13
797,6910,67,103,9
798,6919,22,314,11
799,6930,2309,3,3
800,6933,3461,2,11
801,6944,19,365,9
802,6953,20,347,13
803,6966,13,535,11
804,6977,44,158,25
805,7002,2333,3,3
806,7005,7,1000,5
807,7010,7001,1,9
808,7019,1753,4,7
809,7026,7,1003,5
810,7031,3511,2,9
811,7040,59,119,19
812,7059,881,8,11
813,7070,1009,7,7
814,7077,10,707,7
815,7084,73,97,3
816,7087,8,885,7
817,7094,787,9,11
818,7105,18,394,13
819,7118,5,1423,3
820,7121,15,474,11
821,7132,15,475,7
822,7139,1783,4,7
823,7146,11,649,7
824,7153,19,376,9
825,7162,9,795,7
826,7169,1193,6,11
827,7180,9,797,7
828,7187,4,1796,3
829,7190,11,653,7
830,7197,10,719,7
831,7204,2399,3,7
832,7211,12,600,11
833,7222,7213,1,9
834,7231,1201,6,25
835,7256,11,659,7
836,7263,40,181,23
837,7286,7283,1,3
838,7289,727,10,19
839,7308,67,109,5
840,7313,11,664,9
841,7322,2437,3,11
842,7333,1217,6,31
843,7364,1471,5,9
844,7373,3677,2,19
845,7392,83,89,5
846,7397,3697,2,3
847,7400,821,9,11
848,7411,12,617,7
849,7418,5,1483,3
850,7421,11,674,7
851,7428,13,571,5
852,7433,22,337,19
853,7452,827,9,9
854,7461,14,532,13
855,7474,21,355,19
856,7493,21,356,17
857,7510,41,183,7
858,7517,13,578,3
859,7520,7507,1,13
860,7533,53,142,7
861,7540,7529,1,11
862,7551,4,1887,3
863,7554,19,397,11
864,7565,19,398,3
865,7568,7561,1,7
866,7575,31,244,11
867,7586,67,113,15
868,7601,6,1266,5
869,7606,57,133,25
870,7631,4,1907,3
871,7634,2539,3,17
872,7651,4,1912,3
873,7654,7643,1,11
874,7665,6,1277,3
875,7668,13,589,11
876,7679,547,14,21
877,7700,9,855,5
878,7705,3851,2,3
879,7708,7703,1,5
880,7713,12,642,9
881,7722,23,335,17
882,7739,1933,4,7
883,7746,71,109,7
884,7753,5,1550,3
885,7756,29,267,13
886,7769,19,408,17
887,7786,11,707,9
888,7795,10,779,5
889,7800,7793,1,7
890,7807,32,243,31
891,7838,5,1567,3
892,7841,15,522,11
893,7852,47,167,3
894,7855,8,981,7
895,7862,9,873,5
896,7867,10,786,7
897,7874,7867,1,7
898,7881,12,656,9
899,7890,7883,1,7
900,7897,1973,4,5
901,7902,23,343,13
902,7915,12,659,7
903,7922,41,193,9
904,7931,37,214,13
905,7944,17,467,5
906,7949,3967,2,15
907,7964,7951,1,13
908,7977,14,569,11
909,7988,7963,1,25
910,8013,4003,2,7
911,8020,17,471,13
912,8033,4013,2,7
913,8040,9,893,3
914,8043,401,20,23
915,8066,1151,7,9
916,8075,38,212,19
917,8094,59,137,11
918,8105,4049,2,7
919,8112,2699,3,15
920,8127,31,262,5
921,8132,11,739,3
922,8135,8,1016,7
923,8142,47,173,11
924,8153,16,509,9
925,8162,35,233,7
926,8169,13,628,5
927,8174,8167,1,7
928,8181,50,163,31
929,8212,1171,7,15
930,8227,13,632,11
931,8238,5,1647,3
932,8241,17,484,13
933,8254,8243,1,11
934,8265,6,1377,3
935,8268,37,223,17
936,8285,41,202,3
937,8288,8269,1,19
938,8307,41,202,25
939,8332,51,163,19
940,8351,8,1043,7
941,8358,19,439,17
942,8375,2089,4,19
943,8394,8387,1,7
944,8401,13,646,3
945,8404,39,215,19
946,8423,6,1403,5
947,8428,21,401,7
948,8435,4,2108,3
949,8438,53,159,11
950,8449,10,844,9
951,8458,8447,1,11
952,8469,4231,2,7
953,8476,9,941,7
954,8483,19,446,9
955,8492,9,943,5
956,8497,10,849,7
957,8504,8501,1,3
958,8507,12,708,11
959,8518,5,1703,3
960,8521,709,12,13
961,8534,2843,3,5
962,8539,9,948,7
963,8546,8539,1,7
964,8553,5,1710,3
965,8556,8543,1,13
966,8569,2141,4,5
967,8574,27,317,15
968,8589,857,10,19
969,8608,7,1229,5
970,8613,13,662,7
971,8620,8599,1,21
972,8641,17,508,5
973,8646,2879,3,9
974,8655,8,1081,7
975,8662,11,787,5
976,8667,13,666,9
977,8676,13,667,5
978,8681,619,14,15
979,8696,8689,1,7
980,8703,4349,2,5
981,8708,8693,1,15
982,8723,26,335,13
983,8736,8731,1,5
984,8741,17,514,3
985,8744,8713,1,31
986,8775,10,877,5
987,8780,85,103,25
988,8805,53,166,7
989,8812,15,587,7
990,8819,14,629,13
991,8832,8819,1,13
992,8845,883,10,15
993,8860,13,681,7
994,8867,6,1477,5
995,8872,7,1267,3
996,8875,10,887,5
997,8880,8861,1,19
998,8899,9,988,7
999,8906,8893,1,13
1000,8919,10,891,9
