n,a,k,L,d
422,6183,45,137,18
423,6201,12,516,9
424,6210,13,477,9
425,6219,39,159,18
426,6237,691,9,18
427,6255,21,297,18
428,6273,45,139,18
429,6291,41,153,18
430,6309,27,233,18
431,6327,701,9,18
432,6345,19,333,18
433,6363,27,235,18
434,6381,21,303,18
435,6399,36,177,27
436,6426,24,267,18
437,6444,21,306,18
438,6462,36,179,18
439,6480,359,18,18
440,6498,719,9,27
441,6525,27,241,18
442,6543,25,261,18
443,6561,727,9,18
444,6579,28,234,27
445,6606,27,244,18
446,6624,367,18,18
447,6642,23,288,18
448,6660,27,246,18
449,6678,739,9,27
450,6705,743,9,18
451,6723,45,149,18
452,6741,27,249,18
453,6759,33,204,27
454,6786,751,9,27
455,6813,45,151,18
456,6831,757,9,18
457,6849,379,18,27
458,6876,761,9,27
459,6903,27,255,18
460,6921,39,177,18
461,6939,32,216,27
462,6966,257,27,27
463,6993,43,162,27
464,7020,19,369,9
465,7029,19,369,18
466,7047,33,213,18
467,7065,27,261,18
468,7083,45,157,18
469,7101,12,591,9
470,7110,27,263,9
471,7119,27,263,18
472,7137,21,339,18
473,7155,39,183,18
474,7173,27,265,18
475,7191,797,9,18
476,7209,47,153,18
477,7227,27,267,18
478,7245,33,219,18
479,7263,21,345,18
480,7281,27,269,18
481,7299,36,202,27
482,7326,21,348,18
483,7344,22,333,18
484,7362,24,306,18
485,7380,409,18,18
486,7398,39,189,27
487,7425,823,9,18
488,7443,25,297,18
489,7461,827,9,18
490,7479,36,207,27
491,7506,24,312,18
492,7524,27,278,18
493,7542,19,396,18
494,7560,419,18,18
495,7578,839,9,27
496,7605,27,281,18
497,7623,39,195,18
498,7641,21,363,18
499,7659,36,212,27
500,7686,37,207,27
501,7713,19,405,18
502,7731,857,9,18
503,7749,33,234,27
504,7776,41,189,27
505,7803,45,173,18
506,7821,27,289,18
507,7839,28,279,27
508,7866,39,201,27
509,7893,38,207,27
510,7920,439,18,18
511,7938,293,27,27
512,7965,42,189,27
513,7992,45,177,27
514,8019,21,381,18
515,8037,27,297,18
516,8055,19,423,18
517,8073,45,179,18
518,8091,23,351,18
519,8109,29,279,18
520,8127,51,159,18
521,8145,21,387,18
522,8163,45,181,18
523,8181,907,9,18
524,8199,36,227,27
525,8226,19,432,18
526,8244,457,18,18
527,8262,36,229,18
528,8280,27,306,18
529,8298,919,9,27
530,8325,39,213,18
531,8343,25,333,18
532,8361,27,309,18
533,8379,29,288,27
534,8406,36,233,18
535,8424,467,18,18
536,8442,24,351,18
537,8460,21,402,18
538,8478,313,27,27
539,8505,23,369,18
540,8523,21,405,18
541,8541,947,9,18
542,8559,36,237,27
543,8586,317,27,27
544,8613,45,191,18
545,8631,27,319,18
546,8649,479,18,27
547,8676,31,279,27
548,8703,45,193,18
549,8721,967,9,18
550,8739,33,264,27
551,8766,971,9,27
552,8793,487,18,27
553,8820,27,326,18
554,8838,33,267,27
555,8865,491,18,27
556,8892,45,197,27
557,8919,36,247,27
558,8946,991,9,27
559,8973,42,213,27
560,9000,27,333,9
561,9009,27,333,18
562,9027,21,429,18
563,9045,51,177,18
564,9063,27,335,18
565,9081,19,477,18
566,9099,28,324,27
567,9126,22,414,18
568,9144,26,351,18
569,9162,24,381,18
570,9180,509,18,18
571,9198,1019,9,27
572,9225,27,341,18
573,9243,25,369,18
574,9261,39,237,18
575,9279,36,257,27
576,9306,24,387,18
577,9324,22,423,18
578,9342,21,444,18
579,9360,27,346,18
580,9378,1039,9,27
581,9405,21,447,18
582,9423,19,495,18
583,9441,27,349,18
584,9459,36,262,27
585,9486,1051,9,27
586,9513,45,211,18
587,9531,21,453,18
588,9549,46,207,27
589,9576,1061,9,27
590,9603,27,355,18
591,9621,33,291,18
592,9639,36,267,27
593,9666,51,189,27
594,9693,54,179,27
595,9720,21,462,18
596,9738,39,249,27
597,9765,541,18,27
598,9792,31,315,27
599,9819,32,306,27
600,9846,1091,9,27
601,9873,547,18,27
602,9900,27,366,18
603,9918,63,157,27
604,9945,29,342,27
605,9972,39,255,27
606,9999,41,243,36
607,10035,18,557,9
608,10044,15,669,9
609,10053,12,837,9
610,10062,1117,9,9
611,10071,13,774,9
612,10080,27,373,9
613,10089,27,373,18
614,10107,11,918,9
615,10116,1123,9,9
616,10125,12,843,9
617,10134,15,675,9
618,10143,18,563,9
619,10152,21,483,9
620,10161,12,846,9
621,10170,1129,9,9
622,10179,1129,9,18
623,10197,27,377,18
624,10215,14,729,9
625,10224,15,681,9
626,10233,12,852,9
627,10242,27,379,9
628,10251,18,569,9
629,10260,17,603,9
630,10269,51,201,18
631,10287,21,489,18
632,10305,11,936,9
633,10314,15,687,9
634,10323,18,573,9
635,10332,31,333,9
636,10341,12,861,9
637,10350,27,383,9
638,10359,27,383,18
639,10377,1151,9,18
640,10395,1153,9,18
641,10413,12,867,9
642,10422,13,801,9
643,10431,18,579,9
644,10440,19,549,9
645,10449,19,549,18
646,10467,27,387,18
647,10485,1163,9,18
648,10503,11,954,9
649,10512,27,389,9
650,10521,12,876,9
651,10530,21,501,9
652,10539,21,501,18
653,10557,1171,9,18
654,10575,23,459,18
655,10593,25,423,18
656,10611,18,589,9
657,10620,27,393,9
658,10629,27,393,18
659,10647,1181,9,18
660,10665,21,507,18
661,10683,27,395,18
662,10701,11,972,9
663,10710,29,369,9
664,10719,29,369,18
665,10737,27,397,18
666,10755,1193,9,18
667,10773,45,239,18
668,10791,19,567,18
669,10809,33,327,18
670,10827,1201,9,18
671,10845,27,401,18
672,10863,45,241,18
673,10881,51,213,18
674,10899,36,302,27
675,10926,27,404,18
676,10944,607,18,18
677,10962,19,576,18
678,10980,21,522,18
679,10998,53,207,27
680,11025,12,918,9
681,11034,15,735,9
682,11043,18,613,9
683,11052,27,409,9
684,11061,12,921,9
685,11070,1229,9,9
686,11079,1229,9,18
687,11097,1231,9,18
688,11115,18,617,9
689,11124,13,855,9
690,11133,12,927,9
691,11142,1237,9,9
692,11151,18,619,9
693,11160,21,531,9
694,11169,21,531,18
695,11187,51,219,18
696,11205,12,933,9
697,11214,15,747,9
698,11223,14,801,9
699,11232,29,387,9
700,11241,12,936,9
701,11250,1249,9,9
702,11259,1249,9,18
703,11277,27,417,18
704,11295,21,537,18
705,11313,12,942,9
706,11322,27,419,9
707,11331,17,666,9
708,11340,1259,9,9
709,11349,1259,9,18
710,11367,39,291,18
711,11385,27,421,18
712,11403,18,633,9
713,11412,21,543,9
714,11421,12,951,9
715,11430,27,423,9
716,11439,27,423,18
717,11457,31,369,18
718,11475,19,603,18
719,11493,25,459,18
720,11511,18,639,9
721,11520,1279,9,9
722,11529,1279,9,18
723,11547,21,549,18
724,11565,1283,9,18
725,11583,45,257,18
726,11601,12,966,9
727,11610,1289,9,9
728,11619,1289,9,18
729,11637,1291,9,18
730,11655,27,431,18
731,11673,21,555,18
732,11691,1297,9,18
733,11709,27,433,18
734,11727,1301,9,18
735,11745,1303,9,18
736,11763,27,435,18
737,11781,1307,9,18
738,11799,36,327,27
739,11826,24,492,18
740,11844,27,438,18
741,11862,21,564,18
742,11880,659,18,18
743,11898,1319,9,27
744,11925,21,567,18
745,11943,25,477,18
746,11961,1327,9,18
747,11979,36,332,27
748,12006,31,387,9
749,12015,18,667,9
750,12024,15,801,9
751,12033,12,1002,9
752,12042,21,573,9
753,12051,18,669,9
754,12060,13,927,9
755,12069,39,309,18
756,12087,27,447,18
757,12105,12,1008,9
758,12114,15,807,9
759,12123,18,673,9
760,12132,27,449,9
761,12141,12,1011,9
762,12150,19,639,9
763,12159,19,639,18
764,12177,21,579,18
765,12195,27,451,18
766,12213,12,1017,9
767,12222,23,531,9
768,12231,14,873,9
769,12240,27,453,9
770,12249,27,453,18
771,12267,1361,9,18
772,12285,29,423,18
773,12303,18,683,9
774,12312,1367,9,9
775,12321,12,1026,9
776,12330,37,333,9
777,12339,37,333,18
778,12357,27,457,18
779,12375,1373,9,18
780,12393,25,495,18
781,12411,13,954,9
782,12420,21,591,9
783,12429,21,591,18
784,12447,1381,9,18
785,12465,27,461,18
786,12483,45,277,18
787,12501,12,1041,9
788,12510,27,463,9
789,12519,27,463,18
790,12537,39,321,18
791,12555,21,597,18
792,12573,27,465,18
793,12591,33,381,18
794,12609,1399,9,18
795,12627,27,467,18
796,12645,23,549,18
797,12663,45,281,18
798,12681,21,603,18
799,12699,32,396,27
800,12726,36,353,18
801,12744,21,606,18
802,12762,24,531,18
803,12780,709,18,18
804,12798,33,387,27
805,12825,1423,9,18
806,12843,19,675,18
807,12861,1427,9,18
808,12879,28,459,27
809,12906,24,537,18
810,12924,27,478,18
811,12942,36,359,18
812,12960,719,18,18
813,12978,1439,9,27
814,13005,12,1083,9
815,13014,15,867,9
816,13023,18,723,9
817,13032,1447,9,9
818,13041,12,1086,9
819,13050,21,621,9
820,13059,21,621,18
821,13077,1451,9,18
822,13095,1453,9,18
823,13113,12,1092,9
824,13122,31,423,9
825,13131,18,729,9
826,13140,1459,9,9
827,13149,1459,9,18
828,13167,27,487,18
829,13185,19,693,18
830,13203,18,733,9
831,13212,27,489,9
832,13221,12,1101,9
833,13230,13,1017,9
834,13239,39,339,18
835,13257,1471,9,18
836,13275,27,491,18
837,13293,25,531,18
838,13311,18,739,9
839,13320,17,783,9
840,13329,27,493,18
841,13347,1481,9,18
842,13365,1483,9,18
843,13383,27,495,18
844,13401,12,1116,9
845,13410,1489,9,9
846,13419,1489,9,18
847,13437,21,639,18
848,13455,1493,9,18
849,13473,23,585,18
850,13491,27,499,18
851,13509,1499,9,18
852,13527,19,711,18
853,13545,27,501,18
854,13563,21,645,18
855,13581,33,411,18
856,13599,29,468,27
857,13626,21,648,18
858,13644,757,18,18
859,13662,36,379,18
860,13680,22,621,18
861,13698,31,441,27
862,13725,1523,9,18
863,13743,25,549,18
864,13761,27,509,18
865,13779,36,382,27
866,13806,36,383,18
867,13824,26,531,18
868,13842,24,576,18
869,13860,769,18,18
870,13878,57,243,27
871,13905,1543,9,18
872,13923,27,515,18
873,13941,21,663,18
874,13959,36,387,27
875,13986,33,423,27
876,14013,12,1167,9
877,14022,27,519,9
878,14031,18,779,9
879,14040,1559,9,9
880,14049,1559,9,18
881,14067,21,669,18
882,14085,27,521,18
883,14103,18,783,9
884,14112,1567,9,9
885,14121,12,1176,9
886,14130,27,523,9
887,14139,27,523,18
888,14157,1571,9,18
889,14175,33,429,18
890,14193,21,675,18
891,14211,18,789,9
892,14220,1579,9,9
893,14229,1579,9,18
894,14247,27,527,18
895,14265,1583,9,18
896,14283,45,317,18
897,14301,12,1191,9
898,14310,21,681,9
899,14319,21,681,18
900,14337,37,387,18
901,14355,27,531,18
902,14373,29,495,18
903,14391,1597,9,18
904,14409,27,533,18
905,14427,1601,9,18
906,14445,21,687,18
907,14463,27,535,18
908,14481,1607,9,18
909,14499,36,402,27
910,14526,26,558,18
911,14544,27,538,18
912,14562,24,606,18
913,14580,809,18,18
914,14598,1619,9,27
915,14625,27,541,18
916,14643,25,585,18
917,14661,1627,9,18
918,14679,33,444,27
919,14706,24,612,18
920,14724,19,774,18
921,14742,36,409,18
922,14760,21,702,18
923,14778,33,447,27
924,14805,31,477,18
925,14823,21,705,18
926,14841,27,549,18
927,14859,36,412,27
928,14886,39,381,27
929,14913,45,331,18
930,14931,1657,9,18
931,14949,829,18,27
932,14976,33,453,27
933,15003,14,1071,9
934,15012,1667,9,9
935,15021,12,1251,9
936,15030,1669,9,9
937,15039,1669,9,18
938,15057,27,557,18
939,15075,21,717,18
940,15093,25,603,18
941,15111,18,839,9
942,15120,23,657,9
943,15129,23,657,18
944,15147,41,369,18
945,15165,27,561,18
946,15183,45,337,18
947,15201,12,1266,9
948,15210,27,563,9
949,15219,27,563,18
950,15237,19,801,18
951,15255,1693,9,18
952,15273,27,565,18
953,15291,1697,9,18
954,15309,1699,9,18
955,15327,21,729,18
956,15345,39,393,18
957,15363,31,495,18
958,15381,27,569,18
959,15399,28,549,27
960,15426,24,642,18
961,15444,857,18,18
962,15462,22,702,18
963,15480,859,18,18
964,15498,81,191,27
965,15525,1723,9,18
966,15543,23,675,18
967,15561,33,471,18
968,15579,32,486,27
969,15606,36,433,18
970,15624,27,578,18
971,15642,21,744,18
972,15660,22,711,18
973,15678,37,423,27
974,15705,21,747,18
975,15723,45,349,18
976,15741,1747,9,18
977,15759,36,437,27
978,15786,51,309,27
979,15813,27,585,18
980,15831,21,753,18
981,15849,54,293,27
982,15876,587,27,27
983,15903,45,353,18
984,15921,19,837,18
985,15939,34,468,27
986,15966,33,483,27
987,15993,887,18,27
988,16020,27,593,9
989,16029,27,593,18
990,16047,39,411,18
991,16065,1783,9,18
992,16083,21,765,18
993,16101,12,1341,9
994,16110,1789,9,9
995,16119,1789,9,18
996,16137,27,597,18
997,16155,33,489,18
998,16173,45,359,18
999,16191,27,599,18
1000,16209,21,771,18
