n,a,k,L,d
139,652,647,1,5
140,657,163,4,5
141,662,3,220,2
142,664,659,1,5
143,669,8,83,5
144,674,223,3,5
145,679,677,1,2
146,681,13,52,5
147,686,227,3,5
148,691,7,98,5
149,696,347,2,2
150,698,7,99,5
151,703,349,2,5
152,708,233,3,9
153,717,8,89,5
154,722,239,3,5
155,727,5,145,2
156,729,181,4,5
157,734,9,81,5
158,739,367,2,5
159,744,7,106,2
160,746,13,57,5
161,751,373,2,5
162,756,751,1,5
163,761,3,253,2
164,763,379,2,5
165,768,47,16,16
166,784,19,41,5
167,789,787,1,2
168,791,6,131,5
169,796,7,113,5
170,801,199,4,5
171,806,3,268,2
172,808,11,73,5
173,813,8,101,5
174,818,271,3,5
175,823,821,1,2
176,825,10,82,5
177,830,11,75,5
178,835,14,59,9
179,844,839,1,5
180,849,211,4,5
181,854,3,284,2
182,856,23,37,5
183,861,8,107,5
184,866,7,123,5
185,871,11,79,2
186,873,7,124,5
187,878,9,97,5
188,883,439,2,5
189,888,443,2,2
190,890,15,59,5
191,895,10,89,5
192,900,11,81,9
193,909,8,113,5
194,914,9,101,5
195,919,7,131,2
196,921,229,4,5
197,926,307,3,5
198,931,463,2,5
199,936,467,2,2
200,938,311,3,5
201,943,7,134,5
202,948,23,41,5
203,953,3,317,2
204,955,10,95,5
205,960,191,5,5
206,965,239,4,9
207,974,17,57,5
208,979,487,2,5
209,984,491,2,2
210,986,9,109,5
211,991,17,58,5
212,996,991,1,5
213,1001,3,333,2
214,1003,499,2,5
215,1008,17,59,5
216,1013,6,168,5
217,1018,4,254,2
218,1020,997,1,23
219,1043,3,347,2
220,1045,8,130,5
221,1050,11,95,5
222,1055,6,175,5
223,1060,23,46,2
224,1062,7,151,5
225,1067,6,177,5
226,1072,11,97,5
227,1077,5,215,2
228,1079,6,179,5
229,1084,13,83,5
230,1089,10,108,9
231,1098,1093,1,5
232,1103,6,183,5
233,1108,7,158,2
234,1110,13,85,5
235,1115,6,185,5
236,1120,223,5,5
237,1125,1123,1,2
238,1127,6,187,5
239,1132,7,161,5
240,1137,283,4,5
241,1142,3,380,2
242,1144,17,67,5
243,1149,8,143,5
244,1154,229,5,9
245,1163,6,193,5
246,1168,1163,1,5
247,1173,1171,1,2
248,1175,6,195,5
249,1180,25,47,5
250,1185,10,118,5
251,1190,3,396,2
252,1192,1187,1,5
253,1197,8,149,5
254,1202,7,171,5
255,1207,5,241,2
256,1209,7,172,5
257,1214,13,93,5
258,1219,10,121,9
259,1228,1223,1,5
260,1233,307,4,5
261,1238,3,412,2
262,1240,13,95,5
263,1245,8,155,5
264,1250,15,83,5
265,1255,7,179,2
266,1257,313,4,5
267,1262,419,3,5
268,1267,631,2,5
269,1272,5,254,2
270,1274,9,141,5
271,1279,421,3,16
272,1295,6,215,5
273,1300,11,118,2
274,1302,1297,1,5
275,1307,6,217,5
276,1312,1307,1,5
277,1317,5,263,2
278,1319,6,219,5
279,1324,1319,1,5
280,1329,331,4,5
281,1334,3,444,2
282,1336,11,121,5
283,1341,8,167,5
284,1346,191,7,9
285,1355,6,225,5
286,1360,271,5,5
287,1365,29,47,2
288,1367,6,227,5
289,1372,1367,1,5
290,1377,7,196,5
291,1382,3,460,2
292,1384,7,197,5
293,1389,8,173,5
294,1394,463,3,5
295,1399,11,127,2
296,1401,349,4,5
297,1406,467,3,5
298,1411,701,2,9
299,1420,283,5,5
300,1425,10,142,5
301,1430,3,476,2
302,1432,1427,1,5
303,1437,8,179,5
304,1442,479,3,5
305,1447,5,289,2
306,1449,19,76,5
307,1454,7,207,5
308,1459,727,2,5
309,1464,17,86,2
310,1466,487,3,5
311,1471,733,2,5
312,1476,163,9,9
313,1485,8,185,5
314,1490,9,165,5
315,1495,1493,1,2
316,1497,373,4,5
317,1502,499,3,5
318,1507,751,2,5
319,1512,5,302,2
320,1514,503,3,5
321,1519,757,2,5
322,1524,7,217,5
323,1529,3,509,2
324,1531,7,218,5
325,1536,19,80,16
326,1552,7,221,5
327,1557,5,311,2
328,1559,6,259,5
329,1564,1559,1,5
330,1569,17,92,5
331,1574,3,524,2
332,1576,1571,1,5
333,1581,8,197,5
334,1586,17,93,5
335,1591,7,227,2
336,1593,397,4,5
337,1598,9,177,5
338,1603,797,2,9
339,1612,1607,1,5
340,1617,13,124,5
341,1622,3,540,2
342,1624,1619,1,5
343,1629,7,232,5
344,1634,9,181,5
345,1639,1637,1,2
346,1641,409,4,5
347,1646,547,3,5
348,1651,823,2,5
349,1656,827,2,2
350,1658,19,87,5
351,1663,829,2,5
352,1668,21,79,9
353,1677,8,209,5
354,1682,13,129,5
355,1687,5,337,2
356,1689,421,4,5
357,1694,563,3,5
358,1699,7,242,5
359,1704,23,74,2
360,1706,7,243,5
361,1711,853,2,5
362,1716,29,59,5
363,1721,3,573,2
364,1723,859,2,5
365,1728,1723,1,5
366,1733,431,4,9
367,1742,9,193,5
368,1747,13,134,5
369,1752,5,350,2
370,1754,11,159,5
371,1759,877,2,5
372,1764,1759,1,5
373,1769,3,589,2
374,1771,883,2,5
375,1776,7,253,5
376,1781,6,296,5
377,1786,4,446,2
378,1788,1783,1,5
379,1793,1777,1,16
380,1809,11,164,5
381,1814,3,604,2
382,1816,1811,1,5
383,1821,8,227,5
384,1826,607,3,5
385,1831,31,59,2
386,1833,457,4,5
387,1838,13,141,5
388,1843,919,2,5
389,1848,13,142,2
390,1850,9,205,5
391,1855,10,185,5
392,1860,617,3,9
393,1869,8,233,5
394,1874,7,267,5
395,1879,1877,1,2
396,1881,7,268,5
397,1886,9,209,5
398,1891,23,82,5
399,1896,947,2,2
400,1898,631,3,5
401,1903,13,146,5
402,1908,11,173,5
403,1913,3,637,2
404,1915,10,191,5
405,1920,383,5,5
406,1925,479,4,9
407,1934,643,3,5
408,1939,967,2,5
409,1944,971,2,2
410,1946,647,3,5
411,1951,7,278,5
412,1956,1951,1,5
413,1961,3,653,2
414,1963,11,178,5
415,1968,13,151,5
416,1973,6,328,5
417,1978,4,494,2
418,1980,25,79,5
419,1985,6,330,5
420,1990,283,7,9
421,1999,997,2,5
422,2004,1999,1,5
423,2009,3,669,2
424,2011,17,118,5
425,2016,2011,1,5
426,2021,6,336,5
427,2026,4,506,2
428,2028,7,289,5
429,2033,6,338,5
430,2038,19,107,5
431,2043,13,157,2
432,2045,337,6,23
433,2068,1033,2,2
434,2070,7,295,5
435,2075,6,345,5
436,2080,25,83,5
437,2085,2083,1,2
438,2087,6,347,5
439,2092,2087,1,5
440,2097,523,4,5
441,2102,3,700,2
442,2104,2099,1,5
443,2109,8,263,5
444,2114,421,5,9
445,2123,6,353,5
446,2128,11,193,5
447,2133,2131,1,2
448,2135,6,355,5
449,2140,7,305,5
450,2145,10,214,5
451,2150,3,716,2
452,2152,19,113,5
453,2157,8,269,5
454,2162,719,3,5
455,2167,5,433,2
456,2169,541,4,5
457,2174,9,241,5
458,2179,10,217,9
459,2188,37,59,5
460,2193,547,4,5
461,2198,3,732,2
462,2200,439,5,5
463,2205,8,275,5
464,2210,7,315,5
465,2215,2213,1,2
466,2217,7,316,5
467,2222,739,3,5
468,2227,11,202,5
469,2232,5,446,2
470,2234,743,3,5
471,2239,1117,2,5
472,2244,15,149,9
473,2253,8,281,5
474,2258,751,3,5
475,2263,7,323,2
476,2265,10,226,5
477,2270,15,151,5
478,2275,10,227,5
479,2280,17,134,2
480,2282,9,253,5
481,2287,7,326,5
482,2292,2287,1,5
483,2297,3,765,2
484,2299,31,74,5
485,2304,22,104,16
486,2320,463,5,5
487,2325,23,101,2
488,2327,6,387,5
489,2332,13,179,5
490,2337,11,212,5
491,2342,3,780,2
492,2344,2339,1,5
493,2349,8,293,5
494,2354,9,261,5
495,2359,2357,1,2
496,2361,19,124,5
497,2366,787,3,5
498,2371,1181,2,9
499,2380,19,125,5
500,2385,7,340,5
501,2390,3,796,2
502,2392,7,341,5
503,2397,8,299,5
504,2402,17,141,5
505,2407,5,481,2
506,2409,601,4,5
507,2414,11,219,5
508,2419,17,142,5
509,2424,7,346,2
510,2426,9,269,5
511,2431,1213,2,5
512,2436,809,3,9
513,2445,8,305,5
514,2450,15,163,5
515,2455,11,223,2
516,2457,613,4,5
517,2462,7,351,5
518,2467,1231,2,5
519,2472,5,494,2
520,2474,823,3,5
521,2479,1237,2,5
522,2484,37,67,5
523,2489,3,829,2
524,2491,11,226,5
525,2496,47,53,5
526,2501,14,178,9
527,2510,15,167,5
528,2515,10,251,5
529,2520,1259,2,2
530,2522,839,3,5
531,2527,13,194,5
532,2532,7,361,5
533,2537,3,845,2
534,2539,7,362,5
535,2544,2539,1,5
536,2549,6,424,5
537,2554,4,638,2
538,2556,2551,1,5
539,2561,509,5,16
540,2577,643,4,5
541,2582,3,860,2
542,2584,2579,1,5
543,2589,8,323,5
544,2594,863,3,5
545,2599,7,371,2
546,2601,11,236,5
547,2606,9,289,5
548,2611,1303,2,5
549,2616,1307,2,2
550,2618,13,201,5
551,2623,7,374,5
552,2628,27,97,9
553,2637,7,376,5
554,2642,9,293,5
555,2647,5,529,2
556,2649,661,4,5
557,2654,883,3,5
558,2659,1327,2,5
559,2664,11,242,2
560,2666,887,3,5
561,2671,31,86,5
562,2676,2671,1,5
563,2681,3,893,2
564,2683,13,206,5
565,2688,2683,1,5
566,2693,11,244,9
567,2702,29,93,5
568,2707,7,386,5
569,2712,5,542,2
570,2714,7,387,5
571,2719,23,118,5
572,2724,2719,1,5
573,2729,3,909,2
574,2731,29,94,5
575,2736,2731,1,5
576,2741,6,456,5
577,2746,4,686,2
578,2748,13,211,5
579,2753,6,458,5
580,2758,2749,1,9
581,2767,1381,2,5
582,2772,2767,1,5
583,2777,3,925,2
584,2779,19,146,5
585,2784,7,397,5
586,2789,6,464,5
587,2794,4,698,2
588,2796,2791,1,5
589,2801,6,466,5
590,2806,2801,1,5
591,2811,53,53,2
592,2813,6,468,5
593,2818,467,6,16
594,2834,23,123,5
595,2839,2837,1,2
596,2841,709,4,5
597,2846,947,3,5
598,2851,1423,2,5
599,2856,1427,2,2
600,2858,9,317,5
601,2863,1429,2,5
602,2868,7,409,5
603,2873,3,957,2
604,2875,7,410,5
605,2880,23,125,5
606,2885,719,4,9
607,2894,9,321,5
608,2899,1447,2,5
609,2904,1451,2,2
610,2906,967,3,5
611,2911,1453,2,5
612,2916,41,71,5
613,2921,3,973,2
614,2923,1459,2,5
615,2928,37,79,5
616,2933,6,488,5
617,2938,4,734,2
618,2940,587,5,5
619,2945,6,490,5
620,2950,17,173,9
621,2959,7,422,5
622,2964,11,269,5
623,2969,3,989,2
624,2971,1483,2,5
625,2976,2971,1,5
626,2981,6,496,5
627,2986,4,746,2
628,2988,19,157,5
629,2993,6,498,5
630,2998,41,73,5
631,3003,3001,1,2
632,3005,6,500,5
633,3010,601,5,5
634,3015,18,167,9
635,3024,3019,1,5
636,3029,6,504,5
637,3034,4,758,2
638,3036,7,433,5
639,3041,6,506,5
640,3046,3041,1,5
641,3051,3049,1,2
642,3053,6,508,5
643,3058,43,71,5
644,3063,11,278,5
645,3068,3,1022,2
646,3070,277,11,23
647,3093,11,281,2
648,3095,6,515,5
649,3100,619,5,5
650,3105,10,310,5
651,3110,3,1036,2
652,3112,13,239,5
653,3117,8,389,5
654,3122,1039,3,5
655,3127,5,625,2
656,3129,11,284,5
657,3134,7,447,5
658,3139,10,313,9
659,3148,7,449,5
660,3153,787,4,5
661,3158,3,1052,2
662,3160,631,5,5
663,3165,8,395,5
664,3170,15,211,5
665,3175,19,167,2
666,3177,13,244,5
667,3182,9,353,5
668,3187,37,86,5
669,3192,5,638,2
670,3194,1063,3,5
671,3199,1597,2,5
672,3204,15,213,9
673,3213,8,401,5
674,3218,7,459,5
675,3223,3221,1,2
676,3225,7,460,5
677,3230,15,215,5
678,3235,10,323,5
679,3240,1619,2,2
680,3242,13,249,5
681,3247,1621,2,5
682,3252,17,191,5
683,3257,3,1085,2
684,3259,1627,2,5
685,3264,3259,1,5
686,3269,10,326,9
687,3278,1091,3,5
688,3283,11,298,5
689,3288,31,106,2
690,3290,9,365,5
691,3295,7,470,5
692,3300,659,5,5
693,3305,3,1101,2
694,3307,13,254,5
695,3312,3307,1,5
696,3317,6,552,5
697,3322,4,830,2
698,3324,3319,1,5
699,3329,3313,1,16
700,3345,10,334,5
701,3350,3,1116,2
702,3352,3347,1,5
703,3357,8,419,5
704,3362,9,373,5
705,3367,5,673,2
706,3369,29,116,5
707,3374,1123,3,5
708,3379,7,482,5
709,3384,19,178,2
710,3386,7,483,5
711,3391,1693,2,5
712,3396,1129,3,9
713,3405,8,425,5
714,3410,15,227,5
715,3415,3413,1,2
716,3417,853,4,5
717,3422,17,201,5
718,3427,29,118,5
719,3432,5,686,2
720,3434,9,381,5
721,3439,17,202,5
722,3444,19,181,5
723,3449,3,1149,2
724,3451,1723,2,5
725,3456,7,493,5
726,3461,863,4,9
727,3470,7,495,5
728,3475,10,347,5
729,3480,37,94,2
730,3482,19,183,5
731,3487,1741,2,5
732,3492,11,317,5
733,3497,3,1165,2
734,3499,1747,2,5
735,3504,3499,1,5
736,3509,6,584,5
737,3514,4,878,2
738,3516,3511,1,5
739,3521,6,586,5
740,3526,3517,1,9
741,3535,10,353,5
742,3540,7,505,5
743,3545,3,1181,2
744,3547,7,506,5
745,3552,3547,1,5
746,3557,6,592,5
747,3562,4,890,2
748,3564,3559,1,5
749,3569,6,594,5
750,3574,43,83,5
751,3579,7,511,2
752,3581,6,596,5
753,3586,17,210,16
754,3602,11,327,5
755,3607,5,721,2
756,3609,17,212,5
757,3614,9,401,5
758,3619,13,278,5
759,3624,1811,2,2
760,3626,17,213,5
761,3631,7,518,5
762,3636,3631,1,5
763,3641,3,1213,2
764,3643,17,214,5
765,3648,3643,1,5
766,3653,911,4,9
767,3662,23,159,5
768,3667,1831,2,5
769,3672,5,734,2
770,3674,1223,3,5
771,3679,11,334,5
772,3684,13,283,5
773,3689,3,1229,2
774,3691,19,194,5
775,3696,3691,1,5
776,3701,6,616,5
777,3706,4,926,2
778,3708,7,529,5
779,3713,6,618,5
780,3718,3709,1,9
781,3727,1861,2,5
782,3732,3727,1,5
783,3737,3,1245,2
784,3739,1867,2,5
785,3744,3739,1,5
786,3749,6,624,5
787,3754,4,938,2
788,3756,11,341,5
789,3761,6,626,5
790,3766,3761,1,5
791,3771,3769,1,2
792,3773,6,628,5
793,3778,7,539,5
794,3783,17,222,9
795,3792,7,541,5
796,3797,6,632,5
797,3802,4,950,2
798,3804,29,131,5
799,3809,6,634,5
800,3814,13,293,5
801,3819,11,347,2
802,3821,6,636,5
803,3826,3821,1,5
804,3831,1913,2,5
805,3836,3,1278,2
806,3838,3833,1,5
807,3843,43,89,16
808,3859,41,94,5
809,3864,1931,2,2
810,3866,9,429,5
811,3871,1933,2,5
812,3876,7,553,5
813,3881,3,1293,2
814,3883,7,554,5
815,3888,11,353,5
816,3893,6,648,5
817,3898,4,974,2
818,3900,19,205,5
819,3905,6,650,5
820,3910,47,83,9
821,3919,19,206,5
822,3924,3919,1,5
823,3929,3,1309,2
824,3931,13,302,5
825,3936,3931,1,5
826,3941,6,656,5
827,3946,4,986,2
828,3948,3943,1,5
829,3953,6,658,5
830,3958,59,67,5
831,3963,17,233,2
832,3965,6,660,5
833,3970,13,305,5
834,3975,661,6,9
835,3984,23,173,5
836,3989,6,664,5
837,3994,4,998,2
838,3996,13,307,5
839,4001,6,666,5
840,4006,4001,1,5
841,4011,19,211,2
842,4013,6,668,5
843,4018,4013,1,5
844,4023,7,574,5
845,4028,3,1342,2
846,4030,7,575,5
847,4035,10,403,5
848,4040,29,139,9
849,4049,6,674,5
850,4054,4049,1,5
851,4059,4057,1,2
852,4061,6,676,5
853,4066,31,131,5
854,4071,19,214,5
855,4076,3,1358,2
856,4078,4073,1,5
857,4083,2039,2,5
858,4088,1361,3,5
859,4093,4091,1,2
860,4095,10,409,5
861,4100,7,585,5
862,4105,10,410,5
863,4110,821,5,5
864,4115,3,1371,2
865,4117,8,514,5
866,4122,23,179,5
867,4127,6,687,5
868,4132,5,826,2
869,4134,4129,1,5
870,4139,6,689,5
871,4144,4139,1,5
872,4149,11,377,2
873,4151,6,691,5
874,4156,7,593,5
875,4161,12,346,9
876,4170,7,595,5
877,4175,6,695,5
878,4180,2089,2,2
879,4182,4177,1,5
880,4187,6,697,5
881,4192,53,79,5
882,4197,5,839,2
883,4199,6,699,5
884,4204,13,323,5
885,4209,1051,4,5
886,4214,3,1404,2
887,4216,4211,1,5
888,4221,8,527,5
889,4226,4217,1,9
890,4235,6,705,5
891,4240,7,605,5
892,4245,4243,1,2
893,4247,6,707,5
894,4252,31,137,5
895,4257,1063,4,5
896,4262,3,1420,2
897,4264,4259,1,5
898,4269,8,533,5
899,4274,1423,3,5
900,4279,7,611,2
901,4281,1069,4,5
902,4286,1427,3,5
903,4291,2141,2,9
904,4300,859,5,5
905,4305,10,430,5
906,4310,3,1436,2
907,4312,59,73,5
908,4317,7,616,5
909,4322,1439,3,5
910,4327,5,865,2
911,4329,23,188,5
912,4334,9,481,5
913,4339,11,394,5
914,4344,13,334,2
915,4346,1447,3,5
916,4351,17,255,16
917,4367,6,727,5
918,4372,5,874,2
919,4374,17,257,5
920,4379,6,729,5
921,4384,29,151,5
922,4389,41,107,2
923,4391,6,731,5
924,4396,4391,1,5
925,4401,7,628,5
926,4406,3,1468,2
927,4408,7,629,5
928,4413,8,551,5
929,4418,4409,1,9
930,4427,6,737,5
931,4432,19,233,5
932,4437,5,887,2
933,4439,6,739,5
934,4444,23,193,5
935,4449,11,404,5
936,4454,3,1484,2
937,4456,4451,1,5
938,4461,8,557,5
939,4466,1487,3,5
940,4471,41,109,2
941,4473,1117,4,5
942,4478,7,639,5
943,4483,2237,2,9
944,4492,7,641,5
945,4497,1123,4,5
946,4502,3,1500,2
947,4504,11,409,5
948,4509,8,563,5
949,4514,9,501,5
950,4519,4517,1,2
951,4521,1129,4,5
952,4526,11,411,5
953,4531,31,146,5
954,4536,2267,2,2
955,4538,1511,3,5
956,4543,2269,2,5
957,4548,17,267,9
958,4557,8,569,5
959,4562,7,651,5
960,4567,5,913,2
961,4569,7,652,5
962,4574,1523,3,5
963,4579,2287,2,5
964,4584,29,158,2
965,4586,9,509,5
966,4591,2293,2,5
967,4596,4591,1,5
968,4601,3,1533,2
969,4603,11,418,5
970,4608,28,164,16
971,4624,31,149,5
972,4629,7,661,2
973,4631,6,771,5
974,4636,11,421,5
975,4641,19,244,5
976,4646,3,1548,2
977,4648,4643,1,5
978,4653,7,664,5
979,4658,9,517,5
980,4663,59,79,2
981,4665,10,466,5
982,4670,15,311,5
983,4675,2333,2,9
984,4684,4679,1,5
985,4689,1171,4,5
986,4694,3,1564,2
987,4696,4691,1,5
988,4701,8,587,5
989,4706,1567,3,5
990,4711,17,277,2
991,4713,11,428,5
992,4718,1571,3,5
993,4723,7,674,5
994,4728,17,278,2
995,4730,7,675,5
996,4735,10,473,5
997,4740,19,249,9
998,4749,8,593,5
999,4754,1583,3,5
1000,4759,67,71,2
