n,a,k,L,d
276,15330,34,450,30
277,15360,261,58,222
278,15582,78,199,60
279,15642,12,1303,6
280,15648,1297,12,84
281,15732,2621,6,6
282,15738,433,36,150
283,15888,439,36,84
284,15972,2647,6,90
285,16062,8,2007,6
286,16068,86,186,72
287,16140,54,298,48
288,16188,46,351,42
289,16230,2683,6,132
290,16362,113,144,90
291,16452,226,72,180
292,16632,26,639,18
293,16650,48,346,42
294,16692,178,93,138
295,16830,98,171,72
296,16902,701,24,78
297,16980,51,332,48
298,17028,937,18,162
299,17190,27,636,18
300,17208,1427,12,84
301,17292,1433,12,96
302,17388,33,526,30
303,17418,98,177,72
304,17490,100,174,90
305,17580,2927,6,18
306,17598,74,237,60
307,17658,2939,6,24
308,17682,367,48,66
309,17748,78,227,42
310,17790,2957,6,48
311,17838,94,189,72
312,17910,19,942,12
313,17922,66,271,36
314,17958,36,498,30
315,17988,61,294,54
316,18042,9,2004,6
317,18048,18,1002,12
318,18060,72,250,60
319,18120,18,1006,12
320,18132,158,114,120
321,18252,44,414,36
322,18288,761,24,24
323,18312,431,42,210
324,18522,24,771,18
325,18540,757,24,372
326,18912,23,822,6
327,18918,521,36,162
328,19080,317,60,60
329,19140,1061,18,42
330,19182,36,532,30
331,19212,207,92,168
332,19380,66,293,42
333,19422,8,2427,6
334,19428,54,359,42
335,19470,106,183,72
336,19542,359,54,156
337,19698,1637,12,54
338,19752,113,174,90
339,19842,3299,6,48
340,19890,367,54,72
341,19962,33,604,30
342,19992,1109,18,30
343,20022,829,24,126
344,20148,88,228,84
345,20232,1117,18,126
346,20358,93,218,84
347,20442,38,537,36
348,20478,32,639,30
349,20508,54,379,42
350,20550,93,220,90
351,20640,138,149,78
352,20718,48,431,30
353,20748,33,628,24
354,20772,48,432,36
355,20808,1151,18,90
356,20898,3469,6,84
357,20982,36,582,30
358,21012,9,2334,6
359,21018,46,456,42
360,21060,192,109,132
361,21192,3511,6,126
362,21318,1181,18,60
363,21378,443,48,114
364,21492,42,511,30
365,21522,3581,6,36
366,21558,36,598,30
367,21588,24,899,12
368,21600,14,1542,12
369,21612,58,372,36
370,21648,3593,6,90
371,21738,601,36,102
372,21840,3607,6,198
373,22038,96,229,54
374,22092,26,849,18
375,22110,3677,6,48
376,22158,132,167,114
377,22272,9,2474,6
378,22278,129,172,90
379,22368,3709,6,114
380,22482,74,303,60
381,22542,42,536,30
382,22572,1877,12,48
383,22620,3767,6,18
384,22638,71,318,60
385,22698,48,472,42
386,22740,130,174,120
387,22860,3793,6,102
388,22962,72,318,66
389,23028,14,1644,12
390,23040,1279,18,18
391,23058,171,134,144
392,23202,107,216,90
393,23292,106,219,78
394,23370,1289,18,168
395,23538,3919,6,24
396,23562,88,267,66
397,23628,3931,6,42
398,23670,27,876,18
399,23688,78,303,54
400,23742,108,219,90
401,23832,107,222,78
402,23910,208,114,198
403,24108,2003,12,72
404,24180,1999,12,192
405,24372,2027,12,48
406,24420,886,27,498
407,24918,1381,18,60
408,24978,62,402,54
409,25032,461,54,138
410,25170,214,117,132
411,25302,8,3162,6
412,25308,4201,6,102
413,25410,65,390,60
414,25470,1409,18,108
415,25578,4259,6,24
416,25602,219,116,198
417,25800,58,444,48
418,25848,113,228,84
419,25932,479,54,66
420,25998,719,36,114
421,26112,222,117,138
422,26250,4373,6,12
423,26262,438,59,420
424,26682,22,1212,18
425,26700,16,1668,12
426,26712,1483,18,18
427,26730,143,186,132
428,26862,2237,12,18
429,26880,2239,12,12
430,26892,78,344,60
431,26952,2237,12,108
432,27060,2251,12,48
433,27108,281,96,132
434,27240,1511,18,42
435,27282,146,186,126
436,27408,102,268,72
437,27480,54,508,48
438,27528,2293,12,12
439,27540,4583,6,42
440,27582,114,241,108
441,27690,51,542,48
442,27738,4621,6,12
443,27750,2309,12,42
444,27792,159,174,126
445,27918,4649,6,24
446,27942,421,66,156
447,28098,31,906,12
448,28110,4673,6,72
449,28182,151,186,96
450,28278,33,856,30
451,28308,673,42,42
452,28350,69,410,60
453,28410,152,186,138
454,28548,2377,12,24
455,28572,2377,12,48
456,28620,66,433,42
457,28662,2381,12,90
458,28752,282,101,270
459,29022,122,237,108
460,29130,108,269,78
461,29208,236,123,180
462,29388,16,1836,12
463,29400,174,168,168
464,29568,1637,18,102
465,29670,102,290,90
466,29760,130,228,120
467,29880,134,222,132
468,30012,1663,18,78
469,30090,1669,18,48
470,30138,1667,18,132
471,30270,134,225,120
472,30390,421,72,78
473,30468,43,708,24
474,30492,461,66,66
475,30558,348,87,282
476,30840,14,2202,12
477,30852,27,1142,18
478,30870,219,140,210
479,31080,739,42,42
480,31122,2591,12,30
481,31152,38,819,30
482,31182,2593,12,66
483,31248,433,72,72
484,31320,84,372,72
485,31392,1303,24,120
486,31512,33,954,30
487,31542,5227,6,180
488,31722,9,3524,6
489,31728,5281,6,42
490,31770,114,278,78
491,31848,182,174,180
492,32028,5333,6,30
493,32058,5333,6,60
494,32118,1783,18,24
495,32142,1783,18,48
496,32190,5347,6,108
497,32298,33,978,24
498,32322,66,489,48
499,32370,72,449,42
500,32412,42,771,30
501,32442,96,337,90
502,32532,5417,6,30
503,32562,5419,6,48
504,32610,5417,6,108
505,32718,98,333,84
506,32802,2731,12,30
507,32832,103,318,78
508,32910,40,822,30
509,32940,1097,30,30
510,32970,132,249,102
511,33072,94,351,78
512,33150,32,1035,30
513,33180,156,212,108
514,33288,1847,18,42
515,33330,24,1388,18
516,33348,267,124,240
517,33588,24,1399,12
518,33600,29,1158,18
519,33618,5581,6,132
520,33750,36,937,18
521,33768,66,511,42
522,33810,22,1536,18
523,33828,467,72,204
524,34032,101,336,96
525,34128,5683,6,30
526,34158,56,609,54
527,34212,52,657,48
528,34260,1901,18,42
529,34302,108,317,66
530,34368,5711,6,102
531,34470,35,984,30
532,34500,18,1916,12
533,34512,1913,18,78
534,34590,1151,30,60
535,34650,114,303,108
536,34758,5779,6,84
537,34842,12,2903,6
538,34848,827,42,114
539,34962,1453,24,90
540,35052,39,898,30
541,35082,204,171,198
542,35280,209,168,168
543,35448,983,36,60
544,35508,2957,12,24
545,35532,739,48,60
546,35592,311,114,138
547,35730,126,283,72
548,35802,1987,18,36
549,35838,67,534,60
550,35898,126,284,114
551,36012,123,292,96
552,36108,1993,18,234
553,36342,503,72,126
554,36468,74,492,60
555,36528,3023,12,252
556,36780,16,2298,12
557,36792,1019,36,108
558,36900,1229,30,30
559,36930,120,307,90
560,37020,307,120,180
561,37200,132,281,108
562,37308,38,981,30
563,37338,27,1382,24
564,37362,1549,24,186
565,37548,53,708,24
566,37572,22,1707,18
567,37590,132,284,102
568,37692,2089,18,90
569,37782,33,1144,30
570,37812,192,196,180
571,37992,466,81,246
572,38238,102,374,90
573,38328,192,199,120
574,38448,3203,12,12
575,38460,136,282,108
576,38568,6421,6,42
577,38610,1607,24,42
578,38652,47,822,18
579,38670,58,666,42
580,38712,44,879,36
581,38748,2143,18,174
582,38922,174,223,120
583,39042,499,78,120
584,39162,72,543,66
585,39228,16,2451,12
586,39240,593,66,102
587,39342,36,1092,30
588,39372,503,78,138
589,39510,426,92,318
590,39828,14,2844,12
591,39840,6607,6,198
592,40038,3329,12,90
593,40128,36,1114,24
594,40152,3323,12,276
595,40428,141,286,102
596,40530,6737,6,108
597,40638,6763,6,60
598,40698,186,218,150
599,40848,751,54,294
600,41142,39,1054,36
601,41178,38,1083,24
602,41202,47,876,30
603,41232,163,252,156
604,41388,27,1532,24
605,41412,1721,24,108
606,41520,1381,30,90
607,41610,691,60,150
608,41760,463,90,90
609,41850,773,54,108
610,41958,29,1446,24
611,41982,6991,6,36
612,42018,78,538,54
613,42072,156,269,108
614,42180,2341,18,42
615,42222,7027,6,60
616,42282,1171,36,126
617,42408,78,543,54
618,42462,117,362,108
619,42570,787,54,72
620,42642,94,453,60
621,42702,3547,12,138
622,42840,62,690,60
623,42900,171,250,150
624,43050,276,155,270
625,43320,7207,6,78
626,43398,162,267,144
627,43542,2417,18,36
628,43578,38,1146,30
629,43608,53,822,42
630,43650,7253,6,132
631,43782,8,5472,6
632,43788,809,54,102
633,43890,109,402,72
634,43962,93,472,66
635,44028,64,687,60
636,44088,2447,18,42
637,44130,1049,42,72
638,44202,72,613,66
639,44268,16,2766,12
640,44280,111,398,102
641,44382,152,291,150
642,44532,823,54,90
643,44622,87,512,78
644,44700,3719,12,72
645,44772,617,72,348
646,45120,7517,6,18
647,45138,1879,24,42
648,45180,7507,6,138
649,45318,7549,6,24
650,45342,1879,24,246
651,45588,7559,6,234
652,45822,298,153,228
653,46050,54,852,42
654,46092,102,451,90
655,46182,92,501,90
656,46272,3853,12,36
657,46308,66,701,42
658,46350,180,257,90
659,46440,1543,30,150
660,46590,93,500,90
661,46680,1553,30,90
662,46770,78,599,48
663,46818,29,1614,12
664,46830,863,54,228
665,47058,103,456,90
666,47148,288,163,204
667,47352,3943,12,36
668,47388,54,877,30
669,47418,2621,18,240
670,47658,48,992,42
671,47700,24,1987,12
672,47712,54,883,30
673,47742,7951,6,36
674,47778,46,1038,30
675,47808,1979,24,312
676,48120,1997,24,192
677,48312,98,492,96
678,48408,76,636,72
679,48480,90,538,60
680,48540,1009,48,108
681,48648,37,1314,30
682,48678,1013,48,54
683,48732,4057,12,48
684,48780,8123,6,42
685,48822,47,1038,36
686,48858,14,3489,12
687,48870,125,390,120
688,48990,4079,12,42
689,49032,2719,18,90
690,49122,8179,6,48
691,49170,35,1404,30
692,49200,2729,18,78
693,49278,56,879,54
694,49332,39,1264,36
695,49368,32,1542,24
696,49392,26,1899,18
697,49410,155,318,120
698,49530,24,2063,18
699,49548,1373,36,120
700,49668,4133,12,72
701,49740,82,606,48
702,49788,2069,24,132
703,49920,8317,6,18
704,49938,4157,12,54
705,49992,33,1514,30
706,50022,2083,24,30
707,50052,8329,6,78
708,50130,641,78,132
709,50262,298,168,198
710,50460,115,438,90
711,50550,46,1098,42
712,50592,381,132,300
713,50892,941,54,78
714,50970,96,530,90
715,51060,84,607,72
716,51132,2837,18,66
717,51198,49,1044,42
718,51240,947,54,102
719,51342,8,6417,6
720,51348,4273,12,72
721,51420,26,1977,18
722,51438,4283,12,42
723,51480,244,210,240
724,51720,2153,24,48
725,51768,62,834,60
726,51828,54,959,42
727,51870,719,72,102
728,51972,99,524,96
729,52068,1237,42,114
730,52182,198,263,108
731,52290,967,54,72
732,52362,223,234,180
733,52542,174,301,168
734,52710,180,292,150
735,52860,8803,6,42
736,52902,191,276,186
737,53088,108,491,60
738,53148,38,1398,24
739,53172,2213,24,60
740,53232,39,1364,36
741,53268,14,3804,12
742,53280,279,190,270
743,53550,49,1092,42
744,53592,8929,6,18
745,53610,111,482,108
746,53718,8923,6,180
747,53898,162,332,114
748,54012,662,81,390
749,54402,22,2472,18
750,54420,3019,18,78
751,54498,2269,24,42
752,54540,62,879,42
753,54582,61,894,48
754,54630,3019,18,288
755,54918,138,397,132
756,55050,3049,18,168
757,55218,123,448,114
758,55332,9221,6,6
759,55338,4603,12,102
760,55440,307,180,180
761,55620,14,3972,12
762,55632,3089,18,30
763,55662,174,319,156
764,55818,1327,42,84
765,55902,32,1746,30
766,55932,1163,48,108
767,56040,90,622,60
768,56100,2333,24,108
769,56208,3121,18,30
770,56238,48,1171,30
771,56268,9343,6,210
772,56478,97,582,24
773,56502,39,1448,30
774,56532,3137,18,66
775,56598,523,108,114
776,56712,168,337,96
777,56808,87,652,84
778,56892,9479,6,18
779,56910,18,3161,12
780,56922,4721,12,270
781,57192,42,1361,30
782,57222,78,733,48
783,57270,1907,30,60
784,57330,24,2388,18
785,57348,397,144,180
786,57528,37,1554,30
787,57558,281,204,234
788,57792,114,506,108
789,57900,641,90,210
790,58110,1613,36,42
791,58152,9689,6,18
792,58170,65,894,60
793,58230,141,412,138
794,58368,26,2244,24
795,58392,51,1144,48
796,58440,18,3246,12
797,58452,158,369,150
798,58602,1217,48,186
799,58788,4889,12,120
800,58908,121,486,102
801,59010,9833,6,12
802,59022,48,1229,30
803,59052,409,144,156
804,59208,4933,12,12
805,59220,229,258,138
806,59358,9883,6,60
807,59418,38,1563,24
808,59442,4951,12,30
809,59472,4943,12,156
810,59628,9931,6,42
811,59670,474,125,420
812,60090,17,3534,12
813,60102,5003,12,66
814,60168,93,646,90
815,60258,1663,36,390
816,60648,31,1956,12
817,60660,10093,6,102
818,60762,163,372,126
819,60888,18,3382,12
820,60900,73,834,18
821,60918,389,156,234
822,61152,5081,12,180
823,61332,5107,12,48
824,61380,135,454,90
825,61470,93,660,90
826,61560,1019,60,420
827,61980,229,270,150
828,62130,14,4437,12
829,62142,79,786,48
830,62190,3449,18,108
831,62298,1142,54,630
832,62928,47,1338,42
833,62970,14,4497,12
834,62982,8,7872,6
835,62988,78,807,42
836,63030,10477,6,168
837,63198,751,84,114
838,63312,1171,54,78
839,63390,32,1980,30
840,63420,251,252,168
841,63588,18,3532,12
842,63600,64,993,48
843,63648,10601,6,42
844,63690,180,353,150
845,63840,2647,24,312
846,64152,39,1644,36
847,64188,118,543,114
848,64302,162,396,150
849,64452,142,453,126
850,64578,3583,18,84
851,64662,186,347,120
852,64782,10781,6,96
853,64878,1801,36,42
854,64920,132,491,108
855,65028,5413,12,72
856,65100,5419,12,72
857,65172,102,638,96
858,65268,192,339,180
859,65448,96,681,72
860,65520,27,2426,18
861,65538,2729,24,42
862,65580,1091,60,120
863,65700,41,1602,18
864,65718,47,1398,12
865,65730,10937,6,108
866,65838,5479,12,90
867,65928,10979,6,54
868,65982,147,448,126
869,66108,294,224,252
870,66360,225,294,210
871,66570,2213,30,180
872,66750,2777,24,102
873,66852,5563,12,96
874,66948,5563,12,192
875,67140,5591,12,48
876,67188,29,2316,24
877,67212,23,2922,6
878,67218,58,1158,54
879,67272,167,402,138
880,67410,24,2808,18
881,67428,11213,6,150
882,67578,239,282,180
883,67758,176,384,174
884,67932,941,72,180
885,68112,104,654,96
886,68208,102,668,72
887,68280,172,396,168
888,68448,78,877,42
889,68490,5689,12,222
890,68712,5717,12,108
891,68820,72,955,60
892,68880,23,2994,18
893,68898,146,471,132
894,69030,2297,30,120
895,69150,52,1329,42
896,69192,82,843,66
897,69258,11519,6,144
898,69402,96,722,90
899,69492,37,1878,6
900,69498,291,238,240
901,69738,27,2582,24
902,69762,72,968,66
903,69828,11633,6,30
904,69858,3877,18,72
905,69930,3881,18,72
906,70002,613,114,120
907,70122,23,3048,18
908,70140,1669,42,42
909,70182,36,1949,18
910,70200,389,180,180
911,70380,11717,6,78
912,70458,5869,12,30
913,70488,5867,12,84
914,70572,54,1306,48
915,70620,3911,18,222
916,70842,11801,6,36
917,70878,5903,12,42
918,70920,34,2085,30
919,70950,36,1970,30
920,70980,11827,6,18
921,70998,11789,6,264
922,71262,68,1047,66
923,71328,14,5094,12
924,71340,52,1371,48
925,71388,38,1878,24
926,71412,72,991,60
927,71472,146,489,78
928,71550,661,108,162
929,71712,192,373,96
930,71808,84,854,72
931,71880,2389,30,210
932,72090,41,1758,12
933,72102,69,1044,66
934,72168,101,714,54
935,72222,8,9027,6
936,72228,33,2188,24
937,72252,4013,18,18
938,72270,231,312,198
939,72468,251,288,180
940,72648,34,2136,24
941,72672,257,282,198
942,72870,577,126,168
943,73038,43,1698,24
944,73062,362,201,300
945,73362,677,108,246
946,73608,96,766,72
947,73680,1021,72,168
948,73848,6133,12,252
949,74100,120,617,60
950,74160,66,1123,42
951,74202,219,338,180
952,74382,48,1549,30
953,74412,132,563,96
954,74508,12401,6,102
955,74610,4139,18,108
956,74718,12451,6,12
957,74730,36,2075,30
958,74760,887,84,252
959,75012,3119,24,156
960,75168,57,1318,42
961,75210,183,410,180
962,75390,17,4434,12
963,75402,147,512,138
964,75540,12577,6,78
965,75618,1049,72,90
966,75708,967,78,282
967,75990,14,5427,12
968,76002,108,703,78
969,76080,106,717,78
970,76158,3169,24,102
971,76260,114,668,108
972,76368,69,1106,54
973,76422,157,486,120
974,76542,12739,6,108
975,76650,2549,30,180
976,76830,54,1422,42
977,76872,134,573,90
978,76962,12781,6,276
979,77238,34,2271,24
980,77262,8,9657,6
981,77268,12853,6,150
982,77418,12893,6,60
983,77478,12911,6,12
984,77490,87,890,60
985,77550,6451,12,138
986,77688,32,2427,24
987,77712,1171,66,426
988,78138,81,964,54
989,78192,1181,66,246
990,78438,74,1059,72
991,78510,36,2180,30
992,78540,2617,30,30
993,78570,653,120,210
994,78780,132,596,108
995,78888,138,571,90
996,78978,198,398,174
997,79152,138,573,78
998,79230,13177,6,168
999,79398,186,426,162
1000,79560,92,864,72
