n,a,k,L,d
135,556,19,29,5
136,561,137,4,13
137,574,3,191,1
138,575,4,143,3
139,578,7,82,4
140,582,14,41,8
141,590,9,65,5
142,595,2,297,1
143,596,3,198,2
144,598,6,99,4
145,602,601,1,1
146,603,2,301,1
147,604,3,201,1
148,605,2,302,1
149,606,9,67,3
150,609,2,304,1
151,610,11,55,5
152,615,4,153,3
153,618,21,29,9
154,627,2,313,1
155,628,619,1,9
156,637,2,318,1
157,638,7,91,1
158,639,4,159,3
159,642,9,71,3
160,645,2,322,1
161,646,641,1,5
162,651,2,325,1
163,652,5,130,2
164,654,7,93,3
165,657,2,328,1
166,658,653,1,5
167,663,661,1,2
168,665,331,2,3
169,668,3,222,2
170,670,331,2,8
171,678,337,2,4
172,682,12,56,10
173,692,97,7,13
174,705,7,100,5
175,710,709,1,1
176,711,7,101,4
177,715,2,357,1
178,716,10,71,6
179,722,3,240,2
180,724,3,241,1
181,725,6,120,5
182,730,719,1,11
183,741,2,370,1
184,742,11,67,5
185,747,10,74,7
186,754,7,107,5
187,759,4,189,3
188,762,4,190,2
189,764,9,84,8
190,772,769,1,3
191,775,773,1,2
192,777,193,4,5
193,782,389,2,4
194,786,4,196,2
195,788,3,262,2
196,790,157,5,5
197,795,2,397,1
198,796,7,113,5
199,801,797,1,4
200,805,2,402,1
201,806,14,57,8
202,814,13,62,8
203,822,409,2,4
204,826,6,137,4
205,830,827,1,3
206,833,2,416,1
207,834,103,8,10
208,844,3,281,1
209,845,3,281,2
210,847,8,105,7
211,854,11,77,7
212,861,9,95,6
213,867,7,123,6
214,873,2,436,1
215,874,863,1,11
216,885,8,110,5
217,890,3,296,2
218,892,5,178,2
219,894,9,99,3
220,897,223,4,5
221,902,17,53,1
222,903,4,225,3
223,906,4,226,2
224,908,907,1,1
225,909,7,129,6
226,915,2,457,1
227,916,907,1,9
228,925,13,71,2
229,927,13,71,4
230,931,2,465,1
231,932,929,1,3
232,935,4,233,3
233,938,467,2,4
234,942,7,134,4
235,946,12,78,10
236,956,5,191,1
237,957,7,136,5
238,962,31,31,1
239,963,2,481,1
240,964,7,137,5
241,969,2,484,1
242,970,13,74,8
243,978,5,195,3
244,981,8,122,5
245,986,5,197,1
246,987,10,98,7
247,994,21,47,7
248,1001,2,500,1
249,1002,4,250,2
250,1004,17,59,1
251,1005,8,125,5
252,1010,15,67,5
253,1015,1013,1,2
254,1017,11,92,5
255,1022,1021,1,1
256,1023,1021,1,2
257,1025,7,146,3
258,1028,3,342,2
259,1030,6,171,4
260,1034,5,206,4
261,1038,1031,1,7
262,1045,173,6,7
263,1052,3,350,2
264,1054,5,210,4
265,1058,1051,1,7
266,1065,2,532,1
267,1066,6,177,4
268,1070,13,82,4
269,1074,29,37,1
270,1075,2,537,1
271,1076,1069,1,7
272,1083,2,541,1
273,1084,3,361,1
274,1085,2,542,1
275,1086,541,2,4
276,1090,7,155,5
277,1095,8,136,7
278,1102,7,157,3
279,1105,2,552,1
280,1106,3,368,2
281,1108,1103,1,5
282,1113,277,4,5
283,1118,8,139,6
284,1124,19,59,3
285,1127,4,281,3
286,1130,1129,1,1
287,1131,2,565,1
288,1132,19,59,11
289,1143,4,285,3
290,1146,14,81,12
291,1158,577,2,4
292,1162,6,193,4
293,1166,8,145,6
294,1172,1171,1,1
295,1173,1171,1,2
296,1175,4,293,3
297,1178,11,107,1
298,1179,4,294,3
299,1182,1181,1,1
300,1183,1181,1,2
301,1185,12,98,9
302,1194,131,9,15
303,1209,19,63,12
304,1221,2,610,1
305,1222,8,152,6
306,1228,1223,1,5
307,1233,1231,1,2
308,1235,1231,1,4
309,1239,617,2,5
310,1244,11,113,1
311,1245,2,622,1
312,1246,17,73,5
313,1251,2,625,1
314,1252,7,178,6
315,1258,9,139,7
316,1265,2,632,1
317,1266,4,316,2
318,1268,3,422,2
319,1270,1259,1,11
320,1281,181,7,14
321,1295,4,323,3
322,1298,13,99,11
323,1309,2,654,1
324,1310,7,187,1
325,1311,22,59,13
326,1324,3,441,1
327,1325,1319,1,6
328,1331,4,332,3
329,1334,31,43,1
330,1335,4,333,3
331,1338,5,267,3
332,1341,2,670,1
333,1342,8,167,6
334,1348,17,79,5
335,1353,337,4,5
336,1358,23,59,1
337,1359,4,339,3
338,1362,677,2,8
339,1370,683,2,4
340,1374,5,274,4
341,1378,12,114,10
342,1388,3,462,2
343,1390,6,231,4
344,1394,3,464,2
345,1396,17,82,2
346,1398,10,139,8
347,1406,5,281,1
348,1407,701,2,5
349,1412,17,83,1
350,1413,2,706,1
351,1414,1409,1,5
352,1419,13,109,2
353,1421,6,236,5
354,1426,709,2,8
355,1434,1433,1,1
356,1435,2,717,1
357,1436,10,143,6
358,1442,11,131,1
359,1443,11,131,2
360,1445,2,722,1
361,1446,479,3,9
362,1455,8,181,7
363,1462,3,487,1
364,1463,1459,1,4
365,1467,2,733,1
366,1468,17,86,6
367,1474,3,491,1
368,1475,1471,1,4
369,1479,367,4,11
370,1490,1489,1,1
371,1491,2,745,1
372,1492,1489,1,3
373,1495,4,373,3
374,1498,1493,1,5
375,1503,19,79,2
376,1505,2,752,1
377,1506,751,2,4
378,1510,7,215,5
379,1515,2,757,1
380,1516,17,89,3
381,1519,17,89,6
382,1525,2,762,1
383,1526,8,190,6
384,1532,1531,1,1
385,1533,2,766,1
386,1534,14,109,8
387,1542,9,171,3
388,1545,1543,1,2
389,1547,1543,1,4
390,1551,773,2,5
391,1556,5,311,1
392,1557,2,778,1
393,1558,6,259,4
394,1562,14,111,8
395,1570,1567,1,3
396,1573,7,224,5
397,1578,5,315,3
398,1581,2,790,1
399,1582,6,263,4
400,1586,5,317,1
401,1587,2,793,1
402,1588,17,93,7
403,1595,4,398,3
404,1598,1597,1,1
405,1599,797,2,5
406,1604,7,229,1
407,1605,2,802,1
408,1606,1601,1,5
409,1611,4,402,3
410,1614,1613,1,1
411,1615,401,4,11
412,1626,541,3,3
413,1629,2,814,1
414,1630,6,271,4
415,1634,23,71,1
416,1635,2,817,1
417,1636,1627,1,9
418,1645,1637,1,8
419,1653,9,183,6
420,1659,4,414,3
421,1662,827,2,8
422,1670,9,185,5
423,1675,2,837,1
424,1676,5,335,1
425,1677,8,209,5
426,1682,3,560,2
427,1684,29,58,2
428,1686,13,129,9
429,1695,4,423,3
430,1698,7,242,4
431,1702,1699,1,3
432,1705,19,89,14
433,1719,857,2,5
434,1724,9,191,5
435,1729,2,864,1
436,1730,3,576,2
437,1732,11,157,5
438,1737,2,868,1
439,1738,6,289,4
440,1742,1741,1,1
441,1743,9,193,6
442,1749,13,134,7
443,1756,877,2,2
444,1758,11,159,9
445,1767,41,43,4
446,1771,2,885,1
447,1772,7,253,1
448,1773,7,253,2
449,1775,4,443,3
450,1778,10,177,8
451,1786,6,297,4
452,1790,1789,1,1
453,1791,19,94,5
454,1796,3,598,2
455,1798,6,299,4
456,1802,7,257,3
457,1805,6,300,5
458,1810,13,139,3
459,1813,1801,1,12
460,1825,2,912,1
461,1826,3,608,2
462,1828,1823,1,5
463,1833,2,916,1
464,1834,11,166,8
465,1842,4,460,2
466,1844,3,614,2
467,1846,8,230,6
468,1852,43,43,3
469,1855,617,3,4
470,1859,463,4,7
471,1866,4,466,2
472,1868,1867,1,1
473,1869,10,186,9
474,1878,1871,1,7
475,1885,2,942,1
476,1886,5,377,1
477,1887,14,134,11
478,1898,7,271,1
479,1899,4,474,3
480,1902,9,211,3
481,1905,10,190,5
482,1910,7,272,6
483,1916,3,638,2
484,1918,6,319,4
485,1922,11,174,8
486,1930,22,87,16
487,1946,5,389,1
488,1947,2,973,1
489,1948,647,3,7
490,1955,4,488,3
491,1958,8,244,6
492,1964,13,151,1
493,1965,7,280,5
494,1970,15,131,5
495,1975,4,493,3
496,1978,10,197,8
497,1986,991,2,4
498,1990,8,248,6
499,1996,11,181,5
500,2001,499,4,5
501,2006,5,401,1
502,2007,5,401,2
503,2009,17,118,3
504,2012,2011,1,1
505,2013,2,1006,1
506,2014,3,671,1
507,2015,8,251,7
508,2022,43,47,1
509,2023,2011,1,12
510,2035,2,1017,1
511,2036,5,407,1
512,2037,677,3,6
513,2043,16,127,11
514,2054,2053,1,1
515,2055,2053,1,2
516,2057,2053,1,4
517,2061,11,187,4
518,2065,2063,1,2
519,2067,10,206,7
520,2074,3,691,1
521,2075,11,188,7
522,2082,4,520,2
523,2084,2083,1,1
524,2085,2,1042,1
525,2086,2081,1,5
526,2091,2,1045,1
527,2092,3,697,1
528,2093,2,1046,1
529,2094,17,123,3
530,2097,2087,1,10
531,2107,5,421,2
532,2109,2,1054,1
533,2110,6,351,4
534,2114,5,422,4
535,2118,5,423,3
536,2121,17,124,13
537,2134,3,711,1
538,2135,2131,1,4
539,2139,13,164,7
540,2146,2141,1,5
541,2151,4,537,3
542,2154,5,430,4
543,2158,6,359,4
544,2162,2161,1,1
545,2163,2,1081,1
546,2164,17,127,5
547,2169,2153,1,16
548,2185,1091,2,3
549,2188,37,59,5
550,2193,11,199,4
551,2197,2,1098,1
552,2198,1097,2,4
553,2202,17,129,9
554,2211,20,110,11
555,2222,7,317,3
556,2225,11,202,3
557,2228,3,742,2
558,2230,17,131,3
559,2233,23,97,2
560,2235,4,558,3
561,2238,1117,2,4
562,2242,2237,1,5
563,2247,19,118,5
564,2252,13,173,3
565,2255,2251,1,4
566,2259,37,61,2
567,2261,37,61,4
568,2265,2,1132,1
569,2266,6,377,4
570,2270,11,206,4
571,2274,4,568,2
572,2276,3,758,2
573,2278,6,379,4
574,2282,3,760,2
575,2284,43,53,5
576,2289,2,1144,1
577,2290,6,381,4
578,2294,5,458,4
579,2298,2297,1,1
580,2299,2297,1,2
581,2301,11,209,2
582,2303,6,383,5
583,2308,7,329,5
584,2313,2,1156,1
585,2314,5,462,4
586,2318,1153,2,12
587,2330,1163,2,4
588,2334,7,333,3
589,2337,2,1168,1
590,2338,2333,1,5
591,2343,2341,1,2
592,2345,1171,2,3
593,2348,1171,2,6
594,2354,13,181,1
595,2355,35,67,10
596,2365,17,139,2
597,2367,1181,2,5
598,2372,2371,1,1
599,2373,8,296,5
600,2378,2377,1,1
601,2379,4,594,3
602,2382,2377,1,5
603,2387,4,596,3
604,2390,8,298,6
605,2396,5,479,1
606,2397,2,1198,1
607,2398,8,299,6
608,2404,3,801,1
609,2405,2,1202,1
610,2406,9,267,3
611,2409,2,1204,1
612,2410,6,401,4
613,2414,29,83,7
614,2421,2,1210,1
615,2422,41,59,3
616,2425,7,346,3
617,2428,5,485,3
618,2431,8,303,7
619,2438,2437,1,1
620,2439,811,3,6
621,2445,9,271,6
622,2451,2,1225,1
623,2452,5,490,2
624,2454,349,7,11
625,2465,1231,2,3
626,2468,10,246,8
627,2476,10,247,6
628,2482,37,67,3
629,2485,2,1242,1
630,2486,37,67,7
631,2493,2,1246,1
632,2494,13,191,11
633,2505,2,1252,1
634,2506,6,417,4
635,2510,7,358,4
636,2514,14,179,8
637,2522,2521,1,1
638,2523,2,1261,1
639,2524,3,841,1
640,2525,2,1262,1
641,2526,5,505,1
642,2527,5,505,2
643,2529,631,4,5
644,2534,421,6,8
645,2542,6,423,4
646,2546,5,509,1
647,2547,7,363,6
648,2553,2551,1,2
649,2555,19,134,9
650,2564,1279,2,6
651,2570,3,856,2
652,2572,7,367,3
653,2575,15,171,10
654,2585,2,1292,1
655,2586,4,646,2
656,2588,29,89,7
657,2595,2593,1,2
658,2597,2,1298,1
659,2598,863,3,9
660,2607,1301,2,5
661,2612,7,373,1
662,2613,20,130,13
663,2626,6,437,4
664,2630,13,202,4
665,2634,2633,1,1
666,2635,2,1317,1
667,2636,5,527,1
668,2637,5,527,2
669,2639,6,439,5
670,2644,3,881,1
671,2645,14,188,13
672,2658,11,241,7
673,2665,2,1332,1
674,2666,5,533,1
675,2667,10,266,7
676,2674,3,891,1
677,2675,4,668,3
678,2678,2677,1,1
679,2679,9,297,6
680,2685,2,1342,1
681,2686,6,447,4
682,2690,3,896,2
683,2692,5,538,2
684,2694,9,299,3
685,2697,2,1348,1
686,2698,6,449,4
687,2702,37,73,1
688,2703,19,142,5
689,2708,3,902,2
690,2710,6,451,4
691,2714,2713,1,1
692,2715,2713,1,2
693,2717,9,301,8
694,2725,2,1362,1
695,2726,8,340,6
696,2732,9,303,5
697,2737,2,1368,1
698,2738,7,391,1
699,2739,4,684,3
700,2742,911,3,9
701,2751,41,67,4
702,2755,4,688,3
703,2758,2753,1,5
704,2763,2,1381,1
705,2764,3,921,1
706,2765,2,1382,1
707,2766,9,307,3
708,2769,2,1384,1
709,2770,6,461,4
710,2774,5,554,4
711,2778,19,146,4
712,2782,3,927,1
713,2783,4,695,3
714,2786,463,6,8
715,2794,3,931,1
716,2795,2791,1,4
717,2799,4,699,3
718,2802,4,700,2
719,2804,3,934,2
720,2806,6,467,4
721,2810,2803,1,7
722,2817,29,97,4
723,2821,2,1410,1
724,2822,2819,1,3
725,2825,7,403,4
726,2829,2,1414,1
727,2830,6,471,4
728,2834,3,944,2
729,2836,25,113,11
730,2847,5,569,2
731,2849,5,569,4
732,2853,947,3,12
733,2865,2857,1,8
734,2873,2,1436,1
735,2874,4,718,2
736,2876,5,575,1
737,2877,8,359,5
738,2882,43,67,1
739,2883,23,125,8
740,2891,2887,1,4
741,2895,577,5,10
742,2905,1451,2,3
743,2908,1451,2,6
744,2914,3,971,1
745,2915,41,71,4
746,2919,4,729,3
747,2922,31,94,8
748,2930,3,976,2
749,2932,2927,1,5
750,2937,2,1468,1
751,2938,977,3,7
752,2945,2,1472,1
753,2946,13,226,8
754,2954,2953,1,1
755,2955,2,1477,1
756,2956,19,155,11
757,2967,1481,2,5
758,2972,593,5,7
759,2979,991,3,6
760,2985,11,271,4
761,2989,8,373,5
762,2994,1493,2,8
763,3002,3,1000,2
764,3004,2999,1,5
765,3009,751,4,5
766,3014,5,602,4
767,3018,5,603,3
768,3021,8,377,5
769,3026,3,1008,2
770,3028,3023,1,5
771,3033,2,1516,1
772,3034,12,252,10
773,3044,37,82,10
774,3054,43,71,1
775,3055,4,763,3
776,3058,3,1019,1
777,3059,12,254,11
778,3070,6,511,4
779,3074,3,1024,2
780,3076,37,83,5
781,3081,2,1540,1
782,3082,12,256,10
783,3092,29,106,18
784,3110,3109,1,1
785,3111,13,239,4
786,3115,12,259,7
787,3122,3121,1,1
788,3123,4,780,3
789,3126,9,347,3
790,3129,2,1564,1
791,3130,14,223,8
792,3138,5,627,3
793,3141,3137,1,4
794,3145,1571,2,3
795,3148,1571,2,6
796,3154,23,137,3
797,3157,47,67,8
798,3165,8,395,5
799,3170,3169,1,1
800,3171,3167,1,4
801,3175,19,167,2
802,3177,2,1588,1
803,3178,3,1059,1
804,3179,4,794,3
805,3182,8,397,6
806,3188,25,127,13
807,3201,17,188,5
808,3206,11,291,5
809,3211,3203,1,8
810,3219,1069,3,12
811,3231,1613,2,5
812,3236,5,647,1
813,3237,9,359,6
814,3243,2,1621,1
815,3244,3,1081,1
816,3245,2,1622,1
817,3246,17,190,16
818,3262,6,543,4
819,3266,3257,1,9
820,3275,4,818,3
821,3278,1637,2,4
822,3282,17,193,1
823,3283,2,1641,1
824,3284,3,1094,2
825,3286,7,469,3
826,3289,31,106,3
827,3292,19,173,5
828,3297,2,1648,1
829,3298,6,549,4
830,3302,3301,1,1
831,3303,17,194,5
832,3308,3,1102,2
833,3310,3,1103,1
834,3311,6,551,5
835,3316,10,331,6
836,3322,43,77,11
837,3333,3331,1,2
838,3335,8,416,7
839,3342,7,477,3
840,3345,2,1672,1
841,3346,47,71,9
842,3355,2,1677,1
843,3356,5,671,1
844,3357,2,1678,1
845,3358,6,559,4
846,3362,3361,1,1
847,3363,3359,1,4
848,3367,4,841,3
849,3370,6,561,4
850,3374,5,674,4
851,3378,7,482,4
852,3382,1123,3,13
853,3395,3391,1,4
854,3399,9,377,6
855,3405,2,1702,1
856,3406,19,179,5
857,3411,2,1705,1
858,3412,5,682,2
859,3414,9,379,3
860,3417,853,4,5
861,3422,11,311,1
862,3423,11,311,2
863,3425,2,1712,1
864,3426,4,856,2
865,3428,29,118,6
866,3434,3433,1,1
867,3435,2,1717,1
868,3436,47,73,5
869,3441,7,491,4
870,3445,11,313,2
871,3447,11,313,4
872,3451,2,1725,1
873,3452,3,1150,2
874,3454,1723,2,8
875,3462,11,314,8
876,3470,3469,1,1
877,3471,3467,1,4
878,3475,23,151,2
879,3477,2,1738,1
880,3478,3,1159,1
881,3479,23,151,6
882,3485,6,580,5
883,3490,17,205,5
884,3495,1163,3,6
885,3501,2,1750,1
886,3502,13,269,5
887,3507,2,1753,1
888,3508,3,1169,1
889,3509,6,584,5
890,3514,3,1171,1
891,3515,877,4,7
892,3522,4,880,2
893,3524,3,1174,2
894,3526,6,587,4
895,3530,3529,1,1
896,3531,2,1765,1
897,3532,3529,1,3
898,3535,4,883,3
899,3538,12,294,10
900,3548,1181,3,5
901,3553,887,4,5
902,3558,1777,2,4
903,3562,3559,1,3
904,3565,7,509,2
905,3567,1187,3,6
906,3573,43,83,4
907,3577,43,83,8
908,3585,2,1792,1
909,3586,6,597,4
910,3590,11,326,4
911,3594,7,513,3
912,3597,2,1798,1
913,3598,9,399,7
914,3605,2,1802,1
915,3606,1201,3,3
916,3609,17,212,5
917,3614,3613,1,1
918,3615,23,157,4
919,3619,3617,1,2
920,3621,13,278,7
921,3628,3623,1,5
922,3633,2,1816,1
923,3634,5,726,4
924,3638,23,158,4
925,3642,4,910,2
926,3644,21,173,11
927,3655,13,281,2
928,3657,2,1828,1
929,3658,1823,2,12
930,3670,6,611,4
931,3674,3,1224,2
932,3676,11,334,2
933,3678,5,735,3
934,3681,2,1840,1
935,3682,13,283,3
936,3685,2,1842,1
937,3686,29,127,3
938,3689,10,368,9
939,3698,1847,2,4
940,3702,3701,1,1
941,3703,4,925,3
942,3706,43,86,8
943,3714,4,928,2
944,3716,3709,1,7
945,3723,61,61,2
946,3725,61,61,4
947,3729,2,1864,1
948,3730,3,1243,1
949,3731,61,61,10
950,3741,37,101,4
951,3745,1871,2,3
952,3748,5,749,3
953,3751,7,535,6
954,3757,5,751,2
955,3759,1877,2,5
956,3764,53,71,1
957,3765,2,1882,1
958,3766,3761,1,5
959,3771,3767,1,4
960,3775,8,471,7
961,3782,19,199,1
962,3783,4,945,3
963,3786,4,946,2
964,3788,7,541,1
965,3789,2,1894,1
966,3790,6,631,4
967,3794,541,7,7
968,3801,13,292,5
969,3806,8,475,6
970,3812,37,103,1
971,3813,37,103,2
972,3815,4,953,3
973,3818,11,347,1
974,3819,14,272,11
975,3830,9,425,5
976,3835,4,958,3
977,3838,6,639,4
978,3842,19,202,4
979,3846,19,202,8
980,3854,3853,1,1
981,3855,3853,1,2
982,3857,2,1928,1
983,3858,13,296,10
984,3868,5,773,3
985,3871,4,967,3
986,3874,5,774,4
987,3878,3877,1,1
988,3879,4,969,3
989,3882,4,970,2
990,3884,3,1294,2
991,3886,3,1295,1
992,3887,4,971,3
993,3890,7,555,5
994,3895,17,229,2
995,3897,3889,1,8
996,3905,1951,2,3
997,3908,1301,3,5
998,3913,2,1956,1
999,3914,5,782,4
1000,3918,19,206,4
