n,a,k,L,d
368,2215,2207,1,8
369,2223,443,5,8
370,2231,6,371,5
371,2236,7,319,3
372,2239,23,97,8
373,2247,2239,1,8
374,2255,21,107,8
375,2263,1129,2,5
376,2268,5,453,3
377,2271,31,73,8
378,2279,757,3,8
379,2287,2,1143,1
380,2288,2281,1,7
381,2295,10,229,5
382,2300,2297,1,3
383,2303,9,255,8
384,2311,47,49,8
385,2319,2311,1,8
386,2327,6,387,5
387,2332,17,137,3
388,2335,13,179,8
389,2343,467,5,8
390,2351,11,213,8
391,2359,11,214,5
392,2364,787,3,3
393,2367,337,7,8
394,2375,9,263,8
395,2383,19,125,8
396,2391,1193,2,5
397,2396,2393,1,3
398,2399,797,3,8
399,2407,2399,1,8
400,2415,2,1207,1
401,2416,11,219,7
402,2423,6,403,5
403,2428,5,485,3
404,2431,2423,1,8
405,2439,11,221,8
406,2447,9,271,8
407,2455,7,350,5
408,2460,7,351,3
409,2463,491,5,8
410,2471,821,3,8
411,2479,353,7,8
412,2487,17,146,5
413,2492,19,131,3
414,2495,2,1247,1
415,2496,19,131,7
416,2503,499,5,8
417,2511,2503,1,8
418,2519,6,419,5
419,2524,2521,1,3
420,2527,11,229,8
421,2535,19,133,8
422,2543,2,1271,1
423,2544,43,59,7
424,2551,19,134,5
425,2556,23,111,3
426,2559,2551,1,8
427,2567,853,3,8
428,2575,17,151,8
429,2583,1289,2,5
430,2588,5,517,3
431,2591,9,287,8
432,2599,2591,1,8
433,2607,23,113,8
434,2615,6,435,5
435,2620,2617,1,3
436,2623,523,5,8
437,2631,43,61,8
438,2639,877,3,8
439,2647,1321,2,5
440,2652,883,3,3
441,2655,2647,1,8
442,2663,9,295,8
443,2671,2,1335,1
444,2672,13,205,7
445,2679,7,382,5
446,2684,7,383,3
447,2687,19,141,8
448,2695,2687,1,8
449,2703,11,245,8
450,2711,6,451,5
451,2716,2713,1,3
452,2719,2711,1,8
453,2727,2719,1,8
454,2735,9,303,8
455,2743,37,74,5
456,2748,5,549,3
457,2751,13,211,8
458,2759,21,131,8
459,2767,31,89,8
460,2775,10,277,5
461,2780,2777,1,3
462,2783,15,185,8
463,2791,11,253,8
464,2799,2,1399,1
465,2800,19,147,7
466,2807,6,467,5
467,2812,53,53,3
468,2815,401,7,8
469,2823,563,5,8
470,2831,941,3,8
471,2839,13,218,5
472,2844,947,3,3
473,2847,17,167,8
474,2855,13,219,8
475,2863,571,5,8
476,2871,1433,2,5
477,2876,13,221,3
478,2879,9,319,8
479,2887,2879,1,8
480,2895,2887,1,8
481,2903,6,483,5
482,2908,5,581,3
483,2911,2903,1,8
484,2919,41,71,8
485,2927,2,1463,1
486,2928,23,127,7
487,2935,10,293,5
488,2940,11,267,3
489,2943,587,5,8
490,2951,9,327,8
491,2959,13,227,8
492,2967,1481,2,5
493,2972,2969,1,3
494,2975,23,129,8
495,2983,17,175,8
496,2991,19,157,8
497,2999,6,499,5
498,3004,3001,1,3
499,3007,2,1503,1
500,3008,3001,1,7
501,3015,31,97,8
502,3023,9,335,8
503,3031,17,178,5
504,3036,9,337,3
505,3039,433,7,8
506,3047,1013,3,8
507,3055,2,1527,1
508,3056,3049,1,7
509,3063,11,278,5
510,3068,5,613,3
511,3071,1021,3,8
512,3079,37,83,8
513,3087,3079,1,8
514,3095,6,515,5
515,3100,19,163,3
516,3103,619,5,8
517,3111,29,107,8
518,3119,17,183,8
519,3127,7,446,5
520,3132,7,447,3
521,3135,53,59,8
522,3143,11,285,8
523,3151,449,7,8
524,3159,19,166,5
525,3164,29,109,3
526,3167,9,351,8
527,3175,3167,1,8
528,3183,2,1591,1
529,3184,9,353,7
530,3191,6,531,5
531,3196,31,103,3
532,3199,3191,1,8
533,3207,457,7,8
534,3215,1069,3,8
535,3223,1609,2,5
536,3228,5,645,3
537,3231,11,293,8
538,3239,9,359,8
539,3247,41,79,8
540,3255,10,325,5
541,3260,3257,1,3
542,3263,15,217,8
543,3271,13,251,8
544,3279,3271,1,8
545,3287,6,547,5
546,3292,11,299,3
547,3295,19,173,8
548,3303,659,5,8
549,3311,2,1655,1
550,3312,661,5,7
551,3319,1657,2,5
552,3324,9,369,3
553,3327,3319,1,8
554,3335,1109,3,8
555,3343,23,145,8
556,3351,7,478,5
557,3356,7,479,3
558,3359,1117,3,8
559,3367,3359,1,8
560,3375,13,259,8
561,3383,6,563,5
562,3388,5,677,3
563,3391,17,199,8
564,3399,3391,1,8
565,3407,11,309,8
566,3415,10,341,5
567,3420,17,201,3
568,3423,683,5,8
569,3431,21,163,8
570,3439,2,1719,1
571,3440,3433,1,7
572,3447,1721,2,5
573,3452,3449,1,3
574,3455,9,383,8
575,3463,691,5,8
576,3471,3463,1,8
577,3479,6,579,5
578,3484,59,59,3
579,3487,49,71,8
580,3495,11,317,8
581,3503,15,233,8
582,3511,1753,2,5
583,3516,1171,3,3
584,3519,2,1759,1
585,3520,1171,3,7
586,3527,9,391,8
587,3535,3527,1,8
588,3543,29,122,5
589,3548,5,709,3
590,3551,1181,3,8
591,3559,53,67,8
592,3567,2,1783,1
593,3568,1187,3,7
594,3575,6,595,5
595,3580,7,511,3
596,3583,11,325,8
597,3591,3583,1,8
598,3599,9,399,8
599,3607,1801,2,5
600,3612,9,401,3
601,3615,3607,1,8
602,3623,15,241,8
603,3631,3623,1,8
604,3639,23,158,5
605,3644,11,331,3
606,3647,1213,3,8
607,3655,521,7,8
608,3663,17,215,8
609,3671,6,611,5
610,3676,3673,1,3
611,3679,3671,1,8
612,3687,13,283,8
613,3695,2,1847,1
614,3696,17,217,7
615,3703,43,86,5
616,3708,5,741,3
617,3711,23,161,8
618,3719,1237,3,8
619,3727,3719,1,8
620,3735,10,373,5
621,3740,37,101,3
622,3743,9,415,8
623,3751,19,197,8
624,3759,11,341,8
625,3767,6,627,5
626,3772,3769,1,3
627,3775,3767,1,8
628,3783,25,151,8
629,3791,13,291,8
630,3799,7,542,5
631,3804,7,543,3
632,3807,29,131,8
633,3815,9,423,8
634,3823,2,1911,1
635,3824,11,347,7
636,3831,1913,2,5
637,3836,3833,1,3
638,3839,2,1919,1
639,3840,3833,1,7
640,3847,11,349,8
641,3855,3847,1,8
642,3863,6,643,5
643,3868,5,773,3
644,3871,3863,1,8
645,3879,49,79,8
646,3887,9,431,8
647,3895,10,389,5
648,3900,9,433,3
649,3903,19,205,8
650,3911,1301,3,8
651,3919,3911,1,8
652,3927,37,106,5
653,3932,3929,1,3
654,3935,11,357,8
655,3943,787,5,8
656,3951,2,1975,1
657,3952,15,263,7
658,3959,6,659,5
659,3964,17,233,3
660,3967,37,107,8
661,3975,3967,1,8
662,3983,15,265,8
663,3991,1993,2,5
664,3996,11,363,3
665,3999,13,307,8
666,4007,31,129,8
667,4015,4007,1,8
668,4023,7,574,5
669,4028,5,805,3
670,4031,2,2015,1
671,4032,23,175,7
672,4039,29,139,8
673,4047,577,7,8
674,4055,6,675,5
675,4060,4057,1,3
676,4063,811,5,8
677,4071,17,239,8
678,4079,2,2039,1
679,4080,4073,1,7
680,4087,13,314,5
681,4092,29,141,3
682,4095,61,67,8
683,4103,9,455,8
684,4111,11,373,8
685,4119,11,374,5
686,4124,13,317,3
687,4127,1373,3,8
688,4135,4127,1,8
689,4143,827,5,8
690,4151,6,691,5
691,4156,4153,1,3
692,4159,593,7,8
693,4167,4159,1,8
694,4175,9,463,8
695,4183,2089,2,5
696,4188,5,837,3
697,4191,47,89,8
698,4199,11,381,8
699,4207,2,2103,1
700,4208,4201,1,7
701,4215,10,421,5
702,4220,4217,1,3
703,4223,15,281,8
704,4231,41,103,8
705,4239,4231,1,8
706,4247,6,707,5
707,4252,7,607,3
708,4255,31,137,8
709,4263,23,185,8
710,4271,21,203,8
711,4279,2137,2,5
712,4284,1427,3,3
713,4287,11,389,8
714,4295,1429,3,8
715,4303,859,5,8
716,4311,2153,2,5
717,4316,19,227,3
718,4319,9,479,8
719,4327,617,7,8
720,4335,2,2167,1
721,4336,9,481,7
722,4343,6,723,5
723,4348,5,869,3
724,4351,43,101,8
725,4359,19,229,8
726,4367,1453,3,8
727,4375,10,437,5
728,4380,1459,3,3
729,4383,25,175,8
730,4391,9,487,8
731,4399,4391,1,8
732,4407,31,142,5
733,4412,4409,1,3
734,4415,13,339,8
735,4423,883,5,8
736,4431,4423,1,8
737,4439,6,739,5
738,4444,4441,1,3
739,4447,23,193,8
740,4455,4447,1,8
741,4463,2,2231,1
742,4464,4457,1,7
743,4471,7,638,5
744,4476,7,639,3
745,4479,17,263,8
746,4487,1493,3,8
747,4495,641,7,8
748,4503,13,346,5
749,4508,5,901,3
750,4511,19,237,8
751,4519,13,347,8
752,4527,4519,1,8
753,4535,6,755,5
754,4540,13,349,3
755,4543,2,2271,1
756,4544,13,349,7
757,4551,11,413,8
758,4559,37,123,8
759,4567,2281,2,5
760,4572,1523,3,3
761,4575,4567,1,8
762,4583,15,305,8
763,4591,2,2295,1
764,4592,35,131,7
765,4599,2297,2,5
766,4604,43,107,3
767,4607,9,511,8
768,4615,17,271,8
769,4623,13,355,8
770,4631,6,771,5
771,4636,41,113,3
772,4639,11,421,8
773,4647,4639,1,8
774,4655,1549,3,8
775,4663,17,274,5
776,4668,5,933,3
777,4671,4663,1,8
778,4679,9,519,8
779,4687,4679,1,8
780,4695,7,670,5
781,4700,7,671,3
782,4703,15,313,8
783,4711,4703,1,8
784,4719,2,2359,1
785,4720,1571,3,7
786,4727,6,787,5
787,4732,4729,1,3
788,4735,29,163,8
789,4743,947,5,8
790,4751,9,527,8
791,4759,2377,2,5
792,4764,9,529,3
793,4767,4759,1,8
794,4775,21,227,8
795,4783,25,191,8
796,4791,2393,2,5
797,4796,4793,1,3
798,4799,1597,3,8
799,4807,4799,1,8
800,4815,11,437,8
801,4823,6,803,5
802,4828,5,965,3
803,4831,13,371,8
804,4839,4831,1,8
805,4847,2,2423,1
806,4848,47,103,7
807,4855,10,485,5
808,4860,1619,3,3
809,4863,971,5,8
810,4871,1621,3,8
811,4879,4871,1,8
812,4887,2441,2,5
813,4892,4889,1,3
814,4895,9,543,8
815,4903,11,445,8
816,4911,4903,1,8
817,4919,6,819,5
818,4924,7,703,3
819,4927,4919,1,8
820,4935,13,379,8
821,4943,15,329,8
822,4951,2473,2,5
823,4956,13,381,3
824,4959,4951,1,8
825,4967,9,551,8
826,4975,2,2487,1
827,4976,4969,1,7
828,4983,19,262,5
829,4988,5,997,3
830,4991,11,453,8
831,4999,23,217,8
832,5007,4999,1,8
833,5015,6,835,5
834,5020,29,173,3
835,5023,17,295,8
836,5031,5023,1,8
837,5039,9,559,8
838,5047,2521,2,5
839,5052,9,561,3
840,5055,2,2527,1
841,5056,9,561,7
842,5063,15,337,8
843,5071,61,83,8
844,5079,43,118,5
845,5084,5081,1,3
846,5087,1693,3,8
847,5095,5087,1,8
848,5103,2,2551,1
849,5104,1699,3,7
850,5111,6,851,5
851,5116,5113,1,3
852,5119,19,269,8
853,5127,5119,1,8
854,5135,1709,3,8
855,5143,7,734,5
856,5148,5,1029,3
857,5151,37,139,8
858,5159,17,303,8
859,5167,11,469,8
860,5175,10,517,5
861,5180,31,167,3
862,5183,9,575,8
863,5191,71,73,8
864,5199,29,179,8
865,5207,6,867,5
866,5212,5209,1,3
867,5215,41,127,8
868,5223,35,149,8
869,5231,2,2615,1
870,5232,11,475,7
871,5239,2617,2,5
872,5244,1747,3,3
873,5247,13,403,8
874,5255,9,583,8
875,5263,1051,5,8
876,5271,2633,2,5
877,5276,5273,1,3
878,5279,21,251,8
879,5287,5279,1,8
880,5295,17,311,8
881,5303,6,883,5
882,5308,5,1061,3
883,5311,5303,1,8
884,5319,47,113,8
885,5327,9,591,8
886,5335,10,533,5
887,5340,9,593,3
888,5343,11,485,8
889,5351,13,411,8
890,5359,2,2679,1
891,5360,53,101,7
892,5367,7,766,5
893,5372,7,767,3
894,5375,1789,3,8
895,5383,25,215,8
896,5391,769,7,8
897,5399,6,899,5
898,5404,11,491,3
899,5407,5399,1,8
900,5415,5407,1,8
901,5423,15,361,8
902,5431,2713,2,5
903,5436,1811,3,3
904,5439,5431,1,8
905,5447,21,259,8
906,5455,13,419,8
907,5463,2729,2,5
908,5468,5,1093,3
909,5471,9,607,8
910,5479,5471,1,8
911,5487,2,2743,1
912,5488,9,609,7
913,5495,6,915,5
914,5500,23,239,3
915,5503,35,157,8
916,5511,5503,1,8
917,5519,11,501,8
918,5527,11,502,5
919,5532,19,291,3
920,5535,5527,1,8
921,5543,9,615,8
922,5551,23,241,8
923,5559,2777,2,5
924,5564,67,83,3
925,5567,2,2783,1
926,5568,67,83,7
927,5575,19,293,8
928,5583,25,223,8
929,5591,6,931,5
930,5596,7,799,3
931,5599,5591,1,8
932,5607,11,509,8
933,5615,2,2807,1
934,5616,71,79,7
935,5623,53,106,5
936,5628,5,1125,3
937,5631,5623,1,8
938,5639,1877,3,8
939,5647,5639,1,8
940,5655,10,565,5
941,5660,5657,1,3
942,5663,13,435,8
943,5671,809,7,8
944,5679,53,107,8
945,5687,6,947,5
946,5692,5689,1,3
947,5695,11,517,8
948,5703,17,335,8
949,5711,1901,3,8
950,5719,2857,2,5
951,5724,1907,3,3
952,5727,19,301,8
953,5735,23,249,8
954,5743,2,2871,1
955,5744,5737,1,7
956,5751,13,442,5
957,5756,11,523,3
958,5759,9,639,8
959,5767,13,443,8
960,5775,73,79,8
961,5783,6,963,5
962,5788,5,1157,3
963,5791,5783,1,8
964,5799,5791,1,8
965,5807,1933,3,8
966,5815,7,830,5
967,5820,7,831,3
968,5823,1163,5,8
969,5831,9,647,8
970,5839,17,343,8
971,5847,23,254,5
972,5852,5849,1,3
973,5855,1949,3,8
974,5863,1171,5,8
975,5871,2,2935,1
976,5872,15,391,7
977,5879,6,979,5
978,5884,5881,1,3
979,5887,2,2943,1
980,5888,5881,1,7
981,5895,29,203,8
982,5903,9,655,8
983,5911,2953,2,5
984,5916,9,657,3
985,5919,23,257,8
986,5927,1973,3,8
987,5935,5927,1,8
988,5943,2969,2,5
989,5948,5,1189,3
990,5951,21,283,8
991,5959,11,541,8
992,5967,59,101,8
993,5975,6,995,5
994,5980,43,139,3
995,5983,25,239,8
996,5991,31,193,8
997,5999,2,2999,1
998,6000,13,461,7
999,6007,3001,2,5
1000,6012,2003,3,3
