n,a,k,L,d
220,1128,11,102,6
221,1134,8,141,6
222,1140,8,142,4
223,1144,5,228,4
224,1148,8,143,4
225,1152,11,104,8
226,1160,23,50,10
227,1170,12,97,6
228,1176,16,73,8
229,1184,5,236,4
230,1188,14,84,12
231,1200,13,92,4
232,1204,149,8,12
233,1216,607,2,2
234,1218,12,101,6
235,1224,7,174,6
236,1230,4,307,2
237,1232,9,136,8
238,1240,619,2,2
239,1242,12,103,6
240,1248,9,138,6
241,1254,8,156,6
242,1260,13,96,12
243,1272,16,79,8
244,1280,12,106,8
245,1288,643,2,2
246,1290,12,107,6
247,1296,17,76,4
248,1300,11,118,2
249,1302,17,76,10
250,1312,6,218,4
251,1316,8,164,4
252,1320,9,146,6
253,1326,8,165,6
254,1332,15,88,12
255,1344,223,6,6
256,1350,4,337,2
257,1352,12,112,8
258,1360,13,104,8
259,1368,11,124,4
260,1372,6,228,4
261,1376,7,196,4
262,1380,229,6,6
263,1386,10,138,6
264,1392,173,8,8
265,1400,349,4,4
266,1404,5,280,4
267,1408,19,74,2
268,1410,9,156,6
269,1416,13,108,12
270,1428,24,59,12
271,1440,14,102,12
272,1452,8,181,4
273,1456,727,2,2
274,1458,11,132,6
275,1464,9,162,6
276,1470,4,367,2
277,1472,367,4,4
278,1476,8,184,4
279,1480,739,2,2
280,1482,4,370,2
281,1484,5,296,4
282,1488,10,148,8
283,1496,373,4,4
284,1500,8,187,4
285,1504,11,136,8
286,1512,251,6,6
287,1518,4,379,2
288,1520,151,10,10
289,1530,12,127,6
290,1536,383,4,4
291,1540,383,4,8
292,1548,257,6,6
293,1554,9,172,6
294,1560,7,222,6
295,1566,4,391,2
296,1568,97,16,16
297,1584,263,6,6
298,1590,8,198,6
299,1596,8,199,4
300,1600,79,20,20
301,1620,8,202,4
302,1624,16,101,8
303,1632,271,6,6
304,1638,4,409,2
305,1640,163,10,10
306,1650,12,137,6
307,1656,16,103,8
308,1664,9,184,8
309,1672,5,334,2
310,1674,12,139,6
311,1680,139,12,12
312,1692,8,211,4
313,1696,6,282,4
314,1700,13,130,10
315,1710,8,213,6
316,1716,8,214,4
317,1720,859,2,2
318,1722,11,156,6
319,1728,10,172,8
320,1736,433,4,4
321,1740,40,43,20
322,1760,439,4,4
323,1764,5,352,4
324,1768,883,2,2
325,1770,7,252,6
326,1776,10,177,6
327,1782,443,4,10
328,1792,5,358,2
329,1794,12,149,6
330,1800,13,138,6
331,1806,16,112,14
332,1820,8,227,4
333,1824,9,202,6
334,1830,8,228,6
335,1836,8,229,4
336,1840,229,8,8
337,1848,10,184,8
338,1856,463,4,4
339,1860,14,132,12
340,1872,233,8,8
341,1880,9,208,8
342,1888,23,82,2
343,1890,20,94,10
344,1900,6,316,4
345,1904,5,380,4
346,1908,317,6,6
347,1914,9,212,6
348,1920,18,106,12
349,1932,8,241,4
350,1936,241,8,8
351,1944,17,114,6
352,1950,4,487,2
353,1952,9,216,8
354,1960,16,122,8
355,1968,9,218,6
356,1974,4,493,2
357,1976,17,116,4
358,1980,8,247,4
359,1984,197,10,14
360,1998,4,499,2
361,2000,199,10,10
362,2010,12,167,6
363,2016,251,8,8
364,2024,5,404,4
365,2028,14,144,12
366,2040,9,226,6
367,2046,4,511,2
368,2048,7,292,4
369,2052,11,186,6
370,2058,9,228,6
371,2064,7,294,6
372,2070,4,517,2
373,2072,12,172,8
374,2080,14,148,8
375,2088,173,12,12
376,2100,349,6,6
377,2106,7,300,6
378,2112,263,8,8
379,2120,23,92,4
380,2124,5,424,4
381,2128,1063,2,2
382,2130,353,6,12
383,2142,16,133,14
384,2156,8,269,4
385,2160,32,67,16
386,2176,1087,2,2
387,2178,12,181,6
388,2184,9,242,6
389,2190,7,312,6
390,2196,8,274,4
391,2200,16,137,8
392,2208,367,6,6
393,2214,8,276,6
394,2220,9,246,6
395,2226,10,222,6
396,2232,16,139,8
397,2240,13,172,4
398,2244,373,6,6
399,2250,11,204,6
400,2256,9,250,6
401,2262,8,282,6
402,2268,16,141,12
403,2280,16,142,8
404,2288,10,228,8
405,2296,6,382,4
406,2300,7,328,4
407,2304,383,6,6
408,2310,20,115,10
409,2320,19,122,2
410,2322,24,96,18
411,2340,24,97,12
412,2352,293,8,8
413,2360,12,196,8
414,2368,10,236,8
415,2376,593,4,4
416,2380,16,148,12
417,2392,5,478,2
418,2394,12,199,6
419,2400,13,184,8
420,2408,601,4,4
421,2412,401,6,6
422,2418,4,604,2
423,2420,241,10,10
424,2430,4,607,2
425,2432,607,4,4
426,2436,8,304,4
427,2440,23,106,2
428,2442,7,348,6
429,2448,14,174,12
430,2460,8,307,4
431,2464,25,98,14
432,2478,4,619,2
433,2480,619,4,4
434,2484,24,103,12
435,2496,7,356,4
436,2500,14,178,8
437,2508,13,192,12
438,2520,139,18,18
439,2538,12,211,6
440,2544,5,508,4
441,2548,19,134,2
442,2550,4,637,2
443,2552,7,364,4
444,2556,8,319,4
445,2560,1279,2,2
446,2562,15,170,12
447,2574,4,643,2
448,2576,643,4,4
449,2580,24,107,12
450,2592,17,152,8
451,2600,11,236,4
452,2604,433,6,6
453,2610,22,118,14
454,2624,5,524,4
455,2628,8,328,4
456,2632,16,164,8
457,2640,439,6,6
458,2646,8,330,6
459,2652,661,4,8
460,2660,8,332,4
461,2664,331,8,16
462,2680,16,167,8
463,2688,223,12,12
464,2700,8,337,4
465,2704,7,386,2
466,2706,673,4,14
467,2720,12,226,8
468,2728,29,94,2
469,2730,12,227,6
470,2736,11,248,8
471,2744,9,304,8
472,2752,5,550,2
473,2754,12,229,6
474,2760,229,12,12
475,2772,15,184,12
476,2784,463,6,6
477,2790,20,139,10
478,2800,349,8,8
479,2808,467,6,6
480,2814,4,703,2
481,2816,19,148,4
482,2820,13,216,12
483,2832,9,314,6
484,2838,4,709,2
485,2840,709,4,4
486,2844,11,258,6
487,2850,9,316,6
488,2856,23,124,4
489,2860,1429,2,2
490,2862,36,79,18
491,2880,479,6,6
492,2886,479,6,12
493,2898,4,724,2
494,2900,8,362,4
495,2904,16,181,8
496,2912,727,4,4
497,2916,7,416,4
498,2920,13,224,8
499,2928,18,162,12
500,2940,8,367,4
501,2944,367,8,8
502,2952,16,184,8
503,2960,739,4,4
504,2964,5,592,4
505,2968,1483,2,2
506,2970,12,247,6
507,2976,9,330,6
508,2982,8,372,6
509,2988,8,373,4
510,2992,373,8,8
511,3000,11,272,8
512,3008,10,300,8
513,3016,16,188,8
514,3024,251,12,12
515,3036,8,379,4
516,3040,7,434,2
517,3042,21,144,18
518,3060,509,6,6
519,3066,9,340,6
520,3072,7,438,6
521,3078,4,769,2
522,3080,383,8,16
523,3096,773,4,4
524,3100,1549,2,2
525,3102,8,387,6
526,3108,18,172,12
527,3120,14,222,12
528,3132,8,391,4
529,3136,223,14,14
530,3150,20,157,10
531,3160,16,197,8
532,3168,263,12,12
533,3180,23,138,6
534,3186,10,318,6
535,3192,9,354,6
536,3198,4,799,2
537,3200,17,188,4
538,3204,14,228,12
539,3216,11,292,4
540,3220,6,536,4
541,3224,1607,2,10
542,3234,12,269,6
543,3240,16,202,8
544,3248,9,360,8
545,3256,14,232,8
546,3264,271,12,12
547,3276,8,409,4
548,3280,23,142,14
549,3294,8,411,6
550,3300,8,412,4
551,3304,16,206,8
552,3312,19,174,6
553,3318,4,829,2
554,3320,9,368,8
555,3328,1663,2,2
556,3330,4,832,2
557,3332,20,166,12
558,3344,5,668,4
559,3348,557,6,6
560,3354,9,372,6
561,3360,13,258,6
562,3366,419,8,14
563,3380,8,422,4
564,3384,5,676,4
565,3388,6,564,4
566,3392,9,376,8
567,3400,1699,2,2
568,3402,12,283,6
569,3408,10,340,8
570,3416,853,4,4
571,3420,16,213,12
572,3432,16,214,8
573,3440,859,4,4
574,3444,9,382,6
575,3450,7,492,6
576,3456,14,246,12
577,3468,8,433,4
578,3472,433,8,8
579,3480,9,386,6
580,3486,18,193,12
581,3498,4,874,2
582,3500,8,437,4
583,3504,11,318,6
584,3510,14,250,10
585,3520,439,8,8
586,3528,10,352,8
587,3536,883,4,4
588,3540,14,252,12
589,3552,443,8,8
590,3560,7,508,4
591,3564,593,6,6
592,3570,28,127,14
593,3584,5,716,4
594,3588,24,149,12
595,3600,449,8,8
596,3608,17,212,4
597,3612,601,6,6
598,3618,601,6,12
599,3630,20,181,10
600,3640,16,227,8
601,3648,607,6,6
602,3654,8,456,6
603,3660,7,522,6
604,3666,10,366,6
605,3672,16,229,8
606,3680,367,10,10
607,3690,12,307,6
608,3696,13,284,4
609,3700,461,8,12
610,3712,463,8,8
611,3720,929,4,4
612,3724,1861,2,2
613,3726,619,6,12
614,3738,4,934,2
615,3740,8,467,4
616,3744,7,534,6
617,3750,4,937,2
618,3752,9,416,8
619,3760,1879,2,2
620,3762,937,4,14
621,3776,23,164,4
622,3780,8,472,4
623,3784,16,236,8
624,3792,11,344,8
625,3800,12,316,8
626,3808,10,380,8
627,3816,10,381,6
628,3822,8,477,6
629,3828,7,546,6
630,3834,11,348,6
631,3840,479,8,8
632,3848,479,8,16
633,3864,643,6,6
634,3870,4,967,2
635,3872,967,4,4
636,3876,14,276,12
637,3888,647,6,6
638,3894,8,486,6
639,3900,8,487,4
640,3904,1951,2,2
641,3906,28,139,14
642,3920,32,122,16
643,3936,10,393,6
644,3942,8,492,6
645,3948,8,493,4
646,3952,17,232,8
647,3960,13,304,8
648,3968,9,440,8
649,3976,1987,2,2
650,3978,12,331,6
651,3984,9,442,6
652,3990,8,498,6
653,3996,8,499,4
654,4000,6,666,4
655,4004,997,4,16
656,4020,9,446,6
657,4026,10,402,6
658,4032,251,16,16
659,4048,7,578,2
660,4050,12,337,6
661,4056,1013,4,4
662,4060,17,238,14
663,4074,9,452,6
664,4080,509,8,8
665,4088,1021,4,4
666,4092,7,584,4
667,4096,6,682,4
668,4100,8,512,4
669,4104,22,186,12
670,4116,18,228,12
671,4128,9,458,6
672,4134,4,1033,2
673,4136,1033,4,4
674,4140,8,517,4
675,4144,35,118,14
676,4158,4,1039,2
677,4160,28,148,16
678,4176,7,596,4
679,4180,26,160,20
680,4200,349,12,12
681,4212,14,300,12
682,4224,19,222,6
683,4230,20,211,10
684,4240,23,184,8
685,4248,10,424,8
686,4256,1063,4,4
687,4260,7,608,4
688,4264,2131,2,2
689,4266,10,426,6
690,4272,15,284,12
691,4284,5,856,4
692,4288,2143,2,2
693,4290,20,214,10
694,4300,16,268,12
695,4312,16,269,8
696,4320,359,12,12
697,4332,23,188,8
698,4340,433,10,10
699,4350,4,1087,2
700,4352,1087,4,4
701,4356,24,181,12
702,4368,727,6,6
703,4374,7,624,6
704,4380,13,336,12
705,4392,16,274,8
706,4400,439,10,10
707,4410,12,367,6
708,4416,1103,4,4
709,4420,47,94,2
710,4422,4,1105,2
711,4424,5,884,4
712,4428,16,276,12
713,4440,739,6,6
714,4446,8,555,6
715,4452,15,296,12
716,4464,557,8,8
717,4472,9,496,8
718,4480,2239,2,2
719,4482,12,373,6
720,4488,373,12,12
721,4500,1123,4,8
722,4508,8,563,4
723,4512,15,300,12
724,4524,16,282,12
725,4536,16,283,8
726,4544,2267,2,10
727,4554,12,379,6
728,4560,32,142,16
729,4576,2281,2,14
730,4590,4,1147,2
731,4592,12,382,8
732,4600,11,418,2
733,4602,12,383,6
734,4608,383,12,12
735,4620,8,577,4
736,4624,18,256,16
737,4640,19,244,4
738,4644,5,928,4
739,4648,23,202,2
740,4650,9,516,6
741,4656,10,465,6
742,4662,4,1165,2
743,4664,12,388,8
744,4672,11,424,8
745,4680,19,246,6
746,4686,8,585,6
747,4692,11,426,6
748,4698,4,1174,2
749,4700,8,587,4
750,4704,293,16,16
751,4720,22,214,12
752,4732,6,788,4
753,4736,7,676,4
754,4740,24,197,12
755,4752,7,678,6
756,4758,4,1189,2
757,4760,19,250,10
758,4770,29,164,14
759,4784,5,956,4
760,4788,24,199,12
761,4800,17,282,6
762,4806,11,436,10
763,4816,29,166,2
764,4818,12,401,6
765,4824,11,438,6
766,4830,8,603,6
767,4836,8,604,4
768,4840,16,302,8
769,4848,13,372,12
770,4860,8,607,4
771,4864,607,8,8
772,4872,16,304,8
773,4880,23,212,4
774,4884,5,976,4
775,4888,10,488,8
776,4896,1223,4,4
777,4900,349,14,14
778,4914,12,409,6
779,4920,16,307,8
780,4928,1229,4,12
781,4940,8,617,4
782,4944,823,6,6
783,4950,8,618,6
784,4956,8,619,4
785,4960,619,8,8
786,4968,14,354,12
787,4980,8,622,4
788,4984,16,311,8
789,4992,9,554,6
790,4998,4,1249,2
791,5000,28,178,16
792,5016,10,501,6
793,5022,36,139,18
794,5040,32,157,16
795,5056,6,842,4
796,5060,25,202,10
797,5070,8,633,6
798,5076,10,507,6
799,5082,9,564,6
800,5088,10,508,8
801,5096,19,268,4
802,5100,7,728,4
803,5104,13,392,8
804,5112,11,464,8
805,5120,1279,4,4
806,5124,853,6,6
807,5130,7,732,6
808,5136,14,366,12
809,5148,8,643,4
810,5152,643,8,8
811,5160,859,6,6
812,5166,4,1291,2
813,5168,1289,4,12
814,5180,8,647,4
815,5184,647,8,8
816,5192,9,576,8
817,5200,23,226,2
818,5202,12,433,6
819,5208,9,578,6
820,5214,7,744,6
821,5220,11,474,6
822,5226,9,580,6
823,5232,1307,4,4
824,5236,2617,2,2
825,5238,8,654,6
826,5244,5,1048,4
827,5248,43,122,2
828,5250,12,437,6
829,5256,16,328,8
830,5264,32,164,16
831,5280,439,12,12
832,5292,1321,4,8
833,5300,8,662,4
834,5304,883,6,6
835,5310,4,1327,2
836,5312,12,442,8
837,5320,16,332,8
838,5328,443,12,12
839,5340,7,762,6
840,5346,31,172,14
841,5360,12,446,8
842,5368,10,536,8
843,5376,10,537,6
844,5382,36,149,18
845,5400,16,337,8
846,5408,7,772,4
847,5412,17,318,6
848,5418,11,492,6
849,5424,677,8,8
850,5432,12,452,8
851,5440,2713,2,14
852,5454,4,1363,2
853,5456,29,188,4
854,5460,24,227,12
855,5472,911,6,6
856,5478,1367,4,10
857,5488,13,422,2
858,5490,20,274,10
859,5500,6,916,4
860,5504,5,1100,4
861,5508,8,688,4
862,5512,16,344,8
863,5520,21,262,18
864,5538,12,461,6
865,5544,13,426,6
866,5550,13,426,12
867,5562,12,463,6
868,5568,463,12,12
869,5580,929,6,6
870,5586,28,199,14
871,5600,13,430,10
872,5610,12,467,6
873,5616,467,12,12
874,5628,8,703,4
875,5632,19,296,8
876,5640,19,296,16
877,5656,16,353,8
878,5664,23,246,6
879,5670,8,708,6
880,5676,8,709,4
881,5680,6,946,4
882,5684,5,1136,4
883,5688,947,6,6
884,5694,4,1423,2
885,5696,1423,4,4
886,5700,18,316,12
887,5712,23,248,8
888,5720,1429,4,4
889,5724,1427,4,16
890,5740,19,302,2
891,5742,27,212,18
892,5760,719,8,8
893,5768,11,524,4
894,5772,7,824,4
895,5776,2887,2,2
896,5778,4,1444,2
897,5780,22,262,16
898,5796,8,724,4
899,5800,16,362,8
900,5808,967,6,6
901,5814,8,726,6
902,5820,8,727,4
903,5824,727,8,8
904,5832,13,448,8
905,5840,11,530,10
906,5850,4,1462,2
907,5852,8,731,4
908,5856,21,278,18
909,5874,9,652,6
910,5880,11,534,6
911,5886,4,1471,2
912,5888,10,588,8
913,5896,6,982,4
914,5900,8,737,4
915,5904,491,12,12
916,5916,8,739,4
917,5920,11,538,2
918,5922,12,493,6
919,5928,10,592,8
920,5936,1483,4,4
921,5940,13,456,12
922,5952,15,396,12
923,5964,16,372,12
924,5976,1493,4,4
925,5980,6,996,4
926,5984,9,664,8
927,5992,5,1198,2
928,5994,12,499,6
929,6000,9,666,6
930,6006,1499,4,10
931,6016,6,1002,4
932,6020,601,10,10
933,6030,4,1507,2
934,6032,32,188,16
935,6048,503,12,12
936,6060,14,432,12
937,6072,37,164,4
938,6076,6,1012,4
939,6080,7,868,4
940,6084,1013,6,6
941,6090,16,380,10
942,6100,3049,2,2
943,6102,4,1525,2
944,6104,761,8,16
945,6120,509,12,12
946,6132,8,766,4
947,6136,3067,2,2
948,6138,7,876,6
949,6144,9,682,6
950,6150,8,768,6
951,6156,8,769,4
952,6160,3079,2,2
953,6162,15,410,12
954,6174,8,771,6
955,6180,1543,4,8
956,6188,8,773,4
957,6192,773,8,8
958,6200,1549,4,4
959,6204,5,1240,4
960,6208,29,214,2
961,6210,11,564,6
962,6216,36,172,24
963,6240,19,328,8
964,6248,10,624,8
965,6256,11,568,8
966,6264,7,894,6
967,6270,4,1567,2
968,6272,223,28,28
969,6300,349,18,18
970,6318,4,1579,2
971,6320,1579,4,4
972,6324,5,1264,4
973,6328,10,632,8
974,6336,14,452,8
975,6344,5,1268,4
976,6348,16,396,12
977,6360,23,276,12
978,6372,37,172,8
979,6380,8,797,4
980,6384,1063,6,6
981,6390,7,912,6
982,6396,8,799,4
983,6400,7,914,2
984,6402,12,533,6
985,6408,13,492,12
986,6420,8,802,4
987,6424,13,494,2
988,6426,10,642,6
989,6432,11,584,8
990,6440,12,536,8
991,6448,11,586,2
992,6450,14,460,10
993,6460,6,1076,4
994,6464,5,1292,4
995,6468,9,718,6
996,6474,7,924,6
997,6480,32,202,16
998,6496,17,382,2
999,6498,4,1624,2
1000,6500,11,590,10
