n,a,k,L,d
297,16981,59,287,48
298,17029,167,101,162
299,17191,1321,13,18
300,17209,125,137,84
301,17293,593,29,96
302,17389,17359,1,30
303,17419,83,209,72
304,17491,17401,1,90
305,17581,91,193,18
306,17599,17539,1,60
307,17659,3527,5,24
308,17683,79,223,66
309,17749,17707,1,42
310,17791,1613,11,48
311,17839,109,163,72
312,17911,2557,7,12
313,17923,577,31,36
314,17959,17929,1,30
315,17989,85,211,54
316,18043,17,1061,6
317,18049,17,1061,12
318,18061,383,47,60
319,18121,13,1393,12
320,18133,18013,1,120
321,18253,18217,1,36
322,18289,65,281,24
323,18313,421,43,210
324,18523,3701,5,18
325,18541,18169,1,372
326,18913,7,2701,6
327,18919,18757,1,162
328,19081,827,23,60
329,19141,71,269,42
330,19183,107,179,30
331,19213,293,65,168
332,19381,83,233,42
333,19423,19417,1,6
334,19429,19387,1,42
335,19471,1021,19,72
336,19543,19387,1,156
337,19699,3929,5,54
338,19753,371,53,90
339,19843,107,185,48
340,19891,19819,1,72
341,19963,31,643,30
342,19993,19963,1,30
343,20023,197,101,126
344,20149,4013,5,84
345,20233,20107,1,126
346,20359,811,25,84
347,20443,20407,1,36
348,20479,121,169,30
349,20509,97,211,42
350,20551,259,79,90
351,20641,20563,1,78
352,20719,1217,17,30
353,20749,25,829,24
354,20773,89,233,36
355,20809,20719,1,90
356,20899,115,181,84
357,20983,911,23,30
358,21013,7,3001,6
359,21019,1907,11,42
360,21061,20929,1,132
361,21193,21067,1,126
362,21319,3037,7,60
363,21379,4253,5,114
364,21493,127,169,30
365,21523,21487,1,36
366,21559,21529,1,30
367,21589,21577,1,12
368,21601,21589,1,12
369,21613,21577,1,36
370,21649,21559,1,90
371,21739,281,77,102
372,21841,941,23,198
373,22039,4397,5,54
374,22093,25,883,18
375,22111,22063,1,48
376,22159,4409,5,114
377,22273,7,3181,6
378,22279,22189,1,90
379,22369,4451,5,114
380,22483,1319,17,60
381,22543,47,479,30
382,22573,53,425,48
383,22621,3229,7,18
384,22639,67,337,60
385,22699,139,163,42
386,22741,22621,1,120
387,22861,2069,11,102
388,22963,3271,7,66
389,23029,23017,1,12
390,23041,23,1001,18
391,23059,4583,5,144
392,23203,797,29,90
393,23293,4643,5,78
394,23371,23203,1,168
395,23539,4703,5,24
396,23563,23497,1,66
397,23629,103,229,42
398,23671,31,763,18
399,23689,145,163,54
400,23743,109,217,90
401,23833,4751,5,78
402,23911,1031,23,198
403,24109,559,43,72
404,24181,1043,23,192
405,24373,139,175,48
406,24421,509,47,498
407,24919,24859,1,60
408,24979,997,25,54
409,25033,383,65,138
410,25171,343,73,132
411,25303,41,617,6
412,25309,277,91,102
413,25411,101,251,60
414,25471,1951,13,108
415,25579,95,269,24
416,25603,5081,5,198
417,25801,91,283,48
418,25849,5153,5,84
419,25933,25867,1,66
420,25999,155,167,114
421,26113,1039,25,138
422,26251,19,1381,12
423,26263,601,43,420
424,26683,5333,5,18
425,26701,13,2053,12
426,26713,19,1405,18
427,26731,397,67,132
428,26863,35,767,18
429,26881,97,277,12
430,26893,26833,1,60
431,26953,295,91,108
432,27061,119,227,48
433,27109,509,53,132
434,27241,59,461,42
435,27283,2089,13,126
436,27409,27337,1,72
437,27481,3919,7,48
438,27529,3931,7,12
439,27541,107,257,42
440,27583,157,175,108
441,27691,77,359,48
442,27739,17,1631,12
443,27751,121,229,42
444,27793,379,73,126
445,27919,35,797,24
446,27943,751,37,156
447,28099,28087,1,12
448,28111,2549,11,72
449,28183,28087,1,96
450,28279,41,689,30
451,28309,1229,23,42
452,28351,1489,19,60
453,28411,577,49,138
454,28549,25,1141,24
455,28573,163,175,48
456,28621,28579,1,42
457,28663,28573,1,90
458,28753,313,91,270
459,29023,5783,5,108
460,29131,1709,17,78
461,29209,203,143,180
462,29389,29,1013,12
463,29401,713,41,168
464,29569,373,79,102
465,29671,29581,1,90
466,29761,29641,1,120
467,29881,419,71,132
468,30013,5987,5,78
469,30091,2311,13,48
470,30139,811,37,132
471,30271,2741,11,120
472,30391,30313,1,78
473,30469,6089,5,24
474,30493,30427,1,66
475,30559,1781,17,282
476,30841,30829,1,12
477,30853,35,881,18
478,30871,30661,1,210
479,31081,31039,1,42
480,31123,31,1003,30
481,31153,31123,1,30
482,31183,841,37,66
483,31249,31177,1,72
484,31321,31249,1,72
485,31393,2843,11,120
486,31513,1657,19,30
487,31543,397,79,180
488,31723,7,4531,6
489,31729,31687,1,42
490,31771,773,41,78
491,31849,2879,11,180
492,32029,2909,11,30
493,32059,2909,11,60
494,32119,35,917,24
495,32143,49,655,48
496,32191,32083,1,108
497,32299,25,1291,24
498,32323,1291,25,48
499,32371,2939,11,42
500,32413,47,689,30
501,32443,32353,1,90
502,32533,32503,1,30
503,32563,929,35,48
504,32611,32503,1,108
505,32719,107,305,84
506,32803,2521,13,30
507,32833,6551,5,78
508,32911,131,251,30
509,32941,32911,1,30
510,32971,32869,1,102
511,33073,6599,5,78
512,33151,3011,11,30
513,33181,33073,1,108
514,33289,33247,1,42
515,33331,4759,7,18
516,33349,293,113,240
517,33589,33577,1,12
518,33601,43,781,18
519,33619,33487,1,132
520,33751,61,553,18
521,33769,1163,29,42
522,33811,47,719,18
523,33829,269,125,204
524,34033,33937,1,96
525,34129,43,793,30
526,34159,95,359,54
527,34213,6833,5,48
528,34261,1801,19,42
529,34303,67,511,66
530,34369,34267,1,102
531,34471,31,1111,30
532,34501,13,2653,12
533,34513,97,355,78
534,34591,4933,7,60
535,34651,34543,1,108
536,34759,95,365,84
537,34843,11,3167,6
538,34849,6947,5,114
539,34963,811,43,90
540,35053,35023,1,30
541,35083,6977,5,198
542,35281,481,73,168
543,35449,823,43,60
544,35509,47,755,24
545,35533,1867,19,60
546,35593,1013,35,138
547,35731,169,211,72
548,35803,47,761,36
549,35839,967,37,60
550,35899,421,85,114
551,36013,733,49,96
552,36109,287,125,234
553,36343,36217,1,126
554,36469,1583,23,60
555,36529,36277,1,252
556,36781,83,443,12
557,36793,115,319,108
558,36901,36871,1,30
559,36931,133,277,90
560,37021,277,133,180
561,37201,757,49,108
562,37309,3389,11,30
563,37339,85,439,24
564,37363,329,113,186
565,37549,25,1501,24
566,37573,29,1295,18
567,37591,37489,1,102
568,37693,1213,31,90
569,37783,1987,19,30
570,37813,37633,1,180
571,37993,37747,1,246
572,38239,38149,1,90
573,38329,2011,19,120
574,38449,17,2261,12
575,38461,5479,7,108
576,38569,59,653,42
577,38611,38569,1,42
578,38653,7727,5,18
579,38671,38629,1,42
580,38713,38677,1,36
581,38749,1543,25,174
582,38923,38803,1,120
583,39043,38923,1,120
584,39163,39097,1,66
585,39229,39217,1,12
586,39241,39139,1,102
587,39343,39313,1,30
588,39373,295,133,138
589,39511,509,77,318
590,39829,29,1373,12
591,39841,1367,29,198
592,40039,91,439,90
593,40129,65,617,24
594,40153,39877,1,276
595,40429,823,49,102
596,40531,40423,1,108
597,40639,77,527,60
598,40699,943,43,150
599,40849,8111,5,294
600,41143,37,1111,36
601,41179,8231,5,24
602,41203,197,209,30
603,41233,41077,1,156
604,41389,8273,5,24
605,41413,751,55,108
606,41521,3187,13,90
607,41611,5923,7,150
608,41761,5953,7,90
609,41851,169,247,108
610,41959,8387,5,24
611,41983,41947,1,36
612,42019,55,763,54
613,42073,109,385,108
614,42181,42139,1,42
615,42223,3833,11,60
616,42283,42157,1,126
617,42409,197,215,54
618,42463,197,215,108
619,42571,42499,1,72
620,42643,97,439,60
621,42703,8513,5,138
622,42841,179,239,60
623,42901,42751,1,150
624,43051,42781,1,270
625,43321,83,521,78
626,43399,205,211,144
627,43543,139,313,36
628,43579,37,1177,30
629,43609,2293,19,42
630,43651,6217,7,132
631,43783,43777,1,6
632,43789,553,79,102
633,43891,1511,29,72
634,43963,6271,7,66
635,44029,43969,1,60
636,44089,2591,17,42
637,44131,44059,1,72
638,44203,101,437,66
639,44269,44257,1,12
640,44281,44179,1,102
641,44383,497,89,150
642,44533,907,49,90
643,44623,151,295,78
644,44701,3433,13,72
645,44773,1777,25,348
646,45121,23,1961,18
647,45139,3469,13,42
648,45181,1453,31,138
649,45319,9059,5,24
650,45343,3469,13,246
651,45589,235,193,234
652,45823,829,55,228
653,46051,139,331,42
654,46093,179,257,90
655,46183,46093,1,90
656,46273,46237,1,36
657,46309,3559,13,42
658,46351,46261,1,90
659,46441,389,119,150
660,46591,91,511,90
661,46681,46591,1,90
662,46771,46723,1,48
663,46819,46807,1,12
664,46831,1607,29,228
665,47059,3613,13,90
666,47149,205,229,204
667,47353,47317,1,36
668,47389,3643,13,30
669,47419,4289,11,240
670,47659,2801,17,42
671,47701,103,463,12
672,47713,41,1163,30
673,47743,4337,11,36
674,47779,3673,13,30
675,47809,47497,1,312
676,48121,287,167,192
677,48313,3709,13,96
678,48409,48337,1,72
679,48481,1181,41,60
680,48541,119,407,108
681,48649,48619,1,30
682,48679,125,389,54
683,48733,65,749,48
684,48781,47,1037,42
685,48823,48787,1,36
686,48859,48847,1,12
687,48871,48751,1,120
688,48991,1579,31,42
689,49033,2879,17,90
690,49123,65,755,48
691,49171,157,313,30
692,49201,49123,1,78
693,49279,55,895,54
694,49333,49297,1,36
695,49369,71,695,24
696,49393,25,1975,18
697,49411,4481,11,120
698,49531,67,739,18
699,49549,49429,1,120
700,49669,49597,1,72
701,49741,217,229,48
702,49789,391,127,132
703,49921,7129,7,18
704,49939,55,907,54
705,49993,2939,17,30
706,50023,49993,1,30
707,50053,1999,25,78
708,50131,49999,1,132
709,50263,323,155,198
710,50461,2963,17,90
711,50551,53,953,42
712,50593,2647,19,300
713,50893,10163,5,78
714,50971,697,73,90
715,51061,50989,1,72
716,51133,223,229,66
717,51199,51157,1,42
718,51241,4649,11,102
719,51343,11,4667,6
720,51349,1091,47,72
721,51421,4673,11,18
722,51439,103,499,42
723,51481,51241,1,240
724,51721,51673,1,48
725,51769,83,623,60
726,51829,51787,1,42
727,51871,51769,1,102
728,51973,7411,7,96
729,52069,10391,5,114
730,52183,2083,25,108
731,52291,79,661,72
732,52363,52183,1,180
733,52543,419,125,168
734,52711,52561,1,150
735,52861,221,239,42
736,52903,443,119,186
737,53089,2791,19,60
738,53149,25,2125,24
739,53173,53113,1,60
740,53233,53197,1,36
741,53269,19,2803,12
742,53281,7573,7,270
743,53551,73,733,42
744,53593,25,2143,18
745,53611,53503,1,108
746,53719,1447,37,180
747,53899,155,347,114
748,54013,53623,1,390
749,54403,73,745,18
750,54421,1753,31,78
751,54499,59,923,42
752,54541,54499,1,42
753,54583,65,839,48
754,54631,1753,31,288
755,54919,54787,1,132
756,55051,773,71,168
757,55219,515,107,114
758,55333,61,907,6
759,55339,607,91,102
760,55441,757,73,180
761,55621,55609,1,12
762,55633,55603,1,30
763,55663,1181,47,156
764,55819,157,355,84
765,55903,59,947,30
766,55933,145,385,108
767,56041,89,629,60
768,56101,133,421,108
769,56209,56179,1,30
770,56239,56209,1,30
771,56269,919,61,210
772,56479,35,1613,24
773,56503,56473,1,30
774,56533,56467,1,66
775,56599,143,395,114
776,56713,5147,11,96
777,56809,2269,25,84
778,56893,25,2275,18
779,56911,17,3347,12
780,56923,313,181,270
781,57193,57163,1,30
782,57223,2287,25,48
783,57271,77,743,60
784,57331,37,1549,18
785,57349,8167,7,180
786,57529,4423,13,30
787,57559,2293,25,234
788,57793,139,415,108
789,57901,1861,31,210
790,58111,5279,11,42
791,58153,35,1661,18
792,58171,58111,1,60
793,58231,193,301,138
794,58369,35,1667,24
795,58393,1667,35,48
796,58441,17,3437,12
797,58453,8329,7,150
798,58603,58417,1,186
799,58789,4513,13,120
800,58909,217,271,102
801,59011,41,1439,12
802,59023,31,1903,30
803,59053,58897,1,156
804,59209,59197,1,12
805,59221,59083,1,138
806,59359,3121,19,60
807,59419,35,1697,24
808,59443,53,1121,30
809,59473,2579,23,156
810,59629,5417,11,42
811,59671,59251,1,420
812,60091,73,823,12
813,60103,60037,1,66
814,60169,823,73,90
815,60259,437,137,390
816,60649,60637,1,12
817,60661,2633,23,102
818,60763,60637,1,126
819,60889,17,3581,12
820,60901,107,569,18
821,60919,265,229,234
822,61153,241,253,180
823,61333,85,721,48
824,61381,61291,1,90
825,61471,61381,1,90
826,61561,61141,1,420
827,61981,511,121,150
828,62131,62119,1,12
829,62143,55,1129,48
830,62191,181,343,108
831,62299,743,83,630
832,62929,5717,11,42
833,62971,13,4843,12
834,62983,71,887,6
835,62989,3313,19,42
836,63031,1699,37,168
837,63199,155,407,114
838,63313,12647,5,78
839,63391,63361,1,30
840,63421,1471,43,168
841,63589,63577,1,12
842,63601,49,1297,48
843,63649,63607,1,42
844,63691,63541,1,150
845,63841,629,101,312
846,64153,97,661,36
847,64189,233,275,114
848,64303,64153,1,150
849,64453,64327,1,126
850,64579,12899,5,84
851,64663,817,79,120
852,64783,9241,7,96
853,64879,2819,23,42
854,64921,197,329,108
855,65029,3821,17,72
856,65101,65029,1,72
857,65173,1103,59,96
858,65269,65089,1,180
859,65449,107,611,72
860,65521,31,2113,18
861,65539,65497,1,42
862,65581,121,541,120
863,65701,19,3457,18
864,65719,65707,1,12
865,65731,137,479,108
866,65839,1777,37,90
867,65929,85,775,54
868,65983,5987,11,126
869,66109,5987,11,252
870,66361,797,83,210
871,66571,5107,13,180
872,66751,803,83,102
873,66853,241,277,96
874,66949,241,277,192
875,67141,169,397,48
876,67189,35,1919,24
877,67213,7,9601,6
878,67219,95,707,54
879,67273,145,463,138
880,67411,19,3547,18
881,67429,3541,19,150
882,67579,67399,1,180
883,67759,1931,35,174
884,67933,9679,7,180
885,68113,4001,17,96
886,68209,1117,61,72
887,68281,68113,1,168
888,68449,67,1021,42
889,68491,233,293,222
890,68713,13721,5,108
891,68821,77,893,60
892,68881,68863,1,18
893,68899,68767,1,132
894,69031,137,503,120
895,69151,69109,1,42
896,69193,69127,1,66
897,69259,601,115,144
898,69403,69313,1,90
899,69493,11,6317,6
900,69499,69259,1,240
901,69739,73,955,24
902,69763,69697,1,66
903,69829,223,313,30
904,69859,3673,19,72
905,69931,69859,1,72
906,70003,6353,11,120
907,70123,35,2003,18
908,70141,70099,1,42
909,70183,14033,5,18
910,70201,1429,49,180
911,70381,229,307,78
912,70459,70429,1,30
913,70489,14081,5,84
914,70573,65,1085,48
915,70621,623,113,222
916,70843,41,1727,36
917,70879,5449,13,42
918,70921,70891,1,30
919,70951,70921,1,30
920,70981,29,2447,18
921,70999,301,235,264
922,71263,1453,49,66
923,71329,71317,1,12
924,71341,71293,1,48
925,71389,35,2039,24
926,71413,71353,1,60
927,71473,109,655,78
928,71551,71389,1,162
929,71713,787,91,96
930,71809,3119,23,72
931,71881,71671,1,210
932,72091,49,1471,12
933,72103,251,287,66
934,72169,14423,5,54
935,72223,257,281,6
936,72229,35,2063,24
937,72253,14447,5,18
938,72271,72073,1,198
939,72469,449,161,180
940,72649,25,2905,24
941,72673,223,325,198
942,72871,667,109,168
943,73039,85,859,24
944,73063,72763,1,300
945,73363,253,289,246
946,73609,151,487,72
947,73681,451,163,168
948,73849,73597,1,252
949,74101,127,583,60
950,74161,47,1577,42
951,74203,937,79,180
952,74383,74353,1,30
953,74413,74317,1,96
954,74509,2011,37,102
955,74611,143,521,108
956,74719,74707,1,12
957,74731,6791,11,30
958,74761,74509,1,252
959,75013,74857,1,156
960,75169,5779,13,42
961,75211,209,359,180
962,75391,43,1753,12
963,75403,15053,5,138
964,75541,193,391,78
965,75619,1607,47,90
966,75709,6857,11,282
967,75991,75979,1,12
968,76003,3037,25,78
969,76081,76003,1,78
970,76159,4003,19,102
971,76261,161,473,108
972,76369,15263,5,54
973,76423,76303,1,120
974,76543,15287,5,108
975,76651,76471,1,180
976,76831,4517,17,42
977,76873,1567,49,90
978,76963,347,221,276
979,77239,15443,5,24
980,77263,23,3359,6
981,77269,161,479,150
982,77419,77359,1,60
983,77479,13,5959,12
984,77491,77431,1,60
985,77551,11059,7,138
986,77689,35,2219,24
987,77713,427,181,426
988,78139,97,805,54
989,78193,3389,23,246
990,78439,78367,1,72
991,78511,6037,13,30
992,78541,78511,1,30
993,78571,3407,23,210
994,78781,11239,7,108
995,78889,11257,7,90
996,78979,15761,5,174
997,79153,3163,25,78
998,79231,79063,1,168
999,79399,1003,79,162
1000,79561,2741,29,72
