n,a,k,L,d
217,1326,38,34,34
218,1360,677,2,6
219,1366,8,170,6
220,1372,11,124,8
221,1380,227,6,18
222,1398,347,4,10
223,1408,17,82,14
224,1422,709,2,4
225,1426,4,356,2
226,1428,8,178,4
227,1432,23,62,6
228,1438,10,143,8
229,1446,7,206,4
230,1450,4,362,2
231,1452,241,6,6
232,1458,241,6,12
233,1470,20,73,10
234,1480,739,2,2
235,1482,739,2,4
236,1486,4,371,2
237,1488,7,212,4
238,1492,743,2,6
239,1498,743,2,12
240,1510,14,107,12
241,1522,757,2,8
242,1530,22,69,12
243,1542,8,192,6
244,1548,8,193,4
245,1552,773,2,6
246,1558,10,155,8
247,1566,11,142,4
248,1570,11,142,8
249,1578,787,2,4
250,1582,16,98,14
251,1596,8,199,4
252,1600,797,2,6
253,1606,4,401,2
254,1608,401,4,4
255,1612,11,146,6
256,1618,4,404,2
257,1620,269,6,6
258,1626,16,101,10
259,1636,101,16,20
260,1656,10,165,6
261,1662,829,2,4
262,1666,4,416,2
263,1668,137,12,24
264,1692,8,211,4
265,1696,7,242,2
266,1698,211,8,10
267,1708,16,106,12
268,1720,859,2,2
269,1722,16,107,10
270,1732,431,4,8
271,1740,17,102,6
272,1746,10,174,6
273,1752,9,194,6
274,1758,20,87,18
275,1776,10,177,6
276,1782,7,254,4
277,1786,4,446,2
278,1788,16,111,12
279,1800,179,10,10
280,1810,29,62,12
281,1822,907,2,8
282,1830,907,2,16
283,1846,229,8,14
284,1860,9,206,6
285,1866,7,266,4
286,1870,4,467,2
287,1872,467,4,4
288,1876,937,2,2
289,1878,467,4,10
290,1888,14,134,12
291,1900,947,2,6
292,1906,10,190,6
293,1912,947,2,18
294,1930,4,482,2
295,1932,479,4,16
296,1948,7,278,2
297,1950,241,8,22
298,1972,983,2,6
299,1978,10,197,8
300,1986,9,220,6
301,1992,7,284,4
302,1996,997,2,2
303,1998,997,2,4
304,2002,997,2,8
305,2010,12,167,6
306,2016,17,118,10
307,2026,4,506,2
308,2028,1009,2,10
309,2038,22,92,14
310,2052,1021,2,10
311,2062,8,257,6
312,2068,257,8,12
313,2080,1039,2,2
314,2082,1039,2,4
315,2086,4,521,2
316,2088,1039,2,10
317,2098,14,149,12
318,2110,4,527,2
319,2112,131,16,16
320,2128,1063,2,2
321,2130,9,236,6
322,2136,13,164,4
323,2140,1069,2,2
324,2142,13,164,10
325,2152,16,134,8
326,2160,21,102,18
327,2178,359,6,24
328,2202,7,314,4
329,2206,8,275,6
330,2212,19,116,8
331,2220,19,116,16
332,2236,1117,2,2
333,2238,1117,2,4
334,2242,1117,2,8
335,2250,1117,2,16
336,2266,4,566,2
337,2268,8,283,4
338,2272,283,8,8
339,2280,379,6,6
340,2286,8,285,6
341,2292,8,286,4
342,2296,571,4,12
343,2308,1153,2,2
344,2310,26,88,22
345,2332,1163,2,6
346,2338,4,584,2
347,2340,389,6,6
348,2346,1171,2,4
349,2350,8,293,6
350,2356,1171,2,14
351,2370,12,197,6
352,2376,593,4,4
353,2380,29,82,2
354,2382,8,297,6
355,2388,8,298,4
356,2392,1193,2,6
357,2398,1193,2,12
358,2410,601,4,6
359,2416,10,241,6
360,2422,28,86,14
361,2436,8,304,4
362,2440,1217,2,6
363,2446,1217,2,12
364,2458,10,245,8
365,2466,10,246,6
366,2472,617,4,4
367,2476,35,70,26
368,2502,23,108,18
369,2520,251,10,10
370,2530,13,194,8
371,2538,7,362,4
372,2542,8,317,6
373,2548,19,134,2
374,2550,8,318,6
375,2556,181,14,22
376,2578,1283,2,12
377,2590,4,647,2
378,2592,23,112,16
379,2608,10,260,8
380,2616,653,4,4
381,2620,16,163,12
382,2632,17,154,14
383,2646,659,4,10
384,2656,1327,2,2
385,2658,1327,2,4
386,2662,1327,2,8
387,2670,8,333,6
388,2676,10,267,6
389,2682,13,206,4
390,2686,4,671,2
391,2688,11,244,4
392,2692,17,158,6
393,2698,10,269,8
394,2706,7,386,4
395,2710,4,677,2
396,2712,11,246,6
397,2718,677,4,10
398,2728,29,94,2
399,2730,16,170,10
400,2740,683,4,8
401,2748,7,392,4
402,2752,37,74,14
403,2766,13,212,10
404,2776,691,4,12
405,2788,7,398,2
406,2790,8,348,6
407,2796,8,349,4
408,2800,1399,2,2
409,2802,199,14,16
410,2818,701,4,14
411,2832,7,404,4
412,2836,10,283,6
413,2842,13,218,8
414,2850,9,316,6
415,2856,23,124,4
416,2860,29,98,18
417,2878,10,287,8
418,2886,719,4,10
419,2896,10,289,6
420,2902,8,362,6
421,2908,10,290,8
422,2916,1453,2,10
423,2926,31,94,12
424,2938,17,172,14
425,2952,11,268,4
426,2956,10,295,6
427,2962,739,4,6
428,2968,1483,2,2
429,2970,1471,2,28
430,2998,4,749,2
431,3000,13,230,10
432,3010,19,158,8
433,3018,11,274,4
434,3022,16,188,14
435,3036,8,379,4
436,3040,379,8,8
437,3048,22,138,12
438,3060,509,6,6
439,3066,509,6,12
440,3078,29,106,4
441,3082,769,4,6
442,3088,26,118,20
443,3108,1549,2,10
444,3118,4,779,2
445,3120,32,97,16
446,3136,311,10,26
447,3162,1579,2,4
448,3166,4,791,2
449,3168,263,12,12
450,3180,23,138,6
451,3186,37,86,4
452,3190,14,227,12
453,3202,17,188,6
454,3208,10,320,8
455,3216,11,292,4
456,3220,11,292,8
457,3228,229,14,22
458,3250,4,812,2
459,3252,7,464,4
460,3256,1627,2,2
461,3258,541,6,12
462,3270,1621,2,28
463,3298,4,824,2
464,3300,9,366,6
465,3306,10,330,6
466,3312,19,174,6
467,3318,1657,2,4
468,3322,829,4,6
469,3328,1663,2,2
470,3330,14,237,12
471,3342,1669,2,4
472,3346,1667,2,12
473,3358,4,839,2
474,3360,25,134,10
475,3370,4,842,2
476,3372,839,4,16
477,3388,1693,2,2
478,3390,241,14,16
479,3406,8,425,6
480,3412,32,106,20
481,3432,28,122,16
482,3448,10,344,8
483,3456,863,4,4
484,3460,7,494,2
485,3462,7,494,4
486,3466,4,866,2
487,3468,1723,2,22
488,3490,1741,2,8
489,3498,14,249,12
490,3510,8,438,6
491,3516,1753,2,10
492,3526,4,881,2
493,3528,881,4,4
494,3532,41,86,6
495,3538,4,884,2
496,3540,19,186,6
497,3546,13,272,10
498,3556,1777,2,2
499,3558,18,197,12
500,3570,20,178,10
501,3580,1789,2,2
502,3582,19,188,10
503,3592,1789,2,14
504,3606,8,450,6
505,3612,8,451,4
506,3616,10,361,6
507,3622,13,278,8
508,3630,8,453,6
509,3636,10,363,6
510,3642,37,98,16
511,3658,1823,2,12
512,3670,4,917,2
513,3672,7,524,4
514,3676,1831,2,14
515,3690,12,307,6
516,3696,13,284,4
517,3700,13,284,8
518,3708,43,86,10
519,3718,10,371,8
520,3726,8,465,6
521,3732,9,414,6
522,3738,929,4,22
523,3760,1877,2,6
524,3766,4,941,2
525,3768,1879,2,10
526,3778,941,4,14
527,3792,947,4,4
528,3796,10,379,6
529,3802,22,172,18
530,3820,23,166,2
531,3822,953,4,10
532,3832,23,166,14
533,3846,17,226,4
534,3850,4,962,2
535,3852,17,226,10
536,3862,26,148,14
537,3876,8,484,4
538,3880,11,352,8
539,3888,30,129,18
540,3906,1951,2,4
541,3910,8,488,6
542,3916,19,206,2
543,3918,19,206,4
544,3922,11,356,6
545,3928,13,302,2
546,3930,653,6,12
547,3942,11,358,4
548,3946,26,151,20
549,3966,29,136,22
550,3988,14,284,12
551,4000,1999,2,2
552,4002,1999,2,4
553,4006,8,500,6
554,4012,2003,2,6
555,4018,4,1004,2
556,4020,9,446,6
557,4026,26,154,22
558,4048,7,578,2
559,4050,12,337,6
560,4056,20,202,16
561,4072,19,214,6
562,4078,19,214,12
563,4090,4,1022,2
564,4092,9,454,6
565,4098,18,227,12
566,4110,23,178,16
567,4126,4,1031,2
568,4128,1031,4,4
569,4132,2063,2,6
570,4138,1031,4,14
571,4152,17,244,4
572,4156,31,134,2
573,4158,20,207,18
574,4176,173,24,24
575,4200,419,10,10
576,4210,1051,4,6
577,4216,7,602,2
578,4218,16,263,10
579,4228,2113,2,2
580,4230,20,211,10
581,4240,13,326,2
582,4242,23,184,10
583,4252,11,386,6
584,4258,4,1064,2
585,4260,17,250,10
586,4270,4,1067,2
587,4272,2131,2,10
588,4282,1069,4,6
589,4288,10,428,8
590,4296,54,79,30
591,4326,13,332,10
592,4336,11,394,2
593,4338,541,8,10
594,4348,10,434,8
595,4356,10,435,6
596,4362,16,272,10
597,4372,311,14,18
598,4390,8,548,6
599,4396,16,274,12
600,4408,14,314,12
601,4420,47,94,2
602,4422,367,12,18
603,4440,739,6,6
604,4446,2221,2,4
605,4450,11,404,6
606,4456,10,445,6
607,4462,22,202,18
608,4480,2239,2,2
609,4482,13,344,10
610,4492,2239,2,14
611,4506,9,500,6
612,4512,7,644,4
613,4516,37,122,2
614,4518,37,122,4
615,4522,26,173,24
616,4546,4,1136,2
617,4548,14,324,12
618,4560,9,506,6
619,4566,25,182,16
620,4582,2287,2,8
621,4590,8,573,6
622,4596,9,510,6
623,4602,24,191,18
624,4620,1151,4,16
625,4636,7,662,2
626,4638,7,662,4
627,4642,19,244,6
628,4648,23,202,2
629,4650,9,516,6
630,4656,10,465,6
631,4662,1163,4,10
632,4672,2333,2,6
633,4678,2333,2,12
634,4690,2339,2,12
635,4702,1171,4,18
636,4720,7,674,2
637,4722,9,524,6
638,4728,1181,4,4
639,4732,2357,2,18
640,4750,2371,2,8
641,4758,263,18,24
642,4782,2389,2,4
643,4786,4,1196,2
644,4788,8,598,4
645,4792,2393,2,6
646,4798,4,1199,2
647,4800,14,342,12
648,4812,8,601,4
649,4816,49,98,14
650,4830,32,150,30
651,4860,25,194,10
652,4870,8,608,6
653,4876,16,304,12
654,4888,2437,2,14
655,4902,8,612,6
656,4908,31,158,10
657,4918,22,223,12
658,4930,4,1232,2
659,4932,7,704,4
660,4936,10,493,6
661,4942,2467,2,8
662,4950,8,618,6
663,4956,2473,2,10
664,4966,4,1241,2
665,4968,17,292,4
666,4972,37,134,14
667,4986,10,498,6
668,4992,9,554,6
669,4998,11,454,4
670,5002,1249,4,6
671,5008,2503,2,2
672,5010,20,250,10
673,5020,13,386,2
674,5022,2503,2,16
675,5038,14,359,12
676,5050,2521,2,8
677,5058,20,252,18
678,5076,8,634,4
679,5080,43,118,6
680,5086,43,118,12
681,5098,4,1274,2
682,5100,9,566,6
683,5106,10,510,6
684,5112,23,222,6
685,5118,509,10,28
686,5146,10,514,6
687,5152,367,14,14
688,5166,29,178,4
689,5170,29,178,8
690,5178,16,323,10
691,5188,10,518,8
692,5196,16,324,12
693,5208,30,173,18
694,5226,7,746,4
695,5230,4,1307,2
696,5232,1307,4,4
697,5236,1303,4,24
698,5260,16,328,12
699,5272,2633,2,6
700,5278,4,1319,2
701,5280,28,188,16
702,5296,10,529,6
703,5302,8,662,6
704,5308,2647,2,14
705,5322,16,332,10
706,5332,2659,2,14
707,5346,2671,2,4
708,5350,35,152,30
709,5380,2687,2,6
710,5386,10,538,6
711,5392,2693,2,6
712,5398,10,539,8
713,5406,8,675,6
714,5412,8,676,4
715,5416,2707,2,2
716,5418,17,318,12
717,5430,8,678,6
718,5436,7,776,4
719,5440,2719,2,2
720,5442,9,604,6
721,5448,2713,2,22
722,5470,8,683,6
723,5476,7,782,2
724,5478,7,782,4
725,5482,683,8,18
726,5500,2749,2,2
727,5502,2749,2,4
728,5506,41,134,12
729,5518,4,1379,2
730,5520,919,6,6
731,5526,11,502,4
732,5530,32,172,26
733,5556,10,555,6
734,5562,12,463,6
735,5568,13,428,4
736,5572,13,428,8
737,5580,557,10,10
738,5590,397,14,32
739,5622,2803,2,16
740,5638,4,1409,2
741,5640,9,626,6
742,5646,7,806,4
743,5650,4,1412,2
744,5652,8,706,4
745,5656,11,514,2
746,5658,16,353,10
747,5668,22,257,14
748,5682,11,516,6
749,5688,7,812,4
750,5692,14,406,8
751,5700,569,10,10
752,5710,8,713,6
753,5716,32,178,20
754,5736,1433,4,4
755,5740,19,302,2
756,5742,8,717,6
757,5748,953,6,30
758,5778,2887,2,4
759,5782,2887,2,8
760,5790,17,340,10
761,5800,2897,2,6
762,5806,8,725,6
763,5812,1451,4,8
764,5820,9,646,6
765,5826,17,342,12
766,5838,2917,2,4
767,5842,1459,4,6
768,5848,37,158,2
769,5850,12,487,6
770,5856,7,836,4
771,5860,2927,2,6
772,5866,4,1466,2
773,5868,29,202,10
774,5878,4,1469,2
775,5880,733,8,16
776,5896,10,589,6
777,5902,34,173,20
778,5922,11,538,4
779,5926,2957,2,12
780,5938,1481,4,14
781,5952,1481,4,28
782,5980,29,206,6
783,5986,38,157,20
784,6006,3001,2,4
785,6010,28,214,18
786,6028,10,602,8
787,6036,9,670,6
788,6042,3019,2,4
789,6046,8,755,6
790,6052,3019,2,14
791,6066,10,606,6
792,6072,9,674,6
793,6078,37,164,10
794,6088,17,358,2
795,6090,16,380,10
796,6100,761,8,12
797,6112,14,436,8
798,6120,13,470,10
799,6130,4,1532,2
800,6132,3061,2,10
801,6142,3067,2,8
802,6150,18,341,12
803,6162,769,8,10
804,6172,29,212,24
805,6196,19,326,2
806,6198,19,326,4
807,6202,19,326,8
808,6210,11,564,6
809,6216,1553,4,4
810,6220,1553,4,8
811,6228,23,270,18
812,6246,1559,4,10
813,6256,10,625,6
814,6262,8,782,6
815,6268,13,482,2
816,6270,8,783,6
817,6276,13,482,10
818,6286,3137,2,12
819,6298,4,1574,2
820,6300,17,370,10
821,6310,8,788,6
822,6316,10,631,6
823,6322,1579,4,6
824,6328,10,632,8
825,6336,10,633,6
826,6342,1583,4,10
827,6352,19,334,6
828,6358,4,1589,2
829,6360,9,706,6
830,6366,8,795,6
831,6372,1061,6,6
832,6378,16,398,10
833,6388,10,638,8
834,6396,27,236,24
835,6420,1069,6,6
836,6426,1601,4,22
837,6448,11,586,2
838,6450,24,268,18
839,6468,8,808,4
840,6472,16,404,8
841,6480,647,10,10
842,6490,34,190,30
843,6520,11,592,8
844,6528,21,310,18
845,6546,3271,2,4
846,6550,4,1637,2
847,6552,3271,2,10
848,6562,11,596,6
849,6568,7,938,2
850,6570,12,547,6
851,6576,31,212,4
852,6580,34,193,18
853,6598,10,659,8
854,6606,14,471,12
855,6618,20,330,18
856,6636,20,331,16
857,6652,3323,2,6
858,6658,4,1664,2
859,6660,24,277,12
860,6672,11,606,6
861,6678,1667,4,10
862,6688,3343,2,2
863,6690,20,334,10
864,6700,17,394,2
865,6702,8,837,6
866,6708,17,394,10
867,6718,16,419,14
868,6732,8,841,4
869,6736,839,8,24
870,6760,31,218,2
871,6762,3373,2,16
872,6778,4,1694,2
873,6780,677,10,10
874,6790,4,1697,2
875,6792,3391,2,10
876,6802,3391,2,20
877,6822,7,974,4
878,6826,4,1706,2
879,6828,8,853,4
880,6832,853,8,8
881,6840,853,8,16
882,6856,10,685,6
883,6862,8,857,6
884,6868,3433,2,2
885,6870,18,381,12
886,6882,3433,2,16
887,6898,10,689,8
888,6906,7,986,4
889,6910,8,863,6
890,6916,313,22,30
891,6946,4,1736,2
892,6948,3469,2,10
893,6958,4,1739,2
894,6960,19,366,6
895,6966,59,118,4
896,6970,1741,4,6
897,6976,10,697,6
898,6982,11,634,8
899,6990,8,873,6
900,6996,8,874,4
901,7000,1747,4,12
902,7012,31,226,6
903,7018,10,701,8
904,7026,14,501,12
905,7038,3517,2,4
906,7042,28,251,14
907,7056,587,12,12
908,7068,3529,2,10
909,7078,3527,2,24
910,7102,8,887,6
911,7108,887,8,12
912,7120,3557,2,6
913,7126,4,1781,2
914,7128,34,209,22
915,7150,3571,2,8
916,7158,20,357,18
917,7176,3583,2,10
918,7186,10,718,6
919,7192,37,194,14
920,7206,13,554,4
921,7210,4,1802,2
922,7212,1201,6,6
923,7218,17,424,10
924,7228,10,722,8
925,7236,10,723,6
926,7242,7,1034,4
927,7246,8,905,6
928,7252,46,157,30
929,7282,23,316,14
930,7296,3643,2,10
931,7306,4,1826,2
932,7308,16,456,12
933,7320,17,430,10
934,7330,4,1832,2
935,7332,31,236,16
936,7348,3673,2,2
937,7350,26,282,18
938,7368,27,272,24
939,7392,1229,6,18
940,7410,12,617,6
941,7416,20,370,16
942,7432,22,337,18
943,7450,1861,4,6
944,7456,3727,2,2
945,7458,20,372,18
946,7476,8,934,4
947,7480,37,202,6
948,7486,4,1871,2
949,7488,3739,2,10
950,7498,10,749,8
951,7506,937,8,10
952,7516,10,751,6
953,7522,1879,4,6
954,7528,10,752,8
955,7536,7,1076,4
956,7540,3767,2,6
957,7546,4,1886,2
958,7548,3769,2,10
959,7558,4,1889,2
960,7560,17,444,12
961,7572,8,946,4
962,7576,10,757,6
963,7582,8,947,6
964,7588,3793,2,2
965,7590,18,421,12
966,7602,29,262,4
967,7606,26,292,14
968,7620,21,362,18
969,7638,11,694,4
970,7642,23,332,6
971,7648,1907,4,20
972,7668,8,958,4
973,7672,16,479,8
974,7680,1279,6,6
975,7686,23,334,4
976,7690,23,334,8
977,7698,3847,2,4
978,7702,31,248,14
979,7716,10,771,6
980,7722,17,454,4
981,7726,16,482,14
982,7740,14,552,12
983,7752,13,596,4
984,7756,3877,2,2
985,7758,42,184,30
986,7788,7,1112,4
987,7792,971,8,24
988,7816,10,781,6
989,7822,8,977,6
990,7828,977,8,12
991,7840,19,412,12
992,7852,3919,2,14
993,7866,10,786,6
994,7872,7,1124,4
995,7876,31,254,2
996,7878,31,254,4
997,7882,983,8,18
998,7900,3947,2,6
999,7906,3947,2,12
1000,7918,10,791,8
