n,a,k,L,d
363,648,647,1,1
364,649,2,324,1
365,650,11,59,1
366,651,2,325,1
367,652,3,217,1
368,653,5,130,3
369,656,5,131,1
370,657,2,328,1
371,658,3,219,1
372,659,2,329,1
373,660,659,1,1
374,661,2,330,1
375,662,3,220,2
376,664,3,221,1
377,665,2,332,1
378,666,5,133,1
379,667,331,2,5
380,672,11,61,1
381,673,2,336,1
382,674,673,1,1
383,675,2,337,1
384,676,3,225,1
385,677,2,338,1
386,678,4,169,2
387,680,7,97,1
388,681,2,340,1
389,682,3,227,1
390,683,2,341,1
391,684,683,1,1
392,685,11,62,3
393,688,3,229,1
394,689,2,344,1
395,690,13,53,1
396,691,2,345,1
397,692,691,1,1
398,693,2,346,1
399,694,12,57,10
400,704,19,37,1
401,705,2,352,1
402,706,3,235,1
403,707,2,353,1
404,708,7,101,1
405,709,2,354,1
406,710,3,236,2
407,712,3,237,1
408,713,2,356,1
409,714,23,31,1
410,715,2,357,1
411,716,5,143,1
412,717,6,119,3
413,720,719,1,1
414,721,2,360,1
415,722,7,103,1
416,723,2,361,1
417,724,3,241,1
418,725,2,362,1
419,726,4,181,2
420,728,727,1,1
421,729,2,364,1
422,730,3,243,1
423,731,347,2,37
424,768,13,59,1
425,769,2,384,1
426,770,769,1,1
427,771,2,385,1
428,772,3,257,1
429,773,2,386,1
430,774,4,193,2
431,776,5,155,1
432,777,2,388,1
433,778,3,259,1
434,779,2,389,1
435,780,19,41,1
436,781,389,2,3
437,784,3,261,1
438,785,2,392,1
439,786,5,157,1
440,787,2,393,1
441,788,787,1,1
442,789,2,394,1
443,790,4,197,2
444,792,7,113,1
445,793,2,396,1
446,794,13,61,1
447,795,10,79,5
448,800,17,47,1
449,801,2,400,1
450,802,3,267,1
451,803,2,401,1
452,804,11,73,1
453,805,2,402,1
454,806,3,268,2
455,808,3,269,1
456,809,2,404,1
457,810,809,1,1
458,811,2,405,1
459,812,811,1,1
460,813,5,162,3
461,816,5,163,1
462,817,2,408,1
463,818,19,43,1
464,819,2,409,1
465,820,3,273,1
466,821,2,410,1
467,822,14,58,10
468,832,3,277,1
469,833,2,416,1
470,834,7,119,1
471,835,2,417,1
472,836,5,167,1
473,837,2,418,1
474,838,4,209,2
475,840,839,1,1
476,841,2,420,1
477,842,29,29,1
478,843,2,421,1
479,844,3,281,1
480,845,421,2,3
481,848,7,121,1
482,849,2,424,1
483,850,3,283,1
484,851,2,425,1
485,852,23,37,1
486,853,2,426,1
487,854,3,284,2
488,856,3,285,1
489,857,2,428,1
490,858,857,1,1
491,859,7,122,5
492,864,863,1,1
493,865,2,432,1
494,866,5,173,1
495,867,2,433,1
496,868,3,289,1
497,869,2,434,1
498,870,4,217,2
499,872,13,67,1
500,873,2,436,1
501,874,3,291,1
502,875,2,437,1
503,876,5,175,1
504,877,365,2,147
505,1024,3,341,1
506,1025,2,512,1
507,1026,5,205,1
508,1027,2,513,1
509,1028,13,79,1
510,1029,2,514,1
511,1030,4,257,2
512,1032,1031,1,1
513,1033,2,516,1
514,1034,1033,1,1
515,1035,2,517,1
516,1036,3,345,1
517,1037,11,94,3
518,1040,1039,1,1
519,1041,2,520,1
520,1042,3,347,1
521,1043,2,521,1
522,1044,7,149,1
523,1045,2,522,1
524,1046,3,348,2
525,1048,3,349,1
526,1049,2,524,1
527,1050,1049,1,1
528,1051,523,2,5
529,1056,5,211,1
530,1057,2,528,1
531,1058,7,151,1
532,1059,2,529,1
533,1060,3,353,1
534,1061,2,530,1
535,1062,4,265,2
536,1064,1063,1,1
537,1065,2,532,1
538,1066,3,355,1
539,1067,2,533,1
540,1068,11,97,1
541,1069,13,82,3
542,1072,3,357,1
543,1073,2,536,1
544,1074,29,37,1
545,1075,2,537,1
546,1076,5,215,1
547,1077,2,538,1
548,1078,12,89,10
549,1088,1087,1,1
550,1089,2,544,1
551,1090,3,363,1
552,1091,2,545,1
553,1092,1091,1,1
554,1093,2,546,1
555,1094,3,364,2
556,1096,3,365,1
557,1097,2,548,1
558,1098,1097,1,1
559,1099,2,549,1
560,1100,7,157,1
561,1101,6,183,3
562,1104,1103,1,1
563,1105,2,552,1
564,1106,5,221,1
565,1107,2,553,1
566,1108,3,369,1
567,1109,2,554,1
568,1110,4,277,2
569,1112,11,101,1
570,1113,2,556,1
571,1114,3,371,1
572,1115,6,185,5
573,1120,3,373,1
574,1121,2,560,1
575,1122,19,59,1
576,1123,2,561,1
577,1124,1123,1,1
578,1125,2,562,1
579,1126,4,281,2
580,1128,7,161,1
581,1129,2,564,1
582,1130,1129,1,1
583,1131,2,565,1
584,1132,3,377,1
585,1133,557,2,19
586,1152,1151,1,1
587,1153,2,576,1
588,1154,1153,1,1
589,1155,2,577,1
590,1156,3,385,1
591,1157,2,578,1
592,1158,4,289,2
593,1160,19,61,1
594,1161,2,580,1
595,1162,3,387,1
596,1163,2,581,1
597,1164,1163,1,1
598,1165,7,166,3
599,1168,3,389,1
600,1169,2,584,1
601,1170,7,167,1
602,1171,2,585,1
603,1172,1171,1,1
604,1173,2,586,1
605,1174,4,293,2
606,1176,5,235,1
607,1177,2,588,1
608,1178,11,107,1
609,1179,587,2,5
610,1184,7,169,1
611,1185,2,592,1
612,1186,3,395,1
613,1187,2,593,1
614,1188,1187,1,1
615,1189,2,594,1
616,1190,3,396,2
617,1192,3,397,1
618,1193,2,596,1
619,1194,1193,1,1
620,1195,2,597,1
621,1196,5,239,1
622,1197,6,199,3
623,1200,11,109,1
624,1201,2,600,1
625,1202,1201,1,1
626,1203,2,601,1
627,1204,3,401,1
628,1205,2,602,1
629,1206,13,92,10
630,1216,3,405,1
631,1217,2,608,1
632,1218,1217,1,1
633,1219,2,609,1
634,1220,23,53,1
635,1221,2,610,1
636,1222,4,305,2
637,1224,1223,1,1
638,1225,2,612,1
639,1226,5,245,1
640,1227,2,613,1
641,1228,3,409,1
642,1229,613,2,3
643,1232,1231,1,1
644,1233,2,616,1
645,1234,3,411,1
646,1235,2,617,1
647,1236,5,247,1
648,1237,2,618,1
649,1238,3,412,2
650,1240,3,413,1
651,1241,2,620,1
652,1242,17,73,1
653,1243,67,18,37
654,1280,1279,1,1
655,1281,2,640,1
656,1282,3,427,1
657,1283,2,641,1
658,1284,1283,1,1
659,1285,2,642,1
660,1286,3,428,2
661,1288,3,429,1
662,1289,2,644,1
663,1290,1289,1,1
664,1291,2,645,1
665,1292,1291,1,1
666,1293,5,258,3
667,1296,5,259,1
668,1297,2,648,1
669,1298,1297,1,1
670,1299,2,649,1
671,1300,3,433,1
672,1301,2,650,1
673,1302,4,325,2
674,1304,1303,1,1
675,1305,2,652,1
676,1306,3,435,1
677,1307,6,217,5
678,1312,3,437,1
679,1313,2,656,1
680,1314,13,101,1
681,1315,2,657,1
682,1316,5,263,1
683,1317,2,658,1
684,1318,4,329,2
685,1320,1319,1,1
686,1321,2,660,1
687,1322,1321,1,1
688,1323,2,661,1
689,1324,3,441,1
690,1325,661,2,3
691,1328,1327,1,1
692,1329,2,664,1
693,1330,3,443,1
694,1331,2,665,1
695,1332,11,121,1
696,1333,2,666,1
697,1334,331,4,10
698,1344,17,79,1
699,1345,2,672,1
700,1346,5,269,1
701,1347,2,673,1
702,1348,3,449,1
703,1349,2,674,1
704,1350,4,337,2
705,1352,7,193,1
706,1353,2,676,1
707,1354,3,451,1
708,1355,2,677,1
709,1356,5,271,1
710,1357,677,2,3
711,1360,3,453,1
712,1361,2,680,1
713,1362,1361,1,1
714,1363,2,681,1
715,1364,29,47,1
716,1365,2,682,1
717,1366,4,341,2
718,1368,1367,1,1
719,1369,2,684,1
720,1370,37,37,1
721,1371,683,2,5
722,1376,5,275,1
723,1377,2,688,1
724,1378,3,459,1
725,1379,2,689,1
726,1380,7,197,1
727,1381,2,690,1
728,1382,3,460,2
729,1384,3,461,1
730,1385,2,692,1
731,1386,5,277,1
732,1387,2,693,1
733,1388,19,73,1
734,1389,137,10,19
735,1408,3,469,1
736,1409,2,704,1
737,1410,1409,1,1
738,1411,2,705,1
739,1412,17,83,1
740,1413,2,706,1
741,1414,4,353,2
742,1416,5,283,1
743,1417,2,708,1
744,1418,13,109,1
745,1419,2,709,1
746,1420,3,473,1
747,1421,709,2,3
748,1424,1423,1,1
749,1425,2,712,1
750,1426,3,475,1
751,1427,2,713,1
752,1428,1427,1,1
753,1429,2,714,1
754,1430,3,476,2
755,1432,3,477,1
756,1433,2,716,1
757,1434,1433,1,1
758,1435,10,143,5
759,1440,1439,1,1
760,1441,2,720,1
761,1442,11,131,1
762,1443,2,721,1
763,1444,3,481,1
764,1445,2,722,1
765,1446,4,361,2
766,1448,1447,1,1
767,1449,2,724,1
768,1450,3,483,1
769,1451,2,725,1
770,1452,1451,1,1
771,1453,5,290,3
772,1456,3,485,1
773,1457,2,728,1
774,1458,31,47,1
775,1459,2,729,1
776,1460,1459,1,1
777,1461,2,730,1
778,1462,347,4,74
779,1536,5,307,1
780,1537,2,768,1
781,1538,29,53,1
782,1539,2,769,1
783,1540,3,513,1
784,1541,2,770,1
785,1542,4,385,2
786,1544,1543,1,1
787,1545,2,772,1
788,1546,3,515,1
789,1547,2,773,1
790,1548,7,221,1
791,1549,773,2,3
792,1552,3,517,1
793,1553,2,776,1
794,1554,1553,1,1
795,1555,2,777,1
796,1556,5,311,1
797,1557,2,778,1
798,1558,4,389,2
799,1560,1559,1,1
800,1561,2,780,1
801,1562,7,223,1
802,1563,19,82,5
803,1568,1567,1,1
804,1569,2,784,1
805,1570,3,523,1
806,1571,2,785,1
807,1572,1571,1,1
808,1573,2,786,1
809,1574,3,524,2
810,1576,3,525,1
811,1577,2,788,1
812,1578,19,83,1
813,1579,2,789,1
814,1580,1579,1,1
815,1581,6,263,3
816,1584,1583,1,1
817,1585,2,792,1
818,1586,5,317,1
819,1587,2,793,1
820,1588,3,529,1
821,1589,2,794,1
822,1590,20,79,10
823,1600,3,533,1
824,1601,2,800,1
825,1602,1601,1,1
826,1603,2,801,1
827,1604,7,229,1
828,1605,2,802,1
829,1606,4,401,2
830,1608,1607,1,1
831,1609,2,804,1
832,1610,1609,1,1
833,1611,2,805,1
834,1612,3,537,1
835,1613,5,322,3
836,1616,5,323,1
837,1617,2,808,1
838,1618,3,539,1
839,1619,2,809,1
840,1620,1619,1,1
841,1621,2,810,1
842,1622,3,540,2
843,1624,3,541,1
844,1625,2,812,1
845,1626,5,325,1
846,1627,811,2,5
847,1632,7,233,1
848,1633,2,816,1
849,1634,23,71,1
850,1635,2,817,1
851,1636,3,545,1
852,1637,2,818,1
853,1638,4,409,2
854,1640,11,149,1
855,1641,2,820,1
856,1642,3,547,1
857,1643,2,821,1
858,1644,31,53,1
859,1645,271,6,19
860,1664,1663,1,1
861,1665,2,832,1
862,1666,3,555,1
863,1667,2,833,1
864,1668,1667,1,1
865,1669,2,834,1
866,1670,3,556,2
867,1672,3,557,1
868,1673,2,836,1
869,1674,7,239,1
870,1675,2,837,1
871,1676,5,335,1
872,1677,6,279,3
873,1680,23,73,1
874,1681,2,840,1
875,1682,41,41,1
876,1683,2,841,1
877,1684,3,561,1
878,1685,2,842,1
879,1686,4,421,2
880,1688,7,241,1
881,1689,2,844,1
882,1690,3,563,1
883,1691,6,281,5
884,1696,3,565,1
885,1697,2,848,1
886,1698,1697,1,1
887,1699,2,849,1
888,1700,1699,1,1
889,1701,2,850,1
890,1702,4,425,2
891,1704,13,131,1
892,1705,2,852,1
893,1706,5,341,1
894,1707,2,853,1
895,1708,3,569,1
896,1709,853,2,3
897,1712,29,59,1
898,1713,2,856,1
899,1714,3,571,1
900,1715,2,857,1
901,1716,5,343,1
902,1717,2,858,1
903,1718,14,122,10
904,1728,11,157,1
905,1729,2,864,1
906,1730,7,247,1
907,1731,2,865,1
908,1732,3,577,1
909,1733,2,866,1
910,1734,4,433,2
911,1736,5,347,1
912,1737,2,868,1
913,1738,3,579,1
914,1739,2,869,1
915,1740,37,47,1
916,1741,11,158,3
917,1744,3,581,1
918,1745,2,872,1
919,1746,5,349,1
920,1747,2,873,1
921,1748,1747,1,1
922,1749,2,874,1
923,1750,4,437,2
924,1752,17,103,1
925,1753,2,876,1
926,1754,1753,1,1
927,1755,731,2,293
928,2048,23,89,1
929,2049,2,1024,1
930,2050,3,683,1
931,2051,2,1025,1
932,2052,7,293,1
933,2053,2,1026,1
934,2054,3,684,2
935,2056,3,685,1
936,2057,2,1028,1
937,2058,11,187,1
938,2059,2,1029,1
939,2060,29,71,1
940,2061,6,343,3
941,2064,2063,1,1
942,2065,2,1032,1
943,2066,5,413,1
944,2067,2,1033,1
945,2068,3,689,1
946,2069,2,1034,1
947,2070,4,517,2
948,2072,19,109,1
949,2073,2,1036,1
950,2074,3,691,1
951,2075,6,345,5
952,2080,3,693,1
953,2081,2,1040,1
954,2082,2081,1,1
955,2083,2,1041,1
956,2084,2083,1,1
957,2085,2,1042,1
958,2086,4,521,2
959,2088,2087,1,1
960,2089,2,1044,1
961,2090,2089,1,1
962,2091,2,1045,1
963,2092,3,697,1
964,2093,5,418,3
965,2096,5,419,1
966,2097,2,1048,1
967,2098,3,699,1
968,2099,2,1049,1
969,2100,2099,1,1
970,2101,2,1050,1
971,2102,523,4,10
972,2112,2111,1,1
973,2113,2,1056,1
974,2114,2113,1,1
975,2115,2,1057,1
976,2116,3,705,1
977,2117,2,1058,1
978,2118,4,529,2
979,2120,13,163,1
980,2121,2,1060,1
981,2122,3,707,1
982,2123,2,1061,1
983,2124,11,193,1
984,2125,1061,2,3
985,2128,3,709,1
986,2129,2,1064,1
987,2130,2129,1,1
988,2131,2,1065,1
989,2132,2131,1,1
990,2133,2,1066,1
991,2134,4,533,2
992,2136,5,427,1
993,2137,2,1068,1
994,2138,2137,1,1
995,2139,11,194,5
996,2144,2143,1,1
997,2145,2,1072,1
998,2146,3,715,1
999,2147,2,1073,1
1000,2148,19,113,1
