n,a,k,L,d
124,3855,179,21,96
125,3951,1301,3,48
126,3999,1301,3,96
127,4095,4093,1,2
128,4097,109,37,64
129,4161,271,15,96
130,4257,599,7,64
131,4321,4273,1,48
132,4369,105,41,64
133,4433,4337,1,96
134,4529,95,47,64
135,4593,1523,3,24
136,4617,157,29,64
137,4681,131,35,96
138,4777,1571,3,64
139,4841,4793,1,48
140,4889,193,25,64
141,4953,1619,3,96
142,5049,997,5,64
143,5113,5101,1,12
144,5125,241,21,64
145,5189,463,11,96
146,5285,227,23,64
147,5349,57,93,48
148,5397,5333,1,64
149,5461,145,37,96
150,5557,1831,3,64
151,5621,29,193,24
152,5645,5581,1,64
153,5709,1871,3,96
154,5805,5741,1,64
155,5869,5821,1,48
156,5917,1951,3,64
157,5981,107,55,96
158,6077,859,7,64
159,6141,15,409,6
160,6147,77,79,64
161,6211,1223,5,96
162,6307,2081,3,64
163,6371,6323,1,48
164,6419,155,41,64
165,6483,2129,3,96
166,6579,1303,5,64
167,6643,6619,1,24
168,6667,71,93,64
169,6731,1327,5,96
170,6827,6763,1,64
171,6891,2281,3,48
172,6939,125,55,64
173,7003,6907,1,96
174,7099,67,105,64
175,7163,7151,1,12
176,7175,547,13,64
177,7239,2381,3,96
178,7335,661,11,64
179,7399,7351,1,48
180,7447,69,107,64
181,7511,1483,5,96
182,7607,397,19,64
183,7671,2549,3,24
184,7695,587,13,64
185,7759,97,79,96
186,7855,147,53,64
187,7919,463,17,48
188,7967,1129,7,64
189,8031,115,69,96
190,8127,733,11,64
191,8191,19,431,2
192,8193,381,21,192
193,8385,307,27,96
194,8481,307,27,192
195,8673,69,125,48
196,8721,2843,3,192
197,8913,2939,3,96
198,9009,2939,3,192
199,9201,57,161,24
200,9225,3011,3,192
201,9417,239,39,96
202,9513,239,39,192
203,9705,87,111,48
204,9753,3187,3,192
205,9945,147,67,96
206,10041,201,49,192
207,10233,3407,3,12
208,10245,1117,9,192
209,10437,383,27,96
210,10533,383,27,192
211,10725,3559,3,48
212,10773,3527,3,192
213,10965,3623,3,96
214,11061,3623,3,192
215,11253,57,197,24
216,11277,739,15,192
217,11469,223,51,96
218,11565,223,51,192
219,11757,1301,9,48
220,11805,237,49,192
221,11997,3967,3,96
222,12093,3967,3,192
223,12285,4093,3,6
224,12291,327,37,192
225,12483,4129,3,96
226,12579,4129,3,192
227,12771,4241,3,48
228,12819,207,61,192
229,13011,105,123,96
230,13107,205,63,192
231,13299,25,531,24
232,13323,1459,9,192
233,13515,189,71,96
234,13611,213,63,192
235,13803,105,131,48
236,13851,471,29,192
237,14043,4649,3,96
238,14139,4649,3,192
239,14331,37,387,12
240,14343,267,53,192
241,14535,4813,3,96
242,14631,4813,3,192
243,14823,75,197,48
244,14871,233,63,192
245,15063,1663,9,96
246,15159,1663,9,192
247,15351,39,393,24
248,15375,241,63,192
249,15567,191,81,96
250,15663,573,27,192
251,15855,479,33,48
252,15903,5237,3,192
253,16095,5333,3,96
254,16191,5333,3,192
255,16383,16381,1,2
256,16385,5419,3,128
257,16513,859,19,192
258,16705,137,121,128
259,16833,797,21,96
260,16929,317,53,128
261,17057,3373,5,192
262,17249,439,39,128
263,17377,403,43,48
264,17425,353,49,128
265,17553,643,27,192
266,17745,223,79,128
267,17873,613,29,96
268,17969,313,57,128
269,18097,3581,5,192
270,18289,143,127,128
271,18417,6131,3,24
272,18441,18313,1,128
273,18569,391,47,192
274,18761,6211,3,128
275,18889,18793,1,96
276,18985,173,109,128
277,19113,357,53,192
278,19305,151,127,128
279,19433,3877,5,48
280,19481,6451,3,128
281,19609,19417,1,192
282,19801,191,103,128
283,19929,601,33,96
284,20025,197,101,128
285,20153,19961,1,192
286,20345,293,69,128
287,20473,37,553,12
288,20485,20357,1,128
289,20613,2269,9,192
290,20805,667,31,128
291,20933,311,67,96
292,21029,6967,3,128
293,21157,599,35,192
294,21349,21221,1,128
295,21477,2381,9,48
296,21525,21397,1,128
297,21653,1951,11,192
298,21845,171,127,128
299,21973,131,167,96
300,22069,593,37,128
301,22197,489,45,192
302,22389,197,113,128
303,22517,83,271,24
304,22541,241,93,128
305,22669,247,91,192
306,22861,179,127,128
307,22989,587,39,96
308,23085,2087,11,128
309,23213,23021,1,192
310,23405,7759,3,128
311,23533,55,427,48
312,23581,499,47,128
313,23709,201,117,192
314,23901,23773,1,128
315,24029,263,91,96
316,24125,421,57,128
317,24253,24061,1,192
318,24445,24317,1,128
319,24573,19,1293,6
320,24579,499,49,128
321,24707,4903,5,192
322,24899,359,69,128
323,25027,107,233,96
324,25123,4999,5,128
325,25251,8353,3,192
326,25443,305,83,128
327,25571,25523,1,48
328,25619,293,87,128
329,25747,269,95,192
330,25939,487,53,128
331,26067,787,33,96
332,26163,205,127,128
333,26291,26099,1,192
334,26483,251,105,128
335,26611,2417,11,24
336,26635,2039,13,128
337,26763,521,51,192
338,26955,139,193,128
339,27083,26987,1,96
340,27179,213,127,128
341,27307,319,85,192
342,27499,271,101,128
343,27627,87,317,48
344,27675,163,169,128
345,27803,27611,1,192
346,27995,1327,21,128
347,28123,28027,1,96
348,28219,4013,7,128
349,28347,1877,15,192
350,28539,28411,1,128
351,28667,55,521,12
352,28679,307,93,128
353,28807,295,97,192
354,28999,28871,1,128
355,29127,9677,3,96
356,29223,253,115,128
357,29351,2243,13,192
358,29543,159,185,128
359,29671,2693,11,48
360,29719,233,127,128
361,29847,659,45,192
362,30039,4273,7,128
363,30167,30071,1,96
364,30263,147,205,128
365,30391,299,101,192
366,30583,6091,5,128
367,30711,53,579,24
368,30735,241,127,128
369,30863,30671,1,192
370,31055,169,183,128
371,31183,4441,7,96
372,31279,31151,1,128
373,31407,2081,15,192
374,31599,2861,11,128
375,31727,79,401,48
376,31775,137,231,128
377,31903,1669,19,192
378,32095,2459,13,128
379,32223,10709,3,96
380,32319,32191,1,128
381,32447,6451,5,192
382,32639,10837,3,128
383,32767,5,6553,2
384,32769,635,51,384
385,33153,10987,3,192
386,33345,10987,3,384
387,33729,101,333,96
388,33825,471,71,384
389,34209,391,87,192
390,34401,391,87,384
391,34785,11579,3,48
392,34833,11483,3,384
393,35217,467,75,192
394,35409,467,75,384
395,35793,163,219,96
396,35889,789,45,384
397,36273,211,171,192
398,36465,633,57,384
399,36849,25,1473,24
400,36873,12163,3,384
401,37257,353,105,192
402,37449,1059,35,384
403,37833,599,63,96
404,37929,2503,15,384
405,38313,291,131,192
406,38505,393,97,384
407,38889,107,363,48
408,38937,543,71,384
409,39321,13043,3,192
410,39513,13043,3,384
411,39897,13267,3,96
412,39993,489,81,384
413,40377,235,171,192
414,40569,423,95,384
415,40953,4549,9,12
416,40965,501,81,384
417,41349,269,153,192
418,41541,807,51,384
419,41925,191,219,96
420,42021,13879,3,384
421,42405,14071,3,192
422,42597,14071,3,384
423,42981,1301,33,48
424,43029,2843,15,384
425,43413,14407,3,192
426,43605,14407,3,384
427,43989,4877,9,96
428,44085,2081,21,384
429,44469,14759,3,192
430,44661,14759,3,384
431,45045,43,1047,24
432,45069,993,45,384
433,45453,321,141,192
434,45645,423,107,384
435,46029,183,251,96
436,46125,579,79,384
437,46509,15439,3,192
438,46701,15439,3,384
439,47085,15679,3,48
440,47133,15583,3,384
441,47517,631,75,192
442,47709,631,75,384
443,48093,5333,9,96
444,48189,3187,15,384
445,48573,16127,3,192
446,48765,16127,3,384
447,49149,16381,3,6
448,49155,5419,9,384
449,49539,5483,9,192
450,49731,5483,9,384
451,50115,16673,3,96
452,50211,977,51,384
453,50595,317,159,192
454,50787,951,53,384
455,51171,17041,3,48
456,51219,3389,15,384
457,51603,17137,3,192
458,51795,17137,3,384
459,52179,643,81,96
460,52275,1059,49,384
461,52659,17489,3,192
462,52851,17489,3,384
463,53235,17737,3,24
464,53259,423,125,384
465,53643,5939,9,192
466,53835,5939,9,384
467,54219,18041,3,96
468,54315,17977,3,384
469,54699,18169,3,192
470,54891,18169,3,384
471,55275,123,449,48
472,55323,18313,3,384
473,55707,3701,15,192
474,55899,3701,15,384
475,56283,2081,27,96
476,56379,3733,15,384
477,56763,327,173,192
478,56955,519,109,384
479,57339,97,591,12
480,57351,1117,51,384
481,57735,19181,3,192
482,57927,19181,3,384
483,58311,3881,15,96
484,58407,921,63,384
485,58791,383,153,192
486,58983,1149,51,384
487,59367,117,507,48
488,59415,937,63,384
489,59799,333,179,192
490,59991,537,111,384
491,60375,213,283,96
492,60471,20029,3,384
493,60855,219,277,192
494,61047,831,73,384
495,61431,6823,9,24
496,61455,20357,3,384
497,61839,20549,3,192
498,62031,20549,3,384
499,62415,20773,3,96
500,62511,531,117,384
501,62895,6967,9,192
502,63087,6967,9,384
503,63471,81,783,48
504,63519,549,115,384
505,63903,7079,9,192
506,64095,7079,9,384
507,64479,1951,33,96
508,64575,21397,3,384
509,64959,21589,3,192
510,65151,21589,3,384
511,65535,13,5041,2
512,65537,673,97,256
513,65793,21803,3,384
514,66177,65921,1,256
515,66433,9463,7,192
516,66625,22123,3,256
517,66881,2293,29,384
518,67265,593,113,256
519,67521,145,465,96
520,67617,9623,7,256
521,67873,67489,1,384
522,68257,1193,57,256
523,68513,6211,11,192
524,68705,68449,1,256
525,68961,22859,3,384
526,69345,1171,59,256
527,69601,6323,11,48
528,69649,23131,3,256
529,69905,3659,19,384
530,70289,1187,59,256
531,70545,7817,9,192
532,70737,70481,1,256
533,70993,539,131,384
534,71377,453,157,256
535,71633,71537,1,96
536,71729,71473,1,256
537,71985,823,87,384
538,72369,1949,37,256
539,72625,641,113,192
540,72817,361,201,256
541,73073,72689,1,384
542,73457,1031,71,256
543,73713,29,2541,24
544,73737,373,197,256
545,73993,73609,1,384
546,74377,797,93,256
547,74633,74441,1,192
548,74825,6779,11,256
549,75081,3557,21,384
550,75465,75209,1,256
551,75721,121,625,96
552,75817,267,283,256
553,76073,75689,1,384
554,76457,421,181,256
555,76713,1109,69,192
556,76905,76649,1,256
557,77161,76777,1,384
558,77545,25763,3,256
559,77801,5981,13,48
560,77849,2503,31,256
561,78105,3701,21,384
562,78489,78233,1,256
563,78745,78553,1,192
564,78937,26227,3,256
565,79193,78809,1,384
566,79577,7211,11,256
567,79833,3797,21,96
568,79929,7243,11,256
569,80185,79801,1,384
570,80569,1409,57,256
571,80825,11519,7,192
572,81017,80761,1,256
573,81273,457,177,384
574,81657,81401,1,256
575,81913,81901,1,12
576,81925,3889,21,256
577,82181,521,157,384
578,82565,1553,53,256
579,82821,9181,9,192
580,83013,82757,1,256
581,83269,605,137,384
582,83653,27799,3,256
583,83909,83813,1,96
584,84005,941,89,256
585,84261,1149,73,384
586,84645,84389,1,256
587,84901,667,127,192
588,85093,28279,3,256
589,85349,16993,5,384
590,85733,12211,7,256
591,85989,81,1061,48
592,86037,85781,1,256
593,86293,85909,1,384
594,86677,28807,3,256
595,86933,683,127,192
596,87125,86869,1,256
597,87381,617,141,384
598,87765,87509,1,256
599,88021,3517,25,96
600,88117,29287,3,256
601,88373,421,209,384
602,88757,269,329,256
603,89013,213,417,192
604,89205,679,131,256
605,89461,89077,1,384
606,89845,29863,3,256
607,90101,41,2197,24
608,90125,403,223,256
609,90381,393,229,384
610,90765,3121,29,256
611,91021,1489,61,192
612,91213,30319,3,256
613,91469,18217,5,384
614,91853,757,121,256
615,92109,30671,3,96
616,92205,643,143,256
617,92461,92077,1,384
618,92845,4409,21,256
619,93101,1753,53,192
620,93293,13291,7,256
621,93549,6211,15,384
622,93933,829,113,256
623,94189,2003,47,48
624,94237,31327,3,256
625,94493,94109,1,384
626,94877,94621,1,256
627,95133,231,411,192
628,95325,923,103,256
629,95581,4139,23,384
630,95965,523,183,256
631,96221,125,769,96
632,96317,13723,7,256
633,96573,32063,3,384
634,96957,649,149,256
635,97213,97021,1,192
636,97405,611,159,256
637,97661,1093,89,384
638,98045,97789,1,256
639,98301,15,6553,6
640,98307,1381,71,256
641,98563,98179,1,384
642,98947,491,201,256
643,99203,9001,11,192
644,99395,99139,1,256
645,99651,489,203,384
646,100035,883,113,256
647,100291,145,691,96
648,100387,33377,3,256
649,100643,937,107,384
650,101027,9161,11,256
651,101283,1087,93,192
652,101475,797,127,256
653,101731,101347,1,384
654,102115,1787,57,256
655,102371,221,463,48
656,102419,283,361,256
657,102675,4871,21,384
658,103059,461,223,256
659,103315,103123,1,192
660,103507,271,381,256
661,103763,5441,19,384
662,104147,4517,23,256
663,104403,4967,21,96
664,104499,104243,1,256
665,104755,1711,61,384
666,105139,34961,3,256
667,105395,791,133,192
668,105587,105331,1,256
669,105843,35153,3,384
670,106227,105971,1,256
671,106483,29,3671,24
672,106507,321,331,256
673,106763,637,167,384
674,107147,769,139,256
675,107403,2749,39,192
676,107595,107339,1,256
677,107851,107467,1,384
678,108235,35993,3,256
679,108491,133,815,96
680,108587,853,127,256
681,108843,927,117,384
682,109227,108971,1,256
683,109483,1201,91,192
684,109675,36473,3,256
685,109931,109547,1,384
686,110315,110059,1,256
687,110571,57,1939,48
688,110619,869,127,256
689,110875,110491,1,384
690,111259,489,227,256
691,111515,111323,1,192
692,111707,1889,59,256
693,111963,2861,39,384
694,112347,469,239,256
695,112603,112507,1,96
696,112699,1013,111,256
697,112955,112571,1,384
698,113339,113083,1,256
699,113595,309,367,192
700,113787,10321,11,256
701,114043,1249,91,384
702,114427,2003,57,256
703,114683,114671,1,12
704,114695,8803,13,256
705,114951,38189,3,384
706,115335,115079,1,256
707,115591,115399,1,192
708,115783,291,397,256
709,116039,23131,5,384
710,116423,116167,1,256
711,116679,38861,3,96
712,116775,8963,13,256
713,117031,1741,67,384
714,117415,797,147,256
715,117671,4051,29,192
716,117863,317,371,256
717,118119,501,235,384
718,118503,118247,1,256
719,118759,6983,17,48
720,118807,919,129,256
721,119063,10789,11,384
722,119447,119191,1,256
723,119703,271,441,192
724,119895,9203,13,256
725,120151,523,229,384
726,120535,40093,3,256
727,120791,101,1195,96
728,120887,907,133,256
729,121143,40253,3,384
730,121527,121271,1,256
731,121783,121591,1,192
732,121975,3121,39,256
733,122231,583,209,384
734,122615,3307,37,256
735,122871,40949,3,24
736,122895,11149,11,256
737,123151,419,293,384
738,123535,327,377,256
739,123791,17657,7,192
740,123983,123727,1,256
741,124239,1077,115,384
742,124623,124367,1,256
743,124879,124783,1,96
744,124975,5939,21,256
745,125231,124847,1,384
746,125615,9643,13,256
747,125871,41893,3,192
748,126063,11437,11,256
749,126319,445,283,384
750,126703,339,373,256
751,126959,179,709,48
752,127007,126751,1,256
753,127263,42293,3,384
754,127647,313,407,256
755,127903,127711,1,192
756,128095,991,129,256
757,128351,707,181,384
758,128735,9883,13,256
759,128991,195,661,96
760,129087,128831,1,256
761,129343,128959,1,384
762,129727,309,419,256
763,129983,1213,107,192
764,130175,129919,1,256
765,130431,647,201,384
766,130815,913,143,256
767,131071,53,2473,2
768,131073,1095,119,768
769,131841,1511,87,384
770,132225,1511,87,768
771,132993,44267,3,192
772,133185,14713,9,768
773,133953,459,291,384
774,134337,873,153,768
775,135105,2143,63,96
776,135201,1149,117,768
777,135969,393,345,384
778,136353,1035,131,768
779,137121,3511,39,192
780,137313,9103,15,768
781,138081,553,249,384
782,138465,1659,83,768
783,139233,135,1031,48
784,139281,46171,3,768
785,140049,9311,15,384
786,140433,9311,15,768
787,141201,4273,33,192
788,141393,1125,125,768
789,142161,531,267,384
790,142545,801,177,768
791,143313,15913,9,96
792,143409,1761,81,768
793,144177,1229,117,384
794,144561,1229,117,768
795,145329,303,479,192
796,145521,791,183,768
797,146289,411,355,384
798,146673,1065,137,768
799,147441,49139,3,24
800,147465,1371,107,768
801,148233,663,223,384
802,148617,2899,51,768
803,149385,363,411,192
804,149577,49603,3,768
805,150345,579,259,384
806,150729,777,193,768
807,151497,109,1389,96
808,151593,2011,75,768
809,152361,7237,21,384
810,152745,7237,21,768
811,153513,343,447,192
812,153705,16993,9,768
813,154473,439,351,384
814,154857,1317,117,768
815,155625,51859,3,48
816,155673,1347,115,768
817,156441,4729,33,384
818,156825,4729,33,768
819,157593,17489,9,192
820,157785,7477,21,768
821,158553,4793,33,384
822,158937,4793,33,768
823,159705,249,641,96
824,159801,7573,21,768
825,160569,543,295,384
826,160953,885,181,768
827,161721,2341,69,192
828,161913,3581,45,768
829,162681,6011,27,384
830,163065,6011,27,768
831,163833,21,7801,12
832,163845,2861,57,768
833,164613,4211,39,384
834,164997,4211,39,768
835,165765,18397,9,192
836,165957,1343,123,768
837,166725,623,267,384
838,167109,1869,89,768
839,167877,55927,3,96
840,167973,785,213,768
841,168741,8017,21,384
842,169125,8017,21,768
843,169893,8081,21,192
844,170085,6271,27,768
845,170853,403,423,384
846,171237,1209,141,768
847,172005,93,1849,48
848,172053,1803,95,768
849,172821,687,251,384
850,173205,57479,3,768
851,173973,19309,9,192
852,174165,1077,161,768
853,174933,701,249,384
854,175317,2103,83,768
855,176085,5333,33,96
856,176181,8353,21,768
857,176949,395,447,384
858,177333,1185,149,768
859,178101,1913,93,192
860,178293,789,225,768
861,179061,19853,9,384
862,179445,19853,9,768
863,180213,20021,9,24
864,180237,867,207,768
865,181005,423,427,384
866,181389,987,183,768
867,182157,1733,105,192
868,182349,60527,3,768
869,183117,3583,51,384
870,183501,3583,51,768
871,184269,5581,33,96
872,184365,3221,57,768
873,185133,61583,3,384
874,185517,61583,3,768
875,186285,207,899,192
876,186477,1803,103,768
877,187245,597,313,384
878,187629,939,199,768
879,188397,8969,21,48
880,188445,993,189,768
881,189213,20981,9,384
882,189597,20981,9,768
883,190365,63391,3,192
884,190557,1543,123,768
885,191325,63647,3,384
886,191709,63647,3,768
887,192477,9161,21,96
888,192573,2019,95,768
889,193341,64319,3,384
890,193725,64319,3,768
891,194493,21589,9,192
892,194685,1747,111,768
893,195453,1327,147,384
894,195837,1327,147,768
895,196605,13,15123,6
896,196611,2019,97,768
897,197379,571,345,384
898,197763,1713,115,768
899,198531,3889,51,192
900,198723,795,249,768
901,199491,22123,9,384
902,199875,22123,9,768
903,200643,22283,9,96
904,200739,1307,153,768
905,201507,573,351,384
906,201891,1053,191,768
907,202659,67489,3,192
908,202851,9623,21,768
909,203619,797,255,384
910,204003,797,255,768
911,204771,69,2967,48
912,204819,4001,51,768
913,205587,937,219,384
914,205971,937,219,768
915,206739,363,569,192
916,206931,22907,9,768
917,207699,765,271,384
918,208083,813,255,768
919,208851,4639,45,96
920,208947,23131,9,768
921,209715,7753,27,384
922,210099,7753,27,768
923,210867,265,795,192
924,211059,1101,191,768
925,211827,70481,3,384
926,212211,70481,3,768
927,212979,14197,15,24
928,213003,14149,15,768
929,213771,71129,3,384
930,214155,71129,3,768
931,214923,241,891,192
932,215115,1211,177,768
933,215883,2477,87,384
934,216267,2477,87,768
935,217035,72313,3,96
936,217131,10303,21,768
937,217899,853,255,384
938,218283,853,255,768
939,219051,72953,3,192
940,219243,971,225,768
941,220011,1061,207,384
942,220395,1061,207,768
943,221163,14741,15,48
944,221211,1119,197,768
945,221979,395,561,384
946,222363,869,255,768
947,223131,207,1077,192
948,223323,1203,185,768
949,224091,6779,33,384
950,224475,6779,33,768
951,225243,251,897,96
952,225339,74857,3,768
953,226107,1123,201,384
954,226491,1123,201,768
955,227259,75689,3,192
956,227451,801,283,768
957,228219,415,549,384
958,228603,915,249,768
959,229371,13,17643,12
960,229383,15241,15,768
961,230151,417,551,384
962,230535,1653,139,768
963,231303,25679,9,192
964,231495,10987,21,768
965,232263,2089,111,384
966,232647,2089,111,768
967,233415,77773,3,96
968,233511,11083,21,768
969,234279,465,503,384
970,234663,1509,155,768
971,235431,4127,57,192
972,235623,921,255,768
973,236391,8741,27,384
974,236775,8741,27,768
975,237543,71,3345,48
976,237591,78941,3,768
977,238359,475,501,384
978,238743,835,285,768
979,239511,26591,9,192
980,239703,937,255,768
981,240471,419,573,384
982,240855,1257,191,768
983,241623,143,1689,96
984,241719,80317,3,768
985,242487,80701,3,384
986,242871,80701,3,768
987,243639,4271,57,192
988,243831,1017,239,768
989,244599,405,603,384
990,244983,1005,243,768
991,245751,27,9101,24
992,245775,3889,63,768
993,246543,1013,243,384
994,246927,1013,243,768
995,247695,211,1173,192
996,247887,82373,3,768
997,248655,82757,3,384
998,249039,82757,3,768
999,249807,141,1771,96
1000,249903,977,255,768
