n;A029952;weight;level;jump
1;0;0;0;1
2;1;0;0;1
3;2;0;0;1
4;3;2;1;1
5;4;0;0;2
6;6;0;0;6
7;12;0;0;6
8;18;12;1;6
9;24;11;2;2
10;26;7;3;5
11;31;13;2;5
12;36;31;1;5
13;41;6;6;5
14;46;8;5;6
15;52;47;1;5
16;57;13;4;5
17;62;19;3;5
18;67;31;2;5
19;72;11;6;6
20;78;73;1;5
21;83;6;13;5
22;88;83;1;5
23;93;8;11;5
24;98;23;4;6
25;104;9;11;5
26;109;8;13;5
27;114;109;1;5
28;119;6;19;5
29;124;61;2;2
30;126;32;3;30
31;156;42;3;30
32;186;39;4;30
33;216;31;6;30
34;246;8;30;6
35;252;37;6;30
36;282;36;7;30
37;312;47;6;30
38;342;39;8;30
39;372;61;6;6
40;378;58;6;30
41;408;42;9;30
42;438;34;12;30
43;468;73;6;30
44;498;12;41;6
45;504;79;6;30
46;534;36;14;30
47;564;89;6;30
48;594;47;12;30
49;624;311;2;2
50;626;601;1;25
51;651;313;2;25
52;676;31;21;25
53;701;26;26;25
54;726;58;12;30
55;756;43;17;25
56;781;27;28;25
57;806;71;11;25
58;831;26;31;25
59;856;59;14;30
60;886;41;21;25
61;911;443;2;25
62;936;911;1;25
63;961;26;36;25
64;986;239;4;30
65;1016;991;1;25
66;1041;127;8;25
67;1066;347;3;25
68;1091;26;41;25
69;1116;181;6;30
70;1146;59;19;25
71;1171;191;6;25
72;1196;1171;1;25
73;1221;26;46;25
74;1246;8;155;6
75;1252;409;3;25
76;1277;313;4;25
77;1302;1277;1;25
78;1327;31;42;25
79;1352;661;2;30
80;1382;59;23;25
81;1407;691;2;25
82;1432;67;21;25
83;1457;179;8;25
84;1482;33;44;30
85;1512;1487;1;25
86;1537;27;56;25
87;1562;29;53;25
88;1587;71;22;25
89;1612;113;14;30
90;1642;33;49;25
91;1667;821;2;25
92;1692;1667;1;25
93;1717;36;47;25
94;1742;107;16;30
95;1772;1747;1;25
96;1797;443;4;25
97;1822;599;3;25
98;1847;911;2;25
99;1872;311;6;6
100;1878;109;17;25
101;1903;313;6;25
102;1928;173;11;25
103;1953;241;8;25
104;1978;487;4;30
105;2008;661;3;25
106;2033;251;8;25
107;2058;107;19;25
108;2083;42;49;25
109;2108;1039;2;30
110;2138;2113;1;25
111;2163;1069;2;25
112;2188;103;21;25
113;2213;547;4;25
114;2238;32;69;30
115;2268;2243;1;25
116;2293;27;84;25
117;2318;2293;1;25
118;2343;38;61;25
119;2368;167;14;30
120;2398;113;21;25
121;2423;109;22;25
122;2448;2423;1;25
123;2473;34;72;25
124;2498;7;356;6
125;2504;37;67;25
126;2529;313;8;25
127;2554;281;9;25
128;2579;1277;2;25
129;2604;33;78;30
130;2634;2609;1;25
131;2659;439;6;25
132;2684;2659;1;25
133;2709;44;61;25
134;2734;52;52;30
135;2764;33;83;25
136;2789;691;4;25
137;2814;2789;1;25
138;2839;42;67;25
139;2864;109;26;30
140;2894;151;19;25
141;2919;1447;2;25
142;2944;139;21;25
143;2969;32;92;25
144;2994;38;78;30
145;3024;2999;1;25
146;3049;27;112;25
147;3074;3049;1;25
148;3099;29;106;25
149;3124;7;446;2
150;3126;186;16;150
151;3276;521;6;150
152;3426;156;21;150
153;3576;571;6;150
154;3726;33;112;30
155;3756;601;6;150
156;3906;313;12;150
157;4056;186;21;150
158;4206;156;26;150
159;4356;42;103;30
160;4386;353;12;150
161;4536;258;17;150
162;4686;162;28;150
163;4836;213;22;150
164;4986;42;118;30
165;5016;811;6;150
166;5166;152;33;150
167;5316;246;21;150
168;5466;443;12;150
169;5616;38;147;30
170;5646;229;24;150
171;5796;941;6;150
172;5946;161;36;150
173;6096;991;6;150
174;6246;8;780;6
175;6252;226;27;150
176;6402;521;12;150
177;6552;194;33;150
178;6702;156;42;150
179;6852;379;18;30
180;6882;153;44;150
181;7032;186;37;150
182;7182;293;24;150
183;7332;171;42;150
184;7482;36;207;30
185;7512;409;18;150
186;7662;313;24;150
187;7812;1277;6;150
188;7962;186;42;150
189;8112;449;18;30
190;8142;216;37;150
191;8292;177;46;150
192;8442;691;12;150
193;8592;201;42;150
194;8742;33;264;30
195;8772;479;18;150
196;8922;172;51;150
197;9072;1487;6;150
198;9222;162;56;150
199;9372;7;1338;6
200;9378;769;12;150
201;9528;521;18;150
202;9678;397;24;150
203;9828;1613;6;150
204;9978;829;12;30
205;10008;159;62;150
206;10158;278;36;150
207;10308;1693;6;150
208;10458;859;12;150
209;10608;41;258;30
210;10638;152;69;150
211;10788;197;54;150
212;10938;174;62;150
213;11088;1823;6;150
214;11238;467;24;30
215;11268;218;51;150
216;11418;313;36;150
217;11568;173;66;150
218;11718;241;48;150
219;11868;1973;6;30
220;11898;178;66;150
221;12048;661;18;150
222;12198;251;48;150
223;12348;214;57;150
224;12498;9;1388;6
225;12504;174;71;150
226;12654;521;24;150
227;12804;171;74;150
228;12954;194;66;150
229;13104;2179;6;30
230;13134;541;24;150
231;13284;199;66;150
232;13434;162;82;150
233;13584;2239;6;150
234;13734;571;24;30
235;13764;2269;6;150
236;13914;186;74;150
237;14064;773;18;150
238;14214;293;48;150
239;14364;2389;6;30
240;14394;1187;12;150
241;14544;2399;6;150
242;14694;202;72;150
243;14844;158;93;150
244;14994;43;348;30
245;15024;201;74;150
246;15174;313;48;150
247;15324;281;54;150
248;15474;1277;12;150
249;15624;73;214;2
250;15626;5167;3;125
251;15751;601;26;125
252;15876;829;19;125
253;16001;126;126;125
254;16126;1997;8;150
255;16276;521;31;125
256;16401;313;52;125
257;16526;213;77;125
258;16651;8263;2;125
259;16776;163;102;150
260;16926;317;53;125
261;17051;182;93;125
262;17176;289;59;125
263;17301;152;113;125
264;17426;617;28;150
265;17576;277;63;125
266;17701;169;104;125
267;17826;571;31;125
268;17951;2971;6;125
269;18076;8963;2;150
270;18226;787;23;125
271;18351;701;26;125
272;18476;2039;9;125
273;18601;149;124;125
274;18726;38;492;30
275;18756;601;31;125
276;18881;521;36;125
277;19006;239;79;125
278;19131;221;86;125
279;19256;233;82;150
280;19406;6427;3;125
281;19531;313;62;125
282;19656;19531;1;125
283;19781;126;156;125
284;19906;449;44;150
285;20056;1049;19;125
286;20181;184;109;125
287;20306;217;93;125
288;20431;142;143;125
289;20556;179;114;150
290;20706;1871;11;125
291;20831;174;119;125
292;20956;563;37;125
293;21081;169;124;125
294;21206;188;112;150
295;21356;337;63;125
296;21481;281;76;125
297;21606;21481;1;125
298;21731;277;78;125
299;21856;1559;14;30
300;21886;463;47;125
301;22011;353;62;125
302;22136;253;87;125
303;22261;2767;8;125
304;22386;204;109;150
305;22536;307;73;125
306;22661;313;72;125
307;22786;527;43;125
308;22911;11393;2;125
309;23036;11443;2;150
310;23186;7687;3;125
311;23311;11593;2;125
312;23436;23311;1;125
313;23561;126;186;125
314;23686;1471;16;150
315;23836;131;181;125
316;23961;202;118;125
317;24086;147;163;125
318;24211;12043;2;125
319;24336;174;139;150
320;24486;1433;17;125
321;24611;154;159;125
322;24736;24611;1;125
323;24861;773;32;125
324;24986;34;734;30
325;25016;8297;3;125
326;25141;212;118;125
327;25266;811;31;125
328;25391;4211;6;125
329;25516;1153;22;150
