n;A037301;weight;level;jump
361;2441;6;406;5
362;2446;3;815;1
363;2447;2;1223;1
364;2448;2447;1;1
365;2449;13;188;5
366;2454;11;223;1
367;2455;20;122;15
368;2470;3;823;1
369;2471;6;411;5
370;2476;3;825;1
371;2477;18;137;11
372;2488;3;829;1
373;2489;619;4;13
374;2502;41;61;1
375;2503;15;166;13
376;2516;18;139;14
377;2530;3;843;1
378;2531;2;1265;1
379;2532;2531;1;1
380;2533;13;194;11
381;2544;2543;1;1
382;2545;317;8;9
383;2554;3;851;1
384;2555;503;5;40
385;2595;863;3;6
386;2601;15;173;6
387;2607;1297;2;13
388;2620;3;873;1
389;2621;44;59;25
390;2646;5;529;1
391;2647;1307;2;33
392;2680;3;893;1
393;2681;2671;1;10
394;2691;20;134;11
395;2702;449;6;8
396;2710;3;903;1
397;2711;2707;1;4
398;2715;18;150;15
399;2730;2729;1;1
400;2731;2729;1;2
401;2733;9;303;6
402;2739;911;3;6
403;2745;11;249;6
404;2751;8;343;7
405;2758;3;919;1
406;2759;6;459;5
407;2764;3;921;1
408;2765;14;197;7
409;2772;17;163;1
410;2773;31;89;14
411;2787;9;309;6
412;2793;347;8;17
413;2810;3;936;2
414;2812;3;937;1
415;2813;34;82;25
416;2838;2837;1;1
417;2839;13;218;5
418;2844;2843;1;1
419;2845;1373;2;99
420;2944;3;981;1
421;2945;6;490;5
422;2950;3;983;1
423;2951;4;737;3
424;2954;3;984;2
425;2956;3;985;1
426;2957;6;492;5
427;2962;3;987;1
428;2963;2;1481;1
429;2964;2963;1;1
430;2965;25;118;15
431;2980;3;993;1
432;2981;13;229;4
433;2985;10;298;5
434;2990;22;135;20
435;3010;3;1003;1
436;3011;2;1505;1
437;3012;3011;1;1
438;3013;5;602;3
439;3016;3;1005;1
440;3017;6;502;5
441;3022;3;1007;1
442;3023;24;125;23
443;3046;3;1015;1
444;3047;12;253;11
445;3058;3;1019;1
446;3059;6;509;5
447;3064;3;1021;1
448;3065;14;218;13
449;3078;17;181;1
450;3079;89;34;53
451;3132;31;101;1
452;3133;33;94;31
453;3164;5;632;4
454;3168;3167;1;1
455;3169;7;452;5
456;3174;19;167;1
457;3175;4;793;3
458;3178;3;1059;1
459;3179;2;1589;1
460;3180;11;289;1
461;3181;23;138;7
462;3188;8;398;4
463;3192;3191;1;1
464;3193;26;122;21
465;3214;3;1071;1
466;3215;8;401;7
467;3222;3221;1;1
468;3223;36;89;19
469;3242;3;1080;2
470;3244;3;1081;1
471;3245;6;540;5
472;3250;3;1083;1
473;3251;2;1625;1
474;3252;3251;1;1
475;3253;811;4;9
476;3262;3;1087;1
477;3263;8;407;7
478;3270;7;467;1
479;3271;23;142;5
480;3276;5;655;1
481;3277;467;7;8
482;3285;87;37;66
483;3351;15;223;6
484;3357;331;10;47
485;3404;12;283;8
486;3412;3;1137;1
487;3413;7;487;4
488;3417;853;4;5
489;3422;853;4;10
490;3432;47;73;1
491;3433;25;137;8
492;3441;11;312;9
493;3450;3449;1;1
494;3451;3449;1;2
495;3453;569;6;39
496;3492;3491;1;1
497;3493;13;268;9
498;3502;3;1167;1
499;3503;12;291;11
500;3514;3;1171;1
501;3515;2;1757;1
502;3516;5;703;1
503;3517;269;13;20
504;3537;11;321;6
505;3543;4;885;3
506;3546;5;709;1
507;3547;5;709;2
508;3549;24;147;21
509;3570;43;83;1
510;3571;1783;2;5
511;3576;5;715;1
512;3577;1753;2;71
513;3648;7;521;1
514;3649;10;364;9
515;3658;3;1219;1
516;3659;2;1829;1
517;3660;3659;1;1
518;3661;8;457;5
519;3666;5;733;1
520;3667;5;733;2
521;3669;457;8;13
522;3682;3;1227;1
523;3683;2;1841;1
524;3684;29;127;1
525;3685;919;4;9
526;3694;3;1231;1
527;3695;12;307;11
528;3706;3;1235;1
529;3707;307;12;23
530;3730;3;1243;1
531;3731;2;1865;1
532;3732;7;533;1
533;3733;5;746;3
534;3736;3;1245;1
535;3737;6;622;5
536;3742;3;1247;1
537;3743;3739;1;4
538;3747;467;8;11
539;3758;10;375;8
540;3766;3;1255;1
541;3767;6;627;5
542;3772;3;1257;1
543;3773;14;269;7
544;3780;3779;1;1
545;3781;23;164;9
546;3790;3;1263;1
547;3791;8;473;7
548;3798;3797;1;1
549;3799;10;379;9
550;3808;3;1269;1
551;3809;6;634;5
552;3814;3;1271;1
553;3815;4;953;3
554;3818;3;1272;2
555;3820;3;1273;1
556;3821;6;636;5
557;3826;3;1275;1
558;3827;2;1913;1
559;3828;43;89;1
560;3829;3797;1;32
561;3861;12;321;9
562;3870;53;73;1
563;3871;137;28;35
564;3906;5;781;1
565;3907;5;781;2
566;3909;433;9;12
567;3921;11;356;5
568;3926;37;106;4
569;3930;3929;1;1
570;3931;22;178;15
571;3946;3;1315;1
572;3947;2;1973;1
573;3948;3947;1;1
574;3949;8;493;5
575;3954;59;67;1
576;3955;59;67;2
577;3957;6;659;3
578;3960;37;107;1
579;3961;23;172;5
580;3966;5;793;1
581;3967;4;991;3
582;3970;3;1323;1
583;3971;2;1985;1
584;3972;11;361;1
585;3973;991;4;9
586;3982;3;1327;1
587;3983;8;497;7
588;3990;3989;1;1
589;3991;28;142;15
590;4006;3;1335;1
591;4007;4003;1;4
592;4011;1999;2;13
593;4024;3;1341;1
594;4025;6;670;5
595;4030;3;1343;1
596;4031;401;10;21
597;4052;8;506;4
598;4056;5;811;1
599;4057;14;289;11
600;4068;7;581;1
601;4069;2029;2;11
602;4080;4079;1;1
603;4081;509;8;9
604;4090;3;1363;1
605;4091;2;2045;1
606;4092;4091;1;1
607;4093;76;53;65
608;4158;4157;1;1
609;4159;373;11;56
610;4215;23;183;6
611;4221;214;19;155
612;4376;10;437;6
613;4382;11;398;4
614;4386;5;877;1
615;4387;5;877;2
616;4389;6;731;3
617;4392;4391;1;1
618;4393;1097;4;5
619;4398;4397;1;1
620;4399;8;549;7
621;4406;8;550;6
622;4412;881;5;7
623;4419;19;232;11
624;4430;11;402;8
625;4438;3;1479;1
626;4439;5;887;4
627;4443;2213;2;17
628;4460;17;262;6
629;4466;3;1488;2
630;4468;3;1489;1
631;4469;10;446;9
632;4478;2237;2;4
633;4482;4481;1;1
634;4483;4481;1;2
635;4485;12;373;9
636;4494;4493;1;1
637;4495;641;7;8
638;4503;17;264;15
639;4518;4517;1;1
640;4519;4493;1;26
641;4545;17;267;6
642;4551;4;1137;3
643;4554;29;157;1
644;4555;29;157;2
645;4557;10;455;7
646;4564;3;1521;1
647;4565;4561;1;4
648;4569;7;652;5
649;4574;4567;1;7
650;4581;1523;3;12
651;4593;12;382;9
652;4602;43;107;1
653;4603;43;107;2
654;4605;14;328;13
655;4618;3;1539;1
656;4619;2;2309;1
657;4620;31;149;1
658;4621;8;577;5
659;4626;5;925;1
660;4627;5;925;2
661;4629;10;462;9
662;4638;4637;1;1
663;4639;7;662;5
664;4644;4643;1;1
665;4645;19;244;9
666;4654;3;1551;1
667;4655;8;581;7
668;4662;59;79;1
669;4663;257;18;37
670;4700;14;335;10
671;4710;17;277;1
672;4711;13;362;5
673;4716;5;943;1
674;4717;13;362;11
675;4728;29;163;1
676;4729;2339;2;51
677;4780;3;1593;1
678;4781;11;434;7
679;4788;4787;1;1
680;4789;10;478;9
681;4798;3;1599;1
682;4799;8;599;7
683;4806;5;961;1
684;4807;65;73;62
685;4869;10;486;9
686;4878;4877;1;1
687;4879;1217;4;11
688;4890;4889;1;1
689;4891;4889;1;2
690;4893;24;203;21
691;4914;17;289;1
692;4915;17;289;2
693;4917;12;409;9
694;4926;5;985;1
695;4927;701;7;20
696;4947;9;549;6
697;4953;823;6;15
698;4968;4967;1;1
699;4969;17;292;5
700;4974;4973;1;1
701;4975;4973;1;2
702;4977;1657;3;6
703;4983;4;1245;3
704;4986;5;997;1
705;4987;5;997;2
706;4989;64;77;61
707;5050;3;1683;1
708;5051;2;2525;1
709;5052;5051;1;1
710;5053;457;11;26
711;5079;19;267;6
712;5085;48;105;45
713;5130;23;223;1
714;5131;23;223;2
715;5133;1709;3;6
716;5139;1709;3;12
717;5151;7;735;6
718;5157;11;468;9
719;5166;5;1033;1
720;5167;11;469;8
721;5175;1721;3;12
722;5187;11;471;6
723;5193;7;741;6
724;5199;2593;2;13
725;5212;3;1737;1
726;5213;11;473;10
727;5223;37;141;6
728;5229;37;141;12
729;5241;37;141;24
730;5265;1753;3;6
731;5271;4;1317;3
732;5274;5273;1;1
733;5275;5273;1;2
734;5277;877;6;15
735;5292;11;481;1
736;5293;35;151;8
737;5301;12;441;9
738;5310;5309;1;1
739;5311;5303;1;8
740;5319;46;115;29
741;5348;8;668;4
742;5352;5351;1;1
743;5353;1069;5;8
744;5361;13;412;5
745;5366;7;766;4
746;5370;7;767;1
747;5371;5351;1;20
748;5391;33;163;12
749;5403;2689;2;25
750;5428;3;1809;1
751;5429;5;1085;4
752;5433;23;236;5
753;5438;65;83;43
754;5481;15;365;6
755;5487;15;365;12
756;5499;31;177;12
757;5511;15;367;6
758;5517;48;114;45
759;5562;67;83;1
760;5563;67;83;2
761;5565;32;173;29
762;5594;3;1864;2
763;5596;3;1865;1
764;5597;7;799;4
765;5601;12;466;9
766;5610;71;79;1
767;5611;71;79;2
768;5613;8;701;5
769;5618;3;1872;2
770;5620;3;1873;1
771;5621;23;244;9
772;5630;43;130;40
773;5670;5669;1;1
774;5671;1123;5;56
775;5727;30;190;27
776;5754;11;523;1
777;5755;11;523;2
778;5757;109;52;89
779;5846;8;730;6
780;5852;21;278;14
781;5866;3;1955;1
782;5867;10;586;7
783;5874;7;839;1
784;5875;10;587;5
785;5880;5879;1;1
786;5881;5867;1;14
787;5895;367;16;23
788;5918;2957;2;4
789;5922;31;191;1
790;5923;31;191;2
791;5925;12;493;9
792;5934;17;349;1
793;5935;8;741;7
794;5942;2969;2;4
795;5946;5;1189;1
796;5947;35;169;32
797;5979;22;271;17
798;5996;12;499;8
799;6004;3;2001;1
800;6005;17;353;4
801;6009;19;316;5
802;6014;6007;1;7
803;6021;12;501;9
804;6030;6029;1;1
805;6031;19;317;8
806;6039;1999;3;42
807;6081;7;868;5
808;6086;3041;2;4
809;6090;6089;1;1
810;6091;11;553;8
811;6099;11;554;5
812;6104;3049;2;6
813;6110;43;142;4
814;6114;6113;1;1
815;6115;6113;1;2
816;6117;6;1019;3
817;6120;29;211;1
818;6121;11;556;5
819;6126;5;1225;1
820;6127;8;765;7
821;6134;8;766;6
822;6140;6043;1;97
823;6237;2939;2;359
824;6596;823;8;12
825;6608;3301;2;6
826;6614;821;8;46
827;6660;6659;1;1
828;6661;14;475;11
829;6672;7;953;1
830;6673;14;476;9
831;6682;3;2227;1
832;6683;2;3341;1
833;6684;41;163;1
834;6685;16;417;13
835;6698;3;2232;2
836;6700;3;2233;1
837;6701;6;1116;5
838;6706;3;2235;1
839;6707;2;3353;1
840;6708;19;353;1
841;6709;10;670;9
842;6718;3;2239;1
843;6719;12;559;11
844;6730;3;2243;1
845;6731;41;164;7
846;6738;6737;1;1
847;6739;7;962;5
848;6744;11;613;1
849;6745;16;421;9
850;6754;3;2251;1
851;6755;2;3377;1
852;6756;5;1351;1
853;6757;11;614;3
854;6760;3;2253;1
855;6761;6;1126;5
856;6766;3;2255;1
857;6767;2;3383;1
858;6768;67;101;1
859;6769;19;356;5
860;6774;13;521;1
861;6775;35;193;20
862;6795;1693;4;23
863;6818;3;2272;2
864;6820;3;2273;1
865;6821;7;974;3
866;6824;7;974;6
867;6830;30;227;20
868;6850;3;2283;1
869;6851;2;3425;1
870;6852;13;527;1
871;6853;22;311;11
872;6864;6863;1;1
873;6865;857;8;9
874;6874;3;2291;1
875;6875;263;26;37
876;6912;6911;1;1
877;6913;11;628;5
878;6918;6917;1;1
879;6919;4;1729;3
880;6922;3;2307;1
881;6923;2;3461;1
882;6924;7;989;1
883;6925;8;865;5
884;6930;13;533;1
885;6931;13;533;2
886;6933;1153;6;15
887;6948;6947;1;1
888;6949;10;694;9
889;6958;3;2319;1
890;6959;20;347;19
891;6978;6977;1;1
892;6979;6977;1;2
893;6981;6;1163;3
894;6984;6983;1;1
895;6985;10;698;5
896;6990;29;241;1
897;6991;8;873;7
898;6998;8;874;6
899;7004;13;538;10
900;7014;7013;1;1
901;7015;17;412;11
902;7026;5;1405;1
903;7027;3511;2;5
904;7032;79;89;1
905;7033;72;97;49
906;7082;9;786;8
907;7090;3;2363;1
908;7091;6;1181;5
909;7096;3;2365;1
910;7097;10;709;7
911;7104;7103;1;1
912;7105;887;8;9
913;7114;3;2371;1
914;7115;2;3557;1
915;7116;5;1423;1
916;7117;7;1016;5
917;7122;7121;1;1
918;7123;7121;1;2
919;7125;22;323;19
920;7144;3;2381;1
921;7145;43;166;7
922;7152;7151;1;1
923;7153;52;137;29
924;7182;43;167;1
925;7183;25;287;8
926;7191;22;326;19
927;7210;3;2403;1
928;7211;2;3605;1
929;7212;7211;1;1
930;7213;8;901;5
931;7218;7;1031;1
932;7219;7;1031;2
933;7221;12;601;9
934;7230;7229;1;1
935;7231;31;233;8
936;7239;2411;3;6
937;7245;66;109;51
938;7296;5;1459;1
939;7297;911;8;9
940;7306;3;2435;1
941;7307;10;730;7
942;7314;71;103;1
943;7315;20;365;15
944;7330;3;2443;1
945;7331;2;3665;1
946;7332;7331;1;1
947;7333;5;1466;3
948;7336;3;2445;1
949;7337;6;1222;5
950;7342;3;2447;1
951;7343;1831;4;19
952;7362;17;433;1
953;7363;17;433;2
954;7365;3677;2;11
955;7376;14;526;12
956;7388;8;923;4
957;7392;19;389;1
958;7393;1229;6;19
959;7412;49;151;13
960;7425;2473;3;6
961;7431;4;1857;3
962;7434;7433;1;1
963;7435;7433;1;2
964;7437;2477;3;6
965;7443;619;12;15
966;7458;7457;1;1
967;7459;3727;2;5
968;7464;17;439;1
969;7465;7457;1;8
970;7473;13;574;11
971;7484;7477;1;7
972;7491;15;499;6
973;7497;11;681;6
974;7503;8;937;7
975;7510;3;2503;1
976;7511;6;1251;5
977;7516;3;2505;1
978;7517;7507;1;10
979;7527;30;250;27
980;7554;7;1079;1
981;7555;7;1079;2
982;7557;20;377;17
983;7574;8;946;6
984;7580;26;291;14
985;7594;3;2531;1
986;7595;14;542;7
987;7602;11;691;1
988;7603;29;262;5
989;7608;7607;1;1
990;7609;14;543;7
991;7616;10;761;6
992;7622;7;1088;6
993;7628;37;206;6
994;7634;3;2544;2
995;7636;3;2545;1
996;7637;37;206;15
997;7652;8;956;4
998;7656;5;1531;1
999;7657;7649;1;8
1000;7665;43;178;11
1001;7676;43;178;22
1002;7698;43;179;1
1003;7699;43;179;2
1004;7701;6;1283;3
1005;7704;7703;1;1
1006;7705;7;1100;5
1007;7710;13;593;1
1008;7711;16;481;15
1009;7726;3;2575;1
1010;7727;8;965;7
1011;7734;11;703;1
1012;7735;10;773;5
1013;7740;71;109;1
1014;7741;11;703;8
1015;7749;10;774;9
1016;7758;7757;1;1
1017;7759;23;337;8
1018;7767;53;146;29
1019;7796;8;974;4
1020;7800;11;709;1
1021;7801;19;410;11
1022;7812;73;107;1
1023;7813;1951;4;9
1024;7822;3;2607;1
1025;7823;12;651;11
1026;7834;3;2611;1
1027;7835;2;3917;1
1028;7836;5;1567;1
1029;7837;7823;1;14
1030;7851;3919;2;13
1031;7864;3;2621;1
1032;7865;26;302;13
1033;7878;7877;1;1
1034;7879;14;562;11
1035;7890;7;1127;1
1036;7891;3943;2;5
1037;7896;5;1579;1
1038;7897;563;14;15
1039;7912;3;2637;1
1040;7913;6;1318;5
1041;7918;3;2639;1
1042;7919;2;3959;1
1043;7920;7919;1;1
1044;7921;1979;4;5
1045;7926;5;1585;1
1046;7927;4;1981;3
1047;7930;3;2643;1
1048;7931;2;3965;1
1049;7932;7;1133;1
1050;7933;8;991;5
1051;7938;7937;1;1
1052;7939;7937;1;2
1053;7941;12;661;9
1054;7950;7949;1;1
1055;7951;13;611;8
1056;7959;24;331;15
1057;7974;7;1139;1
1058;7975;23;346;17
1059;7992;61;131;1
1060;7993;1997;4;5
1061;7998;11;727;1
1062;7999;1327;6;37
1063;8036;44;182;28
1064;8064;11;733;1
1065;8065;10;806;5
1066;8070;8069;1;1
1067;8071;17;474;13
1068;8084;5;1616;4
1069;8088;8087;1;1
1070;8089;54;149;43
1071;8132;4057;2;18
1072;8150;11;740;10
1073;8160;41;199;1
1074;8161;1019;8;9
1075;8170;3;2723;1
1076;8171;13;628;7
1077;8178;13;629;1
1078;8179;88;92;83
1079;8262;11;751;1
1080;8263;821;10;53
1081;8316;5;1663;1
1082;8317;65;127;62
1083;8379;2777;3;48
1084;8427;2087;4;79
1085;8506;3;2835;1
1086;8507;2;4253;1
1087;8508;47;181;1
1088;8509;499;17;26
1089;8535;2843;3;6
1090;8541;701;12;129
1091;8670;8669;1;1
1092;8671;46;188;23
1093;8694;8693;1;1
1094;8695;617;14;57
1095;8752;3;2917;1
1096;8753;1093;8;9
1097;8762;3;2920;2
1098;8764;3;2921;1
1099;8765;1459;6;11
1100;8776;3;2925;1
1101;8777;6;1462;5
1102;8782;3;2927;1
1103;8783;2;4391;1
1104;8784;8783;1;1
1105;8785;10;878;5
1106;8790;11;799;1
1107;8791;4;2197;3
1108;8794;3;2931;1
1109;8795;2;4397;1
1110;8796;5;1759;1
1111;8797;13;676;9
1112;8806;3;2935;1
1113;8807;6;1467;5
1114;8812;3;2937;1
1115;8813;14;629;7
1116;8820;8819;1;1
1117;8821;8807;1;14
1118;8835;9;981;6
1119;8841;1103;8;17
1120;8858;3;2952;2
1121;8860;3;2953;1
1122;8861;17;521;4
1123;8865;2953;3;6
1124;8871;4;2217;3
1125;8874;19;467;1
1126;8875;19;467;2
1127;8877;10;887;7
1128;8884;3;2961;1
1129;8885;83;107;4
1130;8889;2221;4;5
1131;8894;29;306;20
1132;8914;3;2971;1
1133;8915;2;4457;1
1134;8916;5;1783;1
1135;8917;4457;2;3
1136;8920;3;2973;1
1137;8921;6;1486;5
1138;8926;3;2975;1
1139;8927;8923;1;4
1140;8931;20;446;11
1141;8942;1489;6;8
1142;8950;3;2983;1
1143;8951;6;1491;5
1144;8956;3;2985;1
1145;8957;1487;6;35
1146;8992;3;2997;1
1147;8993;6;1498;5
1148;8998;3;2999;1
1149;8999;4;2249;3
1150;9002;3;3000;2
1151;9004;3;3001;1
1152;9005;6;1500;5
1153;9010;3;3003;1
1154;9011;2;4505;1
1155;9012;9011;1;1
1156;9013;26;346;17
1157;9030;9029;1;1
1158;9031;4513;2;5
1159;9036;5;1807;1
1160;9037;4513;2;11
1161;9048;83;109;1
1162;9049;409;22;51
1163;9100;3;3033;1
1164;9101;4547;2;7
1165;9108;7;1301;1
1166;9109;10;910;9
1167;9118;3;3039;1
1168;9119;9109;1;10
1169;9129;3037;3;18
1170;9147;10;914;7
1171;9154;3;3051;1
1172;9155;2;4577;1
1173;9156;5;1831;1
1174;9157;2287;4;9
1175;9166;3;3055;1
1176;9167;8;1145;7
1177;9174;9173;1;1
1178;9175;20;458;15
1179;9190;3;3063;1
1180;9191;9187;1;4
1181;9195;4591;2;13
1182;9208;3;3069;1
1183;9209;6;1534;5
1184;9214;3;3071;1
1185;9215;22;418;19
1186;9234;7;1319;1
1187;9235;7;1319;2
1188;9237;12;769;9
1189;9246;5;1849;1
1190;9247;16;577;15
1191;9262;3;3087;1
1192;9263;8;1157;7
1193;9270;13;713;1
1194;9271;1153;8;47
1195;9318;7;1331;1
1196;9319;4657;2;5
1197;9324;9323;1;1
1198;9325;11;847;8
1199;9333;90;103;63
1200;9396;5;1879;1
1201;9397;2347;4;9
1202;9406;3;3135;1
1203;9407;359;26;73
1204;9480;9479;1;1
1205;9481;9473;1;8
1206;9489;10;948;9
1207;9498;9497;1;1
1208;9499;9497;1;2
1209;9501;6;1583;3
1210;9504;13;731;1
1211;9505;10;950;5
1212;9510;37;257;1
1213;9511;4;2377;3
1214;9514;3;3171;1
1215;9515;2;4757;1
1216;9516;5;1903;1
1217;9517;8;1189;5
1218;9522;9521;1;1
1219;9523;9521;1;2
1220;9525;3169;3;18
1221;9543;11;867;6
1222;9549;19;502;11
1223;9560;17;562;6
