n;A027699;weight;level;jump
370;6599;55;119;54
371;6653;45;147;38
372;6691;6679;1;12
373;6703;39;171;34
374;6737;2237;3;26
375;6763;6733;1;30
376;6793;6763;1;30
377;6823;2273;3;4
378;6827;3;2275;2
379;6829;17;401;12
380;6841;757;9;28
381;6869;15;457;14
382;6883;361;19;24
383;6907;11;627;10
384;6917;6857;1;60
385;6977;6971;1;6
386;6983;23;303;14
387;6997;7;999;4
388;7001;29;241;12
389;7013;6917;1;96
390;7109;47;151;12
391;7121;1423;5;6
392;7127;191;37;60
393;7187;43;167;6
394;7193;421;17;36
395;7229;29;249;8
396;7237;11;657;10
397;7247;7211;1;36
398;7283;1031;7;66
399;7349;1453;5;84
400;7433;1483;5;18
401;7451;1489;5;6
402;7457;37;201;20
403;7477;47;159;4
404;7481;13;575;6
405;7487;3;2495;2
406;7489;27;277;10
407;7499;11;681;8
408;7507;33;227;16
409;7523;7517;1;6
410;7529;23;327;8
411;7537;13;579;10
412;7547;3;2515;2
413;7549;21;359;10
414;7559;15;503;14
415;7573;9;841;4
416;7577;67;113;6
417;7583;7577;1;6
418;7589;67;113;18
419;7607;2531;3;14
420;7621;7603;1;18
421;7639;5;1527;4
422;7643;7;1091;6
423;7649;2543;3;20
424;7669;5;1533;4
425;7673;7643;1;30
426;7703;39;197;20
427;7723;233;33;34
428;7757;1103;7;36
429;7793;7757;1;36
430;7829;49;159;38
431;7867;27;291;10
432;7877;7853;1;24
433;7901;55;143;36
434;7937;25;317;12
435;7949;161;49;60
436;8009;9;889;8
437;8017;39;205;22
438;8039;15;535;14
439;8053;19;423;16
440;8069;1151;7;12
441;8081;17;475;6
442;8087;8081;1;6
443;8093;8069;1;24
444;8117;8087;1;30
445;8147;2687;3;86
446;8233;2731;3;40
447;8273;83;99;56
448;8329;55;151;24
449;8353;27;309;10
450;8363;23;363;14
451;8377;1667;5;42
452;8419;1201;7;12
453;8431;8419;1;12
454;8443;65;129;58
455;8501;13;653;12
456;8513;653;13;24
457;8537;19;449;6
458;8543;8513;1;30
459;8573;83;103;24
460;8597;2857;3;26
461;8623;2861;3;40
462;8663;11;787;6
463;8669;35;247;24
464;8693;33;263;14
465;8707;7;1243;6
466;8713;8707;1;6
467;8719;8707;1;12
468;8731;25;349;6
469;8737;2909;3;10
470;8747;41;213;14
471;8761;1249;7;18
472;8779;85;103;24
473;8803;797;11;36
474;8839;41;215;24
475;8863;2953;3;4
476;8867;983;9;20
477;8887;83;107;6
478;8893;8863;1;30
479;8923;37;241;6
480;8929;37;241;12
481;8941;67;133;30
482;8971;8941;1;30
483;9001;7;1285;6
484;9007;599;15;22
485;9029;71;127;12
486;9041;601;15;26
487;9067;9043;1;24
488;9091;1297;7;12
489;9103;1297;7;24
490;9127;7;1303;6
491;9133;1823;5;18
492;9151;51;179;22
493;9173;43;213;14
494;9187;25;367;12
495;9199;23;399;22
496;9221;9203;1;18
497;9239;541;17;42
498;9281;13;713;12
499;9293;25;371;18
500;9311;9281;1;30
501;9341;57;163;50
502;9391;83;113;12
503;9403;31;303;10
504;9413;1879;5;18
505;9431;13;725;6
506;9437;9413;1;24
507;9461;859;11;12
508;9473;9467;1;6
509;9479;9467;1;12
510;9491;7;1355;6
511;9497;9473;1;24
512;9521;37;257;12
513;9533;7;1361;6
514;9539;1361;7;12
515;9551;55;173;36
516;9587;9551;1;36
517;9623;59;163;6
518;9629;15;641;14
519;9643;3203;3;34
520;9677;1933;5;12
521;9689;743;13;30
522;9719;53;183;20
523;9739;23;423;10
524;9749;23;423;20
525;9769;49;199;18
526;9787;145;67;72
527;9859;43;229;12
528;9871;9859;1;12
529;9883;1973;5;18
530;9901;1979;5;6
531;9907;9883;1;24
532;9931;3307;3;10
533;9941;661;15;26
534;9967;1103;9;40
535;10007;907;11;30
536;10037;31;323;24
537;10061;2011;5;6
538;10067;3;3355;2
539;10069;21;479;10
540;10079;2011;5;24
541;10103;1439;7;30
542;10133;1123;9;26
543;10159;31;327;22
544;10181;10169;1;12
545;10193;63;161;50
546;10243;929;11;24
547;10267;31;331;6
548;10273;10243;1;30
549;10303;353;29;66
550;10369;49;211;30
551;10399;3457;3;28
552;10427;3;3475;2
553;10429;10399;1;30
554;10459;53;197;18
555;10477;1489;7;54
556;10531;3491;3;58
557;10589;2113;5;24
558;10613;3533;3;14
559;10627;55;193;12
560;10639;10627;1;12
561;10651;2129;5;6
562;10657;10651;1;6
563;10663;11;969;4
564;10667;21;507;20
565;10687;27;395;22
566;10709;15;713;14
567;10723;7;1531;6
568;10729;2141;5;24
569;10753;19;565;18
570;10771;10753;1;18
571;10789;3593;3;10
572;10799;37;291;32
573;10831;39;277;28
574;10859;3;3619;2
575;10861;13;835;6
576;10867;3617;3;16
577;10883;73;149;6
578;10889;15;725;14
579;10903;17;641;6
580;10909;31;351;28
581;10937;1213;9;20
582;10957;27;405;22
583;10979;15;731;14
584;10993;21;523;10
585;11003;281;39;44
586;11047;2207;5;12
587;11059;11047;1;12
588;11071;11059;1;12
589;11083;3691;3;10
590;11093;3691;3;20
591;11113;29;383;6
592;11119;29;383;12
593;11131;11113;1;18
594;11149;37;301;12
595;11161;21;531;10
596;11171;3;3723;2
597;11173;9;1241;4
598;11177;3719;3;20
599;11197;97;115;42
600;11239;5;2247;4
601;11243;15;749;8
602;11251;13;865;6
603;11257;2243;5;42
604;11299;11287;1;12
605;11311;51;221;40
606;11351;751;15;86
607;11437;7;1633;6
608;11443;601;19;24
609;11467;11443;1;24
610;11491;2297;5;6
611;11497;11491;1;6
612;11503;57;201;46
613;11549;53;217;48
614;11597;71;163;24
615;11621;13;893;12
616;11633;227;51;56
617;11689;39;299;28
618;11717;63;185;62
619;11779;97;121;42
620;11821;17;695;6
621;11827;11821;1;6
622;11833;11827;1;6
623;11839;907;13;48
624;11887;1693;7;36
625;11923;21;567;16
626;11939;3;3979;2
627;11941;79;151;12
628;11953;13;919;6
629;11959;13;919;12
630;11971;55;217;36
631;12007;4001;3;4
632;12011;33;363;32
633;12043;41;293;30
634;12073;33;365;28
635;12101;77;157;12
636;12113;12107;1;6
637;12119;77;157;30
638;12149;15;809;14
639;12163;449;27;40
640;12203;9;1355;8
641;12211;12049;1;162
642;12373;7;1767;4
643;12377;1123;11;24
644;12401;13;953;12
645;12413;953;13;24
646;12437;41;303;14
647;12451;19;655;6
648;12457;4139;3;40
649;12497;12491;1;6
650;12503;12437;1;66
651;12569;12527;1;42
652;12611;3;4203;2
653;12613;12589;1;24
654;12637;4211;3;4
655;12641;7;1805;6
656;12647;12641;1;6
657;12653;12647;1;6
658;12659;12647;1;12
659;12671;12653;1;18
660;12689;95;133;54
661;12743;4243;3;14
662;12757;4241;3;34
663;12791;1823;7;30
664;12821;51;251;20
665;12841;63;203;52
666;12893;27;477;14
667;12907;1433;9;10
668;12917;4289;3;50
669;12967;13;997;6
670;12973;12967;1;6
671;12979;2591;5;24
672;13003;12973;1;30
673;13033;12967;1;66
674;13099;4363;3;10
675;13109;1871;7;12
676;13121;43;305;6
677;13127;13103;1;24
678;13151;89;147;68
679;13219;13147;1;72
680;13291;4423;3;22
681;13313;2659;5;18
682;13331;13;1025;6
683;13337;1901;7;30
684;13367;4451;3;14
685;13381;23;581;18
686;13399;39;343;22
687;13421;2677;5;36
688;13457;13451;1;6
689;13463;13457;1;6
690;13469;2683;5;54
691;13523;103;131;30
692;13553;83;163;24
693;13577;33;411;14
694;13591;11;1235;6
695;13597;27;503;16
696;13613;11;1237;6
697;13619;15;907;14
698;13633;13597;1;36
699;13669;29;471;10
700;13679;3;4559;2
701;13681;25;547;6
702;13687;4561;3;4
703;13691;3;4563;2
704;13693;9;1521;4
705;13697;17;805;12
706;13709;13697;1;12
707;13721;13691;1;30
708;13751;2749;5;6
709;13757;13751;1;6
710;13763;57;241;26
711;13789;1531;9;10
712;13799;49;281;30
713;13829;41;337;12
714;13841;55;251;36
715;13877;1979;7;24
716;13901;7;1985;6
717;13907;13901;1;6
718;13913;4621;3;50
719;13963;733;19;36
720;13999;71;197;12
721;14011;4663;3;22
722;14033;2797;5;48
723;14081;25;563;6
724;14087;75;187;62
725;14149;5;2829;4
726;14153;7;2021;6
727;14159;15;943;14
728;14173;4723;3;4
729;14177;33;429;20
730;14197;4729;3;10
731;14207;4721;3;44
732;14251;1093;13;42
733;14293;23;621;10
734;14303;2857;5;18
735;14321;7;2045;6
736;14327;57;251;20
737;14347;201;71;76
738;14423;4789;3;56
739;14479;35;413;24
740;14503;61;237;46
741;14549;15;969;14
742;14563;967;15;58
743;14621;2917;5;36
744;14657;29;505;12
745;14669;14621;1;48
746;14717;29;507;14
747;14731;21;701;10
748;14741;27;545;26
749;14767;13;1135;12
750;14779;983;15;34
751;14813;4933;3;14
752;14827;113;131;24
753;14851;2963;5;36
754;14887;11;1353;4
755;14891;39;381;32
756;14923;47;317;24
757;14947;37;403;36
758;14983;787;19;30
759;15013;5003;3;4
760;15017;1667;9;14
761;15031;1153;13;42
762;15073;5021;3;10
763;15083;9;1675;8
764;15091;49;307;48
765;15139;53;285;34
766;15173;95;159;68
767;15241;1171;13;18
768;15259;79;193;12
769;15271;43;355;6
770;15277;43;355;12
771;15289;15271;1;18
772;15307;29;527;24
773;15331;1019;15;46
774;15377;19;809;6
775;15383;1181;13;30
776;15413;15383;1;30
777;15443;25;617;18
778;15461;2207;7;12
779;15473;15377;1;96
780;15569;47;331;12
781;15581;49;317;48
782;15629;23;679;12
783;15641;53;295;6
784;15647;919;17;24
785;15671;2237;7;12
786;15683;53;295;48
787;15731;3;5243;2
788;15733;7;2247;4
789;15737;17;925;12
790;15749;15737;1;12
791;15761;23;685;6
792;15767;15761;1;6
793;15773;17;927;14
794;15787;1753;9;10
795;15797;35;451;12
796;15809;5237;3;98
797;15907;15901;1;6
798;15913;15907;1;6
799;15919;67;237;40
800;15959;353;45;74
801;16033;2287;7;24
802;16057;7;2293;6
803;16063;3203;5;48
804;16111;117;137;82
805;16193;37;437;24
806;16217;13;1247;6
807;16223;16217;1;6
808;16229;35;463;24
809;16253;5413;3;14
810;16267;83;195;82
811;16349;15;1089;14
812;16363;1087;15;58
813;16421;61;269;12
814;16433;35;469;18
815;16451;3;5483;2
816;16453;2347;7;24
817;16477;17;969;4
818;16481;25;659;6
819;16487;16481;1;6
820;16493;2351;7;36
821;16529;16451;1;78
822;16607;103;161;24
823;16631;37;449;18
824;16649;9;1849;8
825;16657;43;387;16
826;16673;3331;5;18
827;16691;3;5563;2
828;16693;67;249;10
829;16703;51;327;26
830;16729;73;229;12
831;16741;2389;7;18
832;16759;5;3351;4
833;16763;881;19;24
834;16787;2393;7;36
835;16823;67;251;6
836;16829;16787;1;42
837;16871;23;733;12
838;16883;7;2411;6
839;16889;2411;7;12
840;16901;16823;1;78
841;16979;3;5659;2
842;16981;5647;3;40
843;17021;997;17;72
844;17093;101;169;24
845;17117;683;25;42
846;17159;115;149;24
847;17183;89;193;6
848;17189;77;223;18
849;17207;17183;1;24
850;17231;5741;3;8
851;17239;127;135;94
852;17333;3463;5;18
853;17351;911;19;42
854;17393;1579;11;24
855;17417;5801;3;14
856;17431;51;341;40
857;17471;13;1343;12
858;17483;15;1165;8
859;17491;13;1345;6
860;17497;13;1345;12
861;17509;19;921;10
862;17519;499;35;54
863;17573;109;161;24
864;17597;3517;5;12
865;17609;15;1173;14
866;17623;7;2517;4
867;17627;17597;1;30
868;17657;27;653;26
869;17683;127;139;30
870;17713;49;361;24
871;17737;17713;1;24
872;17761;119;149;30
873;17791;25;711;16
874;17807;613;29;30
875;17837;1979;9;26
876;17863;43;415;18
877;17881;21;851;10
878;17891;19;941;12
879;17903;15;1193;8
880;17911;13;1377;10
881;17921;17903;1;18
882;17939;17921;1;18
883;17957;79;227;24
884;17981;25;719;6
885;17987;3;5995;2
886;17989;3593;5;24
887;18013;33;545;28
888;18041;3607;5;6
889;18047;43;419;30
890;18077;3607;5;42
891;18119;19;953;12
892;18131;3;6043;2
893;18133;21;863;10
894;18143;7;2591;6
895;18149;33;549;32
896;18181;27;673;10
897;18191;11;1653;8
898;18199;18169;1;30
899;18229;5;3645;4
900;18233;3643;5;18
901;18251;3;6083;2
902;18253;6073;3;34
903;18287;3;6095;2
904;18289;49;373;12
905;18301;13;1407;10
906;18311;1663;11;18
907;18329;13;1409;12
908;18341;18329;1;12
909;18353;19;965;18
910;18371;1223;15;26
911;18397;6131;3;4
912;18401;37;497;12
913;18413;3673;5;48
914;18461;113;163;42
915;18503;6163;3;14
916;18517;9;2057;4
917;18521;18341;1;180
918;18701;1699;11;12
919;18713;13;1439;6
920;18719;3739;5;24
921;18743;41;457;6
922;18749;6247;3;8
923;18757;51;367;40
924;18797;19;989;6
925;18803;49;383;36
926;18839;27;697;20
927;18859;61;309;10
928;18869;18839;1;30
929;18899;17;1111;12
930;18911;19;995;6
931;18917;419;45;62
932;18979;45;421;34
933;19013;29;655;18
934;19031;25;761;6
935;19037;17;1119;14
936;19051;827;23;30
937;19081;7;2725;6
938;19087;2113;9;70
939;19157;911;21;26
940;19183;6359;3;106
941;19289;37;521;12
942;19301;1753;11;18
943;19319;69;279;68
944;19387;6451;3;34
945;19421;3877;5;36
946;19457;53;367;6
947;19463;19457;1;6
948;19469;13;1497;8
949;19477;329;59;66
950;19543;17;1149;10
951;19553;11;1777;6
952;19559;1777;11;12
953;19571;7;2795;6
954;19577;19571;1;6
955;19583;83;235;78
956;19661;125;157;36
957;19697;31;635;12
958;19709;9;2189;8
959;19717;6569;3;10
960;19727;3943;5;12
961;19739;19727;1;12
962;19751;19739;1;12
963;19763;29;681;14
964;19777;19753;1;24
965;19801;77;257;12
966;19813;1319;15;28
967;19841;79;251;12
968;19853;9;2205;8
969;19861;33;601;28
970;19889;29;685;24
971;19913;17;1171;6
972;19919;6637;3;8
973;19927;2213;9;10
974;19937;25;797;12
975;19949;19937;1;12
976;19961;19949;1;12
977;19973;65;307;18
978;19991;7;2855;6
979;19997;6661;3;14
980;20011;59;339;10
981;20021;19991;1;30
982;20051;29;691;12
983;20063;6673;3;44
984;20107;11;1827;10
985;20117;37;543;26
986;20143;6703;3;34
987;20177;23;877;6
988;20183;4027;5;48
989;20231;29;697;18
990;20249;49;413;12
991;20261;809;25;36
992;20297;1559;13;30
993;20327;7;2903;6
994;20333;15;1355;8
995;20341;25;813;16
996;20357;13;1565;12
997;20369;20297;1;72
998;20441;53;385;36
999;20477;11;1861;6
1000;20483;41;499;24
1001;20507;3;6835;2
1002;20509;85;241;24
1003;20533;6841;3;10
1004;20543;15;1369;8
1005;20551;19;1081;12
1006;20563;20533;1;30
1007;20593;7;2941;6
1008;20599;6857;3;28
1009;20627;19;1085;12
1010;20639;31;665;24
1011;20663;4129;5;18
1012;20681;4129;5;36
1013;20717;33;627;26
1014;20743;31;669;4
1015;20747;3;6915;2
1016;20749;47;441;22
1017;20771;3;6923;2
1018;20773;89;233;36
1019;20809;1597;13;48
1020;20857;6947;3;16
1021;20873;7;2981;6
1022;20879;9;2319;8
1023;20887;6959;3;10
1024;20897;13;1607;6
1025;20903;4177;5;18
1026;20921;6971;3;8
1027;20929;19;1101;10
1028;20939;6977;3;8
1029;20947;53;395;12
1030;20959;5;4191;4
1031;20963;39;537;20
1032;20983;33;635;28
1033;21011;3;7003;2
1034;21013;47;447;4
1035;21017;21011;1;6
1036;21023;677;31;36
1037;21059;3;7019;2
1038;21061;41;513;28
1039;21089;3011;7;12
1040;21101;4219;5;6
1041;21107;1109;19;36
1042;21143;23;919;6
1043;21149;15;1409;14
1044;21163;1409;15;28
1045;21191;3023;7;30
1046;21221;83;255;56
1047;21277;1931;11;36
1048;21313;11;1937;6
1049;21319;5;4263;4
1050;21323;59;361;24
1051;21347;21317;1;30
1052;21377;7;3053;6
1053;21383;17;1257;14
1054;21397;9;2377;4
1055;21401;11;1945;6
1056;21407;21347;1;60
1057;21467;41;523;24
1058;21491;3;7163;2
1059;21493;11;1953;10
1060;21503;19;1131;14
1061;21517;7;3073;6
1062;21523;21517;1;6
1063;21529;21499;1;30
1064;21559;5;4311;4
1065;21563;33;653;14
1066;21577;3079;7;24
1067;21601;2399;9;10
1068;21611;3;7203;2
1069;21613;7193;3;34
1070;21647;3;7215;2
1071;21649;77;281;12
1072;21661;7213;3;22
1073;21683;7213;3;44
1074;21727;19;1143;10
1075;21737;39;557;14
1076;21751;4349;5;6
1077;21757;21727;1;30
1078;21787;13;1675;12
1079;21799;5;4359;4
1080;21803;27;807;14
1081;21817;65;335;42
1082;21859;3121;7;12
1083;21871;661;33;58
1084;21929;7307;3;8
1085;21937;7;3133;6
1086;21943;25;877;18
1087;21961;91;241;30
1088;21991;4397;5;6
1089;21997;21991;1;6
1090;22003;75;293;28
1091;22031;9;2447;8
1092;22039;29;759;28
1093;22067;13;1697;6
1094;22073;22067;1;6
1095;22079;22067;1;12
1096;22091;3;7363;2
1097;22093;25;883;18
1098;22111;22093;1;18
1099;22129;53;417;28
1100;22157;2011;11;36
1101;22193;131;169;54
1102;22247;4447;5;12
1103;22259;22247;1;12
1104;22271;3;7423;2
1105;22273;7;3181;6
1106;22279;5;4455;4
1107;22283;9;2475;8
1108;22291;22279;1;12
1109;22303;7433;3;4
1110;22307;1483;15;62
1111;22369;79;283;12
1112;22381;7451;3;28
1113;22409;37;605;24
1114;22433;31;723;20
1115;22453;1319;17;30
1116;22483;4493;5;18
1117;22501;17;1323;10
1118;22511;22481;1;30
1119;22541;21;1073;8
1120;22549;127;177;70
1121;22619;3;7539;2
1122;22621;33;685;16
1123;22637;7;3233;6
1124;22643;37;611;36
1125;22679;21;1079;20
1126;22699;2521;9;10
1127;22709;22697;1;12
1128;22721;7;3245;6
1129;22727;35;649;12
1130;22739;3;7579;2
1131;22741;7577;3;10
1132;22751;127;179;18
1133;22769;22751;1;18
1134;22787;7589;3;20
1135;22807;11;2073;4
1136;22811;4561;5;6
1137;22817;911;25;42
1138;22859;3;7619;2
1139;22861;65;351;46
1140;22907;22877;1;30
1141;22937;23;997;6
1142;22943;25;917;18
1143;22961;53;433;12
1144;22973;21;1093;20
1145;22993;47;489;10
1146;23003;4597;5;18
1147;23021;4603;5;6
1148;23027;3;7675;2
1149;23029;7673;3;10
1150;23039;23021;1;18
1151;23057;7;3293;6
1152;23063;133;173;54
1153;23117;65;355;42
1154;23159;101;229;30
1155;23189;15;1545;14
1156;23203;23197;1;6
1157;23209;3313;7;18
1158;23227;83;279;70
1159;23297;37;629;24
1160;23321;4663;5;6
1161;23327;23321;1;6
1162;23333;143;163;24
1163;23357;23;1015;12
1164;23369;23339;1;30
1165;23399;103;227;18
1166;23417;91;257;30
1167;23447;1559;15;62
1168;23509;2609;9;28
1169;23537;25;941;12
1170;23549;19;1239;8
1171;23557;9;2617;4
1172;23561;7;3365;6
1173;23567;2617;9;14
1174;23581;7853;3;22
1175;23603;7;3371;6
1176;23609;15;1573;14
1177;23623;7873;3;4
1178;23627;3;7875;2
1179;23629;39;605;34
1180;23663;15;1577;8
1181;23671;4733;5;6
1182;23677;21;1127;10
1183;23687;23633;1;54
1184;23741;47;505;6
1185;23747;23741;1;6
1186;23753;15;1583;8
1187;23761;4751;5;6
1188;23767;23761;1;6
1189;23773;7919;3;16
1190;23789;13;1829;12
1191;23801;1399;17;18
1192;23819;7937;3;8
1193;23827;7;3403;6
1194;23833;29;821;24
1195;23857;19;1255;12
1196;23869;23;1037;18
1197;23887;25;955;12
1198;23899;23887;1;12
1199;23911;7;3415;6
1200;23917;35;683;12
1201;23929;63;379;52
1202;23981;2179;11;12
1203;23993;9;2665;8
1204;24001;4799;5;6
1205;24007;4799;5;12
1206;24019;149;161;30
