n;A027697;weight;level;jump
433;5779;73;79;12
434;5791;41;141;10
435;5801;19;305;6
436;5807;1931;3;14
437;5821;1163;5;6
438;5827;1163;5;12
439;5839;5827;1;12
440;5851;7;835;6
441;5857;1949;3;10
442;5867;3;1955;2
443;5869;5857;1;12
444;5881;5839;1;42
445;5923;69;85;58
446;5981;1973;3;62
447;6043;463;13;24
448;6067;11;551;6
449;6073;6067;1;6
450;6079;6067;1;12
451;6091;2027;3;10
452;6101;2027;3;20
453;6121;6091;1;30
454;6151;877;7;12
455;6163;557;11;36
456;6199;5;1239;4
457;6203;15;413;8
458;6211;17;365;6
459;6217;269;23;30
460;6247;49;127;24
461;6271;7;895;6
462;6277;2089;3;10
463;6287;25;251;12
464;6299;3;2099;2
465;6301;27;233;10
466;6311;13;485;6
467;6317;6311;1;6
468;6323;6317;1;6
469;6329;21;301;8
470;6337;13;487;6
471;6343;23;275;18
472;6361;31;205;6
473;6367;6361;1;6
474;6373;907;7;24
475;6397;6367;1;30
476;6427;337;19;24
477;6451;6373;1;78
478;6529;383;17;18
479;6547;31;211;6
480;6553;727;9;10
481;6563;79;83;6
482;6569;9;729;8
483;6577;6547;1;30
484;6607;1319;5;12
485;6619;23;287;18
486;6637;27;245;22
487;6659;3;2219;2
488;6661;61;109;12
489;6673;59;113;6
490;6679;13;513;10
491;6689;607;11;12
492;6701;23;291;8
493;6709;11;609;10
494;6719;15;447;14
495;6733;45;149;28
496;6761;613;11;18
497;6779;3;2259;2
498;6781;37;183;10
499;6791;6779;1;12
500;6803;521;13;30
501;6833;619;11;24
502;6857;13;527;6
503;6863;15;457;8
504;6871;2281;3;28
505;6899;71;97;12
506;6911;55;125;36
507;6947;3;2315;2
508;6949;27;257;10
509;6959;3;2319;2
510;6961;13;535;6
511;6967;11;633;4
512;6971;21;331;20
513;6991;33;211;28
514;7019;9;779;8
515;7027;23;305;12
516;7039;5;1407;4
517;7043;33;213;14
518;7057;1409;5;12
519;7069;13;543;10
520;7079;83;85;24
521;7103;337;21;26
522;7129;23;309;22
523;7151;2381;3;8
524;7159;37;193;18
525;7177;1021;7;30
526;7207;7;1029;4
527;7211;3;2403;2
528;7213;7207;1;6
529;7219;1439;5;24
530;7243;2411;3;10
531;7253;81;89;44
532;7297;21;347;10
533;7307;3;2435;2
534;7309;7297;1;12
535;7321;2437;3;10
536;7331;3;2443;2
537;7333;19;385;18
538;7351;7333;1;18
539;7369;65;113;24
540;7393;25;295;18
541;7411;1481;5;6
542;7417;59;125;42
543;7459;2467;3;58
544;7517;59;127;24
545;7541;23;327;20
546;7561;443;17;30
547;7591;13;583;12
548;7603;175;43;78
549;7681;25;307;6
550;7687;13;591;4
551;7691;13;591;8
552;7699;7681;1;18
553;7717;21;367;10
554;7727;857;9;14
555;7741;59;131;12
556;7753;61;127;6
557;7759;59;131;30
558;7789;39;199;28
559;7817;73;107;6
560;7823;35;223;18
561;7841;7829;1;12
562;7853;21;373;20
563;7873;7867;1;6
564;7879;5;1575;4
565;7883;29;271;24
566;7907;1579;5;12
567;7919;9;879;8
568;7927;89;89;6
569;7933;1583;5;18
570;7951;17;467;12
571;7963;7933;1;30
572;7993;25;319;18
573;8011;7963;1;48
574;8059;31;259;30
575;8089;41;197;12
576;8101;29;279;10
577;8111;13;623;12
578;8123;49;165;38
579;8161;7;1165;6
580;8167;9;907;4
581;8171;9;907;8
582;8179;8167;1;12
583;8191;743;11;18
584;8209;911;9;10
585;8219;3;2739;2
586;8221;17;483;10
587;8231;7;1175;6
588;8237;8231;1;6
589;8243;2741;3;20
590;8263;23;359;6
591;8269;37;223;18
592;8287;11;753;4
593;8291;3;2763;2
594;8293;9;921;4
595;8297;33;251;14
596;8311;11;755;6
597;8317;57;145;52
598;8369;1193;7;18
599;8387;3;2795;2
600;8389;557;15;34
601;8423;19;443;6
602;8429;647;13;18
603;8447;937;9;14
604;8461;19;445;6
605;8467;179;47;54
606;8521;13;655;6
607;8527;13;655;12
608;8539;65;131;24
609;8563;1709;5;18
610;8581;8563;1;18
611;8599;21;409;10
612;8609;71;121;18
613;8627;3;2875;2
614;8629;1231;7;12
615;8641;11;785;6
616;8647;1231;7;30
617;8677;7;1239;4
618;8681;21;413;8
619;8689;11;789;10
620;8699;787;11;42
621;8741;29;301;12
622;8753;61;143;30
623;8783;461;19;24
624;8807;1759;5;12
625;8819;3;2939;2
626;8821;11;801;10
627;8831;25;353;6
628;8837;25;353;12
629;8849;8837;1;12
630;8861;187;47;72
631;8933;1783;5;18
632;8951;1277;7;12
633;8963;13;689;6
634;8969;1277;7;30
635;8999;19;473;12
636;9011;3;3003;2
637;9013;691;13;30
638;9043;7;1291;6
639;9049;23;393;10
640;9059;63;143;50
641;9109;1009;9;28
642;9137;1013;9;20
643;9157;9;1017;4
644;9161;33;277;20
645;9181;43;213;22
646;9203;17;541;6
647;9209;91;101;18
648;9227;37;249;14
649;9241;25;369;16
650;9257;3079;3;20
651;9277;73;127;6
652;9283;1321;7;36
653;9319;5;1863;4
654;9323;29;321;14
655;9337;7;1333;6
656;9343;9337;1;6
657;9349;3109;3;22
658;9371;1873;5;6
659;9377;3119;3;20
660;9397;25;375;22
661;9419;3;3139;2
662;9421;97;97;12
663;9433;11;857;6
664;9439;35;269;24
665;9463;9;1051;4
666;9467;349;27;44
667;9511;379;25;36
668;9547;863;11;54
669;9601;43;223;12
670;9613;13;739;6
671;9619;13;739;12
672;9631;9613;1;18
673;9649;23;419;12
674;9661;9643;1;18
675;9679;9661;1;18
676;9697;569;17;24
677;9721;19;511;12
678;9733;21;463;10
679;9743;9719;1;24
680;9767;3251;3;14
681;9781;3257;3;10
682;9791;77;127;12
683;9803;15;653;8
684;9811;37;265;6
685;9817;37;265;12
686;9829;5;1965;4
687;9833;31;317;6
688;9839;31;317;12
689;9851;11;895;6
690;9857;31;317;30
691;9887;9851;1;36
692;9923;47;211;6
693;9929;27;367;20
694;9949;25;397;24
695;9973;523;19;36
696;10009;587;17;30
697;10039;3329;3;52
698;10091;3;3363;2
699;10093;7;1441;6
700;10099;77;131;12
701;10111;3361;3;28
702;10139;3;3379;2
703;10141;11;921;10
704;10151;10139;1;12
705;10163;7;1451;6
706;10169;9;1129;8
707;10177;49;207;34
708;10211;31;329;12
709;10223;31;329;24
710;10247;7;1463;6
711;10253;10247;1;6
712;10259;10247;1;12
713;10271;10253;1;18
714;10289;43;239;12
715;10301;10289;1;12
716;10313;9;1145;8
717;10321;21;491;10
718;10331;3;3443;2
719;10333;11;939;4
720;10337;10331;1;6
721;10343;33;313;14
722;10357;37;279;34
723;10391;79;131;42
724;10433;39;267;20
725;10453;9;1161;4
726;10457;7;1493;6
727;10463;73;143;24
728;10487;25;419;12
729;10499;3;3499;2
730;10501;17;617;12
731;10513;3499;3;16
732;10529;10499;1;30
733;10559;3517;3;8
734;10567;41;257;30
735;10597;9;1177;4
736;10601;13;815;6
737;10607;557;19;24
738;10631;341;31;60
739;10691;3557;3;20
740;10711;509;21;22
741;10733;17;631;6
742;10739;563;19;42
743;10781;65;165;56
744;10837;27;401;10
745;10847;37;293;6
746;10853;103;105;38
747;10891;1549;7;48
748;10939;3643;3;10
749;10949;25;437;24
750;10973;39;281;14
751;10987;41;267;40
752;11027;1571;7;30
753;11057;47;235;12
754;11069;43;257;18
755;11087;11057;1;30
756;11117;443;25;42
757;11159;2221;5;54
758;11213;55;203;48
759;11261;1607;7;12
760;11273;19;593;6
761;11279;13;867;8
762;11287;11257;1;30
763;11317;9;1257;4
764;11321;9;1257;8
765;11329;35;323;24
766;11353;3779;3;16
767;11369;15;757;14
768;11383;17;669;10
769;11393;59;193;6
770;11399;59;193;12
771;11411;11399;1;12
772;11423;11399;1;24
773;11447;11423;1;24
774;11471;1637;7;12
775;11483;23;499;6
776;11489;1637;7;30
777;11519;9;1279;8
778;11527;11503;1;24
779;11551;69;167;28
780;11579;19;609;8
781;11587;37;313;6
782;11593;503;23;24
783;11617;51;227;40
784;11657;27;431;20
785;11677;9;1297;4
786;11681;107;109;18
787;11699;3;3899;2
788;11701;1669;7;18
789;11719;23;509;12
790;11731;11719;1;12
791;11743;1301;9;34
792;11777;79;149;6
793;11783;11777;1;6
794;11789;11777;1;12
795;11801;7;1685;6
796;11807;11801;1;6
797;11813;35;337;18
798;11831;57;207;32
799;11863;59;201;4
800;11867;89;133;30
801;11897;11;1081;6
802;11903;11897;1;6
803;11909;23;517;18
804;11927;7;1703;6
805;11933;11897;1;36
806;11969;1087;11;12
807;11981;25;479;6
808;11987;69;173;50
809;12037;7;1719;4
810;12041;9;1337;8
811;12049;57;211;22
812;12071;33;365;26
813;12097;17;711;10
814;12107;3;4035;2
815;12109;35;345;34
816;12143;39;311;14
817;12157;4051;3;4
818;12161;97;125;36
819;12197;529;23;30
820;12227;35;349;12
821;12239;3;4079;2
822;12241;27;453;10
823;12251;3;4083;2
824;12253;11;1113;10
825;12263;7;1751;6
826;12269;61;201;8
827;12277;4091;3;4
828;12281;4091;3;8
829;12289;12277;1;12
830;12301;4093;3;22
831;12323;109;113;6
832;12329;15;821;14
833;12343;9;1371;4
834;12347;821;15;32
835;12379;83;149;12
836;12391;12373;1;18
837;12409;23;539;12
838;12421;12409;1;12
839;12433;51;243;40
840;12473;7;1781;6
841;12479;4157;3;8
842;12487;9;1387;4
843;12491;4157;3;20
844;12511;41;305;6
845;12517;11;1137;10
846;12527;2503;5;12
847;12539;3;4179;2
848;12541;23;545;6
849;12547;12541;1;6
850;12553;67;187;24
851;12577;13;967;6
852;12583;12577;1;6
853;12589;12577;1;12
854;12601;12583;1;18
855;12619;12541;1;78
856;12697;7;1813;6
857;12703;4231;3;10
858;12713;11;1155;8
859;12721;12703;1;18
860;12739;2543;5;24
861;12763;2549;5;18
862;12781;12763;1;18
863;12799;21;609;10
864;12809;15;853;14
865;12823;7;1831;6
866;12829;65;197;24
867;12853;1831;7;36
868;12889;27;477;10
869;12899;49;263;12
870;12911;11;1173;8
871;12919;5;2583;4
872;12923;29;445;18
873;12941;1847;7;12
874;12953;11;1177;6
875;12959;65;199;24
876;12983;2593;5;18
877;13001;23;565;6
878;13007;3;4335;2
879;13009;4327;3;28
880;13037;83;157;6
881;13043;13037;1;6
882;13049;15;869;14
883;13063;13033;1;30
884;13093;21;623;10
885;13103;1451;9;44
886;13147;37;355;12
887;13159;5;2631;4
888;13163;15;877;8
889;13171;2633;5;6
890;13177;13171;1;6
891;13183;23;573;4
892;13187;59;223;30
893;13217;19;695;12
894;13229;13217;1;12
895;13241;11;1203;8
896;13249;1471;9;10
897;13259;21;631;8
898;13267;31;427;30
899;13297;2657;5;12
900;13309;13291;1;18
901;13327;2663;5;12
902;13339;233;57;58
903;13397;1487;9;14
904;13411;7;1915;6
905;13417;59;227;24
906;13441;11;1221;10
907;13451;75;179;26
908;13477;67;201;10
909;13487;25;539;12
910;13499;15;899;14
911;13513;41;329;24
912;13537;1039;13;30
913;13567;1039;13;60
914;13627;907;15;22
915;13649;647;21;62
916;13711;19;721;12
917;13723;11;1247;6
918;13729;103;133;30
919;13759;57;241;22
920;13781;35;393;26
921;13807;77;179;24
922;13831;43;321;28
923;13859;15;923;14
924;13873;7;1981;6
925;13879;5;2775;4
926;13883;4621;3;20
927;13903;2777;5;18
928;13921;4637;3;10
929;13931;3;4643;2
930;13933;41;339;34
931;13967;77;181;30
932;13997;2797;5;12
933;14009;4663;3;20
934;14029;23;609;22
935;14051;53;265;6
936;14057;31;453;14
937;14071;17;827;12
938;14083;827;17;24
939;14107;14071;1;36
940;14143;97;145;78
941;14221;4733;3;22
942;14243;23;619;6
943;14249;677;21;32
944;14281;491;29;42
945;14323;2861;5;18
946;14341;39;367;28
947;14369;113;127;18
948;14387;3;4795;2
949;14389;1307;11;12
950;14401;2879;5;6
951;14407;4801;3;4
952;14411;4801;3;8
953;14419;14407;1;12
954;14431;25;577;6
955;14437;21;687;10
956;14447;3;4815;2
957;14449;14437;1;12
958;14461;51;283;28
959;14489;761;19;30
960;14519;15;967;14
961;14533;29;501;4
962;14537;11;1321;6
963;14543;9;1615;8
964;14551;2909;5;6
965;14557;7;2079;4
966;14561;1321;11;30
967;14591;3;4863;2
968;14593;69;211;34
969;14627;3;4875;2
970;14629;5;2925;4
971;14633;14627;1;6
972;14639;15;975;14
973;14653;2089;7;30
974;14683;4889;3;16
975;14699;15;979;14
976;14713;13;1131;10
977;14723;4903;3;14
978;14737;4909;3;10
979;14747;14741;1;6
980;14753;14747;1;6
981;14759;14747;1;12
982;14771;14759;1;12
983;14783;27;547;14
984;14797;79;187;24
985;14821;4937;3;10
986;14831;29;511;12
987;14843;29;511;24
988;14867;3;4955;2
989;14869;13;1143;10
990;14879;77;193;18
991;14897;991;15;32
992;14929;4973;3;10
993;14939;23;649;12
994;14951;7;2135;6
995;14957;35;427;12
996;14969;229;65;84
997;15053;15;1003;8
998;15061;17;885;16
999;15077;15053;1;24
1000;15101;3019;5;6
1001;15107;27;559;14
1002;15121;23;657;10
1003;15131;11;1375;6
1004;15137;25;605;12
1005;15149;15137;1;12
1006;15161;1009;15;26
1007;15187;17;893;6
1008;15193;15187;1;6
1009;15199;19;799;18
1010;15217;37;411;10
1011;15227;31;491;6
1012;15233;661;23;30
1013;15263;11;1387;6
1014;15269;101;151;18
1015;15287;13;1175;12
1016;15299;15;1019;14
1017;15313;15307;1;6
1018;15319;21;729;10
1019;15329;21;729;20
1020;15349;5113;3;10
1021;15359;3;5119;2
1022;15361;15349;1;12
1023;15373;37;415;18
1024;15391;1709;9;10
1025;15401;41;375;26
1026;15427;3083;5;12
1027;15439;15427;1;12
1028;15451;21;735;16
1029;15467;5147;3;26
1030;15493;9;1721;4
1031;15497;39;397;14
1032;15511;1033;15;16
1033;15527;5171;3;14
1034;15541;31;501;10
1035;15551;9;1727;8
1036;15559;65;239;24
1037;15583;55;283;18
1038;15601;3119;5;6
1039;15607;3119;5;12
1040;15619;3119;5;24
1041;15643;19;823;6
1042;15649;19;823;12
1043;15661;31;505;6
1044;15667;31;505;12
1045;15679;49;319;48
1046;15727;35;449;12
1047;15739;63;249;52
1048;15791;31;509;12
1049;15803;19;831;14
1050;15817;97;163;6
1051;15823;15787;1;36
1052;15859;31;511;18
1053;15877;11;1443;4
1054;15881;25;635;6
1055;15887;3;5295;2
1056;15889;15877;1;12
1057;15901;67;237;22
1058;15923;5303;3;14
1059;15937;57;279;34
1060;15971;3;5323;2
1061;15973;3191;5;18
1062;15991;21;761;10
1063;16001;7;2285;6
1064;16007;301;53;54
1065;16061;13;1235;6
1066;16067;3;5355;2
1067;16069;5;3213;4
1068;16073;53;303;14
1069;16087;9;1787;4
1070;16091;3217;5;6
1071;16097;16091;1;6
1072;16103;2297;7;24
1073;16127;55;293;12
1074;16139;3;5379;2
1075;16141;947;17;42
1076;16183;5393;3;4
1077;16187;3;5395;2
1078;16189;67;241;42
1079;16231;31;523;18
1080;16249;25;649;24
1081;16273;45;361;28
1082;16301;19;857;18
1083;16319;15;1087;14
1084;16333;29;563;6
1085;16339;37;441;22
1086;16361;9;1817;8
1087;16369;1487;11;12
1088;16381;83;197;30
1089;16411;17;965;6
1090;16417;1823;9;10
1091;16427;1823;9;20
1092;16447;125;131;72
1093;16519;69;239;28
1094;16547;7;2363;6
1095;16553;15;1103;8
1096;16561;7;2365;6
1097;16567;16561;1;6
1098;16573;71;233;30
1099;16603;19;873;16
1100;16619;15;1107;14
1101;16633;3323;5;18
1102;16651;43;387;10
1103;16661;1847;9;38
1104;16699;16651;1;48
1105;16747;67;249;64
1106;16811;29;579;20
1107;16831;121;139;12
1108;16843;49;343;36
1109;16879;3371;5;24
1110;16903;55;307;18
1111;16921;17;995;6
1112;16927;5641;3;4
1113;16931;25;677;6
1114;16937;16931;1;6
1115;16943;5641;3;20
1116;16963;1303;13;24
1117;16987;16981;1;6
1118;16993;25;679;18
1119;17011;33;515;16
1120;17027;3;5675;2
1121;17029;5;3405;4
1122;17033;15;1135;8
1123;17041;3407;5;6
1124;17047;17041;1;6
1125;17053;17029;1;24
1126;17077;45;379;22
1127;17099;9;1899;8
1128;17107;27;633;16
1129;17123;1901;9;14
1130;17137;17107;1;30
1131;17167;31;553;24
1132;17191;41;419;12
1133;17203;29;593;6
1134;17209;131;131;48
1135;17257;5741;3;34
1136;17291;3;5763;2
1137;17293;59;293;6
1138;17299;1571;11;18
1139;17317;29;597;4
1140;17321;3463;5;6
1141;17327;29;597;14
1142;17341;1019;17;18
1143;17359;17341;1;18
1144;17377;29;599;6
1145;17383;9;1931;4
1146;17387;3;5795;2
1147;17389;17377;1;12
1148;17401;17383;1;18
1149;17419;35;497;24
1150;17443;7;2491;6
1151;17449;17431;1;18
1152;17467;11;1587;10
1153;17477;35;499;12
1154;17489;5813;3;50
1155;17539;17;1031;12
1156;17551;89;197;18
1157;17569;1951;9;10
1158;17579;3;5859;2
1159;17581;91;193;18
1160;17599;17539;1;60
1161;17659;37;477;10
1162;17669;17657;1;12
1163;17681;33;535;26
1164;17707;27;655;22
1165;17729;89;199;18
1166;17747;3;5915;2
1167;17749;1181;15;34
1168;17783;29;613;6
1169;17789;61;291;38
1170;17827;35;509;12
1171;17839;17827;1;12
1172;17851;659;27;58
1173;17909;15;1193;14
1174;17923;19;943;6
1175;17929;2557;7;30
1176;17959;131;137;12
1177;17971;3593;5;6
1178;17977;17911;1;66
1179;18043;17;1061;6
1180;18049;21;859;10
1181;18059;3;6019;2
1182;18061;6011;3;28
1183;18089;9;2009;8
1184;18097;31;583;24
1185;18121;3623;5;6
1186;18127;3617;5;42
1187;18169;18127;1;42
1188;18211;11;1655;6
1189;18217;18211;1;6
1190;18223;43;423;34
1191;18257;41;445;12
1192;18269;59;309;38
1193;18307;18301;1;6
1194;18313;589;31;54
1195;18367;3671;5;12
1196;18379;797;23;48
1197;18427;13;1417;6
1198;18433;18427;1;6
1199;18439;5;3687;4
1200;18443;15;1229;8
1201;18451;7;2635;6
1202;18457;18433;1;24
1203;18481;23;803;12
1204;18493;37;499;30
1205;18523;31;597;16
1206;18539;3;6179;2
1207;18541;2647;7;12
1208;18553;18523;1;30
1209;18583;11;1689;4
1210;18587;17;1093;6
1211;18593;31;599;24
1212;18617;6199;3;20
1213;18637;2659;7;24
1214;18661;6217;3;10
1215;18671;6221;3;8
1216;18679;1697;11;12
