n;A023705;weight;level;jump
1;1;0;0;1
2;2;0;0;1
3;3;0;0;2
4;5;2;2;1
5;6;5;1;1
6;7;5;1;2
7;9;2;4;1
8;10;3;3;1
9;11;3;3;2
10;13;2;6;1
11;14;13;1;1
12;15;9;1;6
13;21;2;10;1
14;22;3;7;1
15;23;3;7;2
16;25;2;12;1
17;26;5;5;1
18;27;5;5;2
19;29;2;14;1
20;30;29;1;1
21;31;25;1;6
22;37;2;18;1
23;38;37;1;1
24;39;37;1;2
25;41;2;20;1
26;42;41;1;1
27;43;41;1;2
28;45;2;22;1
29;46;3;15;1
30;47;41;1;6
31;53;2;26;1
32;54;53;1;1
33;55;53;1;2
34;57;2;28;1
35;58;3;19;1
36;59;3;19;2
37;61;2;30;1
38;62;61;1;1
39;63;41;1;22
40;85;2;42;1
41;86;5;17;1
42;87;5;17;2
43;89;2;44;1
44;90;89;1;1
45;91;89;1;2
46;93;2;46;1
47;94;3;31;1
48;95;89;1;6
49;101;2;50;1
50;102;101;1;1
51;103;101;1;2
52;105;2;52;1
53;106;3;35;1
54;107;3;35;2
55;109;2;54;1
56;110;109;1;1
57;111;7;15;6
58;117;2;58;1
59;118;3;39;1
60;119;3;39;2
61;121;2;60;1
62;122;11;11;1
63;123;11;11;2
64;125;2;62;1
65;126;5;25;1
66;127;35;3;22
67;149;2;74;1
68;150;149;1;1
69;151;149;1;2
70;153;2;76;1
71;154;3;51;1
72;155;3;51;2
73;157;2;78;1
74;158;157;1;1
75;159;9;17;6
76;165;2;82;1
77;166;3;55;1
78;167;3;55;2
79;169;2;84;1
80;170;13;13;1
81;171;13;13;2
82;173;2;86;1
83;174;173;1;1
84;175;13;13;6
85;181;2;90;1
86;182;181;1;1
87;183;181;1;2
88;185;2;92;1
89;186;5;37;1
90;187;5;37;2
91;189;2;94;1
92;190;3;63;1
93;191;169;1;22
94;213;2;106;1
95;214;3;71;1
96;215;3;71;2
97;217;2;108;1
98;218;7;31;1
99;219;7;31;2
100;221;2;110;1
101;222;13;17;1
102;223;7;31;6
103;229;2;114;1
104;230;229;1;1
105;231;229;1;2
106;233;2;116;1
107;234;233;1;1
108;235;233;1;2
109;237;2;118;1
110;238;3;79;1
111;239;233;1;6
112;245;2;122;1
113;246;5;49;1
114;247;5;49;2
115;249;2;124;1
116;250;3;83;1
117;251;3;83;2
118;253;2;126;1
119;254;11;23;1
120;255;169;1;86
121;341;2;170;1
122;342;11;31;1
123;343;11;31;2
124;345;2;172;1
125;346;3;115;1
126;347;3;115;2
127;349;2;174;1
128;350;349;1;1
129;351;15;23;6
130;357;2;178;1
131;358;3;119;1
132;359;3;119;2
