n;A004201;weight;level;jump
385;763;2;381;1
386;764;7;109;1
387;765;2;382;1
388;766;3;255;1
389;767;2;383;1
390;768;13;59;1
391;769;2;384;1
392;770;769;1;1
393;771;2;385;1
394;772;3;257;1
395;773;2;386;1
396;774;773;1;1
397;775;2;387;1
398;776;5;155;1
399;777;2;388;1
400;778;3;259;1
401;779;2;389;1
402;780;19;41;1
403;781;2;390;1
404;782;11;71;1
405;783;2;391;1
406;784;151;5;29
407;813;2;406;1
408;814;3;271;1
409;815;2;407;1
410;816;5;163;1
411;817;2;408;1
412;818;19;43;1
413;819;2;409;1
414;820;3;273;1
415;821;2;410;1
416;822;821;1;1
417;823;2;411;1
418;824;823;1;1
419;825;2;412;1
420;826;3;275;1
421;827;2;413;1
422;828;827;1;1
423;829;2;414;1
424;830;829;1;1
425;831;2;415;1
426;832;3;277;1
427;833;2;416;1
428;834;7;119;1
429;835;2;417;1
430;836;5;167;1
431;837;2;418;1
432;838;3;279;1
433;839;2;419;1
434;840;839;1;1
435;841;811;1;30
436;871;2;435;1
437;872;13;67;1
438;873;2;436;1
439;874;3;291;1
440;875;2;437;1
441;876;5;175;1
442;877;2;438;1
443;878;877;1;1
444;879;2;439;1
445;880;3;293;1
446;881;2;440;1
447;882;881;1;1
448;883;2;441;1
449;884;883;1;1
450;885;2;442;1
451;886;3;295;1
452;887;2;443;1
453;888;887;1;1
454;889;2;444;1
455;890;7;127;1
456;891;2;445;1
457;892;3;297;1
458;893;2;446;1
459;894;19;47;1
460;895;2;447;1
461;896;5;179;1
462;897;2;448;1
463;898;3;299;1
464;899;2;449;1
465;900;79;11;31
466;931;2;465;1
467;932;7;133;1
468;933;2;466;1
469;934;3;311;1
470;935;2;467;1
471;936;5;187;1
472;937;2;468;1
473;938;937;1;1
474;939;2;469;1
475;940;3;313;1
476;941;2;470;1
477;942;941;1;1
478;943;2;471;1
479;944;23;41;1
480;945;2;472;1
481;946;3;315;1
482;947;2;473;1
483;948;947;1;1
484;949;2;474;1
485;950;13;73;1
486;951;2;475;1
487;952;3;317;1
488;953;2;476;1
489;954;953;1;1
490;955;2;477;1
491;956;5;191;1
492;957;2;478;1
493;958;3;319;1
494;959;2;479;1
495;960;7;137;1
496;961;929;1;32
497;993;2;496;1
498;994;3;331;1
499;995;2;497;1
500;996;5;199;1
501;997;2;498;1
502;998;997;1;1
503;999;2;499;1
504;1000;3;333;1
505;1001;2;500;1
506;1002;7;143;1
507;1003;2;501;1
508;1004;17;59;1
509;1005;2;502;1
510;1006;3;335;1
511;1007;2;503;1
512;1008;19;53;1
513;1009;2;504;1
514;1010;1009;1;1
515;1011;2;505;1
516;1012;3;337;1
517;1013;2;506;1
518;1014;1013;1;1
519;1015;2;507;1
520;1016;5;203;1
521;1017;2;508;1
522;1018;3;339;1
523;1019;2;509;1
524;1020;1019;1;1
525;1021;2;510;1
526;1022;1021;1;1
527;1023;2;511;1
528;1024;991;1;33
529;1057;2;528;1
530;1058;7;151;1
531;1059;2;529;1
532;1060;3;353;1
533;1061;2;530;1
534;1062;1061;1;1
535;1063;2;531;1
536;1064;1063;1;1
537;1065;2;532;1
538;1066;3;355;1
539;1067;2;533;1
540;1068;11;97;1
541;1069;2;534;1
542;1070;1069;1;1
543;1071;2;535;1
544;1072;3;357;1
545;1073;2;536;1
546;1074;29;37;1
547;1075;2;537;1
548;1076;5;215;1
549;1077;2;538;1
550;1078;3;359;1
551;1079;2;539;1
552;1080;13;83;1
553;1081;2;540;1
554;1082;23;47;1
555;1083;2;541;1
556;1084;3;361;1
557;1085;2;542;1
558;1086;5;217;1
559;1087;2;543;1
560;1088;1087;1;1
561;1089;211;5;34
562;1123;2;561;1
563;1124;1123;1;1
564;1125;2;562;1
565;1126;3;375;1
566;1127;2;563;1
567;1128;7;161;1
568;1129;2;564;1
569;1130;1129;1;1
570;1131;2;565;1
571;1132;3;377;1
572;1133;2;566;1
573;1134;11;103;1
574;1135;2;567;1
575;1136;5;227;1
576;1137;2;568;1
577;1138;3;379;1
578;1139;2;569;1
579;1140;17;67;1
580;1141;2;570;1
581;1142;7;163;1
582;1143;2;571;1
583;1144;3;381;1
584;1145;2;572;1
585;1146;5;229;1
586;1147;2;573;1
587;1148;31;37;1
588;1149;2;574;1
589;1150;3;383;1
590;1151;2;575;1
591;1152;1151;1;1
592;1153;2;576;1
593;1154;1153;1;1
594;1155;2;577;1
595;1156;59;19;35
596;1191;2;595;1
597;1192;3;397;1
598;1193;2;596;1
599;1194;1193;1;1
600;1195;2;597;1
601;1196;5;239;1
602;1197;2;598;1
603;1198;3;399;1
604;1199;2;599;1
605;1200;11;109;1
606;1201;2;600;1
607;1202;1201;1;1
608;1203;2;601;1
609;1204;3;401;1
610;1205;2;602;1
611;1206;5;241;1
612;1207;2;603;1
613;1208;17;71;1
614;1209;2;604;1
615;1210;3;403;1
616;1211;2;605;1
617;1212;7;173;1
618;1213;2;606;1
619;1214;1213;1;1
620;1215;2;607;1
621;1216;3;405;1
622;1217;2;608;1
623;1218;1217;1;1
624;1219;2;609;1
625;1220;23;53;1
626;1221;2;610;1
627;1222;3;407;1
628;1223;2;611;1
629;1224;1223;1;1
630;1225;41;29;36
631;1261;2;630;1
632;1262;13;97;1
633;1263;2;631;1
634;1264;3;421;1
635;1265;2;632;1
636;1266;5;253;1
637;1267;2;633;1
638;1268;7;181;1
639;1269;2;634;1
640;1270;3;423;1
641;1271;2;635;1
642;1272;31;41;1
643;1273;2;636;1
644;1274;19;67;1
645;1275;2;637;1
646;1276;3;425;1
647;1277;2;638;1
648;1278;1277;1;1
649;1279;2;639;1
650;1280;1279;1;1
651;1281;2;640;1
652;1282;3;427;1
653;1283;2;641;1
654;1284;1283;1;1
655;1285;2;642;1
656;1286;5;257;1
657;1287;2;643;1
658;1288;3;429;1
659;1289;2;644;1
660;1290;1289;1;1
661;1291;2;645;1
662;1292;1291;1;1
663;1293;2;646;1
664;1294;3;431;1
665;1295;2;647;1
666;1296;1259;1;37
667;1333;2;666;1
668;1334;31;43;1
669;1335;2;667;1
670;1336;3;445;1
671;1337;2;668;1
672;1338;7;191;1
673;1339;2;669;1
674;1340;13;103;1
675;1341;2;670;1
676;1342;3;447;1
677;1343;2;671;1
678;1344;17;79;1
679;1345;2;672;1
680;1346;5;269;1
681;1347;2;673;1
682;1348;3;449;1
683;1349;2;674;1
684;1350;19;71;1
685;1351;2;675;1
686;1352;7;193;1
687;1353;2;676;1
688;1354;3;451;1
689;1355;2;677;1
690;1356;5;271;1
691;1357;2;678;1
692;1358;23;59;1
693;1359;2;679;1
694;1360;3;453;1
695;1361;2;680;1
696;1362;1361;1;1
697;1363;2;681;1
698;1364;29;47;1
699;1365;2;682;1
700;1366;3;455;1
701;1367;2;683;1
702;1368;1367;1;1
703;1369;121;11;38
704;1407;2;703;1
705;1408;3;469;1
706;1409;2;704;1
707;1410;1409;1;1
708;1411;2;705;1
709;1412;17;83;1
710;1413;2;706;1
711;1414;3;471;1
712;1415;2;707;1
713;1416;5;283;1
714;1417;2;708;1
715;1418;13;109;1
716;1419;2;709;1
717;1420;3;473;1
718;1421;2;710;1
719;1422;7;203;1
720;1423;2;711;1
721;1424;1423;1;1
722;1425;2;712;1
723;1426;3;475;1
724;1427;2;713;1
725;1428;1427;1;1
726;1429;2;714;1
727;1430;1429;1;1
728;1431;2;715;1
729;1432;3;477;1
730;1433;2;716;1
731;1434;1433;1;1
732;1435;2;717;1
733;1436;5;287;1
734;1437;2;718;1
735;1438;3;479;1
736;1439;2;719;1
737;1440;1439;1;1
738;1441;2;720;1
739;1442;11;131;1
740;1443;2;721;1
741;1444;281;5;39
742;1483;2;741;1
743;1484;1483;1;1
744;1485;2;742;1
745;1486;3;495;1
746;1487;2;743;1
747;1488;1487;1;1
748;1489;2;744;1
749;1490;1489;1;1
750;1491;2;745;1
751;1492;3;497;1
752;1493;2;746;1
753;1494;1493;1;1
754;1495;2;747;1
755;1496;5;299;1
756;1497;2;748;1
757;1498;3;499;1
758;1499;2;749;1
759;1500;1499;1;1
760;1501;2;750;1
761;1502;19;79;1
762;1503;2;751;1
763;1504;3;501;1
764;1505;2;752;1
765;1506;5;301;1
766;1507;2;753;1
767;1508;11;137;1
768;1509;2;754;1
769;1510;3;503;1
770;1511;2;755;1
771;1512;1511;1;1
772;1513;2;756;1
773;1514;17;89;1
774;1515;2;757;1
775;1516;3;505;1
776;1517;2;758;1
777;1518;37;41;1
778;1519;2;759;1
779;1520;7;217;1
780;1521;1481;1;40
781;1561;2;780;1
782;1562;7;223;1
783;1563;2;781;1
784;1564;3;521;1
785;1565;2;782;1
786;1566;5;313;1
787;1567;2;783;1
788;1568;1567;1;1
789;1569;2;784;1
790;1570;3;523;1
791;1571;2;785;1
792;1572;1571;1;1
793;1573;2;786;1
794;1574;11;143;1
795;1575;2;787;1
796;1576;3;525;1
797;1577;2;788;1
798;1578;19;83;1
799;1579;2;789;1
800;1580;1579;1;1
801;1581;2;790;1
802;1582;3;527;1
803;1583;2;791;1
804;1584;1583;1;1
805;1585;2;792;1
806;1586;5;317;1
807;1587;2;793;1
808;1588;3;529;1
809;1589;2;794;1
810;1590;7;227;1
811;1591;2;795;1
812;1592;37;43;1
813;1593;2;796;1
814;1594;3;531;1
815;1595;2;797;1
816;1596;5;319;1
817;1597;2;798;1
818;1598;1597;1;1
819;1599;2;799;1
820;1600;1559;1;41
821;1641;2;820;1
822;1642;3;547;1
823;1643;2;821;1
824;1644;31;53;1
825;1645;2;822;1
826;1646;5;329;1
827;1647;2;823;1
828;1648;3;549;1
829;1649;2;824;1
830;1650;17;97;1
831;1651;2;825;1
832;1652;13;127;1
833;1653;2;826;1
834;1654;3;551;1
835;1655;2;827;1
836;1656;5;331;1
837;1657;2;828;1
838;1658;1657;1;1
839;1659;2;829;1
840;1660;3;553;1
841;1661;2;830;1
842;1662;11;151;1
843;1663;2;831;1
844;1664;1663;1;1
845;1665;2;832;1
846;1666;3;555;1
847;1667;2;833;1
848;1668;1667;1;1
849;1669;2;834;1
850;1670;1669;1;1
851;1671;2;835;1
852;1672;3;557;1
853;1673;2;836;1
854;1674;7;239;1
855;1675;2;837;1
856;1676;5;335;1
857;1677;2;838;1
858;1678;3;559;1
859;1679;2;839;1
860;1680;23;73;1
861;1681;149;11;42
862;1723;2;861;1
863;1724;1723;1;1
864;1725;2;862;1
865;1726;3;575;1
866;1727;2;863;1
867;1728;11;157;1
868;1729;2;864;1
869;1730;7;247;1
870;1731;2;865;1
871;1732;3;577;1
872;1733;2;866;1
873;1734;1733;1;1
874;1735;2;867;1
875;1736;5;347;1
876;1737;2;868;1
877;1738;3;579;1
878;1739;2;869;1
879;1740;37;47;1
880;1741;2;870;1
881;1742;1741;1;1
882;1743;2;871;1
883;1744;3;581;1
884;1745;2;872;1
885;1746;5;349;1
886;1747;2;873;1
887;1748;1747;1;1
888;1749;2;874;1
889;1750;3;583;1
890;1751;2;875;1
891;1752;17;103;1
892;1753;2;876;1
893;1754;1753;1;1
894;1755;2;877;1
895;1756;3;585;1
896;1757;2;878;1
897;1758;7;251;1
898;1759;2;879;1
899;1760;1759;1;1
900;1761;2;880;1
901;1762;3;587;1
902;1763;2;881;1
903;1764;1721;1;43
904;1807;2;903;1
905;1808;13;139;1
906;1809;2;904;1
907;1810;3;603;1
908;1811;2;905;1
909;1812;1811;1;1
910;1813;2;906;1
911;1814;7;259;1
912;1815;2;907;1
913;1816;3;605;1
914;1817;2;908;1
915;1818;23;79;1
916;1819;2;909;1
917;1820;17;107;1
918;1821;2;910;1
919;1822;3;607;1
920;1823;2;911;1
921;1824;1823;1;1
922;1825;2;912;1
923;1826;5;365;1
924;1827;2;913;1
925;1828;3;609;1
926;1829;2;914;1
927;1830;31;59;1
928;1831;2;915;1
929;1832;1831;1;1
930;1833;2;916;1
931;1834;3;611;1
932;1835;2;917;1
933;1836;5;367;1
934;1837;2;918;1
935;1838;11;167;1
936;1839;2;919;1
937;1840;3;613;1
938;1841;2;920;1
939;1842;7;263;1
940;1843;2;921;1
941;1844;19;97;1
942;1845;2;922;1
943;1846;3;615;1
944;1847;2;923;1
945;1848;1847;1;1
946;1849;95;19;44
947;1893;2;946;1
948;1894;3;631;1
949;1895;2;947;1
950;1896;5;379;1
951;1897;2;948;1
952;1898;7;271;1
953;1899;2;949;1
954;1900;3;633;1
955;1901;2;950;1
956;1902;1901;1;1
957;1903;2;951;1
958;1904;11;173;1
959;1905;2;952;1
960;1906;3;635;1
961;1907;2;953;1
962;1908;1907;1;1
963;1909;2;954;1
964;1910;23;83;1
965;1911;2;955;1
966;1912;3;637;1
967;1913;2;956;1
968;1914;1913;1;1
969;1915;2;957;1
970;1916;5;383;1
971;1917;2;958;1
972;1918;3;639;1
973;1919;2;959;1
974;1920;19;101;1
975;1921;2;960;1
976;1922;17;113;1
977;1923;2;961;1
978;1924;3;641;1
979;1925;2;962;1
980;1926;5;385;1
981;1927;2;963;1
982;1928;41;47;1
983;1929;2;964;1
984;1930;3;643;1
985;1931;2;965;1
986;1932;1931;1;1
987;1933;2;966;1
988;1934;1933;1;1
989;1935;2;967;1
990;1936;61;31;45
991;1981;2;990;1
992;1982;7;283;1
993;1983;2;991;1
994;1984;3;661;1
995;1985;2;992;1
996;1986;5;397;1
997;1987;2;993;1
998;1988;1987;1;1
999;1989;2;994;1
1000;1990;3;663;1
1001;1991;2;995;1
1002;1992;11;181;1
1003;1993;2;996;1
1004;1994;1993;1;1
1005;1995;2;997;1
1006;1996;3;665;1
1007;1997;2;998;1
1008;1998;1997;1;1
1009;1999;2;999;1
1010;2000;1999;1;1
1011;2001;2;1000;1
1012;2002;3;667;1
1013;2003;2;1001;1
1014;2004;2003;1;1
1015;2005;2;1002;1
1016;2006;5;401;1
1017;2007;2;1003;1
1018;2008;3;669;1
1019;2009;2;1004;1
1020;2010;7;287;1
1021;2011;2;1005;1
1022;2012;2011;1;1
1023;2013;2;1006;1
1024;2014;3;671;1
1025;2015;2;1007;1
1026;2016;5;403;1
1027;2017;2;1008;1
1028;2018;2017;1;1
1029;2019;2;1009;1
1030;2020;3;673;1
1031;2021;2;1010;1
1032;2022;43;47;1
1033;2023;2;1011;1
1034;2024;7;289;1
1035;2025;1979;1;46
1036;2071;2;1035;1
1037;2072;19;109;1
1038;2073;2;1036;1
1039;2074;3;691;1
1040;2075;2;1037;1
1041;2076;5;415;1
1042;2077;2;1038;1
1043;2078;31;67;1
1044;2079;2;1039;1
1045;2080;3;693;1
1046;2081;2;1040;1
1047;2082;2081;1;1
1048;2083;2;1041;1
1049;2084;2083;1;1
1050;2085;2;1042;1
1051;2086;3;695;1
1052;2087;2;1043;1
1053;2088;2087;1;1
1054;2089;2;1044;1
1055;2090;2089;1;1
1056;2091;2;1045;1
1057;2092;3;697;1
1058;2093;2;1046;1
1059;2094;7;299;1
1060;2095;2;1047;1
1061;2096;5;419;1
1062;2097;2;1048;1
1063;2098;3;699;1
1064;2099;2;1049;1
1065;2100;2099;1;1
1066;2101;2;1050;1
1067;2102;11;191;1
1068;2103;2;1051;1
1069;2104;3;701;1
1070;2105;2;1052;1
1071;2106;5;421;1
1072;2107;2;1053;1
1073;2108;7;301;1
1074;2109;2;1054;1
1075;2110;3;703;1
1076;2111;2;1055;1
1077;2112;2111;1;1
1078;2113;2;1056;1
1079;2114;2113;1;1
1080;2115;2;1057;1
1081;2116;2069;1;47
1082;2163;2;1081;1
1083;2164;3;721;1
1084;2165;2;1082;1
1085;2166;5;433;1
1086;2167;2;1083;1
1087;2168;11;197;1
1088;2169;2;1084;1
1089;2170;3;723;1
1090;2171;2;1085;1
1091;2172;13;167;1
1092;2173;2;1086;1
1093;2174;41;53;1
1094;2175;2;1087;1
1095;2176;3;725;1
1096;2177;2;1088;1
1097;2178;7;311;1
1098;2179;2;1089;1
1099;2180;2179;1;1
1100;2181;2;1090;1
1101;2182;3;727;1
1102;2183;2;1091;1
1103;2184;37;59;1
1104;2185;2;1092;1
1105;2186;5;437;1
1106;2187;2;1093;1
1107;2188;3;729;1
1108;2189;2;1094;1
1109;2190;11;199;1
1110;2191;2;1095;1
1111;2192;7;313;1
1112;2193;2;1096;1
1113;2194;3;731;1
1114;2195;2;1097;1
1115;2196;5;439;1
1116;2197;2;1098;1
1117;2198;13;169;1
1118;2199;2;1099;1
1119;2200;3;733;1
1120;2201;2;1100;1
1121;2202;31;71;1
1122;2203;2;1101;1
1123;2204;2203;1;1
1124;2205;2;1102;1
1125;2206;3;735;1
1126;2207;2;1103;1
1127;2208;2207;1;1
1128;2209;2161;1;48
1129;2257;2;1128;1
1130;2258;37;61;1
1131;2259;2;1129;1
1132;2260;3;753;1
1133;2261;2;1130;1
1134;2262;7;323;1
1135;2263;2;1131;1
1136;2264;31;73;1
1137;2265;2;1132;1
1138;2266;3;755;1
1139;2267;2;1133;1
1140;2268;2267;1;1
1141;2269;2;1134;1
1142;2270;2269;1;1
1143;2271;2;1135;1
1144;2272;3;757;1
1145;2273;2;1136;1
1146;2274;2273;1;1
1147;2275;2;1137;1
1148;2276;5;455;1
1149;2277;2;1138;1
1150;2278;3;759;1
1151;2279;2;1139;1
1152;2280;43;53;1
1153;2281;2;1140;1
1154;2282;2281;1;1
1155;2283;2;1141;1
1156;2284;3;761;1
1157;2285;2;1142;1
1158;2286;5;457;1
1159;2287;2;1143;1
1160;2288;2287;1;1
1161;2289;2;1144;1
1162;2290;3;763;1
1163;2291;2;1145;1
1164;2292;29;79;1
1165;2293;2;1146;1
1166;2294;2293;1;1
1167;2295;2;1147;1
1168;2296;3;765;1
1169;2297;2;1148;1
1170;2298;2297;1;1
1171;2299;2;1149;1
1172;2300;11;209;1
1173;2301;2;1150;1
1174;2302;3;767;1
1175;2303;2;1151;1
1176;2304;55;41;49
1177;2353;2;1176;1
1178;2354;13;181;1
1179;2355;2;1177;1
1180;2356;3;785;1
1181;2357;2;1178;1
1182;2358;2357;1;1
1183;2359;2;1179;1
1184;2360;7;337;1
1185;2361;2;1180;1
1186;2362;3;787;1
1187;2363;2;1181;1
1188;2364;17;139;1
1189;2365;2;1182;1
1190;2366;5;473;1
1191;2367;2;1183;1
1192;2368;3;789;1
1193;2369;2;1184;1
1194;2370;23;103;1
1195;2371;2;1185;1
1196;2372;2371;1;1
1197;2373;2;1186;1
1198;2374;3;791;1
1199;2375;2;1187;1
1200;2376;5;475;1
1201;2377;2;1188;1
1202;2378;2377;1;1
1203;2379;2;1189;1
1204;2380;3;793;1
1205;2381;2;1190;1
1206;2382;2381;1;1
1207;2383;2;1191;1
1208;2384;2383;1;1
1209;2385;2;1192;1
1210;2386;3;795;1
1211;2387;2;1193;1
1212;2388;7;341;1
1213;2389;2;1194;1
1214;2390;2389;1;1
1215;2391;2;1195;1
1216;2392;3;797;1
1217;2393;2;1196;1
1218;2394;2393;1;1
1219;2395;2;1197;1
1220;2396;5;479;1
1221;2397;2;1198;1
1222;2398;3;799;1
1223;2399;2;1199;1
1224;2400;2399;1;1
1225;2401;2351;1;50
1226;2451;2;1225;1
1227;2452;3;817;1
1228;2453;2;1226;1
1229;2454;11;223;1
1230;2455;2;1227;1
1231;2456;5;491;1
1232;2457;2;1228;1
1233;2458;3;819;1
1234;2459;2;1229;1
1235;2460;2459;1;1
1236;2461;2;1230;1
1237;2462;23;107;1
1238;2463;2;1231;1
1239;2464;3;821;1
1240;2465;2;1232;1
1241;2466;5;493;1
1242;2467;2;1233;1
1243;2468;2467;1;1
1244;2469;2;1234;1
1245;2470;3;823;1
1246;2471;2;1235;1
1247;2472;7;353;1
1248;2473;2;1236;1
1249;2474;2473;1;1
1250;2475;2;1237;1
1251;2476;3;825;1
1252;2477;2;1238;1
1253;2478;2477;1;1
1254;2479;2;1239;1
1255;2480;37;67;1
1256;2481;2;1240;1
1257;2482;3;827;1
1258;2483;2;1241;1
1259;2484;13;191;1
1260;2485;2;1242;1
1261;2486;5;497;1
1262;2487;2;1243;1
1263;2488;3;829;1
1264;2489;2;1244;1
1265;2490;19;131;1
1266;2491;2;1245;1
1267;2492;47;53;1
1268;2493;2;1246;1
1269;2494;3;831;1
1270;2495;2;1247;1
