n;A004746;weight;level;jump
1;0;0;0;1
2;1;0;0;1
3;2;0;0;1
4;3;2;1;1
5;4;3;1;1
6;5;2;2;1
7;6;5;1;1
8;7;2;3;1
9;8;7;1;1
10;9;7;1;2
11;11;2;5;1
12;12;11;1;1
13;13;2;6;1
14;14;13;1;1
15;15;2;7;1
16;16;3;5;1
17;17;3;5;2
18;19;4;4;3
19;22;3;7;1
20;23;2;11;1
21;24;23;1;1
22;25;23;1;2
23;27;2;13;1
24;28;3;9;1
25;29;2;14;1
26;30;29;1;1
27;31;2;15;1
28;32;31;1;1
29;33;31;1;2
30;35;4;8;3
31;38;37;1;1
32;39;17;2;5
33;44;43;1;1
34;45;2;22;1
35;46;3;15;1
36;47;2;23;1
37;48;47;1;1
38;49;47;1;2
39;51;4;12;3
40;54;53;1;1
41;55;2;27;1
42;56;5;11;1
43;57;5;11;2
44;59;2;29;1
45;60;59;1;1
46;61;2;30;1
47;62;61;1;1
48;63;2;31;1
49;64;3;21;1
50;65;3;21;2
51;67;4;16;3
52;70;3;23;1
53;71;6;11;5
54;76;3;25;1
55;77;2;38;1
56;78;7;11;1
57;79;10;7;9
58;88;3;29;1
59;89;3;29;2
60;91;2;45;1
61;92;7;13;1
62;93;2;46;1
63;94;3;31;1
64;95;2;47;1
65;96;5;19;1
66;97;5;19;2
67;99;4;24;3
68;102;101;1;1
69;103;7;14;5
70;108;107;1;1
71;109;2;54;1
72;110;109;1;1
73;111;2;55;1
74;112;3;37;1
75;113;3;37;2
76;115;4;28;3
77;118;3;39;1
78;119;2;59;1
79;120;7;17;1
80;121;7;17;2
81;123;2;61;1
82;124;3;41;1
83;125;2;62;1
84;126;5;25;1
85;127;2;63;1
86;128;127;1;1
87;129;127;1;2
88;131;4;32;3
89;134;7;19;1
90;135;10;13;5
91;140;139;1;1
92;141;2;70;1
93;142;3;47;1
94;143;67;2;9
95;152;151;1;1
96;153;151;1;2
97;155;2;77;1
98;156;5;31;1
99;157;2;78;1
100;158;157;1;1
101;159;71;2;17
102;176;5;35;1
103;177;5;35;2
104;179;4;44;3
105;182;181;1;1
106;183;2;91;1
107;184;3;61;1
108;185;3;61;2
109;187;2;93;1
110;188;11;17;1
111;189;2;94;1
112;190;3;63;1
113;191;2;95;1
114;192;191;1;1
115;193;191;1;2
116;195;4;48;3
117;198;197;1;1
118;199;97;2;5
119;204;7;29;1
120;205;2;102;1
121;206;5;41;1
122;207;11;18;9
123;216;5;43;1
124;217;5;43;2
125;219;2;109;1
126;220;3;73;1
127;221;2;110;1
128;222;13;17;1
129;223;2;111;1
130;224;223;1;1
131;225;223;1;2
132;227;4;56;3
133;230;229;1;1
134;231;113;2;5
135;236;5;47;1
136;237;2;118;1
137;238;3;79;1
138;239;2;119;1
139;240;239;1;1
140;241;239;1;2
141;243;4;60;3
142;246;5;49;1
143;247;2;123;1
144;248;13;19;1
145;249;13;19;2
146;251;2;125;1
147;252;251;1;1
148;253;2;126;1
149;254;11;23;1
150;255;2;127;1
151;256;3;85;1
152;257;3;85;2
153;259;4;64;3
154;262;3;87;1
155;263;6;43;5
156;268;3;89;1
157;269;2;134;1
158;270;269;1;1
159;271;131;2;9
160;280;3;93;1
161;281;3;93;2
162;283;2;141;1
163;284;283;1;1
164;285;2;142;1
165;286;3;95;1
166;287;18;15;17
167;304;3;101;1
168;305;3;101;2
169;307;4;76;3
170;310;3;103;1
171;311;2;155;1
172;312;311;1;1
173;313;311;1;2
174;315;2;157;1
175;316;3;105;1
176;317;2;158;1
177;318;317;1;1
178;319;143;2;33
179;352;3;117;1
180;353;3;117;2
181;355;4;88;3
182;358;3;119;1
183;359;6;59;5
184;364;3;121;1
185;365;2;182;1
186;366;5;73;1
187;367;2;183;1
188;368;367;1;1
189;369;367;1;2
190;371;4;92;3
191;374;373;1;1
192;375;2;187;1
193;376;3;125;1
194;377;3;125;2
195;379;2;189;1
196;380;379;1;1
197;381;2;190;1
198;382;3;127;1
199;383;2;191;1
200;384;383;1;1
201;385;383;1;2
202;387;4;96;3
203;390;389;1;1
204;391;193;2;5
205;396;5;79;1
206;397;2;198;1
207;398;397;1;1
208;399;10;39;9
209;408;11;37;1
210;409;11;37;2
211;411;2;205;1
212;412;3;137;1
213;413;2;206;1
214;414;7;59;1
215;415;199;2;17
216;432;431;1;1
217;433;431;1;2
218;435;4;108;3
219;438;19;23;1
220;439;2;219;1
221;440;439;1;1
222;441;439;1;2
223;443;2;221;1
224;444;443;1;1
225;445;2;222;1
226;446;5;89;1
227;447;2;223;1
228;448;3;149;1
229;449;3;149;2
230;451;4;112;3
231;454;3;151;1
232;455;6;75;5
233;460;3;153;1
234;461;2;230;1
235;462;461;1;1
236;463;227;2;9
237;472;3;157;1
238;473;3;157;2
239;475;2;237;1
240;476;5;95;1
241;477;2;238;1
242;478;3;159;1
243;479;2;239;1
244;480;479;1;1
245;481;479;1;2
246;483;4;120;3
247;486;5;97;1
248;487;241;2;5
249;492;491;1;1
250;493;2;246;1
251;494;17;29;1
252;495;2;247;1
253;496;3;165;1
254;497;3;165;2
255;499;4;124;3
256;502;3;167;1
257;503;2;251;1
258;504;503;1;1
259;505;503;1;2
260;507;2;253;1
261;508;3;169;1
262;509;2;254;1
263;510;509;1;1
264;511;2;255;1
265;512;7;73;1
266;513;7;73;2
267;515;4;128;3
268;518;11;47;1
269;519;257;2;5
270;524;523;1;1
271;525;2;262;1
272;526;3;175;1
273;527;14;37;9
274;536;5;107;1
275;537;5;107;2
276;539;2;269;1
277;540;7;77;1
278;541;2;270;1
279;542;541;1;1
280;543;263;2;17
281;560;13;43;1
282;561;13;43;2
283;563;4;140;3
284;566;5;113;1
285;567;2;283;1
286;568;3;189;1
287;569;3;189;2
288;571;2;285;1
289;572;571;1;1
290;573;2;286;1
291;574;3;191;1
292;575;271;2;33
293;608;607;1;1
294;609;607;1;2
295;611;4;152;3
296;614;613;1;1
297;615;10;61;5
298;620;619;1;1
299;621;2;310;1
300;622;3;207;1
301;623;2;311;1
302;624;7;89;1
303;625;7;89;2
304;627;4;156;3
305;630;17;37;1
306;631;2;315;1
307;632;631;1;1
308;633;631;1;2
309;635;2;317;1
310;636;5;127;1
311;637;2;318;1
312;638;7;91;1
313;639;82;7;65
314;704;19;37;1
315;705;19;37;2
316;707;4;176;3
317;710;709;1;1
318;711;353;2;5
319;716;5;143;1
320;717;2;358;1
321;718;3;239;1
322;719;10;71;9
323;728;727;1;1
324;729;727;1;2
325;731;2;365;1
326;732;17;43;1
327;733;2;366;1
328;734;733;1;1
329;735;2;367;1
330;736;3;245;1
331;737;3;245;2
332;739;4;184;3
333;742;3;247;1
334;743;6;123;5
335;748;3;249;1
336;749;2;374;1
337;750;7;107;1
338;751;2;375;1
339;752;751;1;1
340;753;751;1;2
341;755;4;188;3
342;758;757;1;1
343;759;2;379;1
344;760;3;253;1
345;761;3;253;2
346;763;2;381;1
347;764;7;109;1
348;765;2;382;1
349;766;3;255;1
350;767;2;383;1
351;768;13;59;1
352;769;13;59;2
353;771;4;192;3
354;774;773;1;1
355;775;7;110;5
356;780;19;41;1
357;781;2;390;1
358;782;11;71;1
359;783;18;43;9
360;792;7;113;1
361;793;7;113;2
