n;A004202;weight;level;jump
207;417;2;208;1
208;418;3;139;1
209;419;2;209;1
210;420;199;2;22
211;442;3;147;1
212;443;2;221;1
213;444;443;1;1
214;445;2;222;1
215;446;5;89;1
216;447;2;223;1
217;448;3;149;1
218;449;2;224;1
219;450;449;1;1
220;451;2;225;1
221;452;11;41;1
222;453;2;226;1
223;454;3;151;1
224;455;2;227;1
225;456;5;91;1
226;457;2;228;1
227;458;457;1;1
228;459;2;229;1
229;460;3;153;1
230;461;2;230;1
231;462;439;1;23
232;485;2;242;1
233;486;5;97;1
234;487;2;243;1
235;488;487;1;1
236;489;2;244;1
237;490;3;163;1
238;491;2;245;1
239;492;491;1;1
240;493;2;246;1
241;494;17;29;1
242;495;2;247;1
243;496;3;165;1
244;497;2;248;1
245;498;7;71;1
246;499;2;249;1
247;500;499;1;1
248;501;2;250;1
249;502;3;167;1
250;503;2;251;1
251;504;503;1;1
252;505;2;252;1
253;506;241;2;24
254;530;23;23;1
255;531;2;265;1
256;532;3;177;1
257;533;2;266;1
258;534;13;41;1
259;535;2;267;1
260;536;5;107;1
261;537;2;268;1
262;538;3;179;1
263;539;2;269;1
264;540;7;77;1
265;541;2;270;1
266;542;541;1;1
267;543;2;271;1
268;544;3;181;1
269;545;2;272;1
270;546;5;109;1
271;547;2;273;1
272;548;547;1;1
273;549;2;274;1
274;550;3;183;1
275;551;2;275;1
276;552;31;17;25
277;577;2;288;1
278;578;577;1;1
279;579;2;289;1
280;580;3;193;1
281;581;2;290;1
282;582;7;83;1
283;583;2;291;1
284;584;11;53;1
285;585;2;292;1
286;586;3;195;1
287;587;2;293;1
288;588;587;1;1
289;589;2;294;1
290;590;19;31;1
291;591;2;295;1
292;592;3;197;1
293;593;2;296;1
294;594;593;1;1
295;595;2;297;1
296;596;5;119;1
297;597;2;298;1
298;598;3;199;1
299;599;2;299;1
300;600;41;14;26
301;626;5;125;1
302;627;2;313;1
303;628;3;209;1
304;629;2;314;1
305;630;17;37;1
306;631;2;315;1
307;632;631;1;1
308;633;2;316;1
309;634;3;211;1
310;635;2;317;1
311;636;5;127;1
312;637;2;318;1
313;638;7;91;1
314;639;2;319;1
315;640;3;213;1
316;641;2;320;1
317;642;641;1;1
318;643;2;321;1
319;644;643;1;1
320;645;2;322;1
321;646;3;215;1
322;647;2;323;1
323;648;647;1;1
324;649;2;324;1
325;650;89;7;27
326;677;2;338;1
327;678;677;1;1
328;679;2;339;1
329;680;7;97;1
330;681;2;340;1
331;682;3;227;1
332;683;2;341;1
333;684;683;1;1
334;685;2;342;1
335;686;5;137;1
336;687;2;343;1
337;688;3;229;1
338;689;2;344;1
339;690;13;53;1
340;691;2;345;1
341;692;691;1;1
342;693;2;346;1
343;694;3;231;1
344;695;2;347;1
345;696;5;139;1
346;697;2;348;1
347;698;17;41;1
348;699;2;349;1
349;700;3;233;1
350;701;2;350;1
351;702;337;2;28
352;730;3;243;1
353;731;2;365;1
354;732;17;43;1
355;733;2;366;1
356;734;733;1;1
357;735;2;367;1
358;736;3;245;1
359;737;2;368;1
360;738;11;67;1
361;739;2;369;1
362;740;739;1;1
363;741;2;370;1
364;742;3;247;1
365;743;2;371;1
366;744;743;1;1
367;745;2;372;1
368;746;5;149;1
369;747;2;373;1
370;748;3;249;1
371;749;2;374;1
372;750;7;107;1
373;751;2;375;1
374;752;751;1;1
375;753;2;376;1
376;754;3;251;1
377;755;2;377;1
378;756;727;1;29
379;785;2;392;1
380;786;5;157;1
381;787;2;393;1
382;788;787;1;1
383;789;2;394;1
384;790;3;263;1
385;791;2;395;1
386;792;7;113;1
387;793;2;396;1
388;794;13;61;1
389;795;2;397;1
390;796;3;265;1
391;797;2;398;1
392;798;797;1;1
393;799;2;399;1
394;800;17;47;1
395;801;2;400;1
396;802;3;267;1
397;803;2;401;1
398;804;11;73;1
399;805;2;402;1
400;806;5;161;1
401;807;2;403;1
402;808;3;269;1
403;809;2;404;1
404;810;809;1;1
405;811;2;405;1
406;812;34;23;30
407;842;29;29;1
408;843;2;421;1
409;844;3;281;1
410;845;2;422;1
411;846;5;169;1
412;847;2;423;1
413;848;7;121;1
414;849;2;424;1
415;850;3;283;1
416;851;2;425;1
417;852;23;37;1
418;853;2;426;1
419;854;853;1;1
420;855;2;427;1
421;856;3;285;1
422;857;2;428;1
423;858;857;1;1
424;859;2;429;1
425;860;859;1;1
426;861;2;430;1
427;862;3;287;1
428;863;2;431;1
429;864;863;1;1
430;865;2;432;1
431;866;5;173;1
432;867;2;433;1
433;868;3;289;1
434;869;2;434;1
435;870;839;1;31
436;901;2;450;1
437;902;17;53;1
438;903;2;451;1
439;904;3;301;1
440;905;2;452;1
441;906;5;181;1
442;907;2;453;1
443;908;907;1;1
444;909;2;454;1
445;910;3;303;1
446;911;2;455;1
447;912;911;1;1
448;913;2;456;1
449;914;11;83;1
450;915;2;457;1
451;916;3;305;1
452;917;2;458;1
453;918;7;131;1
454;919;2;459;1
455;920;919;1;1
456;921;2;460;1
457;922;3;307;1
458;923;2;461;1
459;924;13;71;1
460;925;2;462;1
461;926;5;185;1
462;927;2;463;1
463;928;3;309;1
464;929;2;464;1
465;930;449;2;32
466;962;31;31;1
467;963;2;481;1
468;964;3;321;1
469;965;2;482;1
470;966;5;193;1
471;967;2;483;1
472;968;967;1;1
473;969;2;484;1
474;970;3;323;1
475;971;2;485;1
476;972;971;1;1
477;973;2;486;1
478;974;7;139;1
479;975;2;487;1
480;976;3;325;1
481;977;2;488;1
482;978;977;1;1
483;979;2;489;1
484;980;11;89;1
485;981;2;490;1
486;982;3;327;1
487;983;2;491;1
488;984;983;1;1
489;985;2;492;1
490;986;5;197;1
491;987;2;493;1
492;988;3;329;1
493;989;2;494;1
494;990;23;43;1
495;991;2;495;1
496;992;137;7;33
497;1025;2;512;1
498;1026;5;205;1
499;1027;2;513;1
500;1028;13;79;1
501;1029;2;514;1
502;1030;3;343;1
503;1031;2;515;1
504;1032;1031;1;1
505;1033;2;516;1
506;1034;1033;1;1
507;1035;2;517;1
508;1036;3;345;1
509;1037;2;518;1
510;1038;17;61;1
511;1039;2;519;1
512;1040;1039;1;1
513;1041;2;520;1
514;1042;3;347;1
515;1043;2;521;1
516;1044;7;149;1
517;1045;2;522;1
518;1046;5;209;1
519;1047;2;523;1
520;1048;3;349;1
521;1049;2;524;1
522;1050;1049;1;1
523;1051;2;525;1
524;1052;1051;1;1
525;1053;2;526;1
526;1054;3;351;1
527;1055;2;527;1
528;1056;73;14;34
529;1090;3;363;1
530;1091;2;545;1
531;1092;1091;1;1
532;1093;2;546;1
533;1094;1093;1;1
534;1095;2;547;1
535;1096;3;365;1
536;1097;2;548;1
537;1098;1097;1;1
538;1099;2;549;1
539;1100;7;157;1
540;1101;2;550;1
541;1102;3;367;1
542;1103;2;551;1
543;1104;1103;1;1
544;1105;2;552;1
545;1106;5;221;1
546;1107;2;553;1
547;1108;3;369;1
548;1109;2;554;1
549;1110;1109;1;1
550;1111;2;555;1
551;1112;11;101;1
552;1113;2;556;1
553;1114;3;371;1
554;1115;2;557;1
555;1116;5;223;1
556;1117;2;558;1
557;1118;1117;1;1
558;1119;2;559;1
559;1120;3;373;1
560;1121;2;560;1
561;1122;1087;1;35
562;1157;2;578;1
563;1158;13;89;1
564;1159;2;579;1
565;1160;19;61;1
566;1161;2;580;1
567;1162;3;387;1
568;1163;2;581;1
569;1164;1163;1;1
570;1165;2;582;1
571;1166;5;233;1
572;1167;2;583;1
573;1168;3;389;1
574;1169;2;584;1
575;1170;7;167;1
576;1171;2;585;1
577;1172;1171;1;1
578;1173;2;586;1
579;1174;3;391;1
580;1175;2;587;1
581;1176;5;235;1
582;1177;2;588;1
583;1178;11;107;1
584;1179;2;589;1
585;1180;3;393;1
586;1181;2;590;1
587;1182;1181;1;1
588;1183;2;591;1
589;1184;7;169;1
590;1185;2;592;1
591;1186;3;395;1
592;1187;2;593;1
593;1188;1187;1;1
594;1189;2;594;1
595;1190;577;2;36
596;1226;5;245;1
597;1227;2;613;1
598;1228;3;409;1
599;1229;2;614;1
600;1230;1229;1;1
601;1231;2;615;1
602;1232;1231;1;1
603;1233;2;616;1
604;1234;3;411;1
605;1235;2;617;1
606;1236;5;247;1
607;1237;2;618;1
608;1238;1237;1;1
609;1239;2;619;1
610;1240;3;413;1
611;1241;2;620;1
612;1242;17;73;1
613;1243;2;621;1
614;1244;11;113;1
615;1245;2;622;1
616;1246;3;415;1
617;1247;2;623;1
618;1248;29;43;1
619;1249;2;624;1
620;1250;1249;1;1
621;1251;2;625;1
622;1252;3;417;1
623;1253;2;626;1
624;1254;7;179;1
625;1255;2;627;1
626;1256;5;251;1
627;1257;2;628;1
628;1258;3;419;1
629;1259;2;629;1
630;1260;1223;1;37
631;1297;2;648;1
632;1298;1297;1;1
633;1299;2;649;1
634;1300;3;433;1
635;1301;2;650;1
636;1302;1301;1;1
637;1303;2;651;1
638;1304;1303;1;1
639;1305;2;652;1
640;1306;3;435;1
641;1307;2;653;1
642;1308;1307;1;1
643;1309;2;654;1
644;1310;7;187;1
645;1311;2;655;1
646;1312;3;437;1
647;1313;2;656;1
648;1314;13;101;1
649;1315;2;657;1
650;1316;5;263;1
651;1317;2;658;1
652;1318;3;439;1
653;1319;2;659;1
654;1320;1319;1;1
655;1321;2;660;1
656;1322;1321;1;1
657;1323;2;661;1
658;1324;3;441;1
659;1325;2;662;1
660;1326;5;265;1
661;1327;2;663;1
662;1328;1327;1;1
663;1329;2;664;1
664;1330;3;443;1
665;1331;2;665;1
666;1332;647;2;38
667;1370;37;37;1
668;1371;2;685;1
669;1372;3;457;1
670;1373;2;686;1
671;1374;1373;1;1
672;1375;2;687;1
673;1376;5;275;1
674;1377;2;688;1
675;1378;3;459;1
676;1379;2;689;1
677;1380;7;197;1
678;1381;2;690;1
679;1382;1381;1;1
680;1383;2;691;1
681;1384;3;461;1
682;1385;2;692;1
683;1386;5;277;1
684;1387;2;693;1
685;1388;19;73;1
686;1389;2;694;1
687;1390;3;463;1
688;1391;2;695;1
689;1392;13;107;1
690;1393;2;696;1
691;1394;7;199;1
692;1395;2;697;1
693;1396;3;465;1
694;1397;2;698;1
695;1398;11;127;1
696;1399;2;699;1
697;1400;1399;1;1
698;1401;2;700;1
699;1402;3;467;1
700;1403;2;701;1
701;1404;23;61;1
702;1405;2;702;1
703;1406;1367;1;39
704;1445;2;722;1
705;1446;5;289;1
706;1447;2;723;1
707;1448;1447;1;1
708;1449;2;724;1
709;1450;3;483;1
710;1451;2;725;1
711;1452;1451;1;1
712;1453;2;726;1
713;1454;1453;1;1
714;1455;2;727;1
715;1456;3;485;1
716;1457;2;728;1
717;1458;31;47;1
718;1459;2;729;1
719;1460;1459;1;1
720;1461;2;730;1
721;1462;3;487;1
722;1463;2;731;1
723;1464;7;209;1
724;1465;2;732;1
725;1466;5;293;1
726;1467;2;733;1
727;1468;3;489;1
728;1469;2;734;1
729;1470;13;113;1
730;1471;2;735;1
731;1472;1471;1;1
732;1473;2;736;1
733;1474;3;491;1
734;1475;2;737;1
735;1476;5;295;1
736;1477;2;738;1
737;1478;7;211;1
738;1479;2;739;1
739;1480;3;493;1
740;1481;2;740;1
741;1482;103;14;40
742;1522;3;507;1
743;1523;2;761;1
744;1524;1523;1;1
745;1525;2;762;1
746;1526;5;305;1
747;1527;2;763;1
748;1528;3;509;1
749;1529;2;764;1
750;1530;11;139;1
751;1531;2;765;1
752;1532;1531;1;1
753;1533;2;766;1
754;1534;3;511;1
755;1535;2;767;1
756;1536;5;307;1
757;1537;2;768;1
758;1538;29;53;1
759;1539;2;769;1
760;1540;3;513;1
761;1541;2;770;1
762;1542;23;67;1
763;1543;2;771;1
764;1544;1543;1;1
765;1545;2;772;1
766;1546;3;515;1
767;1547;2;773;1
768;1548;7;221;1
769;1549;2;774;1
770;1550;1549;1;1
771;1551;2;775;1
772;1552;3;517;1
773;1553;2;776;1
774;1554;1553;1;1
775;1555;2;777;1
776;1556;5;311;1
777;1557;2;778;1
778;1558;3;519;1
779;1559;2;779;1
780;1560;49;31;41
781;1601;2;800;1
782;1602;1601;1;1
783;1603;2;801;1
784;1604;7;229;1
785;1605;2;802;1
786;1606;3;535;1
787;1607;2;803;1
788;1608;1607;1;1
789;1609;2;804;1
790;1610;1609;1;1
791;1611;2;805;1
792;1612;3;537;1
793;1613;2;806;1
794;1614;1613;1;1
795;1615;2;807;1
796;1616;5;323;1
797;1617;2;808;1
798;1618;3;539;1
799;1619;2;809;1
800;1620;1619;1;1
801;1621;2;810;1
802;1622;1621;1;1
803;1623;2;811;1
804;1624;3;541;1
805;1625;2;812;1
806;1626;5;325;1
807;1627;2;813;1
808;1628;1627;1;1
809;1629;2;814;1
810;1630;3;543;1
811;1631;2;815;1
812;1632;7;233;1
813;1633;2;816;1
814;1634;23;71;1
815;1635;2;817;1
816;1636;3;545;1
817;1637;2;818;1
818;1638;1637;1;1
819;1639;2;819;1
820;1640;47;34;42
821;1682;41;41;1
822;1683;2;841;1
823;1684;3;561;1
824;1685;2;842;1
825;1686;5;337;1
826;1687;2;843;1
827;1688;7;241;1
828;1689;2;844;1
829;1690;3;563;1
830;1691;2;845;1
831;1692;19;89;1
832;1693;2;846;1
833;1694;1693;1;1
834;1695;2;847;1
835;1696;3;565;1
836;1697;2;848;1
837;1698;1697;1;1
838;1699;2;849;1
839;1700;1699;1;1
840;1701;2;850;1
841;1702;3;567;1
842;1703;2;851;1
843;1704;13;131;1
844;1705;2;852;1
845;1706;5;341;1
846;1707;2;853;1
847;1708;3;569;1
848;1709;2;854;1
849;1710;1709;1;1
850;1711;2;855;1
851;1712;29;59;1
852;1713;2;856;1
853;1714;3;571;1
854;1715;2;857;1
855;1716;5;343;1
856;1717;2;858;1
857;1718;17;101;1
858;1719;2;859;1
859;1720;3;573;1
860;1721;2;860;1
861;1722;73;23;43
862;1765;2;882;1
863;1766;5;353;1
864;1767;2;883;1
865;1768;3;589;1
866;1769;2;884;1
867;1770;29;61;1
868;1771;2;885;1
869;1772;7;253;1
870;1773;2;886;1
871;1774;3;591;1
872;1775;2;887;1
873;1776;5;355;1
874;1777;2;888;1
875;1778;1777;1;1
876;1779;2;889;1
877;1780;3;593;1
878;1781;2;890;1
879;1782;13;137;1
880;1783;2;891;1
881;1784;1783;1;1
882;1785;2;892;1
883;1786;3;595;1
884;1787;2;893;1
885;1788;1787;1;1
886;1789;2;894;1
887;1790;1789;1;1
888;1791;2;895;1
889;1792;3;597;1
890;1793;2;896;1
891;1794;11;163;1
892;1795;2;897;1
893;1796;5;359;1
894;1797;2;898;1
895;1798;3;599;1
896;1799;2;899;1
897;1800;7;257;1
898;1801;2;900;1
899;1802;1801;1;1
900;1803;2;901;1
901;1804;3;601;1
902;1805;2;902;1
903;1806;881;2;44
904;1850;43;43;1
905;1851;2;925;1
906;1852;3;617;1
907;1853;2;926;1
908;1854;17;109;1
909;1855;2;927;1
910;1856;5;371;1
911;1857;2;928;1
912;1858;3;619;1
913;1859;2;929;1
914;1860;11;169;1
915;1861;2;930;1
916;1862;1861;1;1
917;1863;2;931;1
918;1864;3;621;1
919;1865;2;932;1
920;1866;5;373;1
921;1867;2;933;1
922;1868;1867;1;1
923;1869;2;934;1
924;1870;3;623;1
925;1871;2;935;1
926;1872;1871;1;1
927;1873;2;936;1
928;1874;1873;1;1
929;1875;2;937;1
930;1876;3;625;1
931;1877;2;938;1
932;1878;1877;1;1
933;1879;2;939;1
934;1880;1879;1;1
935;1881;2;940;1
936;1882;3;627;1
937;1883;2;941;1
938;1884;7;269;1
939;1885;2;942;1
940;1886;5;377;1
941;1887;2;943;1
942;1888;3;629;1
943;1889;2;944;1
944;1890;1889;1;1
945;1891;2;945;1
946;1892;1847;1;45
947;1937;2;968;1
948;1938;13;149;1
949;1939;2;969;1
950;1940;7;277;1
951;1941;2;970;1
952;1942;3;647;1
953;1943;2;971;1
954;1944;29;67;1
955;1945;2;972;1
956;1946;5;389;1
957;1947;2;973;1
958;1948;3;649;1
959;1949;2;974;1
960;1950;1949;1;1
961;1951;2;975;1
962;1952;1951;1;1
963;1953;2;976;1
964;1954;3;651;1
965;1955;2;977;1
966;1956;5;391;1
967;1957;2;978;1
968;1958;19;103;1
969;1959;2;979;1
970;1960;3;653;1
971;1961;2;980;1
972;1962;37;53;1
973;1963;2;981;1
974;1964;13;151;1
975;1965;2;982;1
976;1966;3;655;1
977;1967;2;983;1
978;1968;7;281;1
979;1969;2;984;1
980;1970;11;179;1
981;1971;2;985;1
982;1972;3;657;1
983;1973;2;986;1
984;1974;1973;1;1
985;1975;2;987;1
986;1976;5;395;1
987;1977;2;988;1
988;1978;3;659;1
989;1979;2;989;1
990;1980;967;2;46
991;2026;3;675;1
992;2027;2;1013;1
993;2028;2027;1;1
994;2029;2;1014;1
995;2030;2029;1;1
996;2031;2;1015;1
997;2032;3;677;1
998;2033;2;1016;1
999;2034;19;107;1
1000;2035;2;1017;1
1001;2036;5;407;1
1002;2037;2;1018;1
1003;2038;3;679;1
1004;2039;2;1019;1
1005;2040;2039;1;1
1006;2041;2;1020;1
1007;2042;13;157;1
1008;2043;2;1021;1
1009;2044;3;681;1
1010;2045;2;1022;1
1011;2046;5;409;1
1012;2047;2;1023;1
1013;2048;23;89;1
1014;2049;2;1024;1
1015;2050;3;683;1
1016;2051;2;1025;1
1017;2052;7;293;1
1018;2053;2;1026;1
1019;2054;2053;1;1
1020;2055;2;1027;1
1021;2056;3;685;1
1022;2057;2;1028;1
1023;2058;11;187;1
1024;2059;2;1029;1
1025;2060;29;71;1
1026;2061;2;1030;1
1027;2062;3;687;1
1028;2063;2;1031;1
1029;2064;2063;1;1
1030;2065;2;1032;1
1031;2066;5;413;1
1032;2067;2;1033;1
1033;2068;3;689;1
1034;2069;2;1034;1
1035;2070;119;17;47
1036;2117;2;1058;1
1037;2118;29;73;1
1038;2119;2;1059;1
1039;2120;13;163;1
1040;2121;2;1060;1
1041;2122;3;707;1
1042;2123;2;1061;1
1043;2124;11;193;1
1044;2125;2;1062;1
1045;2126;5;425;1
1046;2127;2;1063;1
1047;2128;3;709;1
1048;2129;2;1064;1
1049;2130;2129;1;1
1050;2131;2;1065;1
1051;2132;2131;1;1
1052;2133;2;1066;1
1053;2134;3;711;1
1054;2135;2;1067;1
1055;2136;5;427;1
1056;2137;2;1068;1
1057;2138;2137;1;1
1058;2139;2;1069;1
1059;2140;3;713;1
1060;2141;2;1070;1
1061;2142;2141;1;1
1062;2143;2;1071;1
1063;2144;2143;1;1
1064;2145;2;1072;1
1065;2146;3;715;1
1066;2147;2;1073;1
1067;2148;19;113;1
1068;2149;2;1074;1
1069;2150;7;307;1
1070;2151;2;1075;1
1071;2152;3;717;1
1072;2153;2;1076;1
1073;2154;2153;1;1
1074;2155;2;1077;1
1075;2156;5;431;1
1076;2157;2;1078;1
1077;2158;3;719;1
1078;2159;2;1079;1
1079;2160;17;127;1
1080;2161;2;1080;1
1081;2162;151;14;48
1082;2210;47;47;1
1083;2211;2;1105;1
1084;2212;3;737;1
1085;2213;2;1106;1
1086;2214;2213;1;1
1087;2215;2;1107;1
1088;2216;5;443;1
1089;2217;2;1108;1
1090;2218;3;739;1
1091;2219;2;1109;1
1092;2220;7;317;1
1093;2221;2;1110;1
1094;2222;2221;1;1
1095;2223;2;1111;1
1096;2224;3;741;1
1097;2225;2;1112;1
1098;2226;5;445;1
1099;2227;2;1113;1
1100;2228;17;131;1
1101;2229;2;1114;1
1102;2230;3;743;1
1103;2231;2;1115;1
1104;2232;23;97;1
1105;2233;2;1116;1
1106;2234;7;319;1
1107;2235;2;1117;1
1108;2236;3;745;1
1109;2237;2;1118;1
1110;2238;2237;1;1
1111;2239;2;1119;1
1112;2240;2239;1;1
1113;2241;2;1120;1
1114;2242;3;747;1
1115;2243;2;1121;1
1116;2244;2243;1;1
1117;2245;2;1122;1
1118;2246;5;449;1
1119;2247;2;1123;1
1120;2248;3;749;1
1121;2249;2;1124;1
1122;2250;13;173;1
1123;2251;2;1125;1
1124;2252;2251;1;1
1125;2253;2;1126;1
1126;2254;3;751;1
1127;2255;2;1127;1
1128;2256;2207;1;49
1129;2305;2;1152;1
1130;2306;5;461;1
1131;2307;2;1153;1
1132;2308;3;769;1
1133;2309;2;1154;1
1134;2310;2309;1;1
1135;2311;2;1155;1
1136;2312;2311;1;1
1137;2313;2;1156;1
1138;2314;3;771;1
1139;2315;2;1157;1
1140;2316;5;463;1
1141;2317;2;1158;1
1142;2318;7;331;1
1143;2319;2;1159;1
1144;2320;3;773;1
1145;2321;2;1160;1
1146;2322;11;211;1
1147;2323;2;1161;1
1148;2324;23;101;1
1149;2325;2;1162;1
1150;2326;3;775;1
1151;2327;2;1163;1
1152;2328;13;179;1
1153;2329;2;1164;1
1154;2330;17;137;1
1155;2331;2;1165;1
1156;2332;3;777;1
1157;2333;2;1166;1
1158;2334;2333;1;1
1159;2335;2;1167;1
1160;2336;5;467;1
1161;2337;2;1168;1
1162;2338;3;779;1
1163;2339;2;1169;1
1164;2340;2339;1;1
1165;2341;2;1170;1
1166;2342;2341;1;1
1167;2343;2;1171;1
1168;2344;3;781;1
1169;2345;2;1172;1
1170;2346;5;469;1
1171;2347;2;1173;1
1172;2348;2347;1;1
1173;2349;2;1174;1
1174;2350;3;783;1
1175;2351;2;1175;1
1176;2352;1151;2;50
1177;2402;7;343;1
1178;2403;2;1201;1
1179;2404;3;801;1
1180;2405;2;1202;1
1181;2406;5;481;1
1182;2407;2;1203;1
1183;2408;29;83;1
1184;2409;2;1204;1
1185;2410;3;803;1
1186;2411;2;1205;1
1187;2412;2411;1;1
1188;2413;2;1206;1
1189;2414;19;127;1
1190;2415;2;1207;1
1191;2416;3;805;1
1192;2417;2;1208;1
1193;2418;2417;1;1
1194;2419;2;1209;1
1195;2420;41;59;1
1196;2421;2;1210;1
1197;2422;3;807;1
1198;2423;2;1211;1
1199;2424;2423;1;1
1200;2425;2;1212;1
1201;2426;5;485;1
1202;2427;2;1213;1
1203;2428;3;809;1
1204;2429;2;1214;1
1205;2430;7;347;1
1206;2431;2;1215;1
1207;2432;11;221;1
1208;2433;2;1216;1
1209;2434;3;811;1
1210;2435;2;1217;1
1211;2436;5;487;1
1212;2437;2;1218;1
1213;2438;2437;1;1
1214;2439;2;1219;1
1215;2440;3;813;1
1216;2441;2;1220;1
1217;2442;2441;1;1
1218;2443;2;1221;1
1219;2444;7;349;1
1220;2445;2;1222;1
1221;2446;3;815;1
1222;2447;2;1223;1
1223;2448;2447;1;1
1224;2449;2;1224;1
1225;2450;2399;1;51
1226;2501;2;1250;1
1227;2502;41;61;1
1228;2503;2;1251;1
1229;2504;2503;1;1
1230;2505;2;1252;1
1231;2506;3;835;1
1232;2507;2;1253;1
1233;2508;23;109;1
1234;2509;2;1254;1
1235;2510;13;193;1
1236;2511;2;1255;1
1237;2512;3;837;1
1238;2513;2;1256;1
1239;2514;7;359;1
1240;2515;2;1257;1
1241;2516;5;503;1
1242;2517;2;1258;1
1243;2518;3;839;1
1244;2519;2;1259;1
1245;2520;11;229;1
1246;2521;2;1260;1
1247;2522;2521;1;1
1248;2523;2;1261;1
1249;2524;3;841;1
1250;2525;2;1262;1
1251;2526;5;505;1
1252;2527;2;1263;1
1253;2528;7;361;1
1254;2529;2;1264;1
1255;2530;3;843;1
1256;2531;2;1265;1
1257;2532;2531;1;1
1258;2533;2;1266;1
1259;2534;17;149;1
1260;2535;2;1267;1
1261;2536;3;845;1
1262;2537;2;1268;1
1263;2538;43;59;1
1264;2539;2;1269;1
1265;2540;2539;1;1
1266;2541;2;1270;1
1267;2542;3;847;1
1268;2543;2;1271;1
