n;A004743;weight;level;jump
1;0;0;0;1
2;1;0;0;1
3;2;0;0;1
4;3;2;1;1
5;4;3;1;1
6;5;3;1;2
7;7;2;3;1
8;8;7;1;1
9;9;2;4;1
10;10;3;3;1
11;11;7;1;4
12;15;2;7;1
13;16;3;5;1
14;17;2;8;1
15;18;17;1;1
16;19;2;9;1
17;20;19;1;1
18;21;19;1;2
19;23;15;1;8
20;31;2;15;1
21;32;31;1;1
22;33;2;16;1
23;34;3;11;1
24;35;2;17;1
25;36;5;7;1
26;37;5;7;2
27;39;2;19;1
28;40;3;13;1
29;41;2;20;1
30;42;41;1;1
31;43;13;3;4
32;47;31;1;16
33;63;2;31;1
34;64;3;21;1
35;65;2;32;1
36;66;5;13;1
37;67;2;33;1
38;68;67;1;1
39;69;67;1;2
40;71;2;35;1
41;72;71;1;1
42;73;2;36;1
43;74;73;1;1
44;75;71;1;4
45;79;2;39;1
46;80;79;1;1
47;81;2;40;1
48;82;3;27;1
49;83;2;41;1
50;84;83;1;1
51;85;83;1;2
52;87;79;1;8
53;95;63;1;32
54;127;2;63;1
55;128;127;1;1
56;129;2;64;1
57;130;3;43;1
58;131;2;65;1
59;132;131;1;1
60;133;131;1;2
61;135;2;67;1
62;136;3;45;1
63;137;2;68;1
64;138;137;1;1
65;139;5;27;4
66;143;2;71;1
67;144;11;13;1
68;145;2;72;1
69;146;5;29;1
70;147;2;73;1
71;148;3;49;1
72;149;3;49;2
73;151;11;13;8
74;159;2;79;1
75;160;3;53;1
76;161;2;80;1
77;162;7;23;1
78;163;2;81;1
79;164;163;1;1
80;165;163;1;2
81;167;2;83;1
82;168;167;1;1
83;169;2;84;1
84;170;13;13;1
85;171;167;1;4
86;175;53;3;16
87;191;127;1;64
88;255;2;127;1
89;256;3;85;1
90;257;2;128;1
91;258;257;1;1
92;259;2;129;1
93;260;7;37;1
94;261;7;37;2
95;263;2;131;1
96;264;263;1;1
97;265;2;132;1
98;266;5;53;1
99;267;263;1;4
100;271;2;135;1
101;272;271;1;1
102;273;2;136;1
103;274;3;91;1
104;275;2;137;1
105;276;5;55;1
106;277;5;55;2
107;279;271;1;8
108;287;2;143;1
109;288;7;41;1
110;289;2;144;1
111;290;17;17;1
112;291;2;145;1
113;292;3;97;1
114;293;3;97;2
115;295;2;147;1
116;296;5;59;1
117;297;2;148;1
118;298;3;99;1
119;299;5;59;4
120;303;41;7;16
121;319;2;159;1
122;320;11;29;1
123;321;2;160;1
124;322;3;107;1
125;323;2;161;1
126;324;17;19;1
127;325;17;19;2
128;327;2;163;1
129;328;3;109;1
130;329;2;164;1
131;330;7;47;1
132;331;109;3;4
133;335;2;167;1
134;336;5;67;1
135;337;2;168;1
136;338;337;1;1
137;339;2;169;1
138;340;3;113;1
139;341;3;113;2
140;343;67;5;8
141;351;319;1;32
142;383;255;1;128
143;511;2;255;1
144;512;7;73;1
145;513;2;256;1
146;514;3;171;1
147;515;2;257;1
148;516;5;103;1
149;517;5;103;2
150;519;2;259;1
151;520;3;173;1
152;521;2;260;1
153;522;521;1;1
154;523;173;3;4
155;527;2;263;1
156;528;17;31;1
157;529;2;264;1
158;530;23;23;1
159;531;2;265;1
160;532;3;177;1
161;533;3;177;2
162;535;17;31;8
163;543;2;271;1
164;544;3;181;1
165;545;2;272;1
166;546;5;109;1
167;547;2;273;1
168;548;547;1;1
169;549;547;1;2
170;551;2;275;1
171;552;19;29;1
172;553;2;276;1
173;554;7;79;1
174;555;19;29;4
175;559;181;3;16
176;575;2;287;1
177;576;5;115;1
178;577;2;288;1
179;578;577;1;1
180;579;2;289;1
181;580;3;193;1
182;581;3;193;2
183;583;2;291;1
184;584;11;53;1
185;585;2;292;1
186;586;3;195;1
187;587;11;53;4
188;591;2;295;1
189;592;3;197;1
190;593;2;296;1
191;594;593;1;1
192;595;2;297;1
193;596;5;119;1
194;597;5;119;2
195;599;197;3;8
196;607;115;5;32
197;639;2;319;1
198;640;3;213;1
199;641;2;320;1
200;642;641;1;1
201;643;2;321;1
202;644;643;1;1
203;645;643;1;2
204;647;2;323;1
205;648;647;1;1
206;649;2;324;1
207;650;11;59;1
208;651;647;1;4
209;655;2;327;1
210;656;5;131;1
211;657;2;328;1
212;658;3;219;1
213;659;2;329;1
214;660;659;1;1
215;661;659;1;2
216;663;131;5;8
217;671;2;335;1
218;672;11;61;1
219;673;2;336;1
220;674;673;1;1
221;675;2;337;1
222;676;3;225;1
223;677;3;225;2
224;679;2;339;1
225;680;7;97;1
226;681;2;340;1
227;682;3;227;1
228;683;7;97;4
229;687;61;11;16
230;703;71;9;64
231;767;511;1;256
232;1023;2;511;1
233;1024;3;341;1
234;1025;2;512;1
235;1026;5;205;1
236;1027;2;513;1
237;1028;13;79;1
238;1029;13;79;2
239;1031;2;515;1
240;1032;1031;1;1
241;1033;2;516;1
242;1034;1033;1;1
243;1035;1031;1;4
244;1039;2;519;1
245;1040;1039;1;1
246;1041;2;520;1
247;1042;3;347;1
248;1043;2;521;1
249;1044;7;149;1
250;1045;7;149;2
251;1047;1039;1;8
252;1055;2;527;1
253;1056;5;211;1
254;1057;2;528;1
255;1058;7;151;1
256;1059;2;529;1
257;1060;3;353;1
258;1061;3;353;2
259;1063;2;531;1
260;1064;1063;1;1
261;1065;2;532;1
262;1066;3;355;1
263;1067;1063;1;4
264;1071;211;5;16
265;1087;2;543;1
266;1088;1087;1;1
267;1089;2;544;1
268;1090;3;363;1
269;1091;2;545;1
270;1092;1091;1;1
271;1093;1091;1;2
272;1095;2;547;1
273;1096;3;365;1
274;1097;2;548;1
275;1098;1097;1;1
276;1099;5;219;4
277;1103;2;551;1
278;1104;1103;1;1
279;1105;2;552;1
280;1106;5;221;1
281;1107;2;553;1
282;1108;3;369;1
283;1109;3;369;2
284;1111;1103;1;8
285;1119;1087;1;32
286;1151;2;575;1
287;1152;1151;1;1
288;1153;2;576;1
289;1154;1153;1;1
290;1155;2;577;1
291;1156;3;385;1
292;1157;3;385;2
293;1159;2;579;1
294;1160;19;61;1
295;1161;2;580;1
296;1162;3;387;1
297;1163;19;61;4
298;1167;2;583;1
299;1168;3;389;1
300;1169;2;584;1
301;1170;7;167;1
302;1171;2;585;1
303;1172;1171;1;1
304;1173;1171;1;2
305;1175;389;3;8
306;1183;2;591;1
307;1184;7;169;1
308;1185;2;592;1
309;1186;3;395;1
310;1187;2;593;1
311;1188;1187;1;1
312;1189;1187;1;2
313;1191;2;595;1
314;1192;3;397;1
315;1193;2;596;1
316;1194;1193;1;1
317;1195;397;3;4
318;1199;91;13;16
319;1215;1151;1;64
320;1279;2;639;1
321;1280;1279;1;1
322;1281;2;640;1
323;1282;3;427;1
324;1283;2;641;1
325;1284;1283;1;1
326;1285;1283;1;2
327;1287;2;643;1
328;1288;3;429;1
329;1289;2;644;1
330;1290;1289;1;1
331;1291;9;143;4
332;1295;2;647;1
333;1296;5;259;1
334;1297;2;648;1
335;1298;1297;1;1
336;1299;2;649;1
337;1300;3;433;1
338;1301;3;433;2
339;1303;35;37;8
340;1311;2;655;1
341;1312;3;437;1
342;1313;2;656;1
343;1314;13;101;1
344;1315;2;657;1
345;1316;5;263;1
346;1317;5;263;2
347;1319;2;659;1
